# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
85012964943,390.255200,486.418200,851.922200,1.000079,4.312485,1.000079,0.077309,5,20
85012964944,401.609900,426.967200,854.040400,1.000085,4.357379,1.000085,0.049106,3,20
85012964945,377.410000,422.810400,826.255500,1.660308,3.337361,1.000134,0.067213,9,20
85012964946,383.151400,492.585500,854.049300,7.069445,760.747660,1.607363,0.056035,4,20
85012965070,425.979800,453.569200,827.029200,2.989097,4.825744,1.109418,0.193376,19,20
85012965072,425.236300,452.011700,829.147200,1.000029,13.839903,1.000029,0.070169,7,20
85012965117,426.891300,446.978600,837.674900,1.000024,2.063812,1.000024,0.071552,11,20
85012965128,426.525600,420.994900,838.538600,2.976060,4.846915,1.109931,0.073576,9,20
85012965129,426.191900,421.130500,838.605700,1.000021,13.380297,1.000021,0.055721,4,20
85012965138,426.087700,457.091600,843.500500,1.000039,2.109443,1.000039,0.064194,7,20
85012965167,425.092000,437.132700,855.272000,2.115679,4.550093,1.000193,0.064172,7,20
85012965173,420.905500,452.487500,854.350900,1.545555,164.008291,1.000099,0.061529,6,20
85012967749,375.178600,460.215400,873.337900,2.960271,7.201749,1.000157,0.067779,7,20
85012967750,375.729600,471.312000,871.542700,1.000021,4.755434,1.000021,0.059926,6,20
85012967751,375.155900,437.237700,879.107400,1.000158,5.405982,1.000158,0.061005,6,20
85012967752,379.087300,497.602900,887.107400,1.301268,5.366249,1.000124,0.054287,4,20
85012967753,350.309900,495.085800,873.382900,13.803519,16.960601,10.561475,0.297694,19,20
85012967754,350.592900,498.112100,865.045200,3.649948,4.786812,2.531042,0.287794,19,20
85012967755,375.178000,471.571000,865.873500,6.279866,8.034869,4.517676,0.240926,19,20
85012967756,375.275600,472.125700,862.852400,1.000018,1.695084,1.000018,0.081644,14,20
85012968197,372.024000,420.760500,832.904400,4.657406,432042.514054,1.000556,0.052504,4,20
85012968200,352.035100,421.040100,834.572600,19.960405,25.108027,14.871388,0.062189,5,20
85012968429,352.011700,477.378900,822.256400,1.255360,1.880501,1.000116,0.200904,19,20
85012968430,354.460200,478.694800,823.372400,65.680367,161.515286,3.235815,0.045012,3,20
85012968431,340.115800,478.400600,824.839400,1.000203,21.114560,1.000203,0.063834,5,20
85012968432,341.117500,473.942400,827.818100,3.783207,6321.834715,3.783207,0.053224,4,20
85012968433,364.190200,484.020400,827.500200,1.001611,106.606777,1.001611,0.047397,3,20
85012968434,355.996200,486.670000,833.162600,6.569384,11.614026,1.796531,0.083285,14,20
85012968435,344.521300,455.904400,824.012200,6.569715,31.886574,1.000002,0.057135,3,20
85012968436,358.384700,437.176400,829.313800,1.000052,2.556726,1.000052,0.066936,8,20
85012968437,357.952100,436.782500,827.804000,4.147267,28.033998,1.000522,0.061563,4,20
85012968438,373.529100,450.135900,838.050000,1.000297,16.200997,1.000297,0.061492,3,20
85012968439,370.694000,468.441800,839.636100,2.261684,23.938626,1.000063,0.063922,6,20
85012968440,356.082300,431.616000,834.197300,1.656460,2.334889,1.000056,0.243963,19,20
85012968441,347.931800,457.560900,835.823100,1.000007,4.105688,1.000007,0.070372,7,20
85012968442,371.767100,485.999400,839.780700,1.184413,1.792006,1.000006,0.220472,19,20
85012968443,346.994000,463.930500,840.233800,3.374784,7.707138,1.000015,0.070447,3,20
85012968446,357.247700,487.801400,834.656400,2.114605,4.053380,1.000376,0.064465,7,20
85012968447,374.692500,464.908000,848.700500,7.715538,9.390996,6.026846,0.087243,18,20
85012968448,365.791900,475.292600,843.775800,1.486739,2.139293,1.000041,0.162100,19,20
85012968449,365.698700,475.197100,843.431800,7.723576,9.722049,5.758765,0.405564,19,20
85012968450,363.960400,475.865800,842.476700,1.000055,3.327158,1.000055,0.069093,7,20
85012968451,365.613300,473.891100,843.136800,7.554562,10.099894,5.021105,0.390126,19,20
85012968452,366.782800,472.491600,844.275200,2.208574,5.582443,1.000123,0.058728,5,20
85012968453,369.786500,480.242400,845.871400,1.000016,1.636598,1.000016,0.081031,11,20
85012968454,365.356800,454.758600,842.955400,2.724412,3.765026,1.675941,0.077045,11,20
85012968455,370.231300,476.262900,848.950200,1.983604,2.688512,1.288471,0.212261,19,20
85012968456,363.501000,434.091900,848.700700,1.248881,2.154029,1.000116,0.077058,13,20
85012968457,340.010800,470.671800,842.522500,3.393188,4.318812,2.465108,0.247678,19,20
85012968458,340.472000,437.846200,843.371800,1.000008,6.887900,1.000008,0.050450,4,20
85012968459,349.998800,486.861200,847.576200,3.453282,11.562289,1.000066,0.048853,3,20
85012968461,372.675800,490.091400,832.971700,2.079222,2.986515,1.185427,0.224006,19,20
85012968462,361.491600,496.185400,829.913900,1.827858,4.478802,1.000027,0.069126,9,20
85012968463,361.632100,495.384200,829.676100,1.591141,2.523296,1.000005,0.234865,19,20
85012968465,335.993500,448.949900,845.891200,10.207729,13.579399,6.921269,0.346713,19,20
85012968466,336.036200,449.174800,845.937000,1.000019,1.630184,1.000019,0.162661,19,20
85012968468,362.247300,497.080200,850.464500,3.215765,7.655003,1.000255,0.063693,6,20
85012968469,362.685400,423.769400,843.622100,10.513176,48.498357,1.002169,0.067899,3,20
85012968470,373.499800,423.219000,832.793200,6.070957,1055.762072,1.108170,0.068437,9,20
85012968472,333.325000,473.297100,833.828600,1.160070,3.507356,1.000038,0.053247,4,20
85012968474,334.208400,457.526300,837.182300,1.000106,315.117142,1.000106,0.061363,3,20
85012968475,334.419200,461.263900,842.106200,3.234445,4.239673,2.237039,0.246006,19,20
85012968495,362.460200,486.846800,863.334700,2.719419,3.828173,1.592929,0.248919,19,20
85012968496,354.907300,456.786500,863.636500,2.532110,3.591177,1.493566,0.056047,3,20
85012968497,355.345600,461.045100,863.429700,1.102300,1735393.805799,1.102300,0.086088,7,20
85012968498,360.096600,445.639700,860.732100,2.676021,4.109858,1.252169,0.080658,12,20
85012968499,349.352800,477.191400,860.192300,3.502463,8.418434,1.001085,0.083610,16,20
85012968500,348.222600,453.628000,860.808700,3.755008,6.072816,1.429667,0.069155,9,20
85012968501,353.171200,489.169500,859.849400,1.000007,1.890260,1.000007,0.069936,9,20
85012968511,336.612300,484.728500,857.527000,1.000010,1.935103,1.000010,0.065097,8,20
85012968512,365.980900,484.834200,858.707200,8.269666,108.846508,1.577560,0.054334,4,20
85012968513,338.111100,484.825000,857.192600,1.092193,2.394948,1.000005,0.184440,19,20
85012968514,333.892900,461.851800,857.442100,3.582276,5.264293,1.852877,0.083269,16,20
85012968515,374.664400,426.117200,859.421800,1.375237,3.071820,1.000005,0.057529,4,20
85012968550,350.274400,449.369800,853.107400,1.694130,2.663831,1.000033,0.073782,12,20
85012968703,365.899100,444.999800,870.591000,1.000117,28.832515,1.000117,0.066569,4,20
85012968704,346.205300,456.483800,868.851000,1.367152,2.079436,1.000001,0.195394,19,20
85012968705,342.617000,435.593500,870.863100,5.289368,18.932828,1.001662,0.071641,9,20
85012968706,360.749200,460.201300,873.540300,1.000051,44.693167,1.000051,0.081833,4,20
85012968707,361.827700,460.748900,872.457700,1.920782,2.898467,1.000205,0.086125,16,20
85012968708,356.705800,456.324700,874.674300,1.000089,10.317342,1.000089,0.055528,4,20
85012968709,365.684400,450.512900,874.050000,1.000108,1.910452,1.000108,0.064863,7,20
85012968710,340.288800,480.989900,877.797500,1.000046,3.523073,1.000046,0.064815,7,20
85012968711,361.568100,435.002700,876.491600,1.000687,3163.078704,1.000687,0.050490,3,20
85012968712,362.819200,479.812700,871.097300,5.820473,8.589433,3.099277,0.066845,9,20
85012968713,372.766300,446.096700,874.414000,3.423371,8.409640,1.000019,0.062167,4,20
85012968714,371.235100,429.499400,877.876500,1.322535,1.953793,1.000092,0.171074,19,20
85012968715,347.329100,475.527600,879.375200,2.011686,2.894463,1.105249,0.084071,12,20
