haloID,c_low,c_mid,c_high,n_particles,virial_r
000,7.02130987031,7.23555483027,7.46034631114,328,0.578735232
001,7.17358960535,7.34645341111,7.52810336968,328,0.578735232
002,4.87270501831,4.97708567867,5.13053659323,328,0.578735232
003,6.10317272631,6.37519324959,6.61753108504,328,0.578735232
004,8.19689607041,8.43200606561,8.63058962937,328,0.578735232
005,7.76717497456,7.98238231284,8.24693454702,328,0.578735232
006,5.20765582469,5.33354298924,5.45579439582,328,0.578735232
007,9.06150461571,9.32680033978,9.51494169975,328,0.578735232
008,7.07618115127,7.23847023768,7.44873053228,328,0.578735232
009,6.59550238037,6.77853767693,6.92687160404,328,0.578735232
010,6.09732989746,6.23228101106,6.3947752718,328,0.578735232
011,5.5191658645,5.69741529149,5.82420495242,328,0.578735232
012,5.67802871594,5.78004340713,5.9551223803,328,0.578735232
013,6.80199906815,7.00746391069,7.24941226591,328,0.578735232
014,5.79404322469,5.96496491449,6.13531785608,328,0.578735232
015,4.71713742449,4.88049481318,4.98086716798,328,0.578735232
016,5.44353497392,5.5722025027,5.67924414507,328,0.578735232
017,6.10581932305,6.31793042545,6.53118509127,328,0.578735232
018,7.22016582741,7.48043494293,7.72772067419,328,0.578735232
019,8.33774525474,8.56860337725,8.79266296538,328,0.578735232
020,6.79303889383,7.01340890308,7.25051711686,328,0.578735232
021,4.66304279116,4.78444871154,4.86461951148,328,0.578735232
022,4.56244725423,4.66769244168,4.76682546643,328,0.578735232
023,7.00607650757,7.25691376022,7.58957333785,328,0.578735232
024,7.42306032582,7.76686816298,8.12672421662,328,0.578735232
025,6.94841442896,7.13531421675,7.32610560053,328,0.578735232
026,6.38735216676,6.59256887636,6.82885879086,328,0.578735232
027,7.14795013504,7.41544431843,7.81968822574,328,0.578735232
028,5.48555367846,5.68139535848,5.85429035355,328,0.578735232
029,5.07790642715,5.23694710611,5.40106728596,328,0.578735232
030,7.2955675623,7.56381949961,7.77295540163,328,0.578735232
031,6.56366478837,6.7821290953,6.97458786455,328,0.578735232
032,6.27600339382,6.38004887047,6.48703997396,328,0.578735232
033,5.85315702428,5.99878933807,6.13218832772,328,0.578735232
034,5.77666502325,6.0085173763,6.21714102397,328,0.578735232
035,8.30108776288,8.64173458724,8.93312194984,328,0.578735232
036,6.0917539498,6.27601548125,6.47139619064,328,0.578735232
037,6.74203959992,6.88139682518,7.04688196961,328,0.578735232
038,5.8286309471,6.00782054634,6.17881100717,328,0.578735232
039,5.0529718082,5.19502356991,5.31341886534,328,0.578735232
040,7.85062752661,8.15707851384,8.44917791727,328,0.578735232
041,7.10672546606,7.2533200641,7.50946371751,328,0.578735232
042,7.4298035881,7.61524672319,7.76509410014,328,0.578735232
043,5.68806186183,5.84176279543,5.94183769604,328,0.578735232
