#ID, Rs, Dc, R200, Mvir, xoff, rho_rms, niter
000   6.78117573e-02   6.16424375e+04   5.77313423e-01   4.25099993e+00   2.45025083e-02   8.44864011e-01           21
001   6.51162118e-02   6.84157266e+04   5.76092303e-01   4.25099993e+00   3.92449833e-02   1.50478736e-01           29
002   8.14370066e-02   3.94595547e+04   5.75902164e-01   4.25099993e+00   4.73554730e-02   1.16440058e-01           27
003   5.64732850e-02   9.55899062e+04   5.75246632e-01   4.25099993e+00   4.07639705e-02   4.18758601e-01           24
004   7.35514313e-02   4.96872930e+04   5.76803684e-01   4.25099993e+00   1.96298342e-02   4.55287844e-01           20
005   8.76864567e-02   3.34100781e+04   5.73062837e-01   4.25099993e+00   3.06890663e-02   2.50339627e-01           25
006   6.98213652e-02   5.69332461e+04   5.76651156e-01   4.25099993e+00   1.64915789e-02   1.77812740e-01           23
007   8.52952376e-02   3.56684844e+04   5.76271296e-01   4.25099993e+00   1.54250991e-02   2.80326515e-01           27
008   5.62000051e-02   9.80511406e+04   5.76422215e-01   4.25099993e+00   2.63755359e-02   2.70434350e-01           26
009   9.89101604e-02   2.46813965e+04   5.76084197e-01   4.25099993e+00   3.06989793e-02   1.25921413e-01           27
010   7.00723156e-02   5.69311211e+04   5.76523185e-01   4.25099993e+00   2.46188156e-02   3.07342887e-01           24
011   7.65420273e-02   4.61607656e+04   5.75534463e-01   4.25099993e+00   3.11765000e-02   2.23197818e-01           28
012   7.85140693e-02   4.38880078e+04   5.77215493e-01   4.25099993e+00   7.71338940e-02   1.38834894e-01           29
013   8.45372900e-02   3.64348672e+04   5.72928786e-01   4.25099993e+00   1.60980262e-02   6.09327972e-01           23
014   8.31583366e-02   3.78320234e+04   5.67678571e-01   4.25099993e+00   9.83009022e-03   2.71519274e-01           22
015   7.13397264e-02   5.40124102e+04   5.76875329e-01   4.25099993e+00   4.33537290e-02   2.92360038e-01           26
016   7.07075894e-02   5.64479375e+04   5.74131668e-01   4.25099993e+00   3.27390172e-02   3.07754219e-01           25
017   8.47728997e-02   3.63728672e+04   5.75018764e-01   4.25099993e+00   2.46173348e-02   2.64032185e-01           26
