#ID, Rs, Dc, R200, Mvir, xoff, rho_rms, niter
sample_000.dat   1.07357495e-01   2.90022520e+04   6.72746420e-01   6.77300024e+00   3.93067412e-02   1.36551693e-01           24
sample_001.dat   1.10458381e-01   2.83726680e+04   6.71792865e-01   6.77300024e+00   5.14407270e-02   3.87757629e-01           28
sample_002.dat   7.81094506e-02   6.22336406e+04   6.73697948e-01   6.77300024e+00   2.38088332e-02   1.62987262e-01           27
sample_003.dat   9.74197313e-02   3.65982578e+04   6.70899034e-01   6.77300024e+00   2.07102541e-02   2.13715121e-01           20
sample_004.dat   8.65585580e-02   4.93418125e+04   6.67999864e-01   6.77300024e+00   1.36547647e-02   2.45193049e-01           24
sample_005.dat   9.32028219e-02   4.15355117e+04   6.72576249e-01   6.77300024e+00   3.75113823e-02   3.55707973e-01           26
sample_006.dat   9.56998095e-02   3.88400820e+04   6.64060593e-01   6.77300024e+00   1.60437301e-02   2.74303049e-01           26
sample_007.dat   1.04587168e-01   3.11652520e+04   6.72321081e-01   6.77300024e+00   1.66362226e-02   2.90163815e-01           23
sample_008.dat   1.19581021e-01   2.32625176e+04   6.72138631e-01   6.77300024e+00   1.42497169e-02   1.81961447e-01           29
sample_009.dat   1.07345663e-01   2.96860703e+04   6.71033025e-01   6.77300024e+00   3.63876633e-02   1.82056770e-01           27
sample_010.dat   9.66527909e-02   3.80619688e+04   6.70714378e-01   6.77300024e+00   3.43049765e-02   3.03163707e-01           23
sample_011.dat   1.05608135e-01   3.13098359e+04   6.73206985e-01   6.77300024e+00   3.29860598e-02   1.76284522e-01           27
sample_012.dat   9.93343219e-02   3.54888398e+04   6.73350036e-01   6.77300024e+00   4.66046259e-02   1.37510657e-01           28
sample_013.dat   9.28861722e-02   4.18892461e+04   6.69822335e-01   6.77300024e+00   5.23861609e-02   1.44110098e-01           28
sample_014.dat   1.02413855e-01   3.32103672e+04   6.65585339e-01   6.77300024e+00   1.24181053e-02   3.43791068e-01           27
sample_015.dat   1.03997804e-01   3.15152305e+04   6.73459351e-01   6.77300024e+00   3.89936827e-02   2.01137692e-01           25
sample_016.dat   1.02497615e-01   3.35633750e+04   6.67490005e-01   6.77300024e+00   2.58613061e-02   3.72567177e-01           26
sample_017.dat   9.19888318e-02   4.33126289e+04   6.71373308e-01   6.77300024e+00   2.61863600e-02   2.16678545e-01           28
sample_018.dat   9.79065895e-02   3.69493164e+04   6.69734895e-01   6.77300024e+00   3.92675139e-02   1.76207587e-01           23
sample_019.dat   8.41972306e-02   5.32758555e+04   6.73440039e-01   6.77300024e+00   4.14546877e-02   2.07198948e-01           22
sample_020.dat   1.01570740e-01   3.39181445e+04   6.73455775e-01   6.77300024e+00   4.85796705e-02   1.47351414e-01           25
sample_021.dat   1.12246364e-01   2.65691738e+04   6.73089325e-01   6.77300024e+00   5.01318946e-02   2.16683418e-01           27
sample_022.dat   8.96173269e-02   4.48311875e+04   6.72968864e-01   6.77300024e+00   3.84516306e-02   2.68287301e-01           22
sample_023.dat   1.05069607e-01   3.15599355e+04   6.73122525e-01   6.77300024e+00   4.73989323e-02   2.59252399e-01           27
sample_024.dat   1.01670757e-01   3.32496641e+04   6.73183262e-01   6.77300024e+00   4.20314781e-02   3.52410585e-01           24
sample_025.dat   9.30502862e-02   4.20817383e+04   6.71086013e-01   6.77300024e+00   5.62522896e-02   1.81424320e-01           26
sample_026.dat   1.01950482e-01   3.35068281e+04   6.73047125e-01   6.77300024e+00   3.58656235e-02   3.20940018e-01           26
sample_027.dat   1.00881740e-01   3.44897031e+04   6.70259595e-01   6.77300024e+00   1.60419419e-02   1.85763851e-01           28
sample_028.dat   9.53112766e-02   3.90961328e+04   6.69088185e-01   6.77300024e+00   6.35269806e-02   1.09347321e-01           25
sample_029.dat   9.53846425e-02   3.93127461e+04   6.70919478e-01   6.77300024e+00   4.33681421e-02   2.25648716e-01           28
sample_030.dat   9.90993306e-02   3.61449336e+04   6.73431873e-01   6.77300024e+00   4.70402949e-02   8.26239526e-01           23
sample_031.dat   7.99095184e-02   6.02619883e+04   6.63185894e-01   6.77300024e+00   2.96876114e-02   2.21965775e-01           25
sample_032.dat   1.09842226e-01   2.86905176e+04   6.68144941e-01   6.77300024e+00   3.69380489e-02   1.44230142e-01           25
sample_033.dat   9.83887166e-02   3.65325352e+04   6.72615528e-01   6.77300024e+00   4.00511548e-02   5.96158087e-01           24
sample_034.dat   8.88276845e-02   4.64754688e+04   6.71607077e-01   6.77300024e+00   5.56152053e-02   1.10192262e-01           25
sample_035.dat   1.08292118e-01   2.85220098e+04   6.72103882e-01   6.77300024e+00   2.07133573e-02   1.55050725e-01           29
sample_036.dat   1.25538319e-01   2.05416172e+04   6.70943379e-01   6.77300024e+00   7.24694654e-02   1.36714295e-01           24
sample_037.dat   1.06211916e-01   3.01335391e+04   6.72239482e-01   6.77300024e+00   3.46645527e-02   2.53516138e-01           27
sample_038.dat   8.14561546e-02   5.63436562e+04   6.72217488e-01   6.77300024e+00   4.82062884e-02   1.46664143e-01           25
sample_039.dat   9.78572592e-02   3.71282461e+04   6.70397460e-01   6.77300024e+00   4.53056730e-02   1.98890746e-01           24
sample_040.dat   1.03050314e-01   3.27763945e+04   6.73505962e-01   6.77300024e+00   3.79427820e-02   2.59829611e-01           28
sample_041.dat   8.28244835e-02   5.67858281e+04   6.73568189e-01   6.77300024e+00   4.48759161e-02   1.85777947e-01           23
sample_042.dat   8.93407986e-02   4.61771367e+04   6.73610389e-01   6.77300024e+00   1.44745214e-02   1.36928990e-01           28
sample_043.dat   8.60077068e-02   5.08515039e+04   6.72500193e-01   6.77300024e+00   5.70135601e-02   2.90027022e-01           25
sample_044.dat   9.14608240e-02   4.35187695e+04   6.72695816e-01   6.77300024e+00   5.55219613e-02   1.29781574e-01           27
sample_045.dat   1.16586588e-01   2.45616211e+04   6.68257594e-01   6.77300024e+00   5.68643846e-02   2.59863049e-01           28
sample_046.dat   1.22135997e-01   2.19801934e+04   6.72236562e-01   6.77300024e+00   3.38512100e-02   2.20362335e-01           28
sample_047.dat   1.19996876e-01   2.29173809e+04   6.72384977e-01   6.77300024e+00   2.64836010e-02   2.83981800e-01           28
sample_048.dat   7.92508423e-02   6.22933945e+04   6.72543526e-01   6.77300024e+00   2.39029862e-02   5.28474391e-01           24
sample_049.dat   9.80384722e-02   3.60068125e+04   6.72506988e-01   6.77300024e+00   5.74538261e-02   2.59510845e-01           24
sample_050.dat   1.05831556e-01   3.09579102e+04   6.73536360e-01   6.77300024e+00   3.89363691e-02   3.28961015e-01           26
sample_051.dat   1.13717221e-01   2.58531855e+04   6.73370719e-01   6.77300024e+00   2.00053938e-02   3.82819355e-01           27
