#ID, Rs, Dc, R200, Mvir, xoff, rho_rms, niter
sample_000.dat   7.61765316e-02   4.75625234e+04   5.74603796e-01   4.21199989e+00   1.71947312e-02   3.39933515e-01           24
sample_001.dat   8.94473270e-02   3.27448027e+04   5.74391603e-01   4.21199989e+00   5.26292920e-02   2.56291330e-01           27
sample_002.dat   7.35643953e-02   5.10762070e+04   5.73433101e-01   4.21199989e+00   7.56683201e-02   2.18679518e-01           26
sample_003.dat   8.18441063e-02   3.95695977e+04   5.71784854e-01   4.21199989e+00   5.87048084e-02   2.79675275e-01           26
sample_004.dat   6.59013018e-02   6.66680000e+04   5.69669247e-01   4.21199989e+00   4.67697456e-02   2.35919878e-01           25
sample_005.dat   7.79908076e-02   4.48424844e+04   5.75411081e-01   4.21199989e+00   2.90890671e-02   4.01072919e-01           25
sample_006.dat   8.04015696e-02   4.21845977e+04   5.67255437e-01   4.21199989e+00   2.71778498e-02   2.63208687e-01           26
sample_007.dat   7.98746124e-02   4.14241250e+04   5.66397727e-01   4.21199989e+00   3.94689217e-02   2.08858609e-01           25
sample_008.dat   5.83596863e-02   8.97206562e+04   5.74934363e-01   4.21199989e+00   2.77385488e-02   2.64294267e-01           20
sample_009.dat   7.96948969e-02   4.16720430e+04   5.74379027e-01   4.21199989e+00   7.54692033e-02   1.57004297e-01           27
sample_010.dat   7.80448541e-02   4.31200547e+04   5.72943807e-01   4.21199989e+00   6.79844543e-02   2.30991259e-01           19
sample_011.dat   5.89546710e-02   8.74076875e+04   5.74454427e-01   4.21199989e+00   7.71780536e-02   3.76696706e-01           27
sample_012.dat   7.71367699e-02   4.54957461e+04   5.70410192e-01   4.21199989e+00   3.94895412e-02   1.83921188e-01           26
sample_013.dat   7.37877265e-02   4.92034844e+04   5.75019836e-01   4.21199989e+00   2.97293887e-02   1.93431735e-01           25
sample_014.dat   6.34890795e-02   7.48190469e+04   5.75193226e-01   4.21199989e+00   3.02678030e-02   3.95399153e-01           28
sample_015.dat   7.43659139e-02   4.92164883e+04   5.71224570e-01   4.21199989e+00   1.95593555e-02   1.85401842e-01           27
sample_016.dat   6.51480556e-02   6.83639688e+04   5.75334489e-01   4.21199989e+00   4.72265035e-02   2.52491832e-01           26
sample_017.dat   8.36900398e-02   3.96606758e+04   5.72513640e-01   4.21199989e+00   1.18430378e-02   4.08362687e-01           29
sample_018.dat   8.33369493e-02   3.72952148e+04   5.72471023e-01   4.21199989e+00   5.10100499e-02   3.89292270e-01           27
sample_019.dat   6.82502016e-02   6.02332305e+04   5.75217485e-01   4.21199989e+00   3.11880969e-02   2.91530579e-01           25
sample_020.dat   8.24853927e-02   3.99118320e+04   5.74597895e-01   4.21199989e+00   6.75905421e-02   2.62402833e-01           25
sample_021.dat   7.80414119e-02   4.31836094e+04   5.72210193e-01   4.21199989e+00   4.31995690e-02   1.50304452e-01           24
sample_022.dat   8.68050754e-02   3.53740234e+04   5.73156357e-01   4.21199989e+00   6.50927573e-02   2.37307534e-01           29
sample_023.dat   7.26194307e-02   5.31123359e+04   5.74934423e-01   4.21199989e+00   5.74629344e-02   4.10560250e-01           26
sample_024.dat   6.36364073e-02   7.29074453e+04   5.73889554e-01   4.21199989e+00   3.10885441e-02   2.61828482e-01           23
sample_025.dat   7.57881179e-02   4.68660742e+04   5.72647929e-01   4.21199989e+00   4.67613824e-02   3.07127148e-01           24
sample_026.dat   7.82485902e-02   4.46328789e+04   5.73801756e-01   4.21199989e+00   5.10066077e-02   3.58256549e-01           26
sample_027.dat   6.40596822e-02   7.21288672e+04   5.74176490e-01   4.21199989e+00   5.41410968e-02   6.30327046e-01           23
sample_028.dat   7.66553953e-02   4.65713711e+04   5.65106928e-01   4.21199989e+00   5.03911413e-02   1.68694153e-01           26
sample_029.dat   7.79254884e-02   4.53905703e+04   5.69192350e-01   4.21199989e+00   6.13763444e-02   2.50062495e-01           25
sample_030.dat   7.25285262e-02   5.28255312e+04   5.74011683e-01   4.21199989e+00   5.67559116e-02   2.59045392e-01           24
sample_031.dat   6.57972097e-02   6.66968984e+04   5.69798768e-01   4.21199989e+00   2.98397057e-02   2.57047355e-01           24
sample_032.dat   6.83640391e-02   6.20026953e+04   5.70578039e-01   4.21199989e+00   8.40995908e-02   2.81332910e-01           27
sample_033.dat   6.41351864e-02   7.36380156e+04   5.70338249e-01   4.21199989e+00   5.23033626e-02   3.42676282e-01           25
sample_034.dat   7.94296861e-02   4.25910391e+04   5.74375629e-01   4.21199989e+00   4.03642021e-02   2.68062949e-01           22
