haloID,c,n_particles,virial_r
000,5.90337197862,520,0.673682272
001,6.27611072109,520,0.673682272
002,6.80995490281,520,0.673682272
003,5.64384394901,520,0.673682272
004,6.25295573799,520,0.673682272
005,6.64252566173,520,0.673682272
006,6.14819025319,520,0.673682272
007,5.72456638145,520,0.673682272
008,5.29249376155,520,0.673682272
009,6.11126053646,520,0.673682272
010,5.73873585198,520,0.673682272
011,6.23479109344,520,0.673682272
012,6.16192585536,520,0.673682272
013,6.52980745624,520,0.673682272
014,6.60645133509,520,0.673682272
015,5.65863213009,520,0.673682272
016,5.71378690951,520,0.673682272
017,6.17555079333,520,0.673682272
018,6.3901247063,520,0.673682272
019,7.1666810145,520,0.673682272
020,5.77999688512,520,0.673682272
021,5.49586802804,520,0.673682272
022,6.87615069996,520,0.673682272
023,6.42070312845,520,0.673682272
024,5.02237741835,520,0.673682272
025,6.38057196243,520,0.673682272
026,6.71769542928,520,0.673682272
027,5.88083176585,520,0.673682272
028,6.50776116403,520,0.673682272
029,5.99582281191,520,0.673682272
030,5.63826685115,520,0.673682272
031,6.81622663002,520,0.673682272
032,5.81128039564,520,0.673682272
033,5.2569873806,520,0.673682272
034,6.02037821854,520,0.673682272
035,5.42801546044,520,0.673682272
036,4.79388607551,520,0.673682272
037,4.97769574858,520,0.673682272
038,6.76958693428,520,0.673682272
039,5.5647730919,520,0.673682272
040,5.87689552225,520,0.673682272
041,7.90689780047,520,0.673682272
042,6.87207148545,520,0.673682272
043,6.84998549791,520,0.673682272
044,7.49554823913,520,0.673682272
045,5.66788404308,520,0.673682272
046,5.44658821789,520,0.673682272
047,5.47344132886,520,0.673682272
048,7.43681671417,520,0.673682272
049,5.83869572698,520,0.673682272
050,5.68346295354,520,0.673682272
051,5.65375447232,520,0.673682272
052,6.14359014146,520,0.673682272
053,6.62212417905,520,0.673682272
054,6.165298378,520,0.673682272
055,5.98058167519,520,0.673682272
056,4.41140537732,520,0.673682272
057,6.18082329994,520,0.673682272
058,7.49233594027,520,0.673682272
