#ID, Rs, Dc, R200, Mvir, xoff, rho_rms, niter
sample_000.dat   7.55034462e-02   4.93942227e+04   5.71157157e-01   4.22499990e+00   2.96913665e-02   2.87084877e-01           25
sample_001.dat   8.14666823e-02   4.01027344e+04   5.73348939e-01   4.22499990e+00   2.10515913e-02   5.49650490e-01           23
sample_002.dat   7.24426657e-02   5.26204844e+04   5.73100865e-01   4.22499990e+00   3.69805396e-02   4.02467906e-01           25
sample_003.dat   7.14156404e-02   5.38765234e+04   5.74242294e-01   4.22499990e+00   4.55417335e-02   2.76374936e-01           20
sample_004.dat   8.58740285e-02   3.52045703e+04   5.74897289e-01   4.22499990e+00   5.41883036e-02   3.88565451e-01           24
sample_005.dat   8.63777027e-02   3.50010703e+04   5.73213756e-01   4.22499990e+00   1.91539526e-02   2.54725724e-01           27
sample_006.dat   6.88352212e-02   5.90039258e+04   5.74384093e-01   4.22499990e+00   3.18433121e-02   1.93588585e-01           25
sample_007.dat   6.78732023e-02   6.22179102e+04   5.73948741e-01   4.22499990e+00   2.07489040e-02   2.33596295e-01           26
sample_008.dat   8.02641958e-02   4.13404766e+04   5.76000452e-01   4.22499990e+00   3.46929245e-02   2.12505013e-01           26
sample_009.dat   7.40175769e-02   4.94442930e+04   5.74009299e-01   4.22499990e+00   4.28099744e-02   2.83696860e-01           24
sample_010.dat   9.83324125e-02   2.53226309e+04   5.73563278e-01   4.22499990e+00   3.54187973e-02   3.22018534e-01           24
sample_011.dat   5.86963929e-02   8.88806016e+04   5.73325157e-01   4.22499990e+00   3.11355125e-02   1.90356523e-01           26
sample_012.dat   5.63086532e-02   9.87368672e+04   5.74598908e-01   4.22499990e+00   2.05697324e-02   1.25325307e-01           28
sample_013.dat   9.50925201e-02   2.73186895e+04   5.71845293e-01   4.22499990e+00   5.27203158e-02   1.38280898e-01           30
sample_014.dat   1.09895878e-01   2.08153262e+04   5.75236142e-01   4.22499990e+00   4.14782614e-02   5.68086326e-01           22
sample_015.dat   7.25402236e-02   5.32392266e+04   5.75243354e-01   4.22499990e+00   2.32856851e-02   2.93103993e-01           23
sample_016.dat   8.56281817e-02   3.58784062e+04   5.73901892e-01   4.22499990e+00   3.13283801e-02   1.95893973e-01           23
sample_017.dat   7.63288885e-02   4.71011523e+04   5.74435532e-01   4.22499990e+00   1.88353490e-02   1.93373948e-01           23
sample_018.dat   6.95948824e-02   5.80572773e+04   5.74344337e-01   4.22499990e+00   4.67594713e-02   1.71323687e-01           26
sample_019.dat   8.04894716e-02   4.05198438e+04   5.75528085e-01   4.22499990e+00   2.67067533e-02   2.99816787e-01           25
sample_020.dat   9.24094617e-02   3.08204297e+04   5.72453976e-01   4.22499990e+00   2.35675517e-02   2.06773713e-01           23
sample_021.dat   7.69689158e-02   4.56026406e+04   5.73072791e-01   4.22499990e+00   3.00231129e-02   2.45172009e-01           26
