haloID,c_low,c_mid,c_high,n_particles,virial_r
000,5.54994286242,5.67794237449,5.78460999895,397,0.61651904995
001,4.84695876858,4.96445221756,5.07414243098,397,0.61651904995
002,5.62561419761,5.77124594652,5.95347299755,397,0.61651904995
003,4.35546502312,4.43772828856,4.56943917658,397,0.61651904995
004,5.19631091987,5.32541108359,5.46753332369,397,0.61651904995
005,4.38874747757,4.46372013743,4.55977618696,397,0.61651904995
006,4.32800139899,4.46817996009,4.65066753892,397,0.61651904995
007,4.77249395385,4.90720876966,5.0072466829,397,0.61651904995
008,5.20061541271,5.34786365179,5.45527964221,397,0.61651904995
009,5.18500339495,5.34117945669,5.45648540209,397,0.61651904995
010,4.94749801337,5.10553938358,5.24841881077,397,0.61651904995
011,4.75701767609,4.84328448559,4.94756268865,397,0.61651904995
012,5.47996411866,5.62451697688,5.77253958133,397,0.61651904995
013,5.09234266396,5.18759879157,5.32762030223,397,0.61651904995
014,6.66683212091,6.87757252501,7.04598278241,397,0.61651904995
015,3.99207331602,4.07287653723,4.15283193029,397,0.61651904995
016,4.57241925533,4.73074673307,4.85196127277,397,0.61651904995
017,6.41957241344,6.61264051436,6.77438202037,397,0.61651904995
018,4.31841750067,4.43261229402,4.54292743038,397,0.61651904995
019,4.55300882476,4.68724554574,4.84425517504,397,0.61651904995
020,5.80810377446,6.02200091755,6.17785491365,397,0.61651904995
021,5.71805937498,5.88244547132,6.03701444838,397,0.61651904995
022,4.1445850899,4.33824529534,4.55639912704,397,0.61651904995
023,4.95238552845,5.0361107166,5.15943147366,397,0.61651904995
024,5.08386344196,5.17355695273,5.31049349309,397,0.61651904995
025,5.01604043511,5.20391305432,5.3874503648,397,0.61651904995
026,5.67621850826,5.7793913873,5.91238748178,397,0.61651904995
027,5.21775938606,5.36075841093,5.50900937037,397,0.61651904995
028,4.63572174806,4.74960254192,4.83970831586,397,0.61651904995
029,6.39352302733,6.5834728466,6.75707104982,397,0.61651904995
030,4.17328095433,4.33480739575,4.45482958014,397,0.61651904995
031,6.07061054426,6.2712000046,6.43941752171,397,0.61651904995
032,4.81314240842,4.96923787416,5.10153059529,397,0.61651904995
033,4.91561930925,5.08970469024,5.29435806423,397,0.61651904995
034,5.440264178,5.64249575453,5.81019666384,397,0.61651904995
035,5.7024375266,5.88893735588,6.07743582608,397,0.61651904995
036,4.49117044302,4.69248227159,4.96476954523,397,0.61651904995
037,5.61713906969,5.72548356974,5.83355123889,397,0.61651904995
038,5.1242386716,5.25476821289,5.40635612745,397,0.61651904995
039,5.1662050661,5.30478020964,5.45424570036,397,0.61651904995
040,6.11456675807,6.26452411023,6.41716115907,397,0.61651904995
041,5.6918225932,5.80396274465,5.94817699513,397,0.61651904995
042,4.6185331496,4.72867284602,4.84290403852,397,0.61651904995
043,5.16403595302,5.31976305686,5.45369029565,397,0.61651904995
044,4.32731587809,4.43121400372,4.59538239057,397,0.61651904995
045,4.51964276648,4.67594013143,4.81659559151,397,0.61651904995
046,5.29814336901,5.41792431666,5.52822524368,397,0.61651904995
047,4.63076112599,4.77760812754,4.88064141316,397,0.61651904995
048,4.73950435244,4.85103031199,4.97198917521,397,0.61651904995
049,5.98320080368,6.16528888616,6.39350176966,397,0.61651904995
050,5.32200632534,5.51941441805,5.66499266166,397,0.61651904995
051,4.7470519939,4.84938224528,4.95314468252,397,0.61651904995
052,4.51574284644,4.64329070267,4.76518627358,397,0.61651904995
053,5.84042723911,6.08468466637,6.28730682476,397,0.61651904995
054,4.77458368815,4.91278337583,5.02871682642,397,0.61651904995
055,4.48354616146,4.59553837948,4.68712867327,397,0.61651904995
056,5.03683410084,5.1768650611,5.30649332566,397,0.61651904995
057,5.44973153373,5.5746108977,5.67865602917,397,0.61651904995
058,5.34964948539,5.44744215571,5.55348186172,397,0.61651904995
059,6.28630769109,6.46747724335,6.71031080989,397,0.61651904995
060,5.91715364602,6.08282796695,6.22157432024,397,0.61651904995
061,6.10649526657,6.25687334879,6.42249802039,397,0.61651904995
062,5.63188893937,5.83704939788,5.99355674189,397,0.61651904995
063,4.8487554518,5.00835167387,5.16480909759,397,0.61651904995
064,4.68144575821,4.79877869292,4.89470811704,397,0.61651904995
065,4.35069120647,4.42849994768,4.55554091654,397,0.61651904995
066,5.06358653439,5.33088433881,5.51598238537,397,0.61651904995
067,5.19132407007,5.33408991652,5.49557753461,397,0.61651904995
068,4.34361978854,4.42900925874,4.50228479233,397,0.61651904995
069,6.37763165861,6.59813559525,6.80937700043,397,0.61651904995
070,5.5368614344,5.68265511822,5.80538899288,397,0.61651904995
071,5.53446633836,5.67989981822,5.74203825735,397,0.61651904995
072,4.17360252843,4.28345728526,4.40515785444,397,0.61651904995
073,4.72066816013,4.93214840217,5.17283890434,397,0.61651904995
074,4.57015476548,4.65183206162,4.75246425201,397,0.61651904995
075,6.0108655492,6.1567457186,6.29895705812,397,0.61651904995
076,4.6603202233,4.76108828517,4.84364222357,397,0.61651904995
077,4.9081464417,5.01908479277,5.15216772399,397,0.61651904995
078,5.80071871428,5.98703581688,6.11598388492,397,0.61651904995
079,4.52186100371,4.61888073744,4.71732794458,397,0.61651904995
080,5.65823698021,5.84421137681,5.98536741782,397,0.61651904995
081,5.31006423512,5.5195593461,5.69506840344,397,0.61651904995
082,6.25666829456,6.4032915562,6.54006533013,397,0.61651904995
083,4.69764496033,4.80218968914,4.9018717252,397,0.61651904995
084,4.4487219668,4.60256686296,4.7098576952,397,0.61651904995
085,4.66307476269,4.79108954581,4.87745562057,397,0.61651904995
086,5.00651045498,5.12291676377,5.27381423739,397,0.61651904995
087,5.96518502297,6.14102139693,6.38937727654,397,0.61651904995
088,4.89116289993,4.98607130913,5.12951079907,397,0.61651904995
089,5.08140971418,5.26680637296,5.43895201204,397,0.61651904995
090,5.47491741171,5.626906119,5.7400102191,397,0.61651904995
091,4.89521369111,4.98931279931,5.08879620712,397,0.61651904995
092,6.70267756668,6.88460855792,7.05531860031,397,0.61651904995
093,4.78819562155,4.90583783711,5.04024051918,397,0.61651904995
094,6.81839276493,7.04108422504,7.24883762793,397,0.61651904995
095,5.94812390735,6.10871934198,6.33020406301,397,0.61651904995
096,4.7389019332,4.83951458326,4.97705895072,397,0.61651904995
097,6.15998548504,6.32285426829,6.46729714882,397,0.61651904995
098,5.81353859662,6.03720480394,6.195136191,397,0.61651904995
099,5.41312783377,5.51601690541,5.63555046494,397,0.61651904995
100,4.7570497651,4.88211653573,5.04769609772,866,0.61651904995
101,4.68768458958,4.82912602611,4.99427658743,866,0.61651904995
102,5.27599801025,5.41205115531,5.46374241757,866,0.61651904995
103,4.33829690677,4.41693524796,4.50756456081,866,0.61651904995
104,4.84197422283,4.96244942693,5.14693387348,866,0.61651904995
105,4.55676433343,4.64295229113,4.73173558433,866,0.61651904995
106,5.22268836269,5.33081537586,5.43553306508,866,0.61651904995
107,5.67363132912,5.80198351752,5.88437563793,866,0.61651904995
108,4.87052275432,4.97107421958,5.07273890423,866,0.61651904995
109,4.7934337378,4.89422466323,4.99630092185,866,0.61651904995
110,5.55289282,5.65081068486,5.78667562429,866,0.61651904995
111,5.61026442098,5.75968382659,5.85920149873,866,0.61651904995
112,6.14187404244,6.26145617222,6.41033117381,866,0.61651904995
113,4.90687541731,5.02206223205,5.13774700057,866,0.61651904995
114,4.98304198124,5.12063762817,5.23359250245,866,0.61651904995
115,4.99988441248,5.10049916225,5.235740958,866,0.61651904995
116,6.07052861207,6.20053159463,6.2637707434,866,0.61651904995
117,5.6185969812,5.72047258927,5.85056928303,866,0.61651904995
118,4.72974336153,4.83458689852,4.93155182386,866,0.61651904995
119,4.68403195601,4.77143542367,4.85971273369,866,0.61651904995
120,5.78435128365,5.96020433088,6.20771974056,866,0.61651904995
121,4.90979939855,5.04523042345,5.1730413308,866,0.61651904995
122,5.60883367875,5.75152472461,5.87747553785,866,0.61651904995
123,5.8780588528,5.96976561048,6.09314665002,866,0.61651904995
124,4.6217881295,4.73238379719,4.86203248104,866,0.61651904995
125,4.3802471075,4.4841509049,4.55635684556,866,0.61651904995
126,5.79668820143,5.88789457367,6.01725276764,866,0.61651904995
127,4.97700921773,5.03409889486,5.13227697499,866,0.61651904995
128,4.77713720084,4.88574870573,4.99648088508,866,0.61651904995
129,5.69920531368,5.78898176806,5.90881029992,866,0.61651904995
130,4.90209671116,5.0278416423,5.13061986059,866,0.61651904995
131,6.1668021126,6.30502575252,6.46237245217,866,0.61651904995
132,4.47183945992,4.57930510898,4.69083783579,866,0.61651904995
133,6.13274883553,6.21592701142,6.37296913286,866,0.61651904995
134,5.1866500628,5.30091689787,5.4018582019,866,0.61651904995
135,4.51925318546,4.60139340145,4.67739628122,866,0.61651904995
136,4.60410114335,4.67653512908,4.78552678376,866,0.61651904995
137,5.04117168309,5.11779378021,5.22359527257,866,0.61651904995
138,4.38970822478,4.52421545579,4.61817586056,866,0.61651904995
139,5.96327489816,6.08167280377,6.16788431272,866,0.61651904995
140,5.12016013297,5.21019889778,5.29401400924,866,0.61651904995
141,5.52425157672,5.65573024261,5.77513649935,866,0.61651904995
142,6.23031962285,6.38412610088,6.53430661815,866,0.61651904995
143,6.37099092086,6.52787186173,6.63312128575,866,0.61651904995
144,5.07734916043,5.20869649989,5.34222608506,866,0.61651904995
145,5.00396957789,5.13932237835,5.26656894905,866,0.61651904995
146,4.5699596192,4.67384160164,4.76985362793,866,0.61651904995
147,5.27184408109,5.35965222926,5.44797976028,866,0.61651904995
148,4.45545445469,4.53703309104,4.68401005079,866,0.61651904995
149,5.34792892558,5.47104121598,5.60428080756,866,0.61651904995
150,5.10723753528,5.21084712417,5.32731987145,866,0.61651904995
151,6.55828883042,6.70794805596,6.83382180004,866,0.61651904995
152,5.22546090307,5.41040253944,5.57971215238,866,0.61651904995
153,4.31127769239,4.43080068092,4.51810096139,866,0.61651904995
154,6.00583277787,6.1503087186,6.26785758952,866,0.61651904995
155,4.73163565486,4.80502353042,4.89454862605,866,0.61651904995
156,4.97062379743,5.05261218174,5.139036805,866,0.61651904995
157,4.57139919494,4.6681961494,4.73760200498,866,0.61651904995
158,5.5320879817,5.63981624583,5.70778681117,866,0.61651904995
159,4.66627491129,4.74483770212,4.83667624589,866,0.61651904995
160,5.63833168294,5.76195647478,5.85379285421,866,0.61651904995
161,5.68219716636,5.79845873002,5.95005892792,866,0.61651904995
162,5.10922601698,5.28141076152,5.47504490388,866,0.61651904995
163,5.77019955878,5.90218338385,6.02055366999,866,0.61651904995
164,4.30344807625,4.36055159291,4.45849717369,866,0.61651904995
165,6.24771268553,6.41368647126,6.59785327997,866,0.61651904995
166,5.4048675718,5.5320132869,5.67088229746,866,0.61651904995
167,5.929855921,6.02234916219,6.13119649827,866,0.61651904995
168,5.36074897038,5.4579266436,5.54638823045,866,0.61651904995
169,5.29114955388,5.40678687757,5.49754530069,866,0.61651904995
