#ID, Rs, Dc, R200, Mvir, xoff, rho_rms, niter
000   5.68080731e-02   9.67470703e+04   5.78172147e-01   4.28999996e+00   3.84334698e-02   2.44474560e-01           28
001   6.01148196e-02   8.60047422e+04   5.78676522e-01   4.28999996e+00   5.39344288e-02   1.87590212e-01           23
002   8.20461512e-02   4.01051992e+04   5.75807154e-01   4.28999996e+00   2.83934753e-02   2.22043514e-01           27
003   5.72419874e-02   9.66270547e+04   5.78592181e-01   4.28999996e+00   4.21242081e-02   6.19362295e-01           24
004   5.09348176e-02   1.28378219e+05   5.73473215e-01   4.28999996e+00   2.75711715e-02   1.76328912e-01           29
005   4.52943407e-02   1.71719031e+05   5.78313649e-01   4.28999996e+00   2.21966114e-02   2.14210853e-01           25
006   7.50457644e-02   4.91633672e+04   5.78446746e-01   4.28999996e+00   5.54358065e-02   1.58810169e-01           28
007   5.17277680e-02   1.23013070e+05   5.78119040e-01   4.28999996e+00   2.90358942e-02   1.87742203e-01           29
008   5.75461388e-02   9.32360859e+04   5.75666785e-01   4.28999996e+00   1.97836738e-02   1.76224917e-01           25
009   7.10601360e-02   5.60845117e+04   5.77347219e-01   4.28999996e+00   1.57740749e-02   1.58029184e-01           26
010   5.87912984e-02   8.93520234e+04   5.78268051e-01   4.28999996e+00   2.82482039e-02   2.66018450e-01           26
011   6.96739629e-02   6.08186797e+04   5.77247024e-01   4.28999996e+00   1.30242575e-02   3.84051830e-01           28
012   6.63238168e-02   6.74379375e+04   5.76193154e-01   4.28999996e+00   5.05020022e-02   2.40890577e-01           25
013   6.40824586e-02   6.99888203e+04   5.78682303e-01   4.28999996e+00   1.52190989e-02   1.37886509e-01           21
014   7.38821551e-02   5.00795508e+04   5.76988161e-01   4.28999996e+00   1.81442276e-02   2.51429141e-01           27
015   1.01319864e-01   2.48505547e+04   5.76916456e-01   4.28999996e+00   4.35415022e-02   3.50673169e-01           29
016   7.86149502e-02   4.29335430e+04   5.73572814e-01   4.28999996e+00   4.58391979e-02   8.74978900e-02           25
017   7.09734783e-02   5.60914180e+04   5.78229785e-01   4.28999996e+00   1.85421463e-02   1.88297763e-01           27
018   6.54490963e-02   6.77191797e+04   5.77968657e-01   4.28999996e+00   4.28828560e-02   1.73335418e-01           27
019   5.04460186e-02   1.28720594e+05   5.78628421e-01   4.28999996e+00   3.13607790e-02   2.08562464e-01           26
020   6.15761280e-02   7.80600000e+04   5.77968657e-01   4.28999996e+00   3.23125236e-02   2.62374163e-01           25
021   8.16085786e-02   4.02426250e+04   5.77724993e-01   4.28999996e+00   4.45534661e-02   2.83170730e-01           29
022   8.29059482e-02   3.96054766e+04   5.76422811e-01   4.28999996e+00   9.50339623e-03   3.32395405e-01           27
023   5.71582764e-02   9.39376875e+04   5.74338496e-01   4.28999996e+00   2.73858868e-02   4.12392527e-01           22
024   5.85647970e-02   9.02990156e+04   5.73686600e-01   4.28999996e+00   3.12259868e-02   3.15714478e-01           26
025   5.99160492e-02   8.75907031e+04   5.74180603e-01   4.28999996e+00   4.54690047e-02   3.69565725e-01           27
026   7.04977587e-02   5.64714062e+04   5.75897932e-01   4.28999996e+00   8.80817510e-03   2.45345250e-01           25
027   5.16525060e-02   1.23446883e+05   5.73227406e-01   4.28999996e+00   2.20822282e-02   4.67784733e-01           25
028   8.35677311e-02   3.77788242e+04   5.72968781e-01   4.28999996e+00   3.23852785e-02   1.65348262e-01           22
029   8.18193480e-02   3.96213984e+04   5.73402226e-01   4.28999996e+00   2.94238478e-02   1.92558974e-01           26
030   5.77717982e-02   9.37092578e+04   5.78119576e-01   4.28999996e+00   1.51507510e-02   3.46801996e-01           25
031   6.04423992e-02   8.23651797e+04   5.75135171e-01   4.28999996e+00   4.22486663e-02   2.59609431e-01           27
032   6.26235008e-02   7.54245469e+04   5.74201822e-01   4.28999996e+00   4.08370048e-02   1.63627654e-01           26
033   6.49311244e-02   7.01110781e+04   5.74484527e-01   4.28999996e+00   1.41058536e-02   4.28130031e-01           24
034   7.33320937e-02   5.08498477e+04   5.78155339e-01   4.28999996e+00   4.32768799e-02   2.67987072e-01           26
035   5.05141169e-02   1.25710406e+05   5.76499224e-01   4.28999996e+00   1.50284404e-02   1.90016881e-01           26
036   6.19659424e-02   7.95098672e+04   5.78121781e-01   4.28999996e+00   6.13133013e-02   4.41797882e-01           26
037   6.22138977e-02   7.82517812e+04   5.76567411e-01   4.28999996e+00   3.89718674e-02   2.17890307e-01           28
038   6.41511306e-02   7.11560859e+04   5.77511847e-01   4.28999996e+00   3.28880697e-02   2.63785392e-01           25
039   7.51327798e-02   4.92365273e+04   5.77715755e-01   4.28999996e+00   5.85202016e-02   4.29731369e-01           27
040   5.22957332e-02   1.18471109e+05   5.74601889e-01   4.28999996e+00   2.07242165e-02   2.50730783e-01           22
041   5.69425076e-02   9.49716094e+04   5.74580073e-01   4.28999996e+00   2.70179287e-02   3.10071826e-01           23
042   5.56069613e-02   1.01473406e+05   5.76752901e-01   4.28999996e+00   1.16346264e-02   2.12807193e-01           28
043   7.21893981e-02   5.37058789e+04   5.76138616e-01   4.28999996e+00   1.91478282e-02   1.87362403e-01           26
044   6.25878423e-02   7.56876797e+04   5.74049711e-01   4.28999996e+00   1.77053250e-02   3.25880200e-01           23
045   6.10211752e-02   8.43351953e+04   5.77132225e-01   4.28999996e+00   1.71646196e-02   3.77012789e-01           29
046   6.29565418e-02   7.54034375e+04   5.68301499e-01   4.28999996e+00   6.45331144e-02   2.85211682e-01           22
047   5.98425567e-02   8.66545938e+04   5.76380849e-01   4.28999996e+00   3.79675776e-02   2.40006834e-01           23
048   7.53544495e-02   4.83083047e+04   5.74106753e-01   4.28999996e+00   3.19284648e-02   1.69866085e-01           27
049   5.06425872e-02   1.29259055e+05   5.72438002e-01   4.28999996e+00   4.58643995e-02   2.00345054e-01           24
050   5.98649792e-02   8.60786484e+04   5.78559279e-01   4.28999996e+00   3.07199173e-02   2.18682081e-01           28
051   6.29545376e-02   7.54212734e+04   5.77385664e-01   4.28999996e+00   4.30929661e-02   2.24323362e-01           27
052   6.90520182e-02   6.06350312e+04   5.78539073e-01   4.28999996e+00   2.06781775e-02   3.38303536e-01           24
053   5.43894358e-02   1.07789594e+05   5.77734828e-01   4.28999996e+00   5.06969215e-03   1.41870409e-01           27
054   6.10133335e-02   8.04675781e+04   5.74575484e-01   4.28999996e+00   2.54863165e-02   1.00996926e-01           30
055   7.11372346e-02   5.59629336e+04   5.76425552e-01   4.28999996e+00   3.79721783e-02   2.35724986e-01           24
056   7.61513263e-02   4.68757383e+04   5.72077274e-01   4.28999996e+00   5.13306931e-02   2.18495786e-01           25
057   5.82494661e-02   9.02258750e+04   5.74854910e-01   4.28999996e+00   2.53232773e-02   2.03829437e-01           26
058   7.24087134e-02   5.23285938e+04   5.76759696e-01   4.28999996e+00   3.98574248e-02   1.02602050e-01           22
059   7.27576166e-02   5.15896172e+04   5.72996616e-01   4.28999996e+00   4.22867090e-02   1.13359094e-01           22
060   5.44872880e-02   1.05135078e+05   5.77409863e-01   4.28999996e+00   2.26183925e-02   2.25726515e-01           20
061   8.24892744e-02   3.93862500e+04   5.76615095e-01   4.28999996e+00   4.17369902e-02   2.42726415e-01           26
062   5.59333041e-02   1.02619227e+05   5.76186061e-01   4.28999996e+00   2.05321703e-02   4.69027132e-01           25
063   5.87791242e-02   8.84056094e+04   5.70967317e-01   4.28999996e+00   2.56998893e-02   2.94998914e-01           22
064   5.15555516e-02   1.24624109e+05   5.76885879e-01   4.28999996e+00   4.61142771e-02   4.29280579e-01           29
065   6.77356943e-02   6.18048086e+04   5.75267076e-01   4.28999996e+00   2.15401538e-02   1.70845851e-01           25
066   6.24055043e-02   7.81228438e+04   5.78598976e-01   4.28999996e+00   2.11489033e-02   3.23120892e-01           28
067   4.36231568e-02   1.83484359e+05   5.78487694e-01   4.28999996e+00   3.81780788e-02   1.23159595e-01           26
068   6.64572194e-02   6.69362031e+04   5.66916883e-01   4.28999996e+00   2.88341455e-02   3.39138478e-01           27
069   7.04071373e-02   5.69034844e+04   5.78323364e-01   4.28999996e+00   2.61058565e-02   1.79556683e-01           26
070   6.36836588e-02   7.27805234e+04   5.78233421e-01   4.28999996e+00   5.32721356e-02   2.60432482e-01           21
071   6.50988296e-02   7.06338047e+04   5.70471346e-01   4.28999996e+00   5.23728095e-02   4.24853057e-01           26
072   6.07121922e-02   8.07267578e+04   5.74442506e-01   4.28999996e+00   1.75683759e-02   3.74174267e-01           25
073   6.79820850e-02   6.36800352e+04   5.76181471e-01   4.28999996e+00   2.06758846e-02   2.98352003e-01           29
074   5.92993386e-02   8.48680781e+04   5.77805281e-01   4.28999996e+00   2.65344083e-02   1.53543979e-01           28
075   6.95828795e-02   6.19188594e+04   5.77240407e-01   4.28999996e+00   3.48664820e-02   4.09956068e-01           24
076   4.60427180e-02   1.66234469e+05   5.76489329e-01   4.28999996e+00   2.74334960e-02   1.85044870e-01           26
077   4.32006232e-02   1.90603031e+05   5.76961219e-01   4.28999996e+00   3.42579708e-02   4.12035376e-01           27
078   5.97863235e-02   8.67946797e+04   5.71578503e-01   4.28999996e+00   3.30068693e-02   3.73618662e-01           27
079   6.38569966e-02   7.40414609e+04   5.69893360e-01   4.28999996e+00   3.40863355e-02   2.47316048e-01           28
080   7.64578804e-02   4.74610000e+04   5.75383723e-01   4.28999996e+00   3.21269780e-02   2.32513279e-01           28
081   4.99649718e-02   1.33943375e+05   5.73613346e-01   4.28999996e+00   2.73794886e-02   2.08307475e-01           26
082   5.11399098e-02   1.27424930e+05   5.72226226e-01   4.28999996e+00   3.56908515e-02   3.70648921e-01           26
083   6.13141060e-02   7.81146562e+04   5.77804565e-01   4.28999996e+00   1.30085377e-02   1.93483442e-01           28
084   6.68831095e-02   6.49518125e+04   5.73993683e-01   4.28999996e+00   3.24096493e-02   1.99247748e-01           27
085   5.78485876e-02   9.11044453e+04   5.78696012e-01   4.28999996e+00   4.39274088e-02   2.50719458e-01           26
086   6.05738685e-02   8.24664062e+04   5.74550569e-01   4.28999996e+00   4.80639003e-02   2.98916936e-01           26
087   5.45151904e-02   1.08168914e+05   5.70779502e-01   4.28999996e+00   2.57166345e-02   3.00511390e-01           24
088   4.71452139e-02   1.56941734e+05   5.77197313e-01   4.28999996e+00   1.96685959e-02   3.28840882e-01           23
089   6.65225983e-02   6.68692422e+04   5.78262985e-01   4.28999996e+00   2.17721742e-02   2.33760491e-01           26
090   7.43712708e-02   4.97583750e+04   5.72014928e-01   4.28999996e+00   3.55456360e-02   2.01315850e-01           21
091   5.97131327e-02   8.64439688e+04   5.73665142e-01   4.28999996e+00   2.16055512e-02   2.40155697e-01           28
092   4.49717939e-02   1.72352969e+05   5.78297019e-01   4.28999996e+00   4.80294302e-02   2.60737389e-01           26
093   7.08648115e-02   5.62661836e+04   5.74346721e-01   4.28999996e+00   2.20847987e-02   1.70584962e-01           21
