haloID,c,n_particles,virial_r
000,5.80795476578,326,0.577222586
001,6.1116790912,326,0.577222586
002,6.58887469459,326,0.577222586
003,6.41263303064,326,0.577222586
004,6.49842355878,326,0.577222586
005,4.84839785918,326,0.577222586
006,6.41315162229,326,0.577222586
007,6.13575714661,326,0.577222586
008,6.99075669177,326,0.577222586
009,6.6882214437,326,0.577222586
010,5.4270862227,326,0.577222586
011,7.48358857757,326,0.577222586
012,5.79535960713,326,0.577222586
013,6.25610380627,326,0.577222586
014,6.74733526405,326,0.577222586
015,5.32482512656,326,0.577222586
016,6.10799707915,326,0.577222586
017,6.20024128833,326,0.577222586
018,4.84256271647,326,0.577222586
019,7.47479518668,326,0.577222586
020,5.99937974512,326,0.577222586
021,7.16026169051,326,0.577222586
022,6.65072842272,326,0.577222586
023,5.62655847963,326,0.577222586
024,6.27801990738,326,0.577222586
025,6.17538172788,326,0.577222586
026,5.99923711788,326,0.577222586
027,7.42509495206,326,0.577222586
028,5.51531367785,326,0.577222586
029,6.42485829878,326,0.577222586
030,5.87350216447,326,0.577222586
031,6.96588004343,326,0.577222586
032,7.25782914825,326,0.577222586
033,4.71473687575,326,0.577222586
034,5.54384418489,326,0.577222586
035,7.16539378286,326,0.577222586
036,6.73098557635,326,0.577222586
037,6.40250969854,326,0.577222586
038,5.99759195069,326,0.577222586
039,6.6187521179,326,0.577222586
040,7.67199806176,326,0.577222586
041,7.44064086984,326,0.577222586
042,5.28279285592,326,0.577222586
043,4.83434609918,326,0.577222586
044,5.90917148793,326,0.577222586
045,7.56787759309,326,0.577222586
046,8.15159073604,326,0.577222586
047,5.43204349645,326,0.577222586
048,6.289207798,326,0.577222586
049,5.55159353905,326,0.577222586
050,5.61186253989,326,0.577222586
051,7.56487419983,326,0.577222586
052,4.84696629505,326,0.577222586
053,5.68543361549,326,0.577222586
054,5.99210885768,326,0.577222586
055,6.33427174239,326,0.577222586
056,6.78908204676,326,0.577222586
057,5.05977450901,326,0.577222586
058,5.27269396494,326,0.577222586
059,6.76397422855,326,0.577222586
060,5.86173585781,326,0.577222586
061,6.3553003264,326,0.577222586
062,5.07936532656,326,0.577222586
063,5.55163626775,326,0.577222586
064,5.33731210521,326,0.577222586
065,6.29700053466,326,0.577222586
066,5.23206329541,326,0.577222586
067,6.38883995244,326,0.577222586
068,5.8131117568,326,0.577222586
069,5.55827864762,326,0.577222586
070,6.19062062945,326,0.577222586
071,6.78817718359,326,0.577222586
072,5.73340967159,326,0.577222586
073,7.46613727829,326,0.577222586
074,6.35787766616,326,0.577222586
075,5.67857470054,326,0.577222586
076,5.45006526455,326,0.577222586
