#ID, Rs, Dc, R200, Mvir, xoff, rho_rms, niter
000   7.68357217e-02   5.34799297e+04   6.14908874e-01   5.18700027e+00   3.84915844e-02   3.35375607e-01           28
001   8.31092447e-02   4.42580508e+04   6.12980306e-01   5.18700027e+00   1.98063049e-02   1.32858649e-01           25
002   7.38254264e-02   5.84625195e+04   6.15726888e-01   5.18700027e+00   6.48915842e-02   2.19867080e-01           25
003   9.83678475e-02   2.94902930e+04   6.15482748e-01   5.18700027e+00   2.31497064e-02   2.31762886e-01           26
004   9.14780498e-02   3.49290898e+04   6.11890078e-01   5.18700027e+00   3.76498438e-02   8.67279097e-02           27
005   1.06591582e-01   2.49702051e+04   6.02916598e-01   5.18700027e+00   1.91690400e-02   2.03368843e-01           24
006   1.05321869e-01   2.52966777e+04   6.16267979e-01   5.18700027e+00   4.50871028e-02   4.90664780e-01           26
007   9.22563672e-02   3.42399219e+04   6.13213539e-01   5.18700027e+00   3.74179855e-02   1.16240069e-01           22
008   8.82399008e-02   3.79614062e+04   6.15272284e-01   5.18700027e+00   5.39813675e-02   1.08545579e-01           28
009   9.04180631e-02   3.62966094e+04   6.11604095e-01   5.18700027e+00   6.22723773e-02   1.30235866e-01           29
010   8.62972513e-02   4.00973828e+04   6.13248348e-01   5.18700027e+00   3.93733084e-02   1.80208668e-01           27
011   8.50910768e-02   4.24472422e+04   6.11285031e-01   5.18700027e+00   4.19103056e-02   1.55122012e-01           27
012   8.57590213e-02   4.02957891e+04   6.16363525e-01   5.18700027e+00   3.64766158e-02   1.58890083e-01           27
013   8.19503516e-02   4.61578320e+04   6.16090953e-01   5.18700027e+00   3.98507491e-02   1.69365004e-01           23
014   6.78806156e-02   7.07219453e+04   6.16017103e-01   5.18700027e+00   3.60049233e-02   2.04165295e-01           24
015   1.03456199e-01   2.66208984e+04   6.16393387e-01   5.18700027e+00   4.80751023e-02   1.99626207e-01           24
016   9.95651111e-02   2.82914746e+04   6.15906835e-01   5.18700027e+00   2.88406443e-02   1.52060181e-01           25
017   7.36668557e-02   5.97925430e+04   6.15722299e-01   5.18700027e+00   3.37668881e-02   1.78403363e-01           24
018   1.00505196e-01   2.84121738e+04   6.10596538e-01   5.18700027e+00   1.64220203e-02   1.63845614e-01           27
019   1.06649816e-01   2.42858203e+04   6.14611745e-01   5.18700027e+00   2.52972897e-02   2.34756619e-01           20
020   7.82480612e-02   5.01539609e+04   6.14497662e-01   5.18700027e+00   2.77619213e-02   1.94395676e-01           27
021   8.10157806e-02   4.65516875e+04   6.13588750e-01   5.18700027e+00   5.55479005e-02   2.73082882e-01           26
022   1.08803153e-01   2.35041016e+04   6.11152947e-01   5.18700027e+00   4.44651954e-02   6.47479296e-01           22
023   7.80597851e-02   5.16028477e+04   6.15105569e-01   5.18700027e+00   5.04640825e-02   4.10277188e-01           25
024   8.74881968e-02   3.90006914e+04   6.14198923e-01   5.18700027e+00   3.30803469e-02   2.26538584e-01           25
025   9.49053243e-02   3.21029590e+04   6.15244985e-01   5.18700027e+00   2.79436857e-02   1.19057603e-01           24
026   8.08653980e-02   4.65411367e+04   6.16043925e-01   5.18700027e+00   3.72738726e-02   1.48832873e-01           30
027   9.13940892e-02   3.50109219e+04   6.16389990e-01   5.18700027e+00   1.84424706e-02   1.66184157e-01           29
028   1.00610808e-01   2.76540723e+04   6.16367459e-01   5.18700027e+00   3.69247161e-02   2.29990005e-01           26
029   7.30399936e-02   6.03139453e+04   6.15138829e-01   5.18700027e+00   3.72900777e-02   1.57767534e-01           28
030   1.09680377e-01   2.25922188e+04   6.15770459e-01   5.18700027e+00   1.82740465e-02   1.70206934e-01           27
031   7.65627027e-02   5.44548945e+04   6.16225541e-01   5.18700027e+00   3.39543968e-02   1.40505999e-01           25
032   9.31509659e-02   3.35283242e+04   6.14869237e-01   5.18700027e+00   4.43604849e-02   1.47836611e-01           20
033   8.39902982e-02   4.30313867e+04   6.15643799e-01   5.18700027e+00   4.77843843e-02   3.03146273e-01           24
034   8.38051066e-02   4.35814922e+04   6.05180502e-01   5.18700027e+00   5.60670868e-02   4.15842682e-01           23
035   8.34417418e-02   4.33981758e+04   6.16036534e-01   5.18700027e+00   2.88867038e-02   1.29884064e-01           28
036   9.08612385e-02   3.58537695e+04   6.16090953e-01   5.18700027e+00   4.33142222e-02   8.81763518e-01           23
037   8.19804966e-02   4.62798047e+04   6.16492093e-01   5.18700027e+00   3.65687050e-02   1.90228015e-01           29
038   9.98284668e-02   2.86304160e+04   6.12946749e-01   5.18700027e+00   4.45990227e-02   1.53574631e-01           27
039   8.60005319e-02   4.03743984e+04   6.15226746e-01   5.18700027e+00   3.69682424e-02   3.05472910e-01           25
040   7.18137696e-02   6.34710234e+04   6.06064022e-01   5.18700027e+00   1.77193061e-02   1.77947372e-01           28
041   8.11473653e-02   4.74783203e+04   6.08340323e-01   5.18700027e+00   4.91397679e-02   2.21806765e-01           22
042   9.45254192e-02   3.18383281e+04   6.15666747e-01   5.18700027e+00   4.24803197e-02   1.33437917e-01           22
043   8.73121619e-02   3.91882383e+04   6.12179101e-01   5.18700027e+00   2.04143636e-02   1.85566932e-01           28
044   1.02546632e-01   2.66857852e+04   6.16470337e-01   5.18700027e+00   4.18724753e-02   2.82775730e-01           24
045   1.10316843e-01   2.26145625e+04   6.16363525e-01   5.18700027e+00   3.49020921e-02   1.73244372e-01           27
046   8.74408931e-02   3.97124297e+04   6.16201162e-01   5.18700027e+00   4.87086177e-02   2.77071148e-01           26
047   8.45857710e-02   4.22131406e+04   6.15917981e-01   5.18700027e+00   2.71072704e-02   1.43892199e-01           25
048   9.62731093e-02   3.08764102e+04   6.15924537e-01   5.18700027e+00   6.45158589e-02   1.97090894e-01           25
049   7.01029003e-02   6.80230156e+04   6.15878046e-01   5.18700027e+00   2.80066356e-02   3.97721469e-01           23
050   8.03849176e-02   4.75572109e+04   6.15895212e-01   5.18700027e+00   2.90022213e-02   3.68909270e-01           24
051   8.87099579e-02   3.81538945e+04   6.13852084e-01   5.18700027e+00   6.18020892e-02   1.59630150e-01           25
052   9.73275974e-02   3.02188633e+04   6.13820434e-01   5.18700027e+00   3.22030634e-02   2.17561036e-01           25
053   7.89698511e-02   4.90194570e+04   6.15937769e-01   5.18700027e+00   5.86934686e-02   2.05006123e-01           27
054   9.80894640e-02   2.99125234e+04   6.15169525e-01   5.18700027e+00   3.33277397e-02   1.89828068e-01           28
055   1.03521883e-01   2.64825605e+04   6.15738750e-01   5.18700027e+00   6.43006191e-02   2.65224069e-01           29
056   8.08231235e-02   4.74816406e+04   6.15937412e-01   5.18700027e+00   5.27727157e-02   2.79195338e-01           27
057   7.99908862e-02   4.88316562e+04   6.15983725e-01   5.18700027e+00   3.34323682e-02   1.93270206e-01           29
058   8.05199817e-02   4.78974453e+04   6.14357889e-01   5.18700027e+00   5.87740354e-02   2.46220484e-01           28
059   6.82412535e-02   7.26747500e+04   6.15502656e-01   5.18700027e+00   5.12390174e-02   3.76655579e-01           24
060   7.24858865e-02   6.10951523e+04   6.12624645e-01   5.18700027e+00   3.44653018e-02   1.75874829e-01           24
061   7.71738365e-02   5.51737734e+04   6.08047068e-01   5.18700027e+00   1.91427227e-02   3.78716767e-01           29
062   7.41308406e-02   5.91587344e+04   6.08658195e-01   5.18700027e+00   4.37947325e-02   3.28687340e-01           23
063   9.64493006e-02   3.09907461e+04   6.16005659e-01   5.18700027e+00   4.06538472e-02   2.04678699e-01           23
064   8.52228478e-02   4.15203203e+04   6.15471005e-01   5.18700027e+00   2.20013577e-02   2.58390874e-01           24
065   1.06277689e-01   2.44087715e+04   6.16244137e-01   5.18700027e+00   4.15120944e-02   1.32624477e-01           27
066   8.18244517e-02   4.55377500e+04   6.13160729e-01   5.18700027e+00   2.67241038e-02   4.06188458e-01           23
067   8.07767883e-02   4.79227852e+04   6.14573479e-01   5.18700027e+00   2.95076780e-02   3.06545079e-01           28
068   9.53931212e-02   3.21462812e+04   6.13727093e-01   5.18700027e+00   5.99659383e-02   2.55918711e-01           22
069   7.31037930e-02   5.90248984e+04   6.13941371e-01   5.18700027e+00   5.20161130e-02   1.59061581e-01           25
070   8.09681341e-02   4.74310039e+04   6.14611745e-01   5.18700027e+00   5.33121265e-02   2.59013742e-01           23
071   8.76320004e-02   3.92761797e+04   6.15912080e-01   5.18700027e+00   4.68338579e-02   1.95044264e-01           27
072   1.21741869e-01   1.77110840e+04   6.16253972e-01   5.18700027e+00   4.43268791e-02   1.26922593e-01           26
073   8.21973830e-02   4.66768320e+04   6.13383114e-01   5.18700027e+00   3.15949023e-02   4.37745273e-01           25
