haloID,c_low,c_mid,c_high,n_particles,virial_r
000,4.46023009377,4.56033244181,4.64365591772,325,0.577222586
001,4.07246409891,4.19009239997,4.25644268611,325,0.577222586
002,5.84209786011,6.12444984384,6.42097703271,325,0.577222586
003,5.4594964622,5.61745959243,5.7559631981,325,0.577222586
004,5.33275908795,5.50023140368,5.62084948242,325,0.577222586
005,4.50252669277,4.72280973462,4.87860333065,325,0.577222586
006,5.67513545005,5.80565897981,5.95263357818,325,0.577222586
007,5.80634990801,6.06042952643,6.50266078216,325,0.577222586
008,4.98656593163,5.11470594296,5.2519549294,325,0.577222586
009,4.70765537433,4.86084708755,5.03095737633,325,0.577222586
010,4.44458455366,4.64015745632,4.89846389782,325,0.577222586
011,5.05751257409,5.18054841959,5.28683502859,325,0.577222586
012,5.22717587133,5.37071087132,5.50735207075,325,0.577222586
013,5.37949406971,5.51835300953,5.62140487994,325,0.577222586
014,4.72650597821,4.86913543425,5.10771935536,325,0.577222586
015,4.38207096901,4.54420771315,4.71549453631,325,0.577222586
016,4.91344251988,5.13219401525,5.31952900729,325,0.577222586
017,4.77096779049,4.91171934637,5.05865525652,325,0.577222586
018,4.11806973978,4.19551762198,4.2337026888,325,0.577222586
019,5.03376913625,5.25887000222,5.42581781012,325,0.577222586
020,5.81578953158,5.97890322243,6.13765230669,325,0.577222586
021,5.73879580317,5.91415067564,6.07408453872,325,0.577222586
022,5.70843697921,5.85861330066,6.00010710131,325,0.577222586
023,4.85840261157,4.96457104773,5.05429610023,325,0.577222586
024,5.79072891317,5.93596412979,6.01132911757,325,0.577222586
025,5.00499932054,5.1189567461,5.25438152098,325,0.577222586
026,5.6444851446,5.84632883421,6.08218810645,325,0.577222586
027,5.15896975206,5.26455272131,5.38577344503,325,0.577222586
028,4.08129860009,4.2129270503,4.31708132288,325,0.577222586
029,4.93737999827,5.0728360561,5.2029528307,325,0.577222586
030,5.18853007563,5.39141506561,5.63902799648,325,0.577222586
