#ID, Rs, Dc, R200, Mvir, xoff, rho_rms, niter
sample_000.dat   8.97358134e-02   3.17089824e+04   5.74770212e-01   4.25099993e+00   3.31096612e-02   1.17387541e-01           26
sample_001.dat   8.44381526e-02   3.75889180e+04   5.77199101e-01   4.25099993e+00   3.23238224e-02   2.52920151e-01           25
sample_002.dat   6.20731078e-02   7.83634453e+04   5.74224651e-01   4.25099993e+00   4.61153276e-02   5.89279890e-01           24
sample_003.dat   8.36433098e-02   3.81405938e+04   5.74978411e-01   4.25099993e+00   5.55845723e-02   2.67335981e-01           28
sample_004.dat   7.96946958e-02   4.30431094e+04   5.76663792e-01   4.25099993e+00   3.32112461e-02   2.30622053e-01           28
sample_005.dat   7.94436932e-02   4.29932344e+04   5.76517642e-01   4.25099993e+00   2.94010080e-02   5.28290987e-01           23
sample_006.dat   7.73025379e-02   4.52979648e+04   5.76648116e-01   4.25099993e+00   3.92409712e-02   2.41647810e-01           26
sample_007.dat   6.04697689e-02   8.51365078e+04   5.74079812e-01   4.25099993e+00   6.70914724e-02   6.25626743e-01           22
sample_008.dat   8.35917667e-02   3.89221055e+04   5.73548138e-01   4.25099993e+00   5.11385240e-02   2.78856903e-01           26
sample_009.dat   8.79422724e-02   3.42128633e+04   5.77180326e-01   4.25099993e+00   3.25270183e-02   4.94557261e-01           25
sample_010.dat   8.77534598e-02   3.31844297e+04   5.75553000e-01   4.25099993e+00   1.71956532e-02   6.56153202e-01           19
sample_011.dat   6.42451271e-02   7.36433828e+04   5.77079356e-01   4.25099993e+00   2.44158562e-02   1.99437365e-01           21
sample_012.dat   8.52647796e-02   3.70884062e+04   5.75605333e-01   4.25099993e+00   3.57886814e-02   3.20146501e-01           28
sample_013.dat   8.06741267e-02   4.07765352e+04   5.71366847e-01   4.25099993e+00   3.15698422e-02   2.13434830e-01           28
sample_014.dat   8.01580697e-02   4.24783516e+04   5.76428235e-01   4.25099993e+00   6.39155284e-02   4.27022010e-01           22
sample_015.dat   1.02437697e-01   2.31308848e+04   5.74886382e-01   4.25099993e+00   2.61923131e-02   3.19563419e-01           22
sample_016.dat   8.32233503e-02   3.79098984e+04   5.75482368e-01   4.25099993e+00   2.69796047e-02   2.16857389e-01           22
sample_017.dat   8.08960795e-02   4.10148477e+04   5.72886288e-01   4.25099993e+00   2.39900332e-02   4.00805116e-01           22
sample_018.dat   1.05897389e-01   2.17599785e+04   5.75061023e-01   4.25099993e+00   5.67995347e-02   1.68092385e-01           29
sample_019.dat   6.30946830e-02   7.65179453e+04   5.72698236e-01   4.25099993e+00   1.48175927e-02   4.42700773e-01           23
sample_020.dat   7.54902139e-02   4.82967930e+04   5.76303065e-01   4.25099993e+00   3.29117626e-02   2.81038404e-01           25
sample_021.dat   5.92751577e-02   8.96405391e+04   5.69530606e-01   4.25099993e+00   4.47427295e-02   2.60972857e-01           25
sample_022.dat   7.48696476e-02   5.12804961e+04   5.72185874e-01   4.25099993e+00   4.22299989e-02   3.09101462e-01           27
sample_023.dat   9.06035528e-02   3.24974648e+04   5.71508527e-01   4.25099993e+00   4.80826721e-02   3.55398357e-01           29
sample_024.dat   6.37186244e-02   7.52723750e+04   5.73103666e-01   4.25099993e+00   4.29892428e-02   4.55416203e-01           26
sample_025.dat   7.64198378e-02   4.75864297e+04   5.71957052e-01   4.25099993e+00   4.85945679e-02   2.65814185e-01           21
sample_026.dat   7.48386830e-02   4.94552500e+04   5.76635063e-01   4.25099993e+00   2.19246373e-02   4.10915136e-01           25
sample_027.dat   8.11764374e-02   4.12379219e+04   5.76799095e-01   4.25099993e+00   3.51804085e-02   2.66180456e-01           26
sample_028.dat   9.19792578e-02   3.04550293e+04   5.76428235e-01   4.25099993e+00   3.81778181e-02   4.52686936e-01           24
sample_029.dat   9.21896845e-02   3.11284883e+04   5.66157877e-01   4.25099993e+00   3.02567407e-02   3.28269273e-01           25
sample_030.dat   7.58507252e-02   4.63002578e+04   5.74770212e-01   4.25099993e+00   4.64807600e-02   3.01921606e-01           25
sample_031.dat   7.09699690e-02   5.72098633e+04   5.67866266e-01   4.25099993e+00   3.02176010e-02   2.34538361e-01           23
sample_032.dat   6.69830069e-02   6.58783359e+04   5.69964707e-01   4.25099993e+00   6.22830726e-02   4.30981129e-01           21
