# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
85000018376,340.946800,504.264700,863.910500,2.146543,2.441040,1.847269,0.545532,9199,12749
85000021021,366.612900,421.221200,883.283800,3.547715,4.012895,3.071917,0.843141,10397,11666
85000022686,377.991700,489.052900,880.983600,3.595815,4.023876,3.158168,0.720888,9884,11083
85000023452,392.647600,458.390500,859.539600,5.662039,6.308223,5.005269,0.842348,9906,10831
85000024033,379.258400,493.119700,826.779100,2.442976,2.720698,2.163600,0.405580,3874,10645
85000024661,366.466200,472.211400,870.527000,2.833868,3.214456,2.455974,0.613234,8745,10474
85000025068,390.109500,465.455900,868.031600,2.500875,2.812407,2.186831,0.668644,6897,10365
85000025460,377.902000,429.641700,859.073100,2.523518,2.918016,2.139014,0.396498,2333,10250
85000026030,360.826200,426.973700,879.307900,2.467783,2.789111,2.143694,0.409586,4574,10099
85000026420,363.217200,461.637200,873.216600,3.420215,3.923299,2.916588,0.714724,8712,10002
85000028079,378.715800,432.427100,901.562700,4.142965,4.564759,3.730308,0.800700,8713,9591
85000029047,391.599500,469.615600,879.261100,5.497495,6.171035,4.833260,0.663955,4538,9369
85000029978,399.926400,476.667400,850.039900,3.632171,4.200307,3.057866,0.648905,7307,9162
85000032242,391.895000,476.226600,871.329500,3.360356,3.787629,2.940529,0.761515,7634,8719
85000032541,414.672400,517.933300,870.099100,1.831663,2.147151,1.518095,0.646636,4842,8664
85000033639,345.864400,514.593300,840.518600,2.778541,3.102120,2.461877,0.690885,7229,8461
85000034071,384.289500,513.014500,841.556800,2.204257,2.510836,1.892004,0.389037,5018,8382
85000035428,333.237000,462.528900,903.286900,3.725754,4.307293,3.130112,0.647065,6286,8154
85000035789,379.869900,460.154000,867.614300,4.773745,5.356705,4.174346,0.730713,4940,8094
85000036262,380.269800,466.516700,860.931200,2.684541,2.944252,2.426896,0.641872,6562,8019
85000036880,404.393700,452.356600,879.149500,2.269699,2.548772,1.985612,0.385444,4024,7927
85000037775,351.696600,502.079700,859.522400,5.074113,5.567317,4.572280,0.722093,6898,7786
85000040263,333.156600,507.749100,890.590900,2.261792,2.632747,1.882806,0.349165,2936,7438
85000040690,383.114500,486.521800,852.659900,2.274282,2.589038,1.952815,0.583753,5564,7378
85000040714,390.395900,460.233500,861.509800,2.928392,3.326542,2.519621,0.682402,5451,7375
85000041075,337.782800,512.268800,838.113300,1.720801,1.992031,1.448037,0.546451,5164,7328
85000042541,390.921900,420.957300,915.713000,2.563832,2.863183,2.268439,0.462460,4711,7139
85000042553,377.584400,464.050800,836.232300,3.225401,3.606498,2.840554,0.626260,5454,7137
85000044872,354.577500,492.599800,868.648700,4.206108,4.701994,3.716389,0.676905,5422,6872
85000045529,384.552200,451.604200,858.413100,2.068915,2.352104,1.781146,0.595184,5653,6798
85000046520,400.042700,474.712600,851.836200,3.900145,4.394558,3.410162,0.619209,5866,6694
85000046706,385.016200,508.588100,902.131200,3.289074,3.683305,2.888473,0.662658,5146,6676
85000047354,371.396000,453.017100,870.777500,2.384119,2.746511,2.018240,0.382409,2601,6608
85000047424,360.694700,438.141600,879.378500,3.097687,3.625720,2.581248,0.622866,5409,6601
85000049472,337.362900,464.665000,890.549900,4.319741,4.814147,3.838057,0.621705,3683,6400
85000050647,412.796200,478.309600,868.048700,2.609423,3.035914,2.178347,0.363301,3062,6289
85000051745,401.839200,458.950300,872.153300,2.617712,2.900513,2.339650,0.463046,4193,6190
85000052433,380.357300,501.127700,891.733900,3.290168,3.739962,2.830658,0.524432,2809,6128
85000052632,342.680400,464.240900,886.219100,3.414723,3.756647,3.075980,0.570377,4862,6111
85000053895,373.102100,515.536600,846.556500,2.470601,2.750938,2.186551,0.482689,4715,6004
85000058103,392.429900,467.249700,858.747300,2.091715,2.378380,1.810655,0.349799,2324,5667
85000058463,399.713700,479.959500,844.526600,2.101448,2.383667,1.823653,0.518579,4967,5639
85000058987,410.955700,451.690900,871.006400,1.703921,1.976050,1.432059,0.308940,1831,5599
85000059075,381.370100,454.073000,892.252800,4.629858,5.188067,4.082756,0.461666,1885,5593
85000060687,386.022900,444.608800,883.343700,2.563266,2.862790,2.265302,0.531919,3613,5476
85000061794,372.341600,476.331600,864.117200,1.000028,1.319338,1.000028,0.409959,3475,5401
85000065581,373.714400,457.582400,873.413900,2.399024,2.706857,2.087407,0.377160,2831,5158
85000065780,425.931200,482.179500,860.209700,1.921439,2.192052,1.648062,0.502072,3937,5147
85000066102,361.045100,518.584000,895.404500,2.141789,2.455815,1.825393,0.511806,3874,5128
85000066479,409.273400,450.904400,887.208700,2.926945,3.316527,2.545517,0.586998,4634,5104
85000066576,371.146300,478.147200,847.447600,2.287681,2.576283,2.006280,0.523637,4283,5098
85000066849,396.320200,480.461500,887.026900,1.690819,1.981699,1.401244,0.458260,3704,5082
85000067791,351.663000,495.913900,865.122800,2.103636,2.398535,1.812197,0.558206,3925,5026
85000070654,367.888300,516.056800,826.546300,4.208716,4.782299,3.625823,0.577980,4434,4864
85000071632,382.905300,451.907700,881.654800,2.631606,2.949149,2.318186,0.355673,2241,4813
85000071644,391.507800,458.179500,879.485100,2.364980,2.717699,2.018722,0.343751,2710,4812
85000072429,351.927500,516.606000,845.900000,3.573128,4.209362,2.951487,0.436511,2671,4770
85000072502,409.355000,514.051800,874.445900,2.616529,2.937213,2.289644,0.490664,3700,4765
85000074565,362.767400,475.085800,843.324800,4.168295,4.669535,3.658095,0.574595,3633,4658
85000075926,384.909200,451.375900,882.399200,1.810123,2.105848,1.509069,0.314751,1890,4597
85000076969,361.105300,438.795000,833.695100,3.716526,4.212704,3.212376,0.548955,3919,4546
85000077915,387.443600,478.667100,895.244600,2.575100,2.888170,2.268545,0.576352,4145,4502
85000077991,422.464800,516.710200,866.777200,2.402492,2.763591,2.041258,0.597121,3852,4499
85000079224,364.425300,425.641300,880.045100,3.357972,3.812525,2.913348,0.543606,4032,4440
85000080091,383.084500,429.635700,862.673200,2.199466,2.472664,1.928806,0.480148,3461,4402
85000080173,365.529500,455.221800,836.644700,4.710814,5.293450,4.126923,0.528015,3692,4399
85000080332,360.442900,440.362400,823.879000,4.569210,5.179785,3.970499,0.635485,3040,4392
85000080706,405.966200,421.912200,884.705500,3.119345,3.422680,2.823502,0.539023,3718,4375
85000080926,352.059900,496.852800,871.631000,2.253294,2.617640,1.884485,0.529850,4094,4365
85000081290,400.400600,453.930200,881.805700,1.982746,2.406225,1.560154,0.463862,3460,4349
85000081790,384.391800,505.300000,895.043000,3.809834,4.254452,3.364547,0.521016,3752,4326
85000082175,378.754600,487.261000,880.555100,1.088720,1.401479,1.000059,0.323047,1649,4310
85000082502,390.362800,465.551700,866.316200,2.474924,2.815834,2.131706,0.359550,1782,4296
85000082685,426.949200,424.930200,820.592200,2.867699,3.248798,2.490060,0.352410,2875,4288
85000082810,343.195700,468.443000,884.755300,2.339772,2.623473,2.060288,0.524493,3066,4283
85000084489,377.165200,422.404800,854.927300,2.711540,3.087694,2.333969,0.552348,3310,4215
85000086426,340.286800,465.080400,888.379800,2.718867,3.089728,2.346163,0.532410,2352,4140
85000087228,376.805400,498.523500,894.808600,2.666331,2.957791,2.373913,0.510015,3498,4110
85000088675,375.335900,428.494000,891.425200,1.073796,1.344033,1.000036,0.332794,2328,4054
85000088961,404.359600,485.330800,842.490300,3.870849,4.463317,3.272235,0.479303,3416,4042
85000090465,408.358900,477.366000,870.388000,3.218964,3.661015,2.780807,0.354818,1540,3986
85000090628,406.289500,455.482700,872.172200,1.670125,1.968344,1.364267,0.298668,1904,3981
85000091719,340.707400,501.169200,827.472200,4.744374,5.334642,4.159548,0.612000,3517,3942
85000092430,385.248100,460.509300,879.782200,3.001244,3.294826,2.700343,0.477720,2889,3917
85000092704,388.436000,507.624600,834.891200,2.966762,3.458173,2.485486,0.290489,2025,3907
85000092984,387.267700,487.543600,883.251900,5.166201,5.833774,4.515861,0.555553,3508,3898
85000093480,373.158400,490.409700,833.468100,1.649353,1.920056,1.376066,0.396021,2701,3881
85000094253,387.405200,492.245800,917.819000,1.325105,1.600026,1.056030,0.481951,3138,3854
85000095054,385.516500,464.306400,835.613100,3.467935,3.985841,2.953893,0.372190,2117,3828
85000096976,366.746000,457.256500,842.524800,3.180701,3.523808,2.842318,0.482992,3258,3767
85000098216,365.187800,506.311300,824.054400,2.341651,2.622601,2.062823,0.330791,1077,3729
85000098511,366.759500,459.211600,874.477700,1.669579,1.984052,1.352835,0.293977,2032,3719
85000099352,359.627700,476.116700,842.774000,5.953950,6.519485,5.375319,0.628018,3331,3694
85000100294,373.178900,428.542000,888.529000,2.626704,2.931383,2.319060,0.453898,2713,3666
85000101087,372.342000,459.511700,875.313800,3.200523,3.701201,2.692209,0.582226,3260,3642
85000102787,429.681000,475.064300,842.390700,3.266778,3.722872,2.816502,0.456656,3008,3593
85000102996,384.077800,443.130900,883.169200,2.560130,2.939943,2.178393,0.348843,1938,3587
85000104016,386.629300,509.402800,901.129600,1.782727,2.086379,1.480927,0.318571,1258,3556
85000104551,383.057300,497.884300,831.644400,3.413785,3.845695,2.987434,0.510147,3095,3541
85000106548,335.664200,511.492200,897.302900,2.221064,2.501313,1.937372,0.522476,3126,3488
85000106822,382.716300,470.902300,897.792000,2.952225,3.334525,2.566872,0.313824,2162,3481
85000107254,339.642700,421.389400,827.578700,1.648474,1.990230,1.310132,0.317664,1795,3469
85000108006,429.519500,423.409300,907.319200,3.817721,4.262418,3.370423,0.462451,2771,3449
85000108043,413.268200,491.644000,894.149400,3.347819,3.849078,2.853704,0.350597,1404,3448
85000108805,350.859100,481.891800,837.451900,2.405842,2.754555,2.057254,0.466112,2905,3428
85000109902,368.825400,453.626500,846.794400,2.094094,2.523347,1.667576,0.277164,1620,3400
85000110536,363.991600,474.089100,870.308400,3.704407,4.157203,3.258654,0.387004,1989,3384
85000113116,369.704800,476.653600,847.843800,2.944393,3.309443,2.587799,0.316105,1620,3320
85000113789,389.550500,471.208800,876.626000,2.055290,2.340646,1.767433,0.310527,1664,3303
85000113970,359.043800,509.078700,850.305600,1.472045,1.742468,1.193796,0.386415,2591,3298
85000114254,358.604900,490.115900,900.346400,2.069184,2.344038,1.800045,0.365368,1643,3291
85000114259,340.921900,507.482800,870.500700,2.714729,3.077365,2.341572,0.553097,2649,3291
85000115532,365.872800,455.697800,877.848300,2.796601,3.192802,2.394693,0.289193,1719,3261
85000115786,337.281700,463.386700,910.509300,2.044264,2.376726,1.718167,0.305953,1796,3255
85000116208,354.754200,515.064000,847.230000,1.868460,2.203119,1.538199,0.378797,2426,3244
85000117207,363.873400,486.165400,877.844600,3.591911,4.064086,3.128959,0.403089,2116,3219
85000118001,391.937700,477.922900,855.829400,1.660430,1.954416,1.369748,0.300020,1962,3201
85000118413,407.660700,466.759900,917.941600,1.695057,1.993864,1.395790,0.252876,1155,3192
85000119762,343.944300,496.824500,842.243300,3.334007,3.671199,2.989747,0.489458,2456,3161
85000120880,346.556500,495.690200,875.239700,2.475429,2.829765,2.122988,0.461631,2613,3136
85000123334,347.952500,512.709000,872.174300,1.440172,1.729669,1.152727,0.410911,2266,3083
85000123429,374.749200,460.684100,886.267500,2.449584,2.806687,2.093686,0.341282,1724,3081
85000123908,384.567300,499.030400,833.283900,2.108752,2.448967,1.774213,0.269098,1005,3071
85000124044,403.788900,510.573000,873.557100,2.083882,2.521574,1.637352,0.287646,1571,3068
85000126312,401.394200,454.239600,875.655600,1.488450,1.760023,1.216026,0.323197,1664,3019
85000127581,371.619400,467.274300,915.917800,2.738240,3.065141,2.419537,0.419761,2204,2993
85000128376,339.762900,507.373400,869.185400,3.480866,4.002103,2.944993,0.484312,2679,2978
85000129431,398.654300,434.201500,859.772300,4.401462,4.941783,3.874755,0.399862,2449,2957
85000132178,403.352000,483.281500,845.823900,5.081648,5.883007,4.257635,0.391304,1727,2903
85000132512,417.871300,472.190200,884.556400,1.877086,2.165195,1.595190,0.290807,1644,2897
85000132838,368.232900,423.396800,873.211500,5.106866,5.686109,4.510675,0.491438,2501,2891
85000133762,357.657900,442.126500,877.750900,2.626684,2.963798,2.288977,0.398839,2236,2874
85000134348,358.703600,507.916100,833.232200,2.800456,3.196273,2.414374,0.437302,2138,2864
85000135212,392.267600,463.066000,865.341900,1.929472,2.263216,1.592137,0.345446,2050,2847
85000137798,389.628400,484.118700,917.528300,4.398288,4.920776,3.869926,0.472253,2316,2801
85000137849,376.168400,470.734800,857.130600,4.177299,4.720496,3.638555,0.475286,2217,2800
85000137922,423.439500,495.946000,894.563800,3.119454,3.566921,2.672266,0.454121,2153,2799
85000139153,383.146300,440.409300,882.551800,1.736919,2.016375,1.454629,0.263600,1259,2778
85000140859,377.782100,462.400300,871.896900,2.744009,3.089891,2.399700,0.405512,2137,2749
85000141879,382.853100,508.352900,823.115000,2.453797,2.749064,2.154132,0.509050,2287,2732
85000142079,419.571000,502.547200,902.626400,3.382962,3.797979,2.965678,0.488000,2418,2729
85000142296,336.383500,497.350500,882.638600,3.158039,3.512659,2.799076,0.402655,2287,2725
85000142938,378.323000,462.179700,855.901000,2.827131,3.181739,2.468328,0.276148,942,2715
85000143683,397.332500,484.404700,845.568400,3.534131,4.017049,3.040583,0.450320,2322,2703
85000144321,368.155400,455.169300,870.204500,3.542903,3.934404,3.148741,0.503007,2116,2693
85000144322,370.440000,451.235200,886.942100,2.077052,2.430646,1.730785,0.273824,1537,2693
85000144537,381.727500,465.169300,863.285300,1.742676,2.021538,1.470252,0.278369,1248,2690
85000147935,378.226900,464.770100,839.148700,3.423342,3.967522,2.887000,0.292245,881,2637
85000148518,359.861600,495.814400,827.781700,2.623196,2.979679,2.257868,0.407582,2038,2629
85000149883,376.744800,475.054000,868.819800,2.935830,3.369797,2.498090,0.286474,686,2608
85000150078,360.854800,482.367400,893.813900,3.670418,4.191958,3.143422,0.418357,2107,2605
85000150160,403.868600,467.785900,888.943500,2.977646,3.407326,2.539966,0.432749,2216,2604
85000151213,374.493500,456.525100,874.599000,3.819200,4.382996,3.241903,0.401650,2135,2588
85000152380,362.235300,482.164300,843.866700,3.240759,3.664150,2.808717,0.432493,2119,2571
85000153679,424.274600,488.032300,894.009300,3.308810,3.772612,2.847811,0.333172,1498,2552
85000157340,428.757300,511.548100,866.535900,4.013598,4.525148,3.508291,0.378807,2062,2501
85000157489,415.590600,443.063100,870.508400,1.560625,1.853829,1.273379,0.292970,1550,2499
85000158589,397.955700,456.706300,878.554600,3.202700,3.620458,2.783992,0.451054,2136,2484
85000160320,418.553300,488.175300,893.785900,1.852777,2.240482,1.466757,0.391483,1837,2461
85000161500,362.408000,498.163300,831.758700,1.820962,2.172459,1.460626,0.274074,1334,2445
85000163133,353.633000,479.249200,892.118500,1.880848,2.177496,1.579967,0.371248,1908,2423
85000164583,425.078200,434.905500,859.728000,2.405335,2.697155,2.114715,0.396175,1928,2404
85000166140,381.196400,502.763400,821.546800,4.355757,4.891401,3.814246,0.471071,2157,2384
85000168686,341.644900,483.346800,910.795800,3.703620,4.241613,3.170042,0.416268,2044,2352
85000170625,346.199400,512.793600,841.779500,3.063705,3.448218,2.680258,0.373591,1926,2329
85000174496,372.240800,447.469900,866.730300,2.037679,2.417418,1.652656,0.239773,803,2284
85000175602,361.398700,423.684300,840.164800,4.904879,5.485333,4.308700,0.466570,1976,2271
85000175968,425.150700,483.667100,869.674000,2.959841,3.404012,2.515823,0.298672,1286,2267
85000177025,370.817700,456.077400,871.270800,2.320788,2.683828,1.950245,0.256268,1332,2255
85000177103,383.294100,460.052900,863.697700,3.848690,4.490681,3.217092,0.297945,1082,2254
85000178222,372.203100,449.864400,871.181500,1.808012,2.077919,1.530930,0.315581,1589,2241
85000180106,389.347100,484.916200,853.172700,1.828325,2.175525,1.474508,0.291752,1287,2220
85000182242,419.411000,518.476700,867.733900,3.959542,4.515852,3.404890,0.294149,834,2197
85000182439,393.644600,481.081100,918.582100,2.759565,3.342609,2.178858,0.233644,847,2195
85000183146,379.739900,428.313800,906.880400,1.899603,2.194342,1.601642,0.267719,1385,2187
85000183224,358.563800,484.109200,839.092300,2.414570,2.707887,2.117876,0.359541,1582,2186
85000184182,354.327000,492.957200,866.607200,3.193268,3.709574,2.689030,0.373643,1727,2176
85000189075,349.724000,510.226400,834.212100,3.293998,3.740821,2.843534,0.379540,1728,2126
85000189257,364.733500,424.954400,844.982800,3.002239,3.381599,2.613189,0.432130,1968,2124
85000191230,357.515800,487.274500,834.369600,2.611721,2.911684,2.307389,0.450490,1786,2104
85000192389,333.927900,476.511300,865.372600,1.891408,2.266774,1.517753,0.230421,959,2093
85000192706,421.275300,472.695100,887.208300,3.814050,4.238542,3.394015,0.350447,1634,2090
85000192794,366.029900,497.577900,910.386800,3.058730,3.509549,2.617429,0.384487,1698,2089
85000193208,374.987500,506.805800,906.325600,3.636370,4.148978,3.124267,0.425810,1733,2085
85000194923,363.584800,493.239000,901.678200,5.895722,6.622062,5.164121,0.471073,1756,2068
85000196891,354.659100,461.236000,863.003300,2.707945,3.071370,2.341751,0.438532,1707,2050
85000197536,354.892200,489.896800,897.366600,3.287186,3.875554,2.698335,0.352425,1314,2044
85000200477,425.274300,515.413900,866.324800,3.722474,4.118378,3.315002,0.393135,1612,2018
85000202126,391.174300,458.779500,893.219100,3.520806,3.896506,3.152446,0.351886,1609,2003
85000202910,348.226700,495.713400,874.505400,1.957599,2.313583,1.593321,0.225027,732,1996
85000203989,336.260900,446.208600,846.155300,2.865110,3.286315,2.451984,0.227901,961,1987
85000203990,361.904500,445.800500,885.386200,2.461638,2.920744,1.991493,0.323613,1557,1987
85000204092,352.153400,495.474900,871.840200,3.514852,4.019727,3.006086,0.416066,1421,1986
85000204546,394.598200,481.579900,822.365000,3.166964,3.541555,2.798469,0.374894,1593,1982
85000206725,369.329700,512.136200,836.455000,1.914962,2.215774,1.607953,0.342779,1565,1963
85000208047,390.779500,470.186600,877.942900,1.941209,2.368395,1.522529,0.255058,762,1952
85000208750,336.959100,488.549800,886.247200,1.331928,1.619104,1.050274,0.311187,1372,1946
85000211156,341.156600,495.452300,878.909100,3.351118,3.792380,2.921016,0.212540,603,1926
85000211263,355.247900,482.133700,868.060500,3.713229,4.303346,3.125062,0.262363,1123,1925
85000211536,332.228500,484.790800,885.948200,2.551677,2.849193,2.256818,0.260651,1001,1923
85000212778,337.494900,443.146900,893.033700,4.902305,5.973714,3.860851,0.256980,555,1913
85000215416,396.019300,493.602500,873.889200,2.679731,3.124824,2.222269,0.344298,1499,1892
85000215669,338.916000,475.634100,842.808300,2.494647,2.863504,2.128242,0.229565,1034,1890
85000215801,395.324400,477.995500,885.755100,3.358126,4.039612,2.691068,0.329906,1572,1889
85000217149,410.634100,452.838700,844.708400,2.038395,2.372524,1.705900,0.265214,965,1878
85000217413,427.177200,477.474900,857.363100,2.836909,3.181624,2.488953,0.609503,1875,1876
85000218501,378.124500,434.742500,900.432300,3.228126,3.828304,2.612667,0.244078,813,1868
85000218505,371.658800,506.014400,846.226600,3.355888,3.818490,2.895623,0.371627,1424,1868
85000219111,366.770100,462.896100,888.830400,4.990930,5.578321,4.419498,0.391182,1586,1863
85000223085,341.615300,483.125200,917.298900,2.806676,3.151272,2.469187,0.360946,1590,1833
85000223518,377.652900,431.181700,898.566600,5.126513,5.731620,4.506614,0.360103,1467,1830
85000224978,399.721800,480.224300,847.675300,4.061581,4.491024,3.639757,0.331676,1440,1819
85000225269,333.968300,495.375300,820.407800,3.209609,3.834469,2.587237,0.347889,1492,1817
85000225408,364.699600,449.098800,848.615500,3.845221,4.497234,3.189631,0.324404,1359,1816
85000225576,411.908500,474.181300,870.505400,4.510670,5.035725,3.995030,0.422173,1655,1815
85000226230,377.945000,468.320500,910.279800,4.013750,4.577025,3.448091,0.388083,1532,1810
85000227672,398.644900,474.247600,913.738400,3.026936,3.325391,2.720261,0.325940,1408,1800
85000228217,410.265400,466.692700,912.909200,2.645648,3.022550,2.260420,0.263216,750,1796
85000231615,426.507800,443.134400,845.950600,3.268344,3.741303,2.786543,0.330118,875,1772
85000232199,385.405100,470.949900,898.136200,1.977132,2.364748,1.598162,0.248999,702,1768
85000232349,380.682800,491.323900,887.266200,1.654970,1.928152,1.384178,0.346017,1420,1767
85000233370,393.159300,465.475400,877.539200,6.422682,7.238979,5.584644,0.461527,1306,1760
85000233509,382.168100,428.981000,864.791300,2.072965,2.509526,1.632307,0.231161,804,1759
85000237392,374.000200,469.351900,870.548800,1.791405,2.338530,1.241940,0.209851,711,1733
85000237529,398.167200,475.323400,850.685800,2.495324,2.936304,2.054247,0.391728,1341,1732
85000239251,420.895500,421.184400,881.860400,2.260348,2.536200,1.981663,0.249200,816,1721
85000240925,415.924100,475.548300,850.010400,3.270631,4.082027,2.457503,0.253959,1028,1710
85000241714,344.658500,516.692000,874.678200,3.283825,3.974166,2.613107,0.253252,1100,1705
85000241984,352.441800,482.070400,837.638700,3.433060,3.781649,3.077645,0.410078,1473,1703
85000242793,357.060700,489.623500,871.806700,1.931530,2.209532,1.646235,0.224993,696,1698
85000244529,421.932500,496.189400,894.874500,1.893512,2.275712,1.522361,0.211323,570,1687
85000245003,379.738200,494.111900,886.184700,2.844579,3.204262,2.495155,0.262181,1048,1684
85000245500,333.381400,515.085900,868.953700,3.831641,4.377276,3.293286,0.244224,1003,1681
85000246204,359.921600,485.534100,872.588100,5.560669,6.226306,4.885135,0.364251,1474,1677
85000248788,392.562500,468.136700,827.246200,2.319548,2.660414,1.976390,0.224225,859,1661
85000250582,356.390800,421.439000,868.521700,2.835877,3.282130,2.400501,0.341503,1400,1650
85000250765,360.563000,504.878000,916.806300,3.150993,3.640040,2.656905,0.218827,884,1649
85000250909,369.011200,459.298500,875.656700,3.624786,4.135977,3.108623,0.257947,1153,1648
85000251904,334.719500,474.552400,834.265700,3.264891,3.758713,2.765307,0.263551,779,1642
85000252076,349.269000,498.817000,864.227000,2.014895,2.321757,1.701974,0.247962,1015,1641
85000253665,401.066200,503.789200,848.857400,2.519925,2.863865,2.182623,0.309157,1109,1632
85000254861,390.578600,495.177000,912.403500,2.936064,3.434544,2.449318,0.390457,1368,1625
85000261079,332.271000,448.304300,843.662800,2.581152,3.029229,2.132762,0.248174,751,1590
85000261267,377.283000,441.932900,881.167600,1.914095,2.193425,1.633843,0.329488,919,1589
85000261618,353.809700,505.588200,854.748200,3.568407,4.003639,3.145705,0.392910,1273,1587
85000262340,366.272100,428.988600,845.550600,1.866118,2.238731,1.499902,0.263644,898,1583
85000263260,410.598700,462.543900,824.075200,1.751499,2.055895,1.452688,0.222441,740,1578
85000264189,360.338400,482.677500,842.037800,3.800889,4.337932,3.278422,0.211122,580,1573
85000264539,368.667500,458.817000,874.717600,2.145477,2.478202,1.821238,0.229810,811,1571
85000265667,430.656000,472.799000,841.451900,3.874103,4.702316,3.035787,0.310534,1365,1565
85000266690,365.224400,514.034600,897.165800,2.718203,3.073051,2.353250,0.319704,1195,1560
85000268311,394.483600,476.004200,872.679800,5.488057,6.212798,4.778187,0.370649,1037,1551
85000269445,397.548200,443.938900,892.050500,4.738998,5.323322,4.146928,0.379084,1291,1545
85000270584,349.249400,496.418200,873.335300,2.945892,3.406877,2.474033,0.198143,450,1539
85000271943,359.522900,439.906600,910.075300,2.827673,3.197503,2.461640,0.229101,774,1532
85000272510,344.476300,483.121600,911.576000,3.234431,3.619223,2.844011,0.390895,1282,1529
85000272919,366.313700,501.744800,844.161200,2.010094,2.284631,1.728355,0.348449,1240,1527
85000274109,372.876900,424.418400,889.422300,1.540111,1.816045,1.272052,0.225124,752,1521
85000274868,368.387500,490.448600,876.710600,6.705486,7.571873,5.853313,0.378175,1245,1517
85000274885,380.326300,453.309300,880.031900,2.101789,2.433405,1.761335,0.334918,1187,1517
85000275279,410.252900,457.587600,875.161900,3.411778,4.030843,2.778118,0.330044,1202,1515
85000275663,384.273500,481.491700,877.863900,3.706125,4.226429,3.192669,0.418590,1353,1513
85000277054,394.025500,490.097300,874.288500,2.269507,2.601320,1.929352,0.218146,651,1506
85000280121,359.592500,445.508800,875.899600,4.023560,4.567611,3.474963,0.353889,1169,1491
85000281658,392.943900,469.061200,855.031700,3.814419,4.253768,3.372338,0.348260,1300,1483
85000281680,375.161100,503.790900,905.347800,1.550796,1.840103,1.263154,0.374653,1296,1483
85000282134,416.944000,424.837300,880.436300,1.552629,1.894591,1.218780,0.260376,920,1481
85000284157,360.397200,485.618900,897.972300,2.869469,3.151178,2.591597,0.381509,1239,1471
85000285215,429.191600,428.481400,871.507400,1.308322,1.601118,1.017220,0.231595,806,1466
85000285660,378.350400,431.517800,860.008700,3.154315,3.717699,2.593658,0.351072,1144,1464
85000286737,378.912600,464.583600,872.295200,4.969102,5.435295,4.509444,0.332143,1170,1459
85000287386,387.862100,497.611800,836.660300,1.584364,1.864011,1.304498,0.224540,680,1456
85000287576,337.722700,464.651500,843.129200,3.063914,3.621927,2.514839,0.255528,785,1455
85000289552,371.830200,436.703800,865.761000,1.518298,1.825597,1.215445,0.243682,716,1446
85000291753,346.572600,482.935900,912.098600,2.362590,2.671664,2.058254,0.309164,985,1436
85000291968,345.749400,463.513200,884.001300,3.280430,3.697682,2.871501,0.344809,1168,1435
85000293749,352.249800,505.779100,826.094100,2.696160,3.027298,2.368619,0.213332,814,1427
