85003294494,544.647200,549.679100,536.636400,5.636586,6.144754,5.141585,3.836373,4.385764,3.282388,0.194383,0.146146,96,80,122
85003315856,456.945800,505.501100,482.351500,7.930074,8.582834,7.258884,6.041873,6.572717,5.512932,0.212851,0.152836,112,96,121
85003315858,466.268800,505.420300,480.984700,11.637862,12.602825,10.644193,8.562091,9.333652,7.769092,0.193526,0.142628,91,78,121
85003315859,484.216700,503.642400,476.391500,7.844271,8.511558,7.194939,6.142716,6.757292,5.540129,0.214360,0.154470,114,95,121
85003315861,473.213200,516.478900,490.361500,7.448812,8.095998,6.809884,4.971537,5.545696,4.410663,0.207162,0.151118,109,93,121
85003315865,481.625600,530.677200,502.301000,2.586033,3.203960,1.984618,2.857922,3.577992,2.129374,0.203956,0.133291,109,62,121
85003315869,478.640200,498.802400,501.328900,4.103653,4.626347,3.582323,2.935999,3.554760,2.335108,0.202876,0.151901,112,92,121
85003315871,487.806000,536.738500,508.853200,5.105348,5.704680,4.497064,3.847147,4.399897,3.308759,0.201633,0.146813,106,84,121
85003315911,536.806600,471.598300,537.808700,5.863447,6.438867,5.276310,3.626572,4.173476,3.072910,0.203744,0.152498,109,94,121
85003315912,546.455300,470.012000,544.142000,5.790434,6.227799,5.343326,4.147840,4.739063,3.553525,0.201427,0.156740,115,100,121
85003315928,504.511000,466.986500,543.432800,4.436880,4.942141,3.927585,2.822878,3.419589,2.236790,0.210558,0.152348,116,94,121
85003315933,522.187900,462.620100,513.386500,4.916592,5.420104,4.420279,3.735848,4.286211,3.180084,0.204289,0.150348,109,89,121
85003315935,529.390600,473.366500,508.155100,12.904368,13.829536,11.961708,8.592535,9.328459,7.864830,0.203171,0.153625,115,103,121
85003316333,456.925800,526.077300,461.805400,9.445375,10.152743,8.721065,6.960973,7.603134,6.318413,0.203839,0.157264,113,102,121
85003316335,471.031800,542.370900,469.898000,10.523148,11.466907,9.556943,6.881903,7.568953,6.195925,0.213104,0.153812,118,106,121
85003316337,481.259400,518.875400,466.900400,7.362947,7.947016,6.771269,5.202702,5.740840,4.662802,0.202704,0.153340,110,95,121
85003316339,491.324800,533.206400,461.912800,7.417948,8.003353,6.840176,4.693139,5.216744,4.154958,0.205759,0.155915,112,100,121
85003318627,532.193800,460.764400,468.141800,3.515436,4.078883,2.952341,2.004529,2.620159,1.396186,0.201470,0.150874,104,89,121
85003318628,541.811500,469.412200,468.076800,5.263358,5.758839,4.761556,3.481047,4.040774,2.927512,0.207598,0.153337,114,93,121
85003318632,538.496300,468.230200,475.575900,4.382221,4.922694,3.847239,2.856436,3.431955,2.270936,0.199177,0.150515,104,88,121
85003318648,504.361900,487.015800,471.640300,5.580203,6.191850,4.966815,3.637182,4.280400,3.003038,0.179000,0.137183,74,67,121
85003318708,480.900600,474.498900,472.755600,7.212052,8.088879,6.326134,5.881359,6.691022,5.064927,0.203034,0.153438,111,96,121
85003318709,489.172300,459.374500,481.470800,2.107993,2.750581,1.476173,1.649896,2.260452,1.036523,0.196089,0.135553,97,65,121
85003318710,452.662600,456.765500,496.115600,4.255517,4.855215,3.649673,2.971664,3.580654,2.376365,0.206343,0.153618,114,95,121
85003318713,481.387300,475.467800,502.382400,4.652711,5.192547,4.120076,3.234872,3.839158,2.621164,0.192467,0.135471,87,67,121
85003318721,492.270500,490.965000,518.385400,3.208055,3.771508,2.635767,2.014655,2.669636,1.365029,0.194559,0.138214,94,69,121
85003319618,547.678500,513.752100,500.605800,5.550517,6.010342,5.078050,2.782523,3.397443,2.174325,0.200854,0.153736,104,88,121
85003319628,511.323800,541.200000,526.705300,6.679330,7.331044,6.034834,4.783844,5.275096,4.292548,0.203943,0.154121,110,95,121
85003319635,505.923000,535.991600,545.488900,4.655496,5.144392,4.170405,2.947245,3.550576,2.351564,0.206397,0.150746,110,86,121
85003341555,476.258700,509.658900,482.862900,8.336193,9.169817,7.495964,6.019609,6.608913,5.425333,0.197027,0.141291,94,79,120
85003341570,470.297800,494.909000,530.166600,14.160291,15.596355,12.705327,11.670792,12.798542,10.528475,0.191637,0.136871,90,69,120
85003341572,486.208600,535.632200,518.026100,8.539289,9.294106,7.801756,5.499261,6.089200,4.924016,0.199778,0.145409,103,83,120
85003341573,494.310300,518.366400,508.345900,4.505216,5.041659,3.968126,3.277735,3.855237,2.703841,0.203666,0.146274,106,82,120
85003341574,486.830500,510.492200,496.308100,3.406738,3.999238,2.821311,1.930279,2.566611,1.300270,0.206442,0.155787,116,100,120
85003341605,477.859400,454.608900,529.711400,8.727708,9.429467,8.029872,5.575405,6.158591,5.007878,0.193506,0.147434,95,86,120
85003341607,483.298100,455.203800,538.173700,10.726072,11.542582,9.930948,7.576670,8.330856,6.823715,0.206342,0.153961,108,98,120
85003341608,458.788300,453.103900,537.283300,6.971068,7.624246,6.334024,4.702256,5.249852,4.144077,0.199483,0.153209,101,91,120
85003341611,512.611600,470.237700,543.615900,5.421786,6.003862,4.824499,3.781683,4.345449,3.226526,0.189498,0.141003,90,75,120
85003341615,545.824100,471.213000,542.834800,5.365042,5.833389,4.885501,3.530399,4.096211,2.975571,0.202465,0.159916,116,108,120
85003341617,534.141400,477.255000,545.931200,6.723477,7.349044,6.111278,5.429388,6.016365,4.834925,0.195826,0.142323,95,76,120
85003341624,533.314100,481.533300,516.407000,6.720766,7.238370,6.207615,4.582681,5.084068,4.092129,0.202737,0.155999,113,100,120
85003342019,489.780200,525.684500,461.425400,8.220532,8.855602,7.581940,6.063003,6.742306,5.399445,0.202701,0.152625,107,93,120
85003342088,546.940600,509.550500,476.902300,7.510107,8.216356,6.822458,5.520182,5.999854,5.043579,0.207256,0.158780,115,104,120
85003344334,502.659500,488.841500,451.383700,4.539288,5.077749,3.997092,3.444164,4.090436,2.779796,0.194721,0.138706,92,70,120
85003344336,530.859800,481.789400,482.858400,5.804209,6.340834,5.253187,4.115593,4.658136,3.586612,0.203389,0.153729,112,95,120
85003344403,488.867900,465.257400,451.774500,7.355622,7.981699,6.745565,5.359905,5.875686,4.836894,0.197783,0.147749,100,84,120
85003344409,467.493900,462.306500,467.627200,13.145074,14.458352,11.793917,10.318008,12.119785,8.551251,0.179111,0.135336,74,61,120
85003344410,465.165500,458.472600,470.705400,2.985415,3.679766,2.277891,2.505882,3.141941,1.869764,0.191318,0.132753,90,61,120
85003344425,539.078800,484.279000,506.061900,9.026362,9.997127,8.040567,6.017572,6.608641,5.442686,0.192971,0.153589,110,96,120
85003345298,533.266700,537.127200,503.305700,5.489107,6.031628,4.962058,4.269295,4.825126,3.711951,0.199781,0.142529,101,76,120
85003367374,462.987500,510.060200,473.396800,8.867430,9.632900,8.116420,6.044292,6.631967,5.440562,0.205512,0.154656,112,97,119
85003367375,477.846200,541.257700,476.072300,5.645451,6.139655,5.157694,3.781254,4.353107,3.214629,0.196419,0.138285,91,70,119
85003367377,477.981300,541.924400,481.856200,6.268654,7.125967,5.399782,5.694082,6.422526,4.948482,0.180233,0.128464,74,52,119
85003367378,459.822800,521.387600,488.862500,9.503535,10.181135,8.835738,8.837941,9.556467,8.136265,0.194567,0.165450,116,114,119
85003367379,467.544800,502.379700,475.322900,5.753917,6.406029,5.117737,3.572073,4.121254,3.013900,0.198239,0.145799,100,82,119
85003367380,500.365100,547.138200,486.250500,5.805331,6.305540,5.299443,3.554397,4.154261,2.971295,0.202336,0.149992,103,88,119
85003367381,460.111500,516.780800,488.404900,2.808153,3.390920,2.214434,2.091093,2.710410,1.486478,0.188967,0.130215,84,59,119
85003367389,460.831500,513.036100,499.258600,10.960128,11.826457,10.079998,8.578799,9.323595,7.841486,0.197524,0.152064,110,94,119
85003367390,463.621200,533.540200,515.661200,2.986738,3.559511,2.427848,1.758022,2.429124,1.079523,0.206191,0.150118,112,89,119
85003367391,467.789300,514.028100,522.442800,6.122842,6.685743,5.553213,4.487568,5.011176,3.967360,0.204418,0.148160,111,88,119
85003367393,479.981400,499.374400,501.219800,1.982024,2.613121,1.337874,1.133229,1.738027,1.000029,0.177499,0.129988,74,56,119
85003367394,490.995400,539.665100,509.898800,8.058809,8.729123,7.389857,6.478695,7.190151,5.765055,0.203083,0.144537,102,80,119
85003367395,492.504200,517.939900,497.757700,5.185592,5.896088,4.474050,3.146851,3.740665,2.561621,0.176304,0.135643,70,61,119
85003367399,473.491600,458.269000,527.507500,4.953875,5.458825,4.443036,3.288091,3.889369,2.674182,0.172762,0.123928,67,51,119
85003367412,494.216600,451.588400,542.435500,9.464620,10.331345,8.608784,7.603040,8.388004,6.814270,0.211193,0.151436,113,92,119
85003367419,485.980200,471.850100,527.510300,7.243859,7.902757,6.567626,5.377385,5.934145,4.815577,0.197116,0.147779,98,84,119
85003367420,465.442000,454.994100,530.222300,5.178663,5.783856,4.580957,3.401300,3.964735,2.830364,0.198519,0.148765,101,84,119
85003367422,456.841200,459.794300,531.909600,10.532894,11.313202,9.741515,7.329834,7.961884,6.709047,0.202766,0.156230,110,100,119
85003367427,461.063300,458.401500,537.687400,9.213986,10.004207,8.430330,6.102769,6.669056,5.538651,0.201239,0.154742,110,102,119
85003367835,470.017900,494.330100,450.367500,10.999878,11.954482,10.072032,7.044180,7.657926,6.433666,0.205541,0.163516,110,105,119
85003367837,497.277400,524.587700,461.572400,7.931169,8.627613,7.245488,5.709950,6.333763,5.073882,0.203320,0.152133,103,92,119
85003367891,545.222500,515.926500,456.327300,4.213755,4.780850,3.641399,3.362688,3.999142,2.743504,0.183592,0.129099,76,54,119
85003367892,521.374500,528.314500,463.045000,5.221918,5.777646,4.681354,3.365556,4.008906,2.734532,0.203247,0.149842,108,91,119
85003367894,546.136600,519.498700,480.027600,6.228262,6.800111,5.642056,4.407568,4.949939,3.857952,0.196072,0.147289,99,80,119
85003370187,502.521800,482.161000,497.719400,5.502227,6.097921,4.917556,4.001693,4.543444,3.474148,0.207922,0.158832,113,103,119
85003370190,546.298500,452.828300,457.487300,3.151028,3.774130,2.531240,1.766663,2.397485,1.147624,0.200327,0.147925,103,83,119
85003370192,526.236200,462.994200,488.798700,5.937232,6.416388,5.463218,4.120533,4.648746,3.593980,0.204844,0.151887,111,92,119
85003370271,478.375600,483.647000,456.370200,4.587220,5.117860,4.041044,3.408764,3.991140,2.842012,0.186822,0.140003,91,73,119
85003370276,452.588600,453.340500,477.056000,11.158967,12.108931,10.188807,7.987106,8.743310,7.234818,0.200307,0.151158,103,89,119
