#Id,x_center,y_center,z_center,c_bdmv,c_bdmv_max,c_bdmv_min,c_bdmw,c_bdmw_max,c_bdmw_min,r_vir_bdmv,r_vir_bdmw,n_vir_bdmv,n_vir_bdmw,n_tot
85000000017,475.851700,493.858000,453.695800,10.266714,10.293864,10.238967,7.126959,7.327017,7.016760,2.376947,1.800221,173960,155341,185131
85000000147,489.987400,513.156200,496.503500,5.539460,5.853838,5.413537,3.407058,3.868581,3.306311,1.694354,1.286483,63011,56688,109818
85000000505,462.793500,456.010400,531.864700,5.232351,5.565994,5.095126,4.127767,4.531900,4.004277,1.723915,1.227458,66359,49240,73397
85000001173,473.580200,456.984200,528.980500,5.902662,6.190989,5.748872,3.801473,4.228148,3.685063,1.583862,1.193579,51448,45271,52994
85000001568,476.019800,542.277200,510.827300,5.655857,5.960112,5.491196,3.413468,3.869193,3.292334,1.522939,1.165158,45757,42113,47378
85000002378,484.588600,542.099400,515.548000,5.772135,6.071435,5.585882,3.742839,4.173068,3.610821,1.427225,1.071664,37653,32774,39599
85000002501,477.881500,482.067800,456.966000,4.132618,4.539551,3.986212,2.478543,2.997736,2.355607,1.273380,0.955964,26748,23261,38779
85000003168,487.341100,477.056700,463.452300,6.243640,6.520910,5.969446,4.409990,4.804867,4.188890,1.139303,0.836120,19156,15564,34594
85000003314,460.376800,518.535600,491.704700,5.217033,5.554005,5.004500,4.205555,4.619501,3.994979,1.267191,0.891030,26356,18834,33779
85000003789,458.140400,477.673500,452.032100,6.985192,7.205701,6.759662,4.639976,5.017090,4.463433,1.306859,0.986420,28914,25556,31667
85000004359,507.082900,540.480000,510.608200,5.123379,5.464248,4.926452,3.391865,3.855546,3.247853,1.286774,0.957308,27588,23365,29269
85000006377,495.000900,526.404400,509.162600,7.949686,8.110704,7.787097,5.410649,5.743669,5.163260,1.197340,0.901429,22221,19503,23873
85000006455,477.164200,477.904100,455.265400,7.539349,7.729829,7.352392,5.454637,5.781221,5.216803,1.199586,0.887423,22361,18604,23705
85000008745,484.342300,539.181500,511.660500,6.324053,6.596629,6.057167,4.201821,4.610754,3.998612,1.103429,0.825714,17403,14991,20038
85000009006,462.933800,477.820900,505.930700,5.143345,5.485759,4.916395,3.181686,3.654772,3.027222,1.144393,0.868162,19430,17415,19657
85000011998,476.612200,530.264000,468.152900,6.679248,6.928565,6.437135,4.244734,4.651224,4.017029,1.081367,0.824888,16389,14943,16637
85000013048,467.196200,453.108600,478.859500,5.520024,5.846356,5.236647,4.058011,4.486158,3.776702,1.010456,0.730922,13361,10397,15772
85000013803,491.774800,490.552300,517.051300,4.923072,5.287323,4.644685,3.352425,3.823212,3.152120,1.020959,0.751316,13779,11291,15225
85000013854,543.588800,537.083700,507.044400,6.886781,7.120906,6.647560,4.504156,4.899415,4.243132,1.031124,0.780299,14184,12645,15180
85000014066,475.164700,487.638000,455.301600,6.345055,6.617295,6.079855,4.126147,4.540525,3.906836,1.042955,0.789544,14726,13107,15051
85000014138,462.858500,477.916600,455.083100,7.322691,7.529394,7.115598,5.354393,5.688333,5.021169,1.005690,0.739625,13176,10772,15006
85000015365,479.419200,453.988200,530.357800,6.590966,6.843405,6.335962,4.655631,5.040809,4.377334,0.985153,0.726698,12388,10214,14250
85000015612,459.030100,522.569300,463.488700,6.446684,6.714240,6.183523,4.598322,4.982999,4.285876,0.955045,0.704216,11282,9298,14115
85000016335,529.639900,537.623500,501.569700,8.505380,8.638743,8.375773,5.451719,5.781653,5.151326,1.016525,0.779737,13612,12621,13751
85000016836,549.579200,512.621000,545.330900,3.051474,3.542483,2.856729,1.576889,2.152358,1.451370,1.007033,0.764686,13309,11902,13489
85000016948,455.145400,477.320400,450.611100,9.526185,9.595280,9.456413,6.584356,6.840211,6.324946,0.980018,0.740338,12190,10802,13423
85000017177,541.956400,494.454300,456.823300,8.083599,8.248390,7.917530,5.388949,5.727509,5.050285,0.840068,0.636009,7675,6854,13305
85000017848,464.573000,473.601400,459.920000,8.507964,8.661653,8.358294,6.308310,6.595646,6.016906,0.716855,0.526246,4766,3883,12979
85000019876,452.198100,541.497900,494.775900,7.289891,7.499235,7.078314,4.768322,5.147262,4.460345,0.962082,0.730181,11541,10363,12096
85000021227,473.386700,460.445600,527.946300,5.523145,5.844610,5.212685,3.658902,4.111108,3.398104,0.942503,0.703152,10847,9257,11593
85000021300,505.956900,482.542400,465.145000,5.097875,5.451199,4.807305,3.455880,3.923274,3.202768,0.886634,0.653470,9022,7427,11563
85000021754,467.979800,464.015400,510.208300,6.367699,6.642949,6.092878,4.628514,5.026173,4.239615,0.869305,0.636048,8506,6853,11402
85000022017,477.702300,533.492900,471.572700,6.741131,6.991754,6.485415,5.261593,5.609558,4.908737,0.837738,0.603314,7614,5847,11315
85000023092,543.940800,545.625400,540.161100,8.584164,8.712456,8.458679,5.650208,5.970292,5.333036,0.942190,0.720151,10834,9939,10953
85000023154,487.109000,536.282600,509.708500,4.506497,4.905939,4.198109,3.490872,3.949320,3.186171,0.850350,0.599068,7963,5725,10931
85000023735,450.705700,538.868200,497.005200,6.297719,6.574470,6.021178,4.256604,4.665966,3.979645,0.920483,0.688746,10108,8697,10740
85000024454,550.176100,468.108800,512.892300,6.629573,6.889731,6.367513,4.224970,4.648187,3.834317,0.774227,0.589426,6011,5453,10524
85000024859,548.076800,512.118000,481.115400,5.665689,5.989547,5.344841,3.664414,4.113619,3.430379,0.906891,0.682289,9664,8455,10418
85000025128,484.781700,461.382400,460.732200,10.044111,10.124470,9.962212,6.825495,7.070855,6.581465,0.915415,0.695595,9936,8966,10344
85000026729,549.199600,454.120500,501.725500,7.487183,7.689602,7.285727,4.849896,5.224480,4.536019,0.878249,0.669526,8758,7992,9922
85000027170,490.474500,476.121200,480.142200,7.207582,7.428057,6.990827,4.991098,5.362176,4.630454,0.898831,0.672613,9395,8103,9811
85000027511,456.765300,455.452900,476.374100,5.285468,5.630131,4.940686,3.712285,4.154838,3.417610,0.899403,0.660540,9425,7671,9715
85000027599,463.444600,506.800500,483.259200,7.386786,7.596118,7.180180,4.659916,5.043652,4.354957,0.903978,0.694311,9590,8911,9697
85000027666,457.606500,496.298200,532.255200,8.543799,8.675843,8.408654,5.704649,6.022680,5.384808,0.889814,0.674962,9116,8186,9679
85000027862,464.501600,517.860000,452.555100,5.134623,5.491384,4.817682,3.471592,3.932347,3.182412,0.880424,0.649854,8837,7306,9635
85000030236,458.841100,502.728100,516.504000,6.093156,6.389936,5.796979,4.375986,4.788049,3.995448,0.766323,0.562844,5828,4747,9107
85000030954,455.261700,498.454600,519.923100,6.930803,7.173983,6.689930,5.386733,5.728957,5.047195,0.856123,0.617100,8129,6255,8968
85000031855,456.603100,539.142700,454.573300,6.013187,6.313955,5.707052,4.489489,4.885548,4.134803,0.823659,0.597811,7238,5687,8793
85000031876,468.356900,518.923400,484.271300,3.930431,4.362538,3.637176,2.437778,2.961308,2.213837,0.827987,0.615791,7351,6215,8789
85000032059,452.109600,534.734900,495.781700,6.223417,6.519765,5.929601,4.233519,4.651811,3.852656,0.696054,0.517878,4368,3699,8754
85000032177,477.483500,474.501300,453.834600,3.796307,4.240425,3.543077,2.050065,2.599493,1.867575,0.872244,0.664869,8599,7829,8730
85000033153,450.790800,543.856300,495.758600,4.522291,4.920932,4.215185,3.167255,3.647857,2.910554,0.856238,0.622291,8123,6415,8550
85000033447,482.704800,525.001900,516.435400,6.493398,6.758680,6.221095,4.456934,4.862691,4.095047,0.823377,0.612301,7230,6111,8493
85000033787,502.391700,492.677600,472.631300,6.092860,6.394276,5.799157,4.169960,4.593624,3.814215,0.786975,0.584179,6311,5313,8432
85000034399,490.787400,500.041900,485.973000,9.958495,10.045471,9.870953,6.820016,7.073048,6.567889,0.852020,0.646885,8006,7205,8321
85000035006,485.611100,464.139300,450.540100,5.241704,5.589841,4.907437,3.432446,3.900749,3.162274,0.845347,0.630078,7820,6660,8219
85000035048,535.175600,495.798500,523.623100,7.574715,7.769683,7.376777,5.006950,5.366750,4.662154,0.853993,0.647843,8070,7241,8211
85000036526,539.763100,472.240500,516.436200,2.897433,3.394024,2.660026,1.605757,2.195431,1.442358,0.831180,0.616079,7425,6219,7979
85000038038,458.983800,542.511500,486.426100,6.935353,7.175118,6.691260,4.972629,5.339374,4.598900,0.791386,0.584239,6423,5310,7747
85000038092,521.066900,456.956800,452.503400,9.588921,9.704178,9.474331,7.230075,7.462460,6.991004,0.707642,0.522240,4589,3789,7740
85000039399,480.003000,484.300900,457.691100,6.600370,6.865001,6.336019,4.345647,4.750430,4.020991,0.829502,0.624436,7395,6484,7553
85000039793,469.695000,452.579100,533.553100,6.047579,6.345185,5.750622,4.115578,4.540267,3.738838,0.808105,0.603215,6843,5843,7501
85000040220,526.338900,450.565800,494.561700,7.096165,7.327142,6.867005,4.742022,5.121158,4.366234,0.806455,0.605175,6779,5904,7443
85000040257,522.720400,467.032700,502.528200,2.834692,3.338291,2.614513,1.537411,2.132292,1.373127,0.819590,0.608510,7131,5998,7438
85000041218,453.398600,482.096300,507.694600,6.893769,7.144890,6.643216,4.482372,4.891585,4.081860,0.711052,0.538973,4663,4163,7307
85000042335,488.745300,516.167800,497.428800,7.014100,7.249565,6.774871,4.382828,4.783488,4.045077,0.808200,0.619052,6816,6322,7165
85000043166,459.145300,528.957800,485.699600,6.483133,6.759417,6.209892,4.359934,4.772162,4.004772,0.794052,0.595875,6487,5631,7066
85000043444,489.496800,507.915800,493.924400,5.942086,6.255845,5.624077,4.026177,4.461388,3.619111,0.692524,0.515786,4300,3651,7028
85000044937,488.776300,470.796500,459.740300,4.963068,5.333304,4.598732,3.186358,3.672780,2.906704,0.795005,0.593627,6492,5572,6865
85000045829,451.540300,536.582500,458.118200,7.216451,7.442295,6.991715,5.313841,5.664137,4.967119,0.788352,0.580479,6356,5205,6767
85000046328,531.210300,457.256400,472.300200,9.700627,9.803337,9.600355,6.397876,6.672280,6.117660,0.794977,0.609249,6510,6022,6713
85000047486,462.695700,549.652800,492.046500,6.537936,6.806522,6.270333,4.562940,4.955360,4.201564,0.775543,0.575526,6043,5078,6594
85000048751,535.879200,543.011800,521.864600,6.620976,6.895256,6.351125,4.734600,5.127914,4.348380,0.773496,0.570870,5998,4950,6468
85000048785,459.148300,521.636300,488.085900,8.699245,8.832191,8.566602,6.095952,6.392355,5.794014,0.738284,0.553034,5212,4506,6465
85000049300,531.323200,542.302200,519.681200,7.987305,8.168679,7.805618,5.446186,5.789033,5.100701,0.728578,0.549280,5005,4418,6418
85000049512,457.759700,546.704900,490.038700,7.082600,7.314814,6.846628,5.034693,5.402210,4.670009,0.778280,0.577685,6111,5130,6395
85000050601,459.250800,532.698700,452.671700,6.294983,6.585289,6.006236,4.349836,4.757855,3.946714,0.770171,0.572368,5925,4991,6293
85000050679,485.329500,523.702800,517.836000,4.422202,4.818908,4.085512,2.580411,3.107910,2.342123,0.779947,0.592567,6148,5538,6286
85000053109,450.555900,457.078100,487.983600,8.268968,8.428145,8.111913,5.736108,6.051379,5.412078,0.753298,0.564292,5536,4785,6070
85000053291,531.682200,522.611300,473.101300,10.419010,10.533983,10.305207,7.043583,7.281864,6.806715,0.766410,0.584613,5830,5320,6055
85000053935,536.281200,456.096100,514.605000,5.719463,6.040991,5.400008,3.521025,3.987143,3.182702,0.733099,0.557715,5101,4614,6001
85000055549,462.516800,478.577100,501.160200,4.487462,4.888059,4.124206,3.238337,3.721744,2.929892,0.754716,0.545255,5566,4314,5868
85000055743,460.631000,514.433300,488.454600,4.319620,4.733580,3.946643,3.161165,3.641565,2.855691,0.739355,0.530869,5235,3982,5851
85000057781,477.031900,503.435000,459.782100,5.193253,5.548016,4.837064,3.558994,4.022341,3.191732,0.754083,0.555260,5544,4555,5692
85000058367,528.877100,530.810000,480.942800,6.280912,6.571139,5.985304,4.083118,4.510603,3.644526,0.686334,0.517749,4180,3692,5647
85000058489,475.619100,455.660000,528.167200,7.477911,7.689488,7.270004,5.108696,5.473203,4.743766,0.751320,0.564168,5477,4780,5637
85000058677,548.628700,534.011100,518.236600,4.470675,4.869364,4.102718,2.566784,3.083621,2.298019,0.746730,0.569006,5387,4908,5621
85000058826,525.714700,469.237600,488.746400,7.449970,7.657096,7.238940,4.832527,5.212434,4.448222,0.735253,0.560058,5152,4677,5611
85000059024,490.437000,492.616700,514.858300,7.157213,7.395410,6.924367,4.992831,5.365393,4.616810,0.732011,0.545593,5068,4325,5596
85000060711,460.015900,480.158100,507.888700,6.873350,7.131641,6.614271,5.058300,5.427515,4.680089,0.684857,0.501537,4164,3358,5473
85000062227,537.306600,512.835100,457.858200,5.306658,5.652181,4.951584,3.708424,4.164016,3.307357,0.693357,0.509315,4318,3517,5370
85000063965,531.146800,511.472500,455.079300,6.350029,6.633385,6.065321,4.284723,4.699820,3.861652,0.711390,0.532361,4663,4006,5256
85000063993,469.560000,506.951600,469.996400,2.613938,3.130532,2.316031,1.717497,2.293550,1.437278,0.708775,0.505601,4614,3440,5254
85000065406,471.838700,510.513200,493.409900,2.779888,3.294368,2.482475,1.705814,2.282005,1.443464,0.711864,0.516570,4671,3668,5168
85000066857,456.455900,545.035900,450.440900,7.947813,8.132050,7.760645,5.654899,5.985773,5.319999,0.698374,0.519885,4410,3738,5081
85000067225,476.063200,512.158500,487.829700,3.892308,4.331914,3.514776,2.302217,2.842883,2.047648,0.721825,0.544288,4875,4282,5058
85000067815,493.154100,451.816300,541.038800,7.660490,7.866810,7.449980,5.199026,5.559401,4.842154,0.724809,0.547407,4930,4365,5024
85000068158,538.181600,518.253900,461.972800,3.934892,4.376134,3.580062,2.669094,3.184695,2.325107,0.693280,0.502689,4306,3385,5003
85000068410,477.340000,536.270900,509.010700,4.666123,5.053842,4.272805,3.125892,3.611993,2.806298,0.715712,0.530644,4749,3975,4988
85000069687,501.254700,488.282600,461.985000,8.713840,8.850889,8.572812,5.984113,6.295967,5.678628,0.701520,0.529250,4472,3944,4915
85000072715,450.973700,537.960400,462.221600,10.863020,10.996289,10.731987,7.720627,7.925741,7.515713,0.698317,0.526981,4407,3894,4752
85000074098,531.242100,477.469100,463.122600,8.379464,8.575407,8.179702,7.204698,7.478109,6.926699,0.481267,0.341899,1444,1069,4679
85000075354,506.840100,475.783600,540.349800,8.089851,8.260760,7.917953,5.397772,5.758600,5.039360,0.705774,0.536578,4566,4112,4621
85000075524,549.968900,517.654400,539.040900,8.617903,8.769551,8.468578,5.941161,6.260691,5.626593,0.680784,0.514256,4090,3615,4614
85000075635,478.567900,513.057700,467.290900,8.163005,8.340190,7.989671,5.434072,5.779614,5.091398,0.702285,0.533761,4487,4047,4609
85000077114,512.504200,506.856800,452.818200,8.328446,8.527330,8.131513,6.020153,6.347757,5.694148,0.524056,0.388622,1858,1560,4538
85000077184,467.547600,462.395100,511.199200,8.942734,9.065599,8.822154,5.944939,6.254857,5.626042,0.703227,0.536000,4492,4101,4535
85000077960,509.694000,480.071900,539.481800,7.542796,7.754075,7.327475,5.569402,5.913718,5.227626,0.676058,0.497585,4008,3272,4500
85000078779,492.155100,460.428700,498.964300,9.052302,9.171879,8.930550,6.146008,6.443826,5.842284,0.697052,0.529730,4409,3960,4461
85000079232,532.695900,513.820600,458.918200,4.907981,5.284402,4.529906,3.184927,3.666916,2.852050,0.680637,0.505906,4079,3450,4439
85000079528,481.829400,547.890900,547.272200,7.460375,7.687297,7.236685,4.784592,5.163318,4.394873,0.696052,0.531538,4366,4001,4425
85000081205,494.491300,491.182300,518.008300,8.586736,8.741804,8.435147,5.999179,6.307519,5.682921,0.687714,0.518147,4211,3706,4352
85000082881,473.606600,506.397600,480.703400,4.311439,4.725456,3.887445,2.609615,3.141250,2.276182,0.672617,0.506311,3939,3458,4279
85000082960,465.420800,529.396600,491.793200,7.776270,7.966715,7.581580,5.094550,5.460873,4.720680,0.684124,0.520168,4145,3750,4276
85000083751,494.331300,492.376200,475.461400,5.581562,5.913825,5.244283,3.889847,4.333926,3.442044,0.664821,0.489502,3803,3121,4244
85000084009,542.627700,545.474900,543.520300,5.447782,5.788943,5.102248,3.578855,4.046907,3.204232,0.674814,0.504899,3996,3426,4233
85000084313,455.339100,497.389400,517.075100,7.232679,7.469809,7.002273,4.991822,5.370961,4.619708,0.659628,0.493066,3713,3187,4221
85000084822,452.066000,539.684800,495.776700,7.688781,7.906225,7.465431,5.815455,6.151698,5.478988,0.546263,0.400077,2112,1703,4202
85000085477,526.768100,454.739300,487.092200,8.770704,8.904622,8.640488,5.838156,6.154209,5.513244,0.690244,0.530324,4172,3971,4176
85000085782,472.926800,542.351400,503.189700,8.525539,8.680112,8.369550,5.736061,6.067915,5.406079,0.679489,0.514321,4051,3621,4165
85000085904,471.161100,513.849300,472.278000,8.108221,8.290729,7.922911,5.491102,5.839703,5.143618,0.658320,0.497045,3693,3271,4160
85000087871,521.788100,526.100000,460.985000,5.099378,5.465296,4.730389,3.181759,3.669139,2.822153,0.674402,0.509799,3965,3527,4085
85000088352,472.053300,539.260100,501.330800,5.079553,5.450907,4.710863,3.587599,4.055514,3.133931,0.644999,0.469349,3475,2752,4066
85000088462,546.094700,512.796400,523.765600,6.663021,6.933336,6.395880,4.480449,4.883931,4.067281,0.672954,0.507040,3961,3471,4062
85000091802,460.430300,517.568700,488.050500,4.540453,4.950329,4.142381,2.999647,3.504630,2.618898,0.664593,0.490663,3787,3144,3939
85000093685,476.514300,482.390200,485.878300,6.621787,6.898870,6.349712,4.376275,4.797942,3.961677,0.604500,0.454835,2855,2506,3873
85000095302,489.573200,460.750200,479.154400,4.490074,4.898690,4.080555,2.988471,3.484494,2.612805,0.635017,0.467504,3311,2719,3820
85000095408,463.102300,478.512800,496.804200,7.938097,8.125070,7.745620,5.427138,5.777922,5.077675,0.630554,0.476316,3238,2876,3816
85000097466,470.435500,457.007100,529.786400,7.525157,7.753645,7.293548,6.217821,6.523248,5.910764,0.568876,0.402627,2382,1737,3751
85000098630,518.835100,475.237600,480.450500,5.579404,5.924791,5.243921,4.085593,4.515371,3.643981,0.625897,0.454946,3177,2505,3715
85000099445,516.209700,473.833500,498.548900,5.537966,5.880656,5.192412,3.480200,3.952368,3.016591,0.615059,0.465626,3014,2690,3691
85000099839,461.447800,546.434100,479.536500,6.860268,7.121400,6.603556,4.677322,5.087694,4.274953,0.610934,0.458741,2948,2570,3679
85000100398,473.296000,459.851500,522.157100,7.101331,7.392246,6.816508,5.233507,5.618281,4.844367,0.441402,0.325251,1110,914,3663
85000100619,505.056200,485.145100,490.162300,8.160800,8.342646,7.980267,6.581065,6.872380,6.290091,0.620065,0.443629,3086,2332,3656
85000102567,479.419100,536.819600,479.489500,6.802336,7.064429,6.543231,4.544688,4.954582,4.141576,0.643201,0.482230,3446,2990,3598
85000103456,458.499500,538.118500,487.417100,5.728746,6.058900,5.396414,3.949313,4.389606,3.502381,0.638655,0.470524,3370,2773,3572
85000103954,489.480000,474.967100,483.685300,8.290086,8.470030,8.112511,5.811173,6.151516,5.477039,0.557749,0.419519,2252,1965,3557
85000104645,459.303500,525.584400,486.909900,5.608352,5.945536,5.269792,3.847671,4.306993,3.400378,0.626042,0.463655,3168,2655,3538
85000104801,478.917800,467.884400,527.729900,7.730760,7.932980,7.524383,5.483615,5.831819,5.126754,0.640010,0.476385,3393,2874,3534
85000106218,462.102800,544.233000,476.266000,5.647332,5.987353,5.313624,4.036784,4.477556,3.598103,0.632163,0.463778,3271,2656,3496
85000107371,539.187600,547.747800,525.911900,10.087150,10.221561,9.948992,6.694254,6.967387,6.413038,0.633924,0.483572,3294,3001,3465
85000109933,502.002800,512.638500,505.300400,6.185270,6.494323,5.881506,4.428180,4.849012,4.009043,0.564928,0.413566,2333,1883,3399
85000110887,525.281800,461.312900,500.141600,3.554395,4.026961,3.084579,2.551403,3.085785,2.125040,0.565729,0.400995,2343,1716,3375
85000111545,460.208800,518.399000,460.582500,9.407344,9.527906,9.287360,6.212644,6.520831,5.903120,0.633582,0.484934,3297,3032,3358
85000112324,498.715700,514.259300,500.649100,5.810577,6.137324,5.483936,4.592375,5.007564,4.179550,0.615298,0.441862,3020,2296,3339
85000113704,498.042200,492.089300,475.485400,6.907944,7.172355,6.636756,5.263616,5.644049,4.894164,0.532025,0.385644,1948,1526,3305
85000114197,467.506700,457.359200,513.758500,4.782889,5.178852,4.394551,3.877320,4.321239,3.421109,0.596395,0.418227,2745,1942,3292
85000115044,497.180300,513.238400,512.773400,4.671888,5.075538,4.266690,3.335775,3.815711,2.891622,0.620123,0.452431,3089,2465,3272
85000115602,476.275600,464.982700,527.631600,6.509243,6.797680,6.216993,5.865006,6.199429,5.531628,0.608010,0.422086,2928,2001,3259
85000115696,452.967000,534.525100,459.137600,7.045358,7.317366,6.776063,4.902584,5.294469,4.510214,0.591682,0.440691,2680,2279,3257
85000116152,467.538400,523.080900,453.038800,6.402878,6.699265,6.114759,4.255965,4.675582,3.825675,0.620936,0.466365,3100,2698,3245
85000116395,484.767300,544.077900,518.615900,7.559518,7.777711,7.335853,5.372835,5.741922,5.001386,0.593734,0.440514,2711,2270,3239
85000116676,528.314200,454.851100,495.105400,8.495251,8.655487,8.331278,5.827192,6.152792,5.493824,0.614482,0.464632,3018,2671,3232
85000117789,469.247000,516.504200,483.173300,7.204311,7.455325,6.947883,4.953112,5.337822,4.556964,0.532146,0.398667,1951,1686,3206
85000119676,482.424700,547.074400,500.926400,9.514680,9.651182,9.377005,6.526305,6.813415,6.241679,0.598766,0.453653,2777,2488,3163
85000120745,527.507200,454.689300,464.587700,4.244233,4.662790,3.816798,2.837232,3.355770,2.466859,0.616184,0.452080,3031,2459,3139
85000121375,480.823100,543.543600,507.542200,8.605021,8.756606,8.450262,5.835792,6.161096,5.511730,0.611469,0.462028,2961,2625,3124
85000122129,460.978700,496.297900,529.352500,8.225148,8.400197,8.049273,5.660306,5.992786,5.319473,0.611643,0.459832,2964,2588,3107
85000123178,542.859700,540.170700,523.243100,7.084552,7.334945,6.839798,4.897921,5.283471,4.506899,0.596535,0.445206,2748,2349,3086
85000123458,543.216900,515.022600,459.214800,7.862554,8.061074,7.659102,5.630997,5.973655,5.284004,0.582732,0.431756,2556,2140,3080
85000124018,470.696100,529.614400,453.691600,4.400786,4.823834,3.989760,3.064721,3.561994,2.616966,0.589509,0.428764,2649,2098,3068
85000124537,492.198000,519.135900,450.592200,9.444578,9.611785,9.277105,6.547362,6.847960,6.247571,0.535321,0.402131,1986,1732,3057
85000125083,456.234600,534.863200,451.334400,6.818513,7.087235,6.554795,5.020899,5.397305,4.639476,0.602838,0.442232,2842,2296,3045
85000125684,471.352500,474.632200,479.606800,7.694204,7.904941,7.482200,5.281105,5.650321,4.921803,0.607068,0.455600,2896,2516,3032
85000126238,500.107900,462.988200,538.808700,8.814017,8.959882,8.666405,6.417197,6.709055,6.121694,0.598194,0.444125,2771,2330,3020
85000127242,491.546700,521.869800,521.698500,4.024449,4.477849,3.583786,2.960926,3.476289,2.444632,0.535637,0.383099,1991,1496,2999
85000127411,466.190400,454.904100,475.576800,7.789302,7.988856,7.584247,5.188916,5.564294,4.812104,0.604558,0.459381,2857,2578,2996
85000128025,490.003400,466.260300,466.750500,4.202654,4.633374,3.766790,2.641126,3.163998,2.266967,0.601852,0.451407,2832,2447,2984
85000128497,453.641700,537.947700,536.906400,7.515211,7.733917,7.292388,5.076779,5.446834,4.697161,0.609483,0.458944,2921,2572,2975
85000130266,457.281200,483.204100,500.560600,7.232476,7.477147,6.993896,4.662914,5.058712,4.260594,0.601792,0.457599,2810,2549,2940
85000130502,506.173600,486.637100,458.054900,6.042432,6.366793,5.726746,4.105361,4.552283,3.668167,0.528071,0.393630,1909,1620,2935
85000130762,458.984600,485.548600,542.256700,7.434749,7.669009,7.206888,5.371007,5.730849,5.012280,0.582227,0.429858,2554,2110,2930
85000130801,503.149000,471.154900,518.104500,4.706443,5.112882,4.300269,3.098890,3.608334,2.601948,0.543088,0.401585,2075,1725,2929
85000131542,490.785900,452.885300,538.433800,2.524842,3.063983,2.171539,1.637130,2.225869,1.342839,0.595374,0.426047,2734,2057,2915
85000131796,487.913100,518.782700,468.461500,6.539878,6.829874,6.251942,4.745907,5.145295,4.345973,0.580935,0.425446,2540,2051,2910
85000132104,459.125700,542.084200,484.500800,9.225148,9.372291,9.074887,6.256620,6.564261,5.946191,0.603652,0.458658,2846,2568,2904
85000132926,461.510300,516.718900,494.502700,8.553728,8.711966,8.393470,5.854021,6.181134,5.525369,0.601701,0.453913,2812,2491,2889
85000132968,453.875300,543.823800,493.340900,6.253961,6.559664,5.955160,4.658504,5.071546,4.250137,0.583106,0.425346,2567,2045,2888
85000133395,466.320000,532.925500,468.732300,6.422304,6.715373,6.127598,4.321618,4.745686,3.899019,0.595949,0.445136,2744,2346,2880
85000133853,497.995600,491.179300,460.975200,10.127827,10.280821,9.970479,6.772744,7.040348,6.499337,0.599101,0.457890,2785,2552,2872
85000134022,541.642900,498.864900,456.530800,8.398887,8.565226,8.235616,5.512456,5.867356,5.161276,0.595698,0.454942,2737,2504,2869
85000134383,485.923400,511.670200,495.815300,9.026980,9.183773,8.871700,6.491865,6.777489,6.199307,0.576912,0.430412,2486,2119,2863
85000134488,450.441000,528.784800,456.901500,7.111865,7.363221,6.865163,4.881161,5.272487,4.490320,0.585349,0.438606,2600,2245,2861
85000135241,456.260400,467.366600,509.753000,5.579475,5.921558,5.228222,3.965007,4.419977,3.520827,0.582897,0.426865,2564,2071,2846
85000136044,482.585800,471.194100,493.499100,6.434642,6.740198,6.127860,5.080912,5.473583,4.688388,0.519278,0.371043,1813,1361,2831
85000136984,531.531400,465.088500,464.027200,4.374674,4.793942,3.960972,3.124703,3.619743,2.666371,0.583885,0.422885,2578,2012,2815
85000137677,496.048400,460.072900,498.232100,6.521444,6.810962,6.226449,4.369797,4.794464,3.947631,0.567981,0.426847,2383,2070,2803
85000138772,455.914600,535.659100,527.187300,8.527871,8.689954,8.369511,5.467146,5.819487,5.110572,0.597344,0.458750,2726,2568,2784
85000139016,523.643700,455.702900,459.480300,8.796888,8.946020,8.643612,6.056888,6.376237,5.739504,0.573521,0.431815,2426,2140,2780
85000139946,489.384700,487.076100,516.221100,4.845181,5.234560,4.453717,3.544485,4.016899,3.070734,0.585659,0.424746,2603,2040,2764
85000141098,521.099200,504.984400,455.614600,7.515989,7.740513,7.289941,5.061420,5.441239,4.690644,0.590950,0.447354,2672,2382,2745
85000141853,461.526400,463.130200,468.004800,5.713906,6.061071,5.365364,4.146780,4.593258,3.698712,0.506291,0.369248,1680,1334,2732
85000142036,460.625500,455.098300,535.414100,8.326721,8.501817,8.150519,5.692258,6.026841,5.353088,0.581701,0.437622,2543,2236,2729
85000144504,500.643600,495.288500,452.518600,6.453521,6.748438,6.165045,4.230546,4.665673,3.806113,0.586125,0.441426,2608,2289,2690
85000145746,455.527200,523.237200,511.397700,7.851572,8.058104,7.646737,5.411339,5.776315,5.051036,0.584345,0.439859,2583,2266,2670
85000146089,489.824400,469.033000,467.609300,7.127567,7.380305,6.872786,4.918215,5.308255,4.535764,0.573936,0.428347,2447,2099,2665
85000146768,540.969100,465.382800,475.384300,5.006636,5.398237,4.621760,3.724279,4.180604,3.256027,0.570341,0.412051,2398,1863,2655
85000147017,549.044400,518.028600,535.766700,6.607952,6.891115,6.321292,4.558044,4.968870,4.138489,0.576037,0.428478,2472,2098,2651
85000147144,458.469100,531.789900,487.660900,5.495419,5.846871,5.151273,3.514529,3.994534,3.044833,0.580081,0.435895,2515,2209,2649
85000147977,528.991300,466.973700,461.573300,5.684617,6.022845,5.336432,4.093800,4.537432,3.659289,0.555916,0.407975,2244,1814,2636
85000147979,467.717200,453.317300,515.897800,5.908600,6.233605,5.575015,4.177506,4.608121,3.737224,0.547680,0.404359,2134,1762,2636
