85004396141,462.239300,534.421300,502.641200,9.172617,9.971765,8.373968,6.946695,7.638576,6.257130,0.190498,0.140227,81,75,89
85004396142,472.669300,510.226300,499.430800,7.510835,8.218516,6.820492,5.618687,6.186331,5.051619,0.184709,0.136955,77,67,89
85004396143,475.786000,538.460900,507.145100,6.134451,6.940992,5.317330,4.794612,5.442991,4.134784,0.190766,0.141176,78,68,89
85004396144,486.776400,503.421500,505.483600,3.928433,4.475257,3.386322,2.164559,2.807306,1.513758,0.176808,0.134339,74,63,89
85004396145,463.289900,531.754000,508.704700,6.637556,7.408673,5.880922,4.610429,5.266770,3.961440,0.170176,0.132945,67,55,89
85004396146,461.210700,513.152300,524.086700,5.896190,6.534021,5.261267,4.010748,4.571534,3.463019,0.180355,0.129028,74,58,89
85004396147,481.950800,541.056300,514.155600,4.515658,5.028408,3.991971,2.986372,3.601513,2.366746,0.181956,0.137277,86,72,89
85004396151,453.442500,537.860900,540.144800,3.746006,4.437098,3.070732,2.616117,3.219892,2.016432,0.184354,0.141186,84,74,89
85004396152,454.191800,495.385300,538.009200,10.210482,11.410416,9.011425,6.247974,6.804176,5.695772,0.183496,0.152594,85,80,89
85004396153,461.324200,499.917300,499.760300,5.419742,5.962202,4.891273,3.647242,4.229355,3.064952,0.187268,0.137831,82,68,89
85004396156,495.119200,505.154400,518.904100,3.760275,4.320208,3.207165,2.440337,3.039224,1.837872,0.174710,0.129963,68,57,89
85004396157,497.643600,540.375700,509.349800,12.211750,13.455977,10.987785,9.408436,10.185583,8.614251,0.189041,0.145184,87,83,89
85004396161,454.667500,508.014600,494.386400,3.510631,4.122094,2.900428,2.175892,2.949159,1.391274,0.178374,0.132764,71,63,89
85004396162,491.812200,514.882300,496.890300,1.692426,2.703204,1.000050,1.462067,929.187429,1.000030,0.081208,0.057409,6,4,89
85004396173,473.879200,458.973100,529.383400,5.097788,5.699031,4.498683,3.376543,3.986974,2.751659,0.171031,0.133196,69,58,89
85004396174,454.447100,473.511400,526.162200,12.286490,13.685935,10.924594,10.216000,11.334771,9.115469,0.183241,0.134408,77,64,89
85004396215,496.170700,482.351000,526.561800,4.743842,5.377387,4.091709,3.590303,4.160771,3.009851,0.188626,0.142336,85,75,89
85004396216,499.738500,483.233300,527.010900,6.123426,6.697973,5.560663,3.819841,4.365050,3.263968,0.190194,0.147398,86,78,89
85004396218,496.527600,459.941000,535.334600,5.689443,6.220385,5.152581,3.389866,3.962844,2.828793,0.185695,0.141588,81,73,89
85004396221,509.616700,474.441100,528.636500,7.037390,7.681488,6.384229,5.816580,6.438229,5.197219,0.179685,0.137267,74,66,89
85004396260,533.714300,481.172300,518.838000,12.744173,14.421271,11.096707,10.719402,12.456332,8.961087,0.157045,0.112118,49,37,89
85004396553,480.196400,494.814500,452.173000,5.388184,5.965827,4.816114,3.511703,4.089962,2.941196,0.188743,0.134291,85,64,89
