# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
142,-0.000000,0.000000,0.000000,10.129804,10.761495,9.494527,0.990952,199,200
143,0.000000,0.000000,0.000000,10.317665,10.906658,9.717189,0.990890,199,200
144,0.000000,-0.000000,0.000000,10.333981,11.046592,9.610385,0.990885,199,200
145,-0.012343,-0.003106,-0.001906,10.317735,11.024533,9.600994,0.989692,199,200
146,0.011403,0.002429,-0.020437,11.113144,11.724699,10.519033,0.997543,199,200
147,-0.008161,0.000543,0.009568,10.526350,11.136362,9.908742,0.984503,199,200
148,0.048787,0.015057,0.032700,11.100735,11.796390,10.386379,1.023754,199,200
149,-0.000729,0.012316,-0.000041,10.770477,11.401781,10.135864,0.980417,199,200
150,-0.000000,0.000000,0.000000,11.626384,12.336712,10.928686,0.990481,199,200
151,0.000000,-0.000000,0.000000,11.795790,12.436606,11.170489,0.990430,199,200
152,-0.000000,-0.000000,0.000000,12.032404,12.778930,11.305100,0.990362,199,200
153,-0.003234,0.002127,0.016518,11.991667,12.667324,11.300410,0.989367,199,200
154,0.000000,0.000000,-0.000000,12.084311,12.722039,11.445777,0.990346,199,200
155,0.005434,-0.003189,0.009533,12.338255,13.110095,11.564137,0.995436,199,200
156,-0.010268,-0.005866,-0.017553,12.642714,13.394236,11.907698,0.976607,199,200
157,0.009453,0.005591,0.002698,12.863938,13.536040,12.175442,0.979278,199,200
158,0.011244,0.008405,-0.008816,12.729564,13.510910,11.948345,0.982440,199,200
159,-0.045078,0.034161,0.020771,11.574631,12.235759,10.903862,1.014335,199,200
160,0.000000,-0.000000,-0.000000,12.681205,13.557345,11.811407,0.990176,199,200
161,0.000000,0.000000,0.000000,12.729814,13.486676,11.972047,0.990163,199,200
162,0.000000,0.000000,0.000000,13.127946,13.896050,12.340413,0.990053,199,200
163,-0.000000,0.000000,-0.000000,13.223708,14.041562,12.405620,0.990027,199,200
164,-0.000000,0.000000,0.000000,13.433992,14.244135,12.614331,0.989971,199,200
165,-0.010520,-0.020456,0.003827,13.134990,13.839652,12.421590,0.973678,199,200
166,-0.000000,0.000000,-0.000000,13.819779,14.732599,12.921669,0.989868,199,200
167,-0.010380,-0.000327,-0.000336,14.313646,15.129017,13.495982,0.997624,199,200
168,0.004387,-0.009744,-0.015787,14.922720,15.815230,14.025928,1.003961,199,200
169,-0.000000,-0.000000,0.000000,14.285974,15.100111,13.454723,0.989748,199,200
170,0.000000,0.000000,-0.000000,14.539946,15.382374,13.687923,0.989683,199,200
171,0.000000,-0.000000,-0.000000,14.549504,15.442493,13.650687,0.989681,199,200
172,0.010187,-0.008933,-0.005785,15.023658,15.980322,14.088871,1.001910,199,200
173,-0.000504,0.009831,0.000356,15.260516,16.175408,14.333620,0.986613,199,200
174,-0.004863,-0.003859,0.007456,15.172219,16.181251,14.150695,0.985548,199,200
175,0.001569,0.004722,-0.008297,16.418915,17.419602,15.441042,0.992823,199,200
176,-0.003912,0.005388,-0.006975,16.036162,17.255782,14.825274,0.991348,199,200
177,0.000000,-0.000000,-0.000000,15.417196,16.404680,14.453521,0.989469,199,200
178,-0.004141,-0.006906,-0.005248,15.095994,15.938253,14.238803,0.980957,199,200
179,0.004545,-0.009491,0.014426,15.745658,16.785486,14.725105,0.992506,199,200
180,-0.017483,0.002022,-0.020368,14.373217,15.210612,13.554821,1.002501,199,200
181,-0.008271,0.007213,0.008401,16.906869,18.021942,15.764338,0.982544,199,200
182,0.005817,-0.003272,0.006541,16.625663,17.638302,15.585320,0.989179,199,200
183,-0.013032,0.001630,0.002450,17.535156,18.731884,16.328203,0.992544,199,200
184,0.000000,-0.000000,-0.000000,16.760836,17.962732,15.523736,0.989157,199,200
