85002147435 486.761800 491.109900 517.124100 983279.213067 1004949.618903 961950.036332 0.026990 0.027418 0.026557 0.000000 0.000000
85005265262 478.864400 494.856400 453.497100 94348.087204 96993.502742 91770.274935 0.056058 0.057157 0.054933 0.214038 3.818169
85004141346 506.616800 464.599000 509.051900 1206986.483979 1236851.464070 1177477.608122 0.018582 0.018918 0.018251 0.229805 12.367424
85007784624 505.295100 482.370800 493.887900 127774.742698 128162.333396 125394.088739 0.037993 0.038623 0.037348 0.000000 0.000000
85001139208 542.616600 503.890200 450.718700 578239.927500 600679.678205 556335.696283 0.038612 0.039642 0.037610 0.369983 9.582056
85005076118 548.564300 464.777400 509.338400 458565.477121 474028.042602 443141.192942 0.024497 0.025142 0.023840 0.211719 8.642757
85000343591 452.925400 481.182300 511.572500 871967.520683 902795.742075 841279.092149 0.052782 0.053595 0.051966 0.552631 10.470146
85006192126 477.719200 522.356000 458.920200 351419.817135 361257.597001 341326.726124 0.026756 0.027522 0.025998 0.200826 7.505759
85007501972 475.610400 464.889700 527.600200 687055.978614 709474.702402 664786.951121 0.018317 0.018997 0.017626 0.177459 9.688132
85007769562 543.168000 483.040800 509.692600 770426.133797 781630.518117 743776.292385 0.016751 0.017206 0.016570 0.171898 10.262062
85007387296 505.898500 465.813400 490.474900 16883.992387 17443.841517 16378.870035 0.098538 0.100947 0.096149 0.181261 1.839505
85005146296 547.729400 530.658600 515.623700 279673.301155 285193.386199 274204.774364 0.034779 0.035588 0.033970 0.000000 0.000000
85004397073 540.002000 548.770100 484.008800 323254.889855 332614.574602 316159.143307 0.037724 0.038602 0.036865 0.000000 0.000000
85008353760 507.181900 506.260900 454.357700 134982.387708 139089.582400 130892.614429 0.038597 0.039707 0.037492 0.168195 4.357694
85008504270 490.265700 529.205300 481.940600 117806.079040 121495.992214 114039.488772 0.034430 0.035355 0.033509 0.172752 5.017526
85001637613 513.393900 469.385700 497.737800 529073.584655 541733.285244 516144.694697 0.035617 0.036340 0.034898 0.319372 8.966818
85008367825 500.174700 465.296100 454.962900 1009598.039400 1053864.291116 964712.893130 0.012286 0.012438 0.012135 0.133413 10.858720
85006200793 484.540400 460.006300 465.128400 265731.268970 274394.434135 257078.672708 0.030521 0.032088 0.028924 0.199119 6.524081
85003508058 547.078000 537.404200 521.401600 274247.577980 281441.306966 267036.783753 0.037944 0.038637 0.037268 0.000000 0.000000
85002919061 526.918800 512.542500 506.019900 573802.750685 585917.610317 561811.736376 0.030359 0.030919 0.029783 0.000000 0.000000
85001217912 546.805400 522.683300 480.532400 525018.283517 532079.328080 518020.024793 0.041469 0.042105 0.040842 0.354799 8.555695
85001991167 500.015100 507.225600 514.921600 137805.730927 143745.566830 132663.993464 0.057624 0.058921 0.056328 0.000000 0.000000
85006110465 453.550400 459.595700 483.437000 139260.696390 144103.725216 134471.596844 0.036366 0.037383 0.035371 0.195619 5.379202
