#file,c
Halo_NR_16409.csv,10.087014
Halo_NR_03813.csv,5.384421
Halo_NR_03575.csv,4.422997
Halo_NR_26208.csv,3.632450
Halo_NR_25991.csv,4.099525
Halo_NR_14141.csv,7.365322
Halo_NR_27096.csv,4.939352
Halo_NR_01088.csv,4.147709
Halo_NR_16990.csv,3.307738
Halo_NR_12785.csv,6.906057
Halo_NR_05614.csv,6.285844
Halo_NR_17589.csv,3.536999
Halo_NR_09029.csv,6.342239
Halo_NR_29336.csv,3.611075
Halo_NR_03721.csv,5.740426
Halo_NR_15002.csv,4.196441
Halo_NR_19732.csv,8.750340
Halo_NR_17536.csv,4.393985
Halo_NR_11982.csv,4.480149
Halo_NR_11235.csv,6.394496
Halo_NR_06096.csv,4.591992
Halo_NR_01135.csv,6.253653
Halo_NR_22821.csv,4.706202
Halo_NR_08531.csv,4.308974
Halo_NR_07160.csv,2.373782
Halo_NR_00656.csv,4.388312
Halo_NR_25997.csv,4.738632
Halo_NR_17082.csv,2.403725
Halo_NR_12427.csv,6.409669
Halo_NR_21717.csv,6.183761
Halo_NR_24510.csv,2.328737
Halo_NR_04517.csv,5.257060
Halo_NR_08790.csv,5.734025
Halo_NR_13385.csv,7.604967
Halo_NR_16308.csv,3.766729
Halo_NR_15671.csv,4.011454
Halo_NR_23038.csv,4.751674
Halo_NR_16116.csv,5.597566
Halo_NR_02308.csv,4.244713
Halo_NR_23956.csv,5.668861
Halo_NR_19356.csv,5.440837
Halo_NR_15359.csv,6.401703
Halo_NR_11565.csv,7.377080
Halo_NR_24778.csv,6.505592
Halo_NR_29829.csv,9.100188
Halo_NR_31277.csv,6.711667
Halo_NR_07858.csv,4.156730
Halo_NR_21689.csv,5.352779
Halo_NR_15886.csv,3.543997
Halo_NR_00254.csv,4.401205
Halo_NR_20356.csv,7.476854
Halo_NR_23356.csv,5.872142
Halo_NR_08606.csv,4.247635
Halo_NR_29562.csv,6.231376
Halo_NR_17806.csv,5.254056
Halo_NR_13959.csv,6.479309
Halo_NR_11952.csv,5.176218
Halo_NR_08145.csv,5.939432
Halo_NR_02720.csv,2.960914
Halo_NR_05223.csv,6.625369
Halo_NR_03360.csv,4.488737
Halo_NR_05349.csv,5.058187
Halo_NR_28025.csv,9.323250
Halo_NR_19265.csv,5.381493
Halo_NR_08909.csv,2.595640
Halo_NR_18232.csv,6.469929
Halo_NR_10418.csv,4.840388
Halo_NR_20526.csv,7.015595
Halo_NR_24500.csv,3.972568
Halo_NR_29443.csv,5.938110
Halo_NR_12030.csv,2.846874
Halo_NR_19258.csv,3.965014
Halo_NR_06664.csv,2.869814
Halo_NR_11264.csv,6.749768
Halo_NR_30955.csv,6.009662
Halo_NR_30395.csv,4.431185
Halo_NR_09940.csv,5.302625
Halo_NR_29753.csv,7.050051
Halo_NR_23686.csv,4.771984
Halo_NR_16995.csv,5.489596
Halo_NR_22402.csv,5.152974
Halo_NR_14418.csv,2.637997
Halo_NR_19661.csv,7.324392
Halo_NR_00679.csv,6.228203
Halo_NR_22230.csv,3.727973
Halo_NR_21958.csv,5.474490
Halo_NR_10268.csv,6.767966
Halo_NR_12057.csv,6.053210
Halo_NR_26302.csv,6.539698
Halo_NR_08220.csv,3.172212
Halo_NR_06811.csv,6.037633
Halo_NR_05103.csv,7.275354
Halo_NR_31026.csv,5.130928
Halo_NR_10127.csv,5.489417
Halo_NR_18196.csv,8.946290
Halo_NR_10852.csv,2.786189
Halo_NR_06720.csv,4.598842
Halo_NR_27507.csv,2.328737
Halo_NR_29526.csv,4.906595
Halo_NR_20774.csv,3.564713
Halo_NR_19613.csv,4.914306
Halo_NR_14746.csv,7.312527
Halo_NR_15184.csv,2.953903
Halo_NR_27958.csv,3.678837
Halo_NR_20475.csv,5.783468
Halo_NR_26120.csv,5.213791
Halo_NR_14812.csv,4.598008
Halo_NR_15109.csv,4.406868
Halo_NR_19034.csv,3.116070
Halo_NR_20512.csv,2.894853
Halo_NR_06781.csv,8.554561
Halo_NR_07610.csv,7.763469
Halo_NR_14631.csv,5.846575
Halo_NR_09360.csv,6.216911
Halo_NR_27781.csv,4.904273
Halo_NR_19395.csv,5.569973
Halo_NR_16631.csv,6.602134
Halo_NR_31298.csv,4.063981
Halo_NR_22629.csv,2.668135
Halo_NR_17022.csv,4.928850
Halo_NR_20548.csv,3.183914
Halo_NR_20794.csv,3.459868
Halo_NR_30105.csv,7.893903
Halo_NR_22963.csv,5.968090
Halo_NR_14561.csv,3.776495
Halo_NR_16527.csv,6.866580
Halo_NR_18141.csv,4.236619
Halo_NR_27772.csv,3.621995
Halo_NR_27168.csv,6.066353
Halo_NR_30831.csv,2.881091
Halo_NR_11973.csv,5.710064
Halo_NR_01417.csv,5.001320
Halo_NR_21019.csv,6.070836
Halo_NR_07737.csv,6.009490
Halo_NR_12121.csv,7.760542
Halo_NR_04361.csv,7.264111
Halo_NR_01412.csv,6.841957
Halo_NR_21061.csv,6.225556
Halo_NR_22636.csv,4.484127
Halo_NR_15821.csv,3.568748
Halo_NR_30132.csv,4.035839
Halo_NR_14270.csv,4.807267
Halo_NR_24210.csv,4.963850
Halo_NR_08006.csv,6.843553
Halo_NR_26187.csv,3.619099
Halo_NR_17999.csv,5.857656
Halo_NR_29713.csv,5.475771
Halo_NR_23078.csv,4.865689
Halo_NR_18758.csv,4.072963
Halo_NR_09315.csv,3.454026
Halo_NR_09053.csv,4.735576
Halo_NR_16410.csv,4.244431
Halo_NR_22018.csv,6.209539
Halo_NR_09838.csv,2.328737
Halo_NR_10958.csv,4.561835
Halo_NR_12683.csv,5.421249
Halo_NR_21643.csv,7.475118
Halo_NR_07952.csv,6.002673
Halo_NR_02291.csv,4.107822
Halo_NR_25301.csv,3.426410
Halo_NR_06680.csv,3.060057
Halo_NR_06802.csv,3.577026
Halo_NR_10975.csv,6.481158
Halo_NR_18579.csv,3.675551
Halo_NR_10339.csv,2.529731
Halo_NR_20222.csv,8.645019
Halo_NR_27905.csv,3.120411
Halo_NR_06812.csv,8.398947
Halo_NR_10474.csv,9.861315
Halo_NR_16938.csv,5.606941
Halo_NR_23632.csv,8.722144
Halo_NR_06259.csv,5.699385
Halo_NR_30745.csv,5.171057
Halo_NR_24949.csv,4.603448
Halo_NR_26862.csv,5.824704
Halo_NR_18027.csv,3.561178
Halo_NR_19907.csv,4.948955
Halo_NR_01734.csv,3.813779
Halo_NR_23469.csv,5.371805
Halo_NR_10456.csv,3.634845
Halo_NR_02394.csv,3.599887
Halo_NR_29239.csv,4.180913
Halo_NR_29984.csv,3.866675
Halo_NR_29392.csv,9.342173
Halo_NR_18563.csv,5.340152
Halo_NR_28363.csv,2.624288
Halo_NR_19465.csv,2.998397
Halo_NR_29926.csv,3.009666
Halo_NR_18429.csv,5.509996
Halo_NR_17724.csv,3.947262
Halo_NR_15866.csv,4.699046
Halo_NR_18947.csv,5.375739
Halo_NR_29394.csv,3.073494
Halo_NR_20815.csv,4.908325
Halo_NR_15596.csv,5.738892
Halo_NR_20688.csv,7.246599
Halo_NR_22898.csv,6.156822
Halo_NR_07105.csv,5.684119
Halo_NR_12019.csv,5.270653
Halo_NR_20473.csv,3.287776
Halo_NR_20954.csv,5.569183
Halo_NR_23069.csv,6.971162
Halo_NR_18318.csv,6.091713
Halo_NR_24385.csv,6.647249
Halo_NR_22425.csv,3.825286
Halo_NR_17385.csv,5.759514
Halo_NR_28791.csv,4.029417
Halo_NR_25210.csv,2.556172
Halo_NR_11060.csv,5.559855
Halo_NR_21187.csv,6.278301
Halo_NR_09872.csv,9.294702
Halo_NR_25808.csv,6.798856
Halo_NR_05380.csv,4.670531
Halo_NR_14344.csv,10.686437
Halo_NR_23881.csv,4.507674
Halo_NR_10181.csv,5.326883
Halo_NR_08701.csv,4.789717
Halo_NR_16645.csv,3.125615
Halo_NR_28061.csv,3.655584
Halo_NR_23749.csv,5.397671
Halo_NR_18163.csv,6.315305
Halo_NR_16842.csv,5.895531
Halo_NR_28987.csv,6.463540
Halo_NR_26196.csv,4.551733
Halo_NR_04626.csv,6.632905
Halo_NR_25735.csv,5.558186
Halo_NR_12535.csv,4.256464
Halo_NR_21968.csv,3.011072
Halo_NR_17402.csv,6.303164
Halo_NR_13536.csv,4.096702
Halo_NR_14090.csv,4.131760
Halo_NR_12829.csv,7.179805
Halo_NR_18142.csv,6.397890
Halo_NR_05706.csv,6.079925
Halo_NR_18550.csv,6.402816
Halo_NR_22799.csv,2.328737
Halo_NR_09912.csv,3.388579
Halo_NR_05361.csv,5.400497
Halo_NR_24777.csv,4.908768
Halo_NR_23983.csv,10.262511
Halo_NR_00207.csv,2.937097
Halo_NR_19496.csv,5.595380
Halo_NR_04831.csv,4.516928
Halo_NR_16608.csv,3.548799
Halo_NR_20407.csv,5.726842
Halo_NR_29603.csv,5.020291
Halo_NR_16119.csv,4.833780
Halo_NR_12464.csv,3.407945
Halo_NR_06886.csv,3.014357
Halo_NR_23053.csv,4.404972
Halo_NR_14399.csv,4.242371
Halo_NR_02550.csv,3.060939
Halo_NR_01609.csv,4.756398
Halo_NR_29323.csv,4.659156
Halo_NR_27252.csv,7.349422
Halo_NR_10078.csv,7.598416
Halo_NR_17375.csv,7.326742
Halo_NR_30120.csv,8.227175
Halo_NR_14636.csv,6.069405
Halo_NR_00499.csv,3.808856
Halo_NR_22238.csv,5.744194
Halo_NR_17232.csv,5.484917
Halo_NR_03762.csv,3.079002
Halo_NR_30927.csv,4.052036
Halo_NR_07465.csv,2.610046
Halo_NR_11613.csv,3.516736
Halo_NR_10622.csv,5.757959
Halo_NR_08900.csv,2.911535
Halo_NR_17323.csv,6.364321
Halo_NR_09550.csv,5.493300
Halo_NR_17526.csv,3.546515
Halo_NR_19876.csv,7.728425
Halo_NR_13036.csv,6.104558
Halo_NR_14093.csv,7.331312
Halo_NR_03863.csv,2.470236
Halo_NR_06523.csv,8.979840
Halo_NR_16568.csv,5.908124
Halo_NR_25618.csv,5.636872
Halo_NR_30208.csv,3.375756
Halo_NR_23253.csv,2.752043
Halo_NR_00637.csv,4.892224
Halo_NR_13442.csv,4.539239
Halo_NR_16922.csv,8.385163
Halo_NR_10183.csv,4.415849
Halo_NR_24466.csv,3.715167
Halo_NR_04592.csv,2.879982
Halo_NR_16540.csv,4.639106
Halo_NR_20249.csv,6.493487
Halo_NR_13617.csv,8.794365
Halo_NR_26572.csv,4.748808
Halo_NR_25145.csv,5.138855
Halo_NR_20193.csv,3.336188
Halo_NR_31307.csv,7.279942
Halo_NR_08557.csv,4.750388
Halo_NR_07925.csv,2.936349
Halo_NR_17602.csv,4.929435
Halo_NR_11954.csv,6.077938
Halo_NR_00057.csv,4.995808
Halo_NR_24722.csv,7.146523
Halo_NR_04674.csv,8.062153
Halo_NR_16589.csv,7.947523
Halo_NR_21257.csv,7.039660
Halo_NR_10412.csv,4.036073
Halo_NR_23986.csv,7.342702
Halo_NR_09748.csv,4.619210
Halo_NR_17291.csv,6.537074
Halo_NR_13034.csv,7.661876
Halo_NR_17655.csv,5.253985
Halo_NR_00462.csv,7.241748
Halo_NR_15822.csv,2.328737
Halo_NR_16355.csv,2.452573
Halo_NR_23890.csv,7.492000
Halo_NR_14662.csv,5.410021
Halo_NR_29826.csv,5.090208
Halo_NR_27467.csv,6.712747
Halo_NR_24397.csv,4.789314
Halo_NR_25278.csv,8.813939
Halo_NR_04903.csv,6.385353
Halo_NR_15921.csv,3.987262
Halo_NR_30030.csv,4.739008
Halo_NR_06732.csv,3.505744
Halo_NR_01408.csv,7.273252
Halo_NR_13709.csv,4.671539
Halo_NR_26165.csv,4.797719
Halo_NR_26189.csv,3.416668
Halo_NR_27563.csv,6.453816
Halo_NR_25056.csv,5.933632
Halo_NR_13258.csv,4.170156
Halo_NR_20388.csv,7.208313
Halo_NR_27925.csv,5.849312
Halo_NR_04672.csv,5.381211
Halo_NR_02610.csv,6.272733
Halo_NR_09727.csv,4.969337
Halo_NR_30773.csv,5.044323
Halo_NR_09633.csv,2.505109
Halo_NR_05205.csv,10.116985
Halo_NR_25289.csv,5.399081
Halo_NR_30776.csv,4.440911
Halo_NR_14479.csv,5.116345
Halo_NR_24970.csv,4.026015
Halo_NR_06878.csv,3.661697
Halo_NR_02346.csv,4.561226
Halo_NR_24429.csv,3.775851
Halo_NR_14022.csv,6.656335
Halo_NR_12513.csv,6.170431
Halo_NR_25509.csv,3.462645
Halo_NR_26913.csv,5.060476
Halo_NR_20542.csv,6.471273
Halo_NR_13447.csv,13.842144
Halo_NR_18715.csv,3.131763
Halo_NR_09938.csv,15.677565
Halo_NR_18095.csv,9.328341
Halo_NR_27407.csv,4.759733
Halo_NR_15360.csv,3.911927
Halo_NR_18983.csv,6.768275
Halo_NR_12852.csv,5.369757
Halo_NR_08729.csv,3.511886
Halo_NR_21728.csv,4.380259
Halo_NR_12157.csv,5.429793
Halo_NR_18910.csv,3.642589
Halo_NR_01177.csv,5.378473
Halo_NR_02626.csv,6.221453
Halo_NR_17895.csv,2.859865
Halo_NR_27844.csv,7.405605
Halo_NR_15475.csv,5.686087
Halo_NR_16758.csv,3.718405
Halo_NR_19964.csv,7.623988
Halo_NR_30623.csv,7.260847
Halo_NR_23476.csv,3.896641
Halo_NR_29349.csv,5.995406
Halo_NR_30652.csv,6.984382
Halo_NR_29364.csv,5.827729
Halo_NR_08838.csv,6.811856
Halo_NR_30171.csv,7.305189
Halo_NR_06887.csv,2.356214
Halo_NR_07421.csv,7.437607
Halo_NR_22303.csv,3.858620
Halo_NR_20869.csv,3.211621
Halo_NR_31057.csv,5.061134
Halo_NR_12158.csv,6.101459
Halo_NR_19476.csv,3.961084
Halo_NR_11551.csv,4.472275
Halo_NR_15022.csv,8.623253
Halo_NR_08850.csv,7.871675
Halo_NR_13137.csv,6.663122
Halo_NR_12567.csv,5.769869
Halo_NR_26297.csv,4.697891
Halo_NR_06048.csv,2.671191
Halo_NR_12930.csv,3.767396
Halo_NR_26870.csv,4.317290
Halo_NR_27214.csv,5.284121
Halo_NR_23226.csv,7.306631
Halo_NR_20412.csv,6.024451
Halo_NR_26183.csv,3.064608
Halo_NR_14828.csv,6.811261
Halo_NR_11653.csv,3.504534
Halo_NR_23833.csv,3.514333
Halo_NR_16502.csv,3.656916
Halo_NR_28859.csv,5.867167
Halo_NR_24966.csv,6.540116
Halo_NR_12195.csv,4.030834
Halo_NR_29296.csv,6.890126
Halo_NR_13697.csv,4.394912
Halo_NR_25722.csv,3.407930
Halo_NR_26293.csv,5.831036
Halo_NR_08925.csv,5.149604
Halo_NR_23051.csv,4.197899
Halo_NR_27154.csv,5.695854
Halo_NR_03098.csv,3.388697
Halo_NR_00120.csv,4.209427
Halo_NR_28644.csv,5.148625
Halo_NR_10458.csv,3.599437
Halo_NR_19044.csv,4.831688
Halo_NR_13103.csv,6.204558
Halo_NR_04675.csv,4.085846
Halo_NR_01751.csv,3.548018
Halo_NR_05124.csv,6.261690
Halo_NR_06464.csv,6.279222
Halo_NR_11477.csv,2.328737
Halo_NR_30220.csv,6.004929
Halo_NR_16356.csv,4.443417
Halo_NR_18042.csv,5.223831
Halo_NR_14589.csv,7.176941
Halo_NR_30323.csv,4.929788
Halo_NR_23679.csv,5.298150
Halo_NR_18239.csv,4.636040
Halo_NR_12883.csv,6.322182
Halo_NR_18143.csv,6.884248
Halo_NR_24730.csv,7.330157
Halo_NR_09854.csv,5.837275
Halo_NR_06972.csv,9.691555
Halo_NR_14312.csv,2.328737
Halo_NR_30207.csv,6.445150
Halo_NR_12255.csv,3.991808
Halo_NR_02232.csv,4.200336
Halo_NR_15922.csv,3.241144
Halo_NR_16279.csv,6.310290
Halo_NR_06757.csv,6.368461
Halo_NR_13545.csv,3.284515
Halo_NR_03579.csv,7.042416
Halo_NR_15791.csv,5.698527
Halo_NR_29251.csv,6.605324
Halo_NR_14710.csv,8.010819
Halo_NR_14284.csv,4.470513
Halo_NR_16025.csv,5.328141
Halo_NR_12301.csv,8.755168
Halo_NR_00221.csv,3.392452
Halo_NR_30359.csv,3.290611
Halo_NR_23846.csv,5.339847
Halo_NR_17933.csv,4.255786
Halo_NR_26897.csv,4.602644
Halo_NR_29840.csv,4.380119
Halo_NR_28349.csv,6.212138
Halo_NR_03459.csv,4.678031
Halo_NR_26264.csv,2.910953
Halo_NR_02451.csv,4.246652
Halo_NR_11957.csv,5.074922
Halo_NR_25255.csv,4.591170
Halo_NR_29051.csv,5.904835
Halo_NR_07194.csv,4.117770
Halo_NR_03085.csv,4.325241
Halo_NR_26849.csv,4.934636
Halo_NR_03169.csv,5.513502
Halo_NR_03803.csv,5.673339
Halo_NR_23282.csv,6.469896
Halo_NR_29601.csv,3.887296
Halo_NR_06364.csv,4.327079
Halo_NR_13527.csv,6.920554
Halo_NR_26587.csv,3.306024
Halo_NR_08310.csv,3.673824
Halo_NR_16847.csv,3.211329
Halo_NR_00877.csv,7.613818
Halo_NR_10013.csv,5.232922
Halo_NR_22779.csv,2.328737
Halo_NR_26640.csv,3.265792
Halo_NR_29500.csv,4.811992
Halo_NR_23739.csv,4.161361
Halo_NR_12469.csv,5.293358
Halo_NR_28893.csv,4.791718
Halo_NR_28113.csv,3.993231
Halo_NR_13935.csv,3.149877
Halo_NR_31036.csv,5.357080
Halo_NR_15210.csv,2.571441
Halo_NR_03162.csv,7.960317
Halo_NR_11058.csv,3.115871
Halo_NR_27685.csv,5.803551
Halo_NR_05533.csv,6.447350
Halo_NR_29162.csv,7.203534
Halo_NR_18135.csv,2.691722
Halo_NR_11050.csv,6.800465
Halo_NR_15460.csv,4.102294
Halo_NR_25256.csv,3.932703
Halo_NR_20233.csv,2.328737
Halo_NR_09367.csv,4.555064
Halo_NR_24294.csv,6.021879
Halo_NR_10509.csv,4.568284
Halo_NR_23035.csv,6.599793
Halo_NR_08036.csv,5.680502
Halo_NR_14346.csv,2.328737
Halo_NR_29646.csv,5.022259
Halo_NR_24080.csv,4.748484
Halo_NR_21897.csv,3.828855
Halo_NR_16654.csv,4.933366
Halo_NR_30935.csv,6.958615
Halo_NR_20544.csv,8.034830
Halo_NR_01444.csv,4.480196
Halo_NR_26528.csv,5.770557
Halo_NR_13880.csv,2.535873
Halo_NR_02384.csv,4.434913
Halo_NR_23100.csv,4.167901
Halo_NR_30343.csv,7.144776
Halo_NR_07347.csv,3.512067
Halo_NR_22409.csv,4.078678
Halo_NR_20989.csv,4.813612
Halo_NR_13275.csv,5.593699
Halo_NR_15126.csv,2.499961
Halo_NR_31276.csv,6.492949
Halo_NR_05463.csv,4.654791
Halo_NR_19817.csv,6.008700
Halo_NR_09254.csv,3.595019
Halo_NR_02151.csv,6.587576
Halo_NR_14792.csv,3.905850
Halo_NR_29491.csv,8.082552
Halo_NR_08999.csv,2.510730
Halo_NR_06162.csv,3.029934
Halo_NR_08795.csv,5.140659
Halo_NR_00257.csv,5.228278
Halo_NR_22820.csv,5.202411
Halo_NR_25407.csv,3.787181
Halo_NR_26480.csv,6.996136
Halo_NR_17924.csv,4.669035
Halo_NR_29701.csv,5.320094
Halo_NR_05733.csv,6.360022
Halo_NR_17938.csv,7.144342
Halo_NR_11528.csv,4.405894
Halo_NR_19800.csv,6.140325
Halo_NR_26919.csv,4.388213
Halo_NR_10907.csv,2.840036
Halo_NR_14242.csv,5.611694
Halo_NR_03888.csv,4.171672
Halo_NR_15409.csv,6.708789
Halo_NR_27745.csv,4.541464
Halo_NR_30037.csv,7.997531
Halo_NR_27291.csv,5.661895
Halo_NR_23702.csv,6.183831
Halo_NR_21420.csv,4.872779
Halo_NR_27690.csv,2.945368
Halo_NR_15735.csv,3.051282
Halo_NR_14442.csv,4.138231
Halo_NR_21070.csv,7.052297
Halo_NR_09402.csv,5.500385
Halo_NR_16912.csv,7.090974
Halo_NR_04481.csv,7.830992
Halo_NR_19322.csv,3.623802
Halo_NR_23076.csv,9.111339
Halo_NR_25663.csv,5.441457
Halo_NR_03646.csv,4.602325
Halo_NR_04580.csv,4.056217
Halo_NR_25966.csv,4.064014
Halo_NR_10486.csv,6.763401
Halo_NR_23261.csv,8.307897
Halo_NR_18271.csv,6.378493
Halo_NR_22689.csv,5.180752
Halo_NR_08503.csv,4.138593
Halo_NR_04225.csv,4.496314
Halo_NR_19654.csv,3.576498
Halo_NR_04042.csv,6.492552
Halo_NR_11877.csv,8.050403
Halo_NR_16555.csv,6.514890
Halo_NR_14850.csv,5.634581
Halo_NR_25239.csv,5.678631
Halo_NR_08547.csv,4.486728
Halo_NR_16830.csv,5.464871
Halo_NR_13371.csv,5.565866
Halo_NR_29421.csv,5.733315
Halo_NR_10380.csv,4.277218
Halo_NR_24156.csv,5.187087
Halo_NR_30211.csv,3.499019
Halo_NR_30187.csv,6.578458
Halo_NR_07295.csv,4.890779
Halo_NR_18595.csv,4.841893
Halo_NR_27178.csv,6.496919
Halo_NR_17185.csv,7.627642
Halo_NR_29960.csv,5.353614
Halo_NR_16777.csv,5.762887
Halo_NR_02781.csv,6.858461
Halo_NR_22004.csv,4.484888
Halo_NR_22994.csv,6.239469
Halo_NR_24368.csv,5.752077
Halo_NR_00281.csv,4.843575
Halo_NR_04519.csv,5.294633
Halo_NR_01720.csv,4.582764
Halo_NR_31222.csv,9.434298
Halo_NR_28191.csv,6.475801
Halo_NR_08514.csv,3.584882
Halo_NR_14760.csv,6.675201
Halo_NR_14408.csv,3.496809
Halo_NR_17377.csv,5.358040
Halo_NR_07721.csv,3.066838
Halo_NR_23917.csv,3.819293
Halo_NR_24117.csv,5.514270
Halo_NR_11006.csv,5.846500
Halo_NR_20416.csv,3.085478
Halo_NR_24882.csv,5.643491
Halo_NR_21544.csv,3.698432
Halo_NR_27270.csv,4.955935
Halo_NR_19530.csv,5.320925
Halo_NR_12839.csv,4.744496
Halo_NR_26487.csv,4.256852
Halo_NR_03225.csv,8.547272
Halo_NR_23390.csv,5.751947
Halo_NR_21313.csv,4.254542
Halo_NR_27802.csv,5.197269
Halo_NR_06318.csv,4.774662
Halo_NR_09756.csv,3.312033
Halo_NR_04780.csv,6.825077
Halo_NR_15076.csv,3.811474
Halo_NR_10440.csv,7.223115
Halo_NR_31237.csv,5.470496
Halo_NR_03368.csv,3.180871
Halo_NR_14070.csv,4.430335
Halo_NR_12474.csv,4.202577
Halo_NR_22810.csv,6.267053
Halo_NR_25814.csv,4.437067
Halo_NR_20874.csv,8.409554
Halo_NR_29087.csv,6.382579
Halo_NR_17350.csv,4.529458
Halo_NR_07747.csv,6.400901
Halo_NR_07103.csv,3.904541
Halo_NR_21042.csv,5.806174
Halo_NR_13485.csv,3.754416
Halo_NR_01411.csv,3.503317
Halo_NR_10814.csv,3.140927
Halo_NR_29533.csv,5.755592
Halo_NR_30599.csv,4.366226
Halo_NR_02803.csv,5.434235
Halo_NR_19783.csv,6.447155
Halo_NR_29017.csv,2.841453
Halo_NR_06919.csv,5.175750
Halo_NR_06330.csv,7.085383
Halo_NR_23838.csv,4.641892
Halo_NR_27191.csv,2.768212
Halo_NR_08767.csv,4.053509
Halo_NR_01223.csv,4.820948
Halo_NR_14611.csv,5.196457
Halo_NR_15770.csv,3.245198
Halo_NR_02676.csv,7.239616
Halo_NR_19004.csv,2.328737
Halo_NR_21606.csv,7.548444
Halo_NR_07224.csv,3.996983
Halo_NR_04325.csv,4.613636
Halo_NR_25306.csv,8.044860
Halo_NR_19694.csv,5.820472
Halo_NR_18611.csv,9.458223
Halo_NR_27669.csv,3.969093
Halo_NR_23341.csv,7.617737
Halo_NR_07404.csv,4.197681
Halo_NR_29805.csv,3.684671
Halo_NR_12386.csv,4.977273
Halo_NR_04599.csv,6.517734
Halo_NR_14725.csv,2.557747
Halo_NR_29676.csv,6.146938
Halo_NR_21788.csv,3.296126
Halo_NR_19717.csv,3.375640
Halo_NR_06075.csv,7.640924
Halo_NR_09887.csv,4.109967
Halo_NR_00406.csv,5.311546
Halo_NR_13156.csv,5.160257
Halo_NR_25788.csv,5.990128
Halo_NR_30027.csv,3.499140
Halo_NR_29821.csv,6.306629
Halo_NR_13339.csv,7.108701
Halo_NR_04811.csv,6.096422
Halo_NR_04875.csv,5.578987
Halo_NR_03189.csv,6.476188
Halo_NR_12219.csv,4.650055
Halo_NR_17949.csv,4.900452
Halo_NR_30521.csv,4.482428
Halo_NR_03086.csv,5.489509
Halo_NR_01743.csv,3.520264
Halo_NR_23357.csv,5.245762
Halo_NR_16845.csv,3.263144
Halo_NR_30567.csv,5.001072
Halo_NR_18315.csv,4.644678
Halo_NR_11236.csv,4.640246
Halo_NR_03896.csv,8.335387
Halo_NR_13857.csv,5.116916
Halo_NR_19341.csv,4.594967
Halo_NR_26877.csv,4.118279
Halo_NR_19442.csv,5.968923
Halo_NR_22072.csv,4.556101
Halo_NR_21745.csv,5.570060
Halo_NR_12908.csv,5.947335
Halo_NR_28595.csv,2.657714
Halo_NR_04407.csv,4.274889
Halo_NR_24579.csv,4.737798
Halo_NR_30618.csv,6.478316
Halo_NR_16413.csv,6.287155
Halo_NR_16129.csv,5.026492
Halo_NR_19729.csv,5.102022
Halo_NR_24007.csv,4.464799
Halo_NR_00412.csv,5.443448
Halo_NR_26311.csv,3.243733
Halo_NR_11232.csv,4.234345
Halo_NR_05044.csv,2.565883
Halo_NR_18019.csv,6.051446
Halo_NR_03560.csv,3.590675
Halo_NR_07253.csv,5.939682
Halo_NR_19148.csv,6.972441
Halo_NR_20013.csv,5.285843
Halo_NR_11768.csv,2.411325
Halo_NR_16553.csv,3.908377
Halo_NR_12674.csv,6.865179
Halo_NR_16397.csv,3.871386
Halo_NR_19308.csv,2.441830
Halo_NR_17976.csv,6.204610
Halo_NR_28997.csv,2.943262
Halo_NR_18822.csv,4.369960
Halo_NR_23458.csv,3.968753
Halo_NR_23620.csv,4.716712
Halo_NR_14667.csv,6.035618
Halo_NR_25848.csv,3.246800
Halo_NR_04146.csv,4.450243
Halo_NR_03926.csv,6.926059
Halo_NR_01436.csv,4.596660
Halo_NR_06694.csv,4.425644
Halo_NR_26287.csv,6.670116
Halo_NR_28092.csv,3.180243
Halo_NR_26037.csv,7.528049
Halo_NR_08030.csv,5.652193
Halo_NR_28890.csv,8.043216
Halo_NR_03613.csv,6.072728
Halo_NR_27584.csv,6.976997
Halo_NR_21339.csv,6.725812
Halo_NR_26871.csv,8.447351
Halo_NR_06646.csv,3.796529
Halo_NR_18045.csv,7.100892
Halo_NR_23746.csv,3.807606
Halo_NR_17355.csv,3.303223
Halo_NR_28738.csv,5.229215
Halo_NR_02047.csv,4.041648
Halo_NR_12931.csv,4.109570
Halo_NR_24257.csv,21.553054
Halo_NR_26459.csv,4.505774
Halo_NR_25483.csv,3.214828
Halo_NR_13094.csv,5.964931
Halo_NR_17239.csv,4.779943
Halo_NR_26386.csv,5.834981
Halo_NR_24393.csv,6.317776
Halo_NR_19741.csv,9.429461
Halo_NR_02858.csv,4.872700
Halo_NR_05246.csv,3.389665
Halo_NR_17476.csv,3.162719
Halo_NR_25588.csv,6.241852
Halo_NR_14910.csv,4.562272
Halo_NR_28926.csv,5.964084
Halo_NR_07936.csv,5.927384
Halo_NR_11591.csv,3.017695
Halo_NR_17742.csv,6.924013
Halo_NR_20557.csv,4.416322
Halo_NR_27090.csv,4.872719
Halo_NR_10462.csv,3.556307
Halo_NR_04638.csv,6.150247
Halo_NR_21221.csv,6.405781
Halo_NR_10487.csv,7.196947
Halo_NR_08837.csv,19.796662
Halo_NR_30782.csv,6.232129
Halo_NR_25196.csv,7.575928
Halo_NR_26443.csv,7.298583
Halo_NR_26078.csv,3.717197
Halo_NR_06267.csv,8.831913
Halo_NR_01867.csv,5.606140
Halo_NR_17439.csv,4.167627
Halo_NR_17703.csv,2.752590
Halo_NR_30263.csv,4.629305
Halo_NR_26431.csv,4.217685
Halo_NR_29818.csv,7.306619
