# Id,x_center,y_center,z_center,c,c_max,c_min,r_vir,n_vir,n_tot
85003434135,378.497300,438.190600,898.524000,10.058398,10.748471,9.377617,0.299352,116,117
85003434136,378.764600,444.233500,907.539900,11.124496,11.951787,10.286528,0.267355,116,117
85003434137,410.060400,471.553300,878.082400,21.415720,23.694266,19.151778,0.311177,116,117
85003434138,382.824700,465.164700,863.749200,17.767262,19.168226,16.359940,0.281674,116,117
85003434149,419.586600,437.200900,915.432400,7.774466,8.392367,7.166238,0.344907,116,117
85003434446,343.183100,517.974800,852.232700,5.368020,5.862392,4.867748,0.245167,116,117
85003434453,357.485800,509.796600,832.918200,20.188310,21.956821,18.375042,0.349027,116,117
85003434456,332.430200,511.402300,849.693400,6.198698,6.861891,5.530398,0.276477,116,117
85003434532,421.570000,497.277400,878.407000,21.638599,23.729057,19.579831,0.252311,116,117
85003434535,397.785900,497.314500,836.891600,19.325293,20.856532,17.793278,0.283702,116,117
85003434537,377.949600,498.568700,893.207300,13.855561,14.983263,12.694414,0.299236,116,117
85003434539,403.945400,516.779700,849.731400,15.826433,17.104408,14.561711,0.406377,116,117
85003458535,407.906200,421.868500,846.389600,14.882742,16.107630,13.635488,0.307846,115,116
85003458827,342.312700,477.507100,843.713100,5.250793,5.716945,4.785109,0.212906,115,116
85003458828,336.931500,476.015000,842.705100,10.033973,10.896973,9.164480,0.330577,115,116
85003458829,368.088300,423.122900,830.669500,7.573166,8.157142,6.985336,0.320657,115,116
85003458849,358.336400,465.060500,871.981100,9.226803,9.928220,8.525130,0.224678,115,116
85003458850,355.884600,448.507900,904.136300,15.950105,17.159695,14.725399,0.302203,115,116
85003458851,350.672000,433.462200,902.228000,14.972592,16.137164,13.792683,0.252937,115,116
85003458852,372.752100,426.050000,870.938500,11.288080,12.158447,10.392495,0.265989,115,116
85003458853,337.023900,477.745600,865.407800,9.889301,10.588329,9.173303,0.280061,115,116
85003458855,367.666400,444.784500,914.196300,17.313404,18.521942,16.112702,0.326906,115,116
85003458856,357.043400,437.121000,915.183800,33.614907,36.972198,30.352874,0.340243,115,116
85003461386,379.379200,465.311900,872.086400,10.594776,11.544198,9.617055,0.380883,115,116
85003461387,414.266400,442.440700,871.280700,8.750347,9.358830,8.149664,0.280578,115,116
85003461388,395.960800,447.732500,878.293300,14.194681,15.158125,13.226710,0.237527,115,116
85003461389,391.103400,468.745200,882.369600,19.364249,20.886667,17.802111,0.312226,115,116
85003461390,401.943900,456.989000,905.828800,11.982671,12.935276,11.009665,0.225542,115,116
85003461391,417.836900,435.884200,870.942000,8.193089,8.864490,7.516386,0.302706,115,116
85003461396,426.094900,437.907100,868.189300,2.733054,3.316419,2.154058,0.618154,115,116
85003461398,429.534600,469.706300,884.545800,9.290376,9.962519,8.630178,0.226800,115,116
85003461407,421.969800,487.652700,894.354400,12.196266,13.236974,11.162499,0.237804,115,116
85003461408,428.774400,493.393600,899.377100,17.120312,18.516180,15.697199,0.431390,115,116
85003461738,342.470000,510.408100,873.067500,12.490679,13.509660,11.455218,0.324295,115,116
85003461739,347.785800,513.984100,840.823900,8.193417,8.874218,7.518816,0.255281,115,116
85003461748,367.378300,502.936000,893.623000,20.231731,21.966689,18.533209,0.246259,115,116
85003461806,418.121800,500.265700,902.785100,10.329342,11.117205,9.518110,0.268247,115,116
85003461815,408.180100,513.259500,909.576800,11.798523,12.716401,10.867211,0.427749,115,116
85003461838,382.345200,494.448600,874.434600,14.333459,15.510037,13.132242,0.345156,115,116
85003461839,405.568200,514.569800,853.034500,8.696145,9.348255,8.044721,0.251044,115,116
85003461857,422.961000,494.756500,894.681200,17.291251,18.850465,15.764149,0.290532,115,116
85003486377,396.436100,467.007400,849.397900,25.496864,28.066903,22.990253,0.288262,114,115
85003486378,396.236900,466.503700,852.159100,19.410145,21.048943,17.810460,0.258233,114,115
85003486683,364.533800,468.336300,832.873000,6.498034,6.998479,5.986597,0.345161,114,115
85003486684,343.976100,476.407300,834.264200,12.829359,13.847618,11.834432,0.246182,114,115
