85011245837,420.075300,496.310000,904.085000,6.804899,8.131582,5.493143,0.111314,24,27,1.289247,1.348747,1.339096
85009050999,421.944100,425.624800,848.956500,6.344580,7.586816,5.103040,0.109169,34,39,2.537994,2.518094,2.499611
85010107586,418.023600,447.507600,895.422400,2.980644,4.349137,1.572699,0.078908,12,33,2.917662,3.217306,3.228510
85012688599,384.748000,467.729200,870.890400,3.596234,6.705796,1.000118,0.082206,7,21,2.074197,2.278374,2.305494
85001950953,345.461200,472.490500,882.024100,5.659100,6.115870,5.189131,0.183170,164,214,23.718890,24.172016,24.003797
85013003050,378.089900,517.403000,848.258300,5.964666,8.380755,3.494492,0.284175,20,20,2.053849,2.362639,2.352762
85006721948,332.288300,448.443100,883.501000,3.949935,4.567126,3.319817,0.124412,49,56,3.692530,3.659012,3.637463
85012692408,368.857300,506.635100,869.860000,1.000017,1.945703,1.000017,0.071972,11,21,1.702560,1.671280,1.632568
85007067387,428.439000,492.863900,895.605300,8.139389,9.639734,6.609892,0.110910,38,53,4.102619,4.327626,4.380518
85003045807,423.738100,446.969100,843.347000,4.685589,5.177309,4.192496,0.161129,112,133,11.788723,12.064249,11.955723
85005105761,387.146900,460.123300,863.973300,3.133199,4.054928,2.195414,0.125889,54,76,6.680287,6.927244,6.862036
85002945337,424.485300,424.770900,862.618700,1.736449,2.350350,1.126406,0.146893,81,138,15.809498,16.519535,16.259753
85008259293,362.058700,486.666800,908.257300,13.965721,16.275813,11.698577,0.112474,39,44,2.379771,2.359384,2.326263
85001086902,389.201300,460.960800,826.937900,7.660571,8.001515,7.319658,0.230818,332,394,44.525704,48.961746,49.060900
85007979167,392.577200,464.325600,877.924700,7.512301,8.685610,6.364318,0.105324,33,46,3.243735,3.165645,3.056340
85005961752,410.184100,493.495000,907.148300,4.084008,4.697001,3.457483,0.117632,48,64,5.197238,5.566814,5.678706
85008581428,385.010400,430.390300,913.423200,9.450328,10.863884,8.031263,0.131063,40,42,2.070130,2.168465,2.150394
85001374766,383.956100,477.333000,900.729600,4.042679,4.555839,3.524874,0.185897,174,309,46.881882,53.274838,50.988650
85004922963,342.241600,436.283600,900.275100,3.621933,4.233321,3.007097,0.121016,48,79,8.166606,7.935886,8.021223
85011245896,381.438600,505.288700,902.557600,1.548438,2.943210,1.000015,0.067955,7,27,2.736868,2.960552,3.019189
85007824589,363.023900,473.351700,823.577200,4.535676,5.353569,3.705531,0.112438,39,47,3.196875,3.353198,3.337073
85009580499,334.930900,498.961300,877.013800,5.769825,6.730123,4.820381,0.108580,30,36,1.999479,2.093855,2.060819
85007839562,370.581400,512.085000,844.311000,3.390025,4.189168,2.582825,0.090023,21,47,4.345435,4.813641,4.754243
85006055931,390.324200,441.248800,878.097400,7.214063,8.087417,6.322301,0.127968,57,63,3.770791,3.956528,3.878255
85003486710,354.515600,490.970000,873.102400,2.690646,3.302029,2.093441,0.140569,77,115,11.578814,11.987762,11.894490
85003965646,345.389200,495.087700,876.043900,7.229534,7.978314,6.492601,0.145289,83,100,7.940121,8.259807,8.177412
85000942503,333.672000,479.562300,833.815600,7.713523,8.136757,7.297512,0.235632,350,456,63.530297,64.923361,66.723274
85000686606,353.538100,458.746500,880.780900,5.025869,5.459360,4.593683,0.265735,502,628,94.667733,110.137538,107.854282
85005962048,373.128300,433.037100,899.756200,5.414084,6.008677,4.812250,0.125925,59,64,3.617417,3.755878,3.691137
85002904524,346.362400,486.908200,905.151400,5.055979,5.547002,4.571103,0.167744,124,140,12.433063,13.119264,12.965630
