85004308069 451.493700 543.082400 492.647700 1169363.334361 3879852.263339 265175.195070 0.018626 0.023394 0.013983 0.000000 0.000000
85000863812 461.932400 520.886500 481.250500 361366.153894 1496831.301590 9509.076096 0.051231 0.092616 0.010968 0.419359 8.185611
85005406211 506.150500 487.915500 455.758100 1751408.711362 4300496.417741 240120.701784 0.014086 0.016855 0.011321 0.229050 16.260912
85003424607 525.333100 512.537700 544.286100 1149090.134736 1530304.523732 776263.968564 0.019973 0.035197 0.009724 0.253664 12.700635
85004312942 537.775500 480.715800 486.049700 639884.519005 2925022.625288 154834.177399 0.022800 0.031474 0.014243 0.230872 10.126180
85000908995 544.914800 485.261700 475.257500 905018.803668 1249545.868231 553947.800368 0.034415 0.049889 0.019229 0.401372 11.662847
85000910710 497.561000 523.873300 455.071000 273619.846369 1184550.409264 19595.221216 0.057483 0.103876 0.011630 0.402471 7.001563
85006200792 451.832700 459.196700 465.809500 64042.166695 139432.376271 22974.610641 0.058712 0.076117 0.041308 0.000000 0.000000
85007504096 459.212100 545.281700 456.095300 377541.962336 1022992.839733 3176.248302 0.023644 0.077825 0.003383 0.181110 7.659744
85005630863 474.588200 495.317600 546.366000 4652391.749222 8903532.688283 414072.351659 0.009790 0.012864 0.006716 0.000000 0.000000
85000006377 495.000900 526.404400 509.162600 1084918.036818 2017678.076619 171569.361781 0.112341 0.143348 0.080465 1.477018 13.147648
85001328122 503.341700 454.234500 476.986000 85062.452417 292685.500693 17136.517640 0.086333 0.116785 0.055198 0.000000 0.000000
85000461241 507.738800 471.075400 509.178000 573959.433810 2057651.268283 41254.480333 0.049333 0.076285 0.021989 0.494034 10.014181
85003291370 547.020900 494.368000 456.825200 710865.840713 1363069.929321 49414.738061 0.024488 0.037668 0.011633 0.254167 10.379364
85003812493 520.328300 544.420600 459.132400 3881114.839127 8783568.840123 1030626.059178 0.011914 0.018065 0.005709 0.241078 20.235208
85008665062 505.304300 495.275300 478.855700 1188608.674536 2525419.061291 83069.426417 0.012710 0.024149 0.004607 0.173761 13.671309
85003017188 483.777800 516.770500 466.634800 589607.888985 1299163.119749 241946.764613 0.028397 0.039149 0.017802 0.000000 0.000000
85002916181 483.498900 541.947300 488.504200 387287.271400 2667108.691551 78357.972692 0.033247 0.040999 0.025338 0.264291 7.949428
85004541533 513.389200 484.673300 488.922700 504553.419906 757820.920228 251164.248327 0.024226 0.035246 0.013097 0.206716 8.532862
85008052689 482.365200 531.688900 482.704300 50805.962565 65329.797270 36197.650880 0.051853 0.088974 0.023410 0.171420 3.305867
85006100525 460.477500 463.972800 544.845300 179313.150417 1189071.872623 14644.220039 0.033615 0.210377 0.003632 0.198596 5.908023
85005330584 475.566400 532.647900 502.939100 15198784.264211 29177203.367139 2162896.816686 0.006401 0.008962 0.003880 0.000000 0.000000
85005271833 520.139500 460.574600 467.537900 80682.098347 1178754.117268 15878.781498 0.053557 0.086486 0.021565 0.000000 0.000000
85007373862 538.380600 451.804600 511.591200 516125.380287 3825234.708204 74041.646173 0.020386 0.032890 0.007931 0.197513 9.688580
85002543648 525.024800 463.069800 522.097200 493829.206224 878808.397669 121378.373593 0.032364 0.043148 0.021521 0.000000 0.000000
85000894226 541.705100 452.651600 503.970500 281917.287455 469350.260776 99831.424999 0.055691 0.080710 0.030835 0.401251 7.204990
85007909451 483.652300 529.760100 502.557800 48012.323667 112083.048684 6089.565429 0.056031 0.107616 0.007801 0.189159 3.375988
85002339729 492.292700 529.289700 456.064500 119333.097446 651374.588620 18045.759402 0.051105 0.248121 0.007751 0.224018 4.383483
85008661786 489.343800 532.735400 510.462600 303594.740326 1133644.499542 8571.585497 0.022285 0.040094 0.004093 0.168774 7.573480
85006377655 458.636800 547.164300 475.690400 470362.051744 655636.620150 280396.207838 0.023510 0.038604 0.008844 0.000000 0.000000
85000282665 512.480800 458.168400 451.973200 478360.542421 652998.279721 301320.754432 0.058535 0.076599 0.040159 0.513936 8.779937
85006013333 480.527900 531.463700 522.455800 195630.117563 337712.601698 51270.424375 0.031774 0.051581 0.012352 0.224040 7.051063
85003341607 483.298100 455.203800 538.173700 1198460.051237 1497195.119536 903074.277338 0.019337 0.027435 0.011317 0.254827 13.178096
85008504355 487.524600 511.578000 535.456400 1096798.456551 1582262.841340 625244.001185 0.014705 0.021386 0.008005 0.000000 0.000000
85007504111 490.571600 533.847700 450.223200 34202797.604895 41315372.567914 27242228.713065 0.004121 0.009718 0.000755 0.000000 0.000000
85008367821 497.564700 472.861300 452.993800 1830117.993388 2552811.514812 1096294.605006 0.011981 0.024198 0.006161 0.000000 0.000000
85002955651 478.731500 494.313200 454.193500 8197944.417368 30917996.989180 2881723.181224 0.008801 0.012441 0.005128 0.219479 24.936757
85005016396 475.717200 465.418200 527.909900 73878.490328 129271.928749 28968.577875 0.044440 0.115304 0.016370 0.195382 4.396523
85005022763 516.919900 482.142800 472.445600 237246.034050 516967.365511 26056.121240 0.032268 0.044924 0.019913 0.209243 6.484522
85007648707 485.809400 477.109300 462.646100 20606.276648 25978.909002 15354.397677 0.069646 0.113227 0.025890 0.157832 2.266204
85003991578 522.627100 454.114500 484.475700 297390.985048 428714.801105 165404.640252 0.032729 0.047104 0.018574 0.245799 7.510029
85006013340 453.165700 495.543300 520.466600 407832.977215 944657.465998 28176.878239 0.024338 0.035446 0.013246 0.217381 8.931709
85007769424 479.728500 466.984800 528.007300 354622.456599 561674.907414 142464.614398 0.025767 0.038705 0.012949 0.000000 0.000000
85007636577 518.280200 528.937300 470.152500 973489.190516 3479765.652616 129819.071195 0.016817 0.028457 0.004884 0.000000 0.000000
85000116395 484.767300 544.077900 518.615900 518535.100189 771396.040680 265401.015162 0.078643 0.160851 0.021659 0.740471 9.415647
85003884038 476.841500 469.874700 493.730000 132046.445562 443303.060144 406.936437 0.039462 0.171739 0.009673 0.190327 4.823093
85001385670 464.382900 521.408600 452.931100 576911.987965 1470601.984266 140445.810083 0.036370 0.055345 0.017944 0.345847 9.509112
85002364830 456.309900 494.692400 489.960500 92768.089825 323782.498924 9197.739258 0.066838 0.096005 0.037180 0.280448 4.195930
85004852834 545.054300 547.746900 531.008200 191630.822389 919027.021782 22730.092810 0.036610 0.051053 0.022070 0.217307 5.935746
85003170535 540.309300 481.467800 517.292100 1800086.000895 3490524.751558 76039.814008 0.016625 0.258125 0.004029 0.260522 15.670207
85005766730 481.716400 502.229400 474.670900 140503.545175 411326.680432 13109.035444 0.041292 0.068889 0.013787 0.000000 0.000000
85007801405 452.921200 515.084900 546.749500 193176.585432 276146.674609 111267.454114 0.027304 0.055592 0.013643 0.145747 5.337950
85002751735 484.473200 541.931800 498.511100 113524.391966 173328.780638 52755.767659 0.049864 0.082425 0.017556 0.267873 5.372099
85006787746 474.349500 498.877600 472.667600 362521.115052 1300378.223552 34936.800212 0.025752 0.039456 0.011725 0.000000 0.000000
85007027559 513.552700 513.402300 504.010900 63905.518619 97943.610905 30329.165416 0.050514 0.176973 0.022744 0.185074 3.663793
85007154949 482.709500 541.305600 548.365200 50550.898562 138792.630582 7090.725915 0.060961 0.150945 0.014417 0.000000 0.000000
85007261704 536.524400 488.556700 457.092300 1667058.076403 5551432.044978 95423.103198 0.012800 0.016360 0.009308 0.185422 14.486313
85002719877 537.799600 546.820100 524.641800 430449.374950 727511.478150 139564.638011 0.032755 0.052952 0.013738 0.267184 8.156926
85000557574 507.570000 488.474200 450.825000 983691.883032 2412020.284997 46397.831398 0.040293 0.062593 0.018276 0.469774 11.658815
85004737140 452.987800 518.746300 541.678300 118453.173367 261636.035854 9490.760259 0.047298 0.069057 0.025919 0.000000 0.000000
85007636219 467.222800 507.413500 467.539500 1258720.139009 2339246.731071 184328.601941 0.013781 0.025244 0.002634 0.189790 13.771641
85007010498 459.038600 530.141500 483.989400 107874.090792 5018094.049268 20630.338210 0.043961 0.059977 0.027932 0.000000 0.000000
85002210817 527.711800 455.133200 513.530800 462968.362870 1224772.604596 163391.264639 0.034897 0.050960 0.018390 0.000000 0.000000
85004791379 462.122000 511.203700 463.159900 1057484.994284 5023362.231129 59333.775926 0.016942 0.021778 0.012199 0.222186 13.114452
85005478445 521.577300 525.127300 542.116200 2970978.744221 5299665.092101 678665.504226 0.010660 0.014003 0.007244 0.199466 18.711105
85005624568 523.019800 543.711500 519.441200 706295.511197 986259.269288 430114.971569 0.019351 0.025499 0.013176 0.198248 10.244688
85000632838 453.896900 487.229200 532.954500 786123.355549 949486.613278 620173.739043 0.039803 0.058747 0.020352 0.446442 11.216231
85006475385 460.662900 454.069500 533.693700 374536.297573 1046561.771535 41362.626064 0.022564 0.032300 0.012883 0.198327 8.789387
85008221758 527.907500 497.905100 504.330000 875681.745777 1260287.634435 485759.916546 0.016269 0.022272 0.010420 0.000000 0.000000
85002339525 489.598100 513.427700 494.199600 1647649.030762 2446575.849138 852332.100967 0.019577 0.038583 0.001578 0.292885 14.960453
85001992189 451.436300 481.729100 525.410400 235600.534634 488750.324681 85869.415771 0.044931 0.059337 0.030199 0.315629 7.024734
85007140945 457.573900 477.696000 467.435300 64313.510192 173484.748279 51602.582569 0.047302 0.070823 0.023691 0.170538 3.605337
85007769217 480.475700 525.733300 497.862600 722822.524461 1472056.138080 43813.707324 0.019031 0.026335 0.011774 0.000000 0.000000
85004063686 519.272200 504.888400 455.864600 629781.365974 815723.775165 446213.918586 0.023639 0.034176 0.013241 0.234100 9.902906
85004900593 497.775200 515.630400 496.675000 246068.689119 369439.447724 119289.829645 0.031404 0.040575 0.022410 0.196443 6.255256
85000095302 489.573200 460.750200 479.154400 161790.246406 430721.252875 35302.144790 0.136286 0.179247 0.092419 0.800357 5.872651
85006679569 460.127700 545.737500 485.207000 2040321.599073 2882938.115739 1184932.110816 0.012172 0.015744 0.008619 0.188487 15.485503
85002316397 470.594100 454.175300 515.437600 288710.576530 583105.328105 14489.825609 0.040149 0.093508 0.002287 0.288528 7.186401
85008216163 536.672200 485.757200 468.753800 140205.712764 206438.848818 72287.243670 0.030678 0.063871 0.003173 0.149322 4.867332
85004635620 479.042000 542.691700 470.737000 31624.676603 165912.760693 17814.571055 0.088094 0.138356 0.037887 0.000000 0.000000
85005016394 468.108200 468.482300 528.556500 96045.949830 166986.696619 24727.106267 0.050140 0.071336 0.028933 0.209722 4.182715
85005144184 479.240300 473.326300 451.104700 452448.851331 1020716.691806 56851.904554 0.025319 0.036540 0.014221 0.000000 0.000000
85005613740 542.329400 481.947400 510.635400 339996.295179 725293.977567 65779.268547 0.026418 0.033056 0.019773 0.206486 7.816144
85001217856 549.418200 463.073500 540.110400 342200.807442 489374.772888 196123.039872 0.047061 0.068585 0.026119 0.356731 7.580202
85005855649 476.614000 481.508500 455.760300 5703.458362 80613.029758 903.067228 0.123278 0.226879 0.017854 0.153619 1.246117
