#file,c
Halo_R_13863.csv,5.930289
Halo_R_15746.csv,7.393883
Halo_R_02768.csv,6.701259
Halo_R_13089.csv,10.362063
Halo_R_02652.csv,5.369493
Halo_R_15172.csv,6.653590
Halo_R_00979.csv,5.628064
Halo_R_09618.csv,3.683610
Halo_R_07324.csv,8.713319
Halo_R_13866.csv,7.558950
Halo_R_11143.csv,5.081062
Halo_R_01655.csv,5.079829
Halo_R_08112.csv,7.629366
Halo_R_06631.csv,10.278015
Halo_R_01850.csv,5.292862
Halo_R_19778.csv,7.120112
Halo_R_03313.csv,7.861598
Halo_R_17258.csv,6.263680
Halo_R_30050.csv,9.975965
Halo_R_06307.csv,6.951197
Halo_R_26850.csv,5.850153
Halo_R_05869.csv,4.503697
Halo_R_12252.csv,7.913055
Halo_R_12847.csv,6.886378
Halo_R_17202.csv,2.541957
Halo_R_06423.csv,5.609335
Halo_R_01020.csv,5.722000
Halo_R_02086.csv,4.385154
Halo_R_05934.csv,7.607058
Halo_R_23472.csv,6.514242
Halo_R_19074.csv,8.358133
Halo_R_23104.csv,7.748633
Halo_R_13461.csv,6.466316
Halo_R_10692.csv,5.310900
Halo_R_17901.csv,5.070870
Halo_R_11705.csv,5.702578
Halo_R_02980.csv,6.745310
Halo_R_29720.csv,4.936031
Halo_R_11935.csv,7.119592
Halo_R_27073.csv,9.060833
Halo_R_03606.csv,4.102334
Halo_R_26146.csv,9.987113
Halo_R_06537.csv,7.115574
Halo_R_11569.csv,6.677364
Halo_R_22780.csv,4.068314
Halo_R_27210.csv,9.020464
Halo_R_17590.csv,5.329674
Halo_R_09170.csv,5.206074
Halo_R_18236.csv,6.245724
Halo_R_05556.csv,5.525753
Halo_R_01756.csv,8.154477
Halo_R_11009.csv,3.016540
Halo_R_09346.csv,3.788568
Halo_R_26129.csv,6.363173
Halo_R_08802.csv,7.716009
Halo_R_02270.csv,4.180939
Halo_R_30655.csv,5.854210
Halo_R_10005.csv,4.519862
Halo_R_01607.csv,8.992702
Halo_R_00744.csv,4.849033
Halo_R_15841.csv,5.995573
Halo_R_05171.csv,6.844674
Halo_R_20653.csv,6.721869
Halo_R_23139.csv,3.954718
Halo_R_07867.csv,7.154344
Halo_R_20838.csv,7.584972
Halo_R_26652.csv,6.478524
Halo_R_13501.csv,6.870421
Halo_R_08108.csv,5.901076
Halo_R_24326.csv,4.234095
Halo_R_24651.csv,6.971747
Halo_R_20344.csv,7.459884
Halo_R_09487.csv,4.166395
Halo_R_12944.csv,5.529399
Halo_R_19890.csv,7.747472
Halo_R_02800.csv,9.219963
Halo_R_01187.csv,6.806794
Halo_R_26538.csv,5.665492
Halo_R_20216.csv,6.182469
Halo_R_04173.csv,6.740236
Halo_R_16811.csv,5.471717
Halo_R_24153.csv,5.343282
Halo_R_12647.csv,8.636642
Halo_R_02448.csv,5.247477
Halo_R_16691.csv,8.242939
Halo_R_09881.csv,4.936664
Halo_R_27635.csv,7.823544
Halo_R_24937.csv,5.860408
Halo_R_16322.csv,6.926033
Halo_R_20068.csv,8.701339
Halo_R_05079.csv,7.208322
Halo_R_24891.csv,5.899529
Halo_R_08443.csv,8.025446
Halo_R_06982.csv,8.532709
Halo_R_14634.csv,5.449220
Halo_R_29510.csv,5.733435
Halo_R_09249.csv,7.709286
Halo_R_19310.csv,4.348831
Halo_R_07024.csv,7.217429
Halo_R_25650.csv,8.335372
Halo_R_00242.csv,3.365159
Halo_R_05799.csv,5.646520
Halo_R_10396.csv,7.861838
Halo_R_05843.csv,6.527788
Halo_R_07590.csv,6.586639
Halo_R_06438.csv,7.008165
Halo_R_09252.csv,8.307674
Halo_R_07909.csv,5.871978
Halo_R_27031.csv,7.421583
Halo_R_11219.csv,7.995589
Halo_R_13692.csv,6.204706
Halo_R_18294.csv,8.534010
Halo_R_31067.csv,5.912628
Halo_R_20155.csv,5.917566
Halo_R_28052.csv,8.625778
Halo_R_24669.csv,5.704940
Halo_R_09036.csv,7.083251
Halo_R_22746.csv,8.556494
Halo_R_25958.csv,6.258210
Halo_R_27878.csv,9.835372
Halo_R_01948.csv,5.671315
Halo_R_28304.csv,7.394499
Halo_R_14738.csv,8.538233
Halo_R_00450.csv,5.021125
Halo_R_12638.csv,7.057476
Halo_R_21716.csv,7.448758
Halo_R_03227.csv,6.228745
Halo_R_03875.csv,4.523809
Halo_R_28980.csv,6.832055
Halo_R_00351.csv,7.252444
Halo_R_07827.csv,7.114122
Halo_R_03523.csv,6.101903
Halo_R_17945.csv,5.685382
Halo_R_12031.csv,6.388415
Halo_R_27566.csv,8.729289
Halo_R_27842.csv,5.936132
Halo_R_16077.csv,7.908251
Halo_R_11596.csv,5.568078
Halo_R_20911.csv,7.576895
Halo_R_28915.csv,5.067429
Halo_R_08599.csv,11.644617
Halo_R_21240.csv,6.088165
Halo_R_15804.csv,7.395168
Halo_R_00900.csv,4.075764
Halo_R_18911.csv,8.122057
Halo_R_19952.csv,3.988369
Halo_R_08382.csv,5.238982
Halo_R_11395.csv,5.758614
Halo_R_10220.csv,5.488866
Halo_R_20176.csv,5.656704
Halo_R_16017.csv,6.633338
Halo_R_31128.csv,6.758581
Halo_R_06615.csv,8.549616
Halo_R_01776.csv,4.022686
Halo_R_06971.csv,7.679910
Halo_R_18874.csv,7.098573
Halo_R_28851.csv,2.661527
Halo_R_08813.csv,4.952443
Halo_R_22118.csv,6.937709
Halo_R_06752.csv,4.354735
Halo_R_12395.csv,4.600634
Halo_R_17272.csv,7.044652
Halo_R_15129.csv,5.510387
Halo_R_24887.csv,6.309535
Halo_R_08715.csv,6.643669
Halo_R_10070.csv,7.759966
Halo_R_19201.csv,6.853945
Halo_R_17322.csv,5.950259
Halo_R_10657.csv,8.529540
Halo_R_19832.csv,7.339986
Halo_R_29240.csv,8.308598
Halo_R_05435.csv,6.214190
Halo_R_08161.csv,8.859584
Halo_R_05327.csv,6.505596
Halo_R_21327.csv,7.297412
Halo_R_02696.csv,5.958418
Halo_R_15243.csv,7.973185
Halo_R_27314.csv,6.340673
Halo_R_29072.csv,7.052414
Halo_R_25470.csv,3.116006
Halo_R_30760.csv,5.971156
Halo_R_16525.csv,6.530670
Halo_R_13199.csv,5.431308
Halo_R_06292.csv,4.903441
Halo_R_13356.csv,5.730481
Halo_R_04716.csv,7.349284
Halo_R_19573.csv,7.085420
Halo_R_23157.csv,5.835446
Halo_R_01396.csv,4.229742
Halo_R_08055.csv,9.733489
Halo_R_10995.csv,6.035865
Halo_R_14574.csv,4.558782
Halo_R_01047.csv,6.634790
Halo_R_12962.csv,5.134456
Halo_R_11802.csv,4.383162
Halo_R_03047.csv,3.026335
Halo_R_20494.csv,5.836339
Halo_R_25538.csv,4.253977
Halo_R_25063.csv,5.551293
Halo_R_07683.csv,2.481459
Halo_R_27340.csv,10.104380
Halo_R_19329.csv,7.720782
Halo_R_10223.csv,8.214081
Halo_R_17225.csv,6.733847
Halo_R_05846.csv,6.076363
Halo_R_21081.csv,4.046560
Halo_R_16771.csv,6.798099
Halo_R_00271.csv,7.564299
Halo_R_00782.csv,5.876808
Halo_R_16485.csv,6.136733
Halo_R_05992.csv,7.080001
Halo_R_02615.csv,6.390662
Halo_R_27338.csv,6.463905
Halo_R_03311.csv,5.531582
Halo_R_25507.csv,4.624991
Halo_R_04907.csv,3.833689
Halo_R_08007.csv,6.063686
Halo_R_16075.csv,6.117404
Halo_R_06701.csv,3.349918
Halo_R_17120.csv,7.149501
Halo_R_05908.csv,5.325224
Halo_R_23690.csv,9.415227
Halo_R_18893.csv,5.777893
Halo_R_04588.csv,8.355354
Halo_R_27972.csv,5.430836
Halo_R_24721.csv,4.428497
Halo_R_07204.csv,6.853683
Halo_R_20107.csv,4.824595
Halo_R_17831.csv,7.609897
Halo_R_05066.csv,5.552569
Halo_R_21460.csv,5.443108
Halo_R_10648.csv,6.878346
Halo_R_09323.csv,6.463487
Halo_R_28388.csv,6.958314
Halo_R_10015.csv,9.411029
Halo_R_11918.csv,9.209716
Halo_R_18940.csv,8.628241
Halo_R_17899.csv,3.513796
Halo_R_19864.csv,6.018184
Halo_R_06676.csv,9.860915
Halo_R_07688.csv,6.372057
Halo_R_21578.csv,10.614433
Halo_R_26285.csv,5.387179
Halo_R_12079.csv,7.156883
Halo_R_09574.csv,10.277399
Halo_R_14948.csv,6.487636
Halo_R_09816.csv,6.833900
Halo_R_11167.csv,6.048491
Halo_R_04735.csv,6.269294
Halo_R_03036.csv,6.747823
Halo_R_09458.csv,7.066545
Halo_R_14434.csv,3.060060
Halo_R_26339.csv,4.401580
Halo_R_00949.csv,4.646827
Halo_R_01727.csv,6.588233
Halo_R_21792.csv,4.717494
Halo_R_18378.csv,5.508922
Halo_R_16483.csv,12.581908
Halo_R_15236.csv,5.839904
Halo_R_30960.csv,4.836830
Halo_R_22270.csv,6.774528
Halo_R_07141.csv,6.090060
Halo_R_13388.csv,4.447528
Halo_R_28963.csv,7.192663
Halo_R_24171.csv,7.176835
Halo_R_01670.csv,6.587790
Halo_R_02423.csv,5.974596
Halo_R_04606.csv,4.754586
Halo_R_18387.csv,6.651031
Halo_R_13744.csv,5.699657
Halo_R_14620.csv,7.284518
Halo_R_03004.csv,4.165340
Halo_R_14267.csv,4.503257
Halo_R_09422.csv,6.163749
Halo_R_00093.csv,6.216665
Halo_R_16966.csv,8.042475
Halo_R_13224.csv,5.287480
Halo_R_16679.csv,7.900167
Halo_R_14431.csv,5.187038
Halo_R_06019.csv,8.504622
Halo_R_30093.csv,6.475045
Halo_R_05203.csv,3.848655
Halo_R_11624.csv,5.335208
Halo_R_12958.csv,7.976855
Halo_R_30829.csv,4.600386
Halo_R_11510.csv,5.802641
Halo_R_08290.csv,3.496976
Halo_R_27769.csv,7.901545
Halo_R_26673.csv,5.001361
Halo_R_27973.csv,4.130157
Halo_R_31049.csv,4.749827
Halo_R_18146.csv,7.112804
Halo_R_17783.csv,8.578274
Halo_R_14034.csv,8.609490
Halo_R_22092.csv,7.554258
Halo_R_01711.csv,4.621247
Halo_R_03632.csv,5.893128
Halo_R_13074.csv,6.231599
Halo_R_10976.csv,6.690716
Halo_R_06774.csv,5.983940
Halo_R_28301.csv,6.942453
Halo_R_12794.csv,7.488119
Halo_R_09051.csv,6.314248
Halo_R_16189.csv,5.878733
Halo_R_10441.csv,5.919833
Halo_R_30215.csv,5.629692
Halo_R_08826.csv,4.807580
Halo_R_14739.csv,9.959609
Halo_R_25305.csv,5.406641
Halo_R_04637.csv,7.142120
Halo_R_00497.csv,7.153565
Halo_R_03285.csv,3.445901
Halo_R_08853.csv,5.688882
Halo_R_16010.csv,6.024117
Halo_R_01990.csv,5.399800
Halo_R_21488.csv,6.182326
Halo_R_23006.csv,8.777729
Halo_R_09904.csv,6.378696
Halo_R_23955.csv,7.588895
Halo_R_30784.csv,8.550775
Halo_R_20517.csv,3.652364
Halo_R_30684.csv,4.239875
Halo_R_03011.csv,5.058412
Halo_R_22966.csv,7.274766
Halo_R_10465.csv,5.260070
Halo_R_26411.csv,6.429029
Halo_R_26319.csv,6.676625
Halo_R_09644.csv,8.150005
Halo_R_05824.csv,4.886163
Halo_R_14879.csv,7.251288
Halo_R_06672.csv,6.561456
Halo_R_09008.csv,6.223309
Halo_R_21936.csv,4.586206
Halo_R_16284.csv,8.651907
Halo_R_28416.csv,6.686249
Halo_R_11287.csv,5.599650
Halo_R_28292.csv,5.955260
Halo_R_20836.csv,4.907558
Halo_R_25274.csv,6.879995
Halo_R_05411.csv,6.859988
Halo_R_24339.csv,5.748373
Halo_R_26932.csv,6.939549
Halo_R_02295.csv,3.495443
Halo_R_13241.csv,5.738162
Halo_R_23247.csv,4.552413
Halo_R_08510.csv,2.808229
Halo_R_01198.csv,4.432925
Halo_R_12698.csv,4.458923
Halo_R_19389.csv,7.808602
Halo_R_17358.csv,5.506458
Halo_R_13318.csv,6.936051
Halo_R_13960.csv,6.407045
Halo_R_11593.csv,5.659739
Halo_R_01660.csv,4.678835
Halo_R_16166.csv,6.665206
Halo_R_18916.csv,6.564985
Halo_R_09557.csv,6.860589
Halo_R_23598.csv,8.413658
Halo_R_03056.csv,3.388942
Halo_R_03695.csv,7.182723
Halo_R_10063.csv,8.970365
Halo_R_25681.csv,4.158655
Halo_R_24055.csv,5.140716
Halo_R_00797.csv,8.812344
Halo_R_25095.csv,3.247900
Halo_R_00103.csv,5.293839
Halo_R_18491.csv,8.847341
Halo_R_00665.csv,7.008781
Halo_R_04934.csv,6.911084
Halo_R_11162.csv,6.113185
Halo_R_07633.csv,4.957801
Halo_R_31016.csv,7.436400
Halo_R_24254.csv,7.369983
Halo_R_03330.csv,4.089038
Halo_R_29286.csv,7.237026
Halo_R_22535.csv,8.498411
Halo_R_11203.csv,8.257295
Halo_R_01029.csv,9.183747
Halo_R_03338.csv,6.648374
Halo_R_28265.csv,3.913853
Halo_R_21169.csv,3.588062
Halo_R_04421.csv,7.843089
Halo_R_06984.csv,7.055458
Halo_R_31021.csv,6.134608
Halo_R_24205.csv,4.185027
Halo_R_09139.csv,5.194477
Halo_R_06298.csv,7.239900
Halo_R_00096.csv,6.332993
Halo_R_21188.csv,4.514703
Halo_R_27237.csv,6.248174
Halo_R_07960.csv,5.372692
Halo_R_11631.csv,4.955268
Halo_R_00609.csv,8.133661
Halo_R_18939.csv,8.272846
Halo_R_21842.csv,5.411601
Halo_R_07509.csv,8.049308
Halo_R_30137.csv,5.694519
Halo_R_15459.csv,3.070181
Halo_R_22709.csv,5.366229
Halo_R_03815.csv,6.023099
Halo_R_02021.csv,4.072400
Halo_R_10056.csv,6.520058
Halo_R_08811.csv,5.895041
Halo_R_30641.csv,3.853216
Halo_R_09274.csv,8.684992
Halo_R_26387.csv,9.929904
Halo_R_16476.csv,4.540798
Halo_R_16352.csv,6.787433
Halo_R_12615.csv,3.907809
Halo_R_29458.csv,5.358493
Halo_R_13787.csv,5.374008
Halo_R_28631.csv,4.857626
Halo_R_01413.csv,4.226965
Halo_R_16913.csv,6.308514
Halo_R_11253.csv,5.275299
Halo_R_05741.csv,10.050267
Halo_R_26536.csv,6.194023
Halo_R_24712.csv,4.968395
Halo_R_20284.csv,5.434116
Halo_R_10735.csv,8.363988
Halo_R_04564.csv,6.584848
Halo_R_19611.csv,7.111961
Halo_R_08150.csv,6.272169
Halo_R_24024.csv,4.051486
Halo_R_28455.csv,8.090790
Halo_R_11876.csv,4.594629
Halo_R_30758.csv,6.650443
Halo_R_06497.csv,7.369496
Halo_R_29175.csv,6.673512
Halo_R_06823.csv,5.102967
Halo_R_04569.csv,5.780691
Halo_R_05360.csv,8.448304
Halo_R_13261.csv,5.305980
Halo_R_29413.csv,4.493658
Halo_R_29249.csv,5.018001
Halo_R_23309.csv,5.544350
Halo_R_09759.csv,6.334197
Halo_R_00996.csv,5.207430
Halo_R_07236.csv,5.794040
Halo_R_21231.csv,7.025998
Halo_R_08307.csv,7.294543
Halo_R_09362.csv,6.983414
Halo_R_29090.csv,4.980626
Halo_R_22762.csv,6.306974
Halo_R_15386.csv,9.293699
Halo_R_22412.csv,5.089298
Halo_R_10450.csv,7.235744
Halo_R_21720.csv,8.373610
Halo_R_26939.csv,5.640710
Halo_R_06837.csv,5.974728
Halo_R_23946.csv,6.427064
Halo_R_13387.csv,4.969496
Halo_R_23260.csv,7.857412
Halo_R_13209.csv,7.863414
Halo_R_00157.csv,5.631092
Halo_R_13932.csv,4.575377
Halo_R_09038.csv,7.233611
Halo_R_00795.csv,4.567470
Halo_R_17135.csv,6.556178
Halo_R_29709.csv,6.462688
Halo_R_15063.csv,6.643518
Halo_R_01250.csv,3.853474
Halo_R_14845.csv,7.765412
Halo_R_14758.csv,5.235263
Halo_R_05571.csv,6.814417
Halo_R_23338.csv,3.983595
Halo_R_11188.csv,9.242680
Halo_R_14762.csv,5.327128
Halo_R_29406.csv,6.284573
Halo_R_18342.csv,3.206735
Halo_R_18782.csv,4.253307
Halo_R_27640.csv,4.105973
Halo_R_21320.csv,6.183768
Halo_R_00194.csv,6.744720
Halo_R_15476.csv,7.338672
Halo_R_09988.csv,6.737430
Halo_R_11397.csv,8.719407
Halo_R_28679.csv,9.872616
Halo_R_28672.csv,5.256841
Halo_R_04427.csv,6.186611
Halo_R_04561.csv,6.777182
Halo_R_21095.csv,5.093719
Halo_R_26864.csv,5.573277
Halo_R_07832.csv,6.017064
Halo_R_26815.csv,4.284326
Halo_R_10779.csv,7.779192
Halo_R_27124.csv,7.272644
Halo_R_27975.csv,2.749548
Halo_R_04300.csv,5.084144
Halo_R_16444.csv,5.836998
Halo_R_02430.csv,5.007527
Halo_R_04951.csv,6.201660
Halo_R_23396.csv,8.492933
Halo_R_06161.csv,5.189748
Halo_R_05440.csv,8.188240
Halo_R_17271.csv,8.799449
Halo_R_19170.csv,7.019906
Halo_R_20674.csv,6.962884
Halo_R_01353.csv,6.229277
Halo_R_04351.csv,6.788468
Halo_R_01736.csv,6.833287
Halo_R_20139.csv,8.258936
Halo_R_05308.csv,6.131506
Halo_R_25596.csv,6.243676
Halo_R_12776.csv,7.102441
Halo_R_09788.csv,6.535539
Halo_R_06138.csv,6.526914
Halo_R_20639.csv,6.790682
Halo_R_08982.csv,5.943521
Halo_R_12538.csv,5.624586
Halo_R_09970.csv,3.627829
Halo_R_24372.csv,7.208064
Halo_R_00671.csv,4.519276
Halo_R_13257.csv,5.736020
Halo_R_12477.csv,8.231914
Halo_R_10760.csv,6.260932
Halo_R_00480.csv,5.589914
Halo_R_04793.csv,5.170800
Halo_R_07451.csv,7.011618
Halo_R_31194.csv,6.817370
Halo_R_20749.csv,5.687828
Halo_R_24481.csv,2.877701
Halo_R_30801.csv,5.015308
Halo_R_22473.csv,6.997659
Halo_R_17418.csv,6.567007
Halo_R_01026.csv,6.445082
Halo_R_20715.csv,7.279775
Halo_R_23975.csv,6.484729
Halo_R_19687.csv,9.756362
Halo_R_04106.csv,6.283339
Halo_R_06718.csv,11.165731
Halo_R_25428.csv,6.792044
Halo_R_19178.csv,5.417696
Halo_R_26875.csv,2.742764
Halo_R_15784.csv,4.874818
Halo_R_12456.csv,6.978290
Halo_R_16659.csv,5.190038
Halo_R_13008.csv,6.673235
Halo_R_28152.csv,6.967916
Halo_R_31079.csv,10.331799
Halo_R_24367.csv,5.363862
Halo_R_07430.csv,4.019482
Halo_R_02864.csv,6.554754
Halo_R_07359.csv,5.497504
Halo_R_13345.csv,4.618986
Halo_R_30890.csv,7.508115
Halo_R_30158.csv,4.484305
Halo_R_18689.csv,5.746207
Halo_R_26259.csv,6.447204
Halo_R_10935.csv,6.485569
Halo_R_02458.csv,5.442299
Halo_R_07675.csv,2.702697
Halo_R_24868.csv,6.415379
Halo_R_08727.csv,4.814651
Halo_R_10344.csv,5.313223
Halo_R_11209.csv,5.737099
Halo_R_25911.csv,7.080312
Halo_R_10142.csv,6.026716
Halo_R_01905.csv,5.825125
Halo_R_15101.csv,3.725567
Halo_R_05119.csv,6.148477
Halo_R_13975.csv,4.238077
Halo_R_21758.csv,9.265036
Halo_R_06586.csv,4.397173
Halo_R_02341.csv,4.502255
Halo_R_22988.csv,6.541553
Halo_R_19423.csv,6.306600
Halo_R_02038.csv,6.834585
Halo_R_02416.csv,3.716426
Halo_R_07942.csv,3.959892
Halo_R_26223.csv,9.541151
Halo_R_23143.csv,7.231984
Halo_R_14946.csv,6.364797
Halo_R_23595.csv,6.330267
Halo_R_24641.csv,3.346263
Halo_R_01500.csv,3.881528
Halo_R_18836.csv,7.179760
Halo_R_27651.csv,4.553375
Halo_R_04111.csv,4.563487
Halo_R_11946.csv,7.061875
Halo_R_02235.csv,6.288219
Halo_R_18560.csv,5.426350
Halo_R_21235.csv,6.790392
Halo_R_24512.csv,7.608446
Halo_R_07916.csv,5.465774
Halo_R_03009.csv,6.779339
Halo_R_21756.csv,9.703646
Halo_R_27197.csv,4.480040
Halo_R_25990.csv,8.895934
Halo_R_11547.csv,6.376955
Halo_R_05339.csv,7.724176
Halo_R_13350.csv,8.183127
Halo_R_23201.csv,5.369427
Halo_R_13271.csv,4.652356
Halo_R_12014.csv,6.800027
Halo_R_02759.csv,7.013216
Halo_R_18428.csv,5.967952
Halo_R_12012.csv,6.708120
Halo_R_12437.csv,6.250117
Halo_R_00565.csv,7.933732
Halo_R_08303.csv,4.454195
Halo_R_02349.csv,6.388375
Halo_R_23515.csv,4.977847
Halo_R_27994.csv,4.975195
Halo_R_17061.csv,9.140152
Halo_R_07588.csv,8.001726
Halo_R_07411.csv,6.834297
Halo_R_08636.csv,4.587538
Halo_R_09296.csv,5.532003
Halo_R_11091.csv,6.511253
Halo_R_00078.csv,3.061287
Halo_R_29189.csv,7.060831
Halo_R_01157.csv,3.407916
Halo_R_06824.csv,9.001551
Halo_R_30471.csv,6.600158
Halo_R_03671.csv,6.687986
Halo_R_08361.csv,7.479570
Halo_R_04912.csv,4.988596
Halo_R_05365.csv,6.251922
Halo_R_11147.csv,6.449606
Halo_R_02342.csv,7.620853
Halo_R_08217.csv,8.904656
Halo_R_02411.csv,5.447954
Halo_R_12746.csv,8.206461
Halo_R_13833.csv,8.263455
Halo_R_27500.csv,6.865007
Halo_R_22619.csv,4.006240
Halo_R_16183.csv,7.941292
Halo_R_15462.csv,4.897862
Halo_R_10624.csv,7.907098
Halo_R_29679.csv,7.422811
Halo_R_01560.csv,5.130098
Halo_R_10610.csv,7.359048
Halo_R_12310.csv,5.859861
Halo_R_22926.csv,8.104129
Halo_R_05642.csv,7.583847
Halo_R_10596.csv,7.382008
Halo_R_13903.csv,6.619560
Halo_R_04970.csv,6.593893
Halo_R_21171.csv,7.342793
Halo_R_07074.csv,5.704977
Halo_R_01067.csv,3.876908
Halo_R_12122.csv,6.959307
Halo_R_08340.csv,6.045364
Halo_R_12602.csv,3.820956
Halo_R_02175.csv,5.801870
Halo_R_18214.csv,6.016910
Halo_R_15331.csv,5.770890
Halo_R_07816.csv,6.683624
Halo_R_20411.csv,8.584081
Halo_R_09415.csv,5.902166
Halo_R_01865.csv,7.407579
Halo_R_06955.csv,3.641671
Halo_R_10091.csv,6.989388
Halo_R_11540.csv,7.708691
Halo_R_10239.csv,4.507077
Halo_R_04346.csv,5.558305
Halo_R_26943.csv,5.222756
Halo_R_03132.csv,7.461242
Halo_R_08396.csv,7.802009
Halo_R_12831.csv,7.348546
Halo_R_27200.csv,3.771870
Halo_R_19294.csv,6.227067
Halo_R_18023.csv,8.990811
Halo_R_29389.csv,7.141996
Halo_R_10242.csv,6.308607
Halo_R_06582.csv,6.497282
Halo_R_01341.csv,2.844853
Halo_R_12554.csv,6.237267
Halo_R_19196.csv,6.957202
Halo_R_04528.csv,5.727845
Halo_R_01919.csv,6.336605
Halo_R_14590.csv,7.919558
Halo_R_30318.csv,9.222738
Halo_R_05490.csv,6.475967
Halo_R_25751.csv,6.079408
Halo_R_17365.csv,6.730578
Halo_R_15118.csv,6.307063
Halo_R_14772.csv,5.268738
Halo_R_22166.csv,5.569896
Halo_R_26867.csv,8.370062
Halo_R_21705.csv,5.229520
Halo_R_02165.csv,4.917492
Halo_R_07630.csv,6.718311
Halo_R_06244.csv,6.052013
Halo_R_30156.csv,5.384049
Halo_R_10511.csv,7.799820
Halo_R_03620.csv,5.942763
Halo_R_06233.csv,7.248442
Halo_R_20408.csv,8.076913
Halo_R_06949.csv,6.280018
Halo_R_06256.csv,7.349244
Halo_R_04354.csv,3.789017
Halo_R_06560.csv,7.228653
Halo_R_15588.csv,5.522692
Halo_R_22078.csv,9.425344
Halo_R_08386.csv,5.684154
Halo_R_08739.csv,5.768284
Halo_R_06092.csv,5.885938
Halo_R_02544.csv,4.339113
Halo_R_25490.csv,5.861162
Halo_R_28670.csv,4.876332
Halo_R_24181.csv,8.102736
Halo_R_02298.csv,7.528070
Halo_R_26559.csv,6.079728
Halo_R_07707.csv,8.572970
Halo_R_05970.csv,8.149810
Halo_R_27646.csv,6.998392
Halo_R_18794.csv,5.968977
Halo_R_03468.csv,6.399141
Halo_R_04571.csv,8.711671
Halo_R_02743.csv,8.169527
Halo_R_14435.csv,6.874992
Halo_R_21369.csv,6.434306
Halo_R_03607.csv,8.461940
Halo_R_06505.csv,7.721335
Halo_R_11970.csv,7.337585
Halo_R_08413.csv,6.573414
Halo_R_00831.csv,6.842372
Halo_R_03180.csv,7.482598
Halo_R_24768.csv,4.220279
Halo_R_00146.csv,7.201272
Halo_R_13509.csv,4.418176
Halo_R_27555.csv,4.531795
Halo_R_25978.csv,9.257498
Halo_R_29035.csv,8.096667
Halo_R_16203.csv,6.248296
Halo_R_07965.csv,6.868077
Halo_R_04107.csv,5.434394
Halo_R_21028.csv,7.048048
Halo_R_21548.csv,2.745862
Halo_R_02517.csv,5.905306
Halo_R_02798.csv,4.226888
Halo_R_09180.csv,6.810837
Halo_R_03224.csv,10.125792
Halo_R_21962.csv,7.976573
Halo_R_25863.csv,5.108908
Halo_R_21181.csv,5.603276
Halo_R_13162.csv,7.805509
Halo_R_10680.csv,2.847352
Halo_R_20469.csv,10.183065
Halo_R_12901.csv,4.644486
Halo_R_02178.csv,6.118763
Halo_R_22271.csv,4.824476
Halo_R_28734.csv,10.117691
Halo_R_15594.csv,5.744922
Halo_R_22650.csv,5.946811
Halo_R_00297.csv,7.244958
Halo_R_08205.csv,6.168662
Halo_R_12099.csv,4.296100
Halo_R_00805.csv,3.677982
Halo_R_19863.csv,7.350120
Halo_R_18557.csv,7.490174
Halo_R_27893.csv,6.995541
Halo_R_19342.csv,6.633797
Halo_R_31330.csv,11.600009
Halo_R_07187.csv,5.795648
Halo_R_06317.csv,8.742854
Halo_R_02026.csv,4.260526
Halo_R_17427.csv,6.842659
Halo_R_09439.csv,7.541226
Halo_R_04253.csv,3.743946
Halo_R_18974.csv,5.992334
Halo_R_10317.csv,4.627209
Halo_R_14564.csv,7.193419
Halo_R_05418.csv,6.632946
Halo_R_12082.csv,8.235734
Halo_R_26814.csv,10.687121
Halo_R_26579.csv,7.838033
Halo_R_13944.csv,3.637808
Halo_R_24568.csv,6.584483
Halo_R_00847.csv,6.932867
Halo_R_16557.csv,3.945018
Halo_R_02121.csv,3.653431
Halo_R_28020.csv,5.370569
Halo_R_23745.csv,4.771999
Halo_R_24757.csv,6.813836
Halo_R_07456.csv,7.510026
Halo_R_19668.csv,6.441024
Halo_R_28632.csv,3.018645
Halo_R_02431.csv,9.871759
Halo_R_20274.csv,8.321965
Halo_R_27067.csv,9.226148
Halo_R_06599.csv,8.503744
Halo_R_29263.csv,5.346324
Halo_R_13953.csv,4.531964
Halo_R_30376.csv,4.615487
Halo_R_27079.csv,7.107291
Halo_R_02478.csv,6.772252
Halo_R_03585.csv,5.037953
Halo_R_19225.csv,3.877481
Halo_R_00508.csv,3.823577
Halo_R_29388.csv,6.064872
Halo_R_23658.csv,5.224176
Halo_R_16996.csv,7.015239
Halo_R_07818.csv,4.605739
Halo_R_23393.csv,5.031844
Halo_R_23221.csv,6.436038
Halo_R_26974.csv,6.300296
Halo_R_16316.csv,5.653365
Halo_R_24866.csv,6.575035
Halo_R_16805.csv,7.555313
Halo_R_05062.csv,6.152557
Halo_R_03048.csv,5.248094
Halo_R_08233.csv,7.365207
Halo_R_30513.csv,9.587310
Halo_R_00494.csv,3.849941
Halo_R_09070.csv,6.435666
Halo_R_02144.csv,6.748550
Halo_R_06546.csv,7.805278
Halo_R_24231.csv,4.413695
Halo_R_09236.csv,2.441857
Halo_R_19805.csv,4.973499
Halo_R_22815.csv,7.862530
Halo_R_10548.csv,5.216459
Halo_R_22455.csv,8.469603
Halo_R_22301.csv,6.601529
Halo_R_00305.csv,8.572046
Halo_R_22345.csv,4.402400
Halo_R_30301.csv,5.409276
Halo_R_11900.csv,3.612360
Halo_R_18795.csv,5.726053
Halo_R_06681.csv,5.518856
