85006319011,393.141800,473.341400,833.072600,4.076717,0.000000,0.115289,42,60
85002140156,361.015200,435.752700,837.345200,3.082862,0.000000,0.166500,120,194
85001823019,389.442800,503.454000,841.014600,10.922015,0.000000,0.194259,197,230
85004975370,396.174700,470.615400,854.177400,20.653108,-0.000000,0.135380,67,78
85007067309,400.456700,485.991200,874.324000,13.401782,0.000000,0.113175,39,53
85008110793,365.083700,464.469000,892.620300,7.325176,0.000000,0.109172,37,45
85002040997,340.586000,490.934100,894.636300,5.369222,0.000000,0.180741,155,204
85012405072,382.884700,468.063000,874.240300,78.460277,0.000000,0.058548,3,22
85010829711,363.143000,474.218100,869.973300,5.052101,-0.000000,0.080925,13,29
85011670082,376.849300,425.122200,876.295500,3.246490,0.000000,0.086349,19,25
85007699718,397.342300,489.789900,864.411700,15.133612,0.000000,0.116186,42,48
85003969067,409.510400,445.303500,869.800700,2.979669,0.000000,0.112055,38,100
85010471554,406.126200,476.820700,872.103300,5.059655,0.000000,0.096484,25,31
85003794723,407.036000,427.696600,904.090900,5.600154,0.000000,0.141892,75,105
85009929192,428.945300,455.193200,914.261100,3.362550,0.000000,0.073349,13,34
85009736099,352.321400,480.493500,918.720200,11.177190,0.000000,0.087018,18,35
85006720748,423.248300,436.511000,854.508100,12.325331,0.000000,0.122655,47,56
85004330104,383.622500,494.252900,910.116600,28.292942,0.000000,0.148025,81,91
85012380137,356.858400,495.930900,822.999000,6.963518,-0.000000,0.322661,21,22
85003253707,427.258800,437.326500,868.954900,12.143975,-0.000000,0.163170,114,124
85011045604,407.810000,503.317700,851.128600,18.146791,0.000000,0.095298,26,28
85006135976,371.766200,435.574900,896.332500,9.732907,0.000000,0.127308,54,62
85005887604,347.993900,516.907700,867.130700,15.353752,0.000000,0.127878,53,65
85002100100,392.581800,446.281300,857.509500,2.669697,0.000000,0.167151,124,198
85003761444,391.373400,468.495500,878.505900,2.826798,0.000000,0.087834,18,106
85006226766,367.224300,470.976700,869.987500,12.958432,0.000000,0.123371,48,61
85012408614,356.903800,511.097400,836.038000,8.798719,0.000000,0.303652,21,22
85006941388,369.410400,484.341300,877.661300,7.864775,-0.000000,0.108803,30,54
85006721929,374.756800,470.587600,870.900300,5.898916,0.000000,0.120201,43,56
85012143910,424.793500,420.922900,874.785500,9.785731,0.000000,0.079980,14,23
85008257580,422.933700,470.026400,853.826200,5.029930,0.000000,0.109700,35,44
85004414096,367.812800,476.933900,821.278800,4.419563,0.000000,0.113187,42,89
85004460400,361.054600,491.532200,900.927100,10.870429,0.000000,0.138951,75,88
85000047354,371.396000,453.017100,870.777500,5.118311,0.000000,0.493647,3199,6608
85002848042,335.343300,473.364800,829.634500,7.031940,-0.000000,0.158844,99,143
85008742793,334.651000,507.979600,887.354900,3.321456,0.000000,0.100081,26,41
85002296977,374.350700,499.726300,901.725200,10.987796,0.000000,0.161244,112,180
85003027356,388.299100,511.400400,836.520500,10.908392,0.000000,0.158766,107,134
85006328827,401.137000,468.916300,887.927100,4.541078,0.000000,0.120801,57,60
85005167805,411.536700,440.726700,915.110000,7.222018,0.000000,0.127776,54,75
85007174796,344.587800,427.582100,837.438000,2.328737,0.000000,0.114040,39,52
85000002836,425.010100,439.253400,868.483900,4.071158,-0.000000,1.013607,27728,36363
85004243209,385.246900,485.724100,912.707800,6.890562,-0.000000,0.132677,61,93
85010640391,365.110100,435.837800,857.427300,2.328737,0.000000,0.069463,9,30
85008566756,345.305500,469.984400,883.527000,11.123356,0.000000,0.105595,30,42
85009912165,354.193000,428.200300,849.792200,5.550817,0.000000,0.111680,30,34
85007437714,365.142000,502.818100,912.507600,5.263893,0.000000,0.089836,17,50
85002963500,371.083100,432.674000,866.388200,2.718529,0.000000,0.157270,103,137
85005363932,413.716000,468.889700,905.635200,9.690243,0.000000,0.132019,65,72
85010471556,384.628000,429.485500,876.013400,5.428724,0.000000,0.094704,22,31
85005496565,373.336800,459.975100,885.913800,10.841146,0.000000,0.128079,59,70
85001542624,377.290200,462.393400,870.549200,11.278037,0.000000,0.206283,233,274
85003632332,367.861500,436.000100,872.201300,4.454468,0.000000,0.134880,67,110
85001333310,424.302300,451.039600,851.365000,7.925375,0.000000,0.204090,224,319
85008427905,351.111100,499.546900,860.339800,13.232701,0.000000,0.132981,42,43
85005798220,359.068500,449.325200,871.225800,10.756893,0.000000,0.129879,55,66
85008124644,400.173400,488.139200,864.888300,9.059459,0.000000,0.111174,42,45
85005805652,375.815300,489.037700,896.337300,17.503226,0.000000,0.147699,63,66
85004464730,382.711900,483.264400,904.996300,6.595989,-0.000000,0.132093,58,88
85011021855,382.416900,452.135400,844.426500,5.012233,0.000000,0.186520,27,28
85003929055,348.526200,461.098700,882.532500,7.675862,0.000000,0.115620,38,101
85008425847,397.902800,469.717100,902.712100,6.111054,-0.000000,0.112808,41,43
85008905177,370.057700,511.578900,852.898400,12.470488,0.000000,0.106813,31,40
85005961989,362.044200,486.434600,852.774100,10.341203,0.000000,0.117747,43,64
85002692132,381.703900,486.785600,889.518700,6.966940,0.000000,0.145185,83,152
85003726092,343.809100,491.095800,828.196200,6.941671,0.000000,0.144167,80,107
85003795300,385.045400,510.782100,838.575100,8.059353,0.000000,0.144853,81,105
85009561943,335.966100,461.207700,842.874100,4.649435,0.000000,0.106495,30,36
85001196274,415.832200,460.179300,826.866200,9.948540,-0.000000,0.155421,99,357
85008259306,360.854000,462.184700,910.831300,16.152625,0.000000,0.107097,33,44
85000928971,379.015700,488.244300,879.668100,5.435989,0.000000,0.225910,300,463
85012380378,354.169300,492.848500,867.679000,2.328737,0.000000,0.221263,21,22
85002014014,399.100500,507.481600,894.640100,5.825343,0.000000,0.188127,173,207
85000661320,375.053600,459.981600,872.719600,5.865904,0.000000,0.275588,556,652
85007687142,372.357500,436.137300,892.727200,2.328737,0.000000,0.100166,27,48
85004198127,365.959900,442.478900,880.756800,8.098362,0.000000,0.148054,84,94
85009912170,348.966300,496.944700,847.644300,13.231612,0.000000,0.102879,29,34
85004986420,376.738700,431.971100,888.803500,4.450566,0.000000,0.113859,41,78
85002492712,410.037400,489.275300,896.105000,5.571864,0.000000,0.137539,69,165
85004763873,414.946300,517.840300,902.639400,9.434012,0.000000,0.131461,61,82
85005720006,364.313100,494.566800,902.430400,7.988242,0.000000,0.129532,56,67
85011673029,370.772900,510.098500,828.122100,5.643402,0.000000,0.087476,21,25
85012405109,404.690900,439.638800,904.291800,7.369505,0.000000,0.066300,8,22
85003205796,353.111100,518.019200,894.267600,9.335333,0.000000,0.156135,101,126
85011042467,379.841700,424.843600,889.897700,2.328737,0.000000,0.086207,17,28
85006226782,333.851100,470.660900,902.123200,5.961444,0.000000,0.107092,35,61
85005575803,377.096500,474.134900,910.718300,6.874299,0.000000,0.129604,54,69
85004811862,346.422800,481.855500,861.272400,4.110664,0.000000,0.135690,68,81
