#Id,x_center,y_center,z_center,c_bdmv,c_bdmv_max,c_bdmv_min,c_bdmw,c_bdmw_max,c_bdmw_min,r_vir_bdmv,r_vir_bdmw,n_vir_bdmv,n_vir_bdmw,n_tot
85003507082,453.177800,469.202100,455.206700,8.676090,9.486076,7.847199,6.927758,7.817041,6.025738,0.189782,0.136169,87,66,114
85005330681,493.057100,492.023200,528.185900,4.323084,5.173748,3.466151,2.970262,4.091465,1.871441,0.165933,0.122533,63,49,72
85005016327,472.779500,546.692600,499.338000,3.703075,4.590907,2.833323,3.651843,4.780291,2.503959,0.161472,0.105743,53,31,77
85008199685,491.789500,498.562200,482.113300,1.437631,2.560810,0.683896,0.855656,1.970271,0.294542,0.132839,0.090121,29,19,44
85005138293,469.307200,536.486300,467.680900,5.511171,6.606879,4.421936,4.105300,5.021592,3.212531,0.178185,0.132241,72,60,75
85005940897,545.304100,523.738500,536.090900,1.711777,2.877152,0.648760,1.154474,2.246233,0.490305,0.164040,0.110525,56,35,64
85003590329,538.104600,455.488700,546.048700,5.476310,6.252253,4.688955,3.292042,4.195095,2.367625,0.197615,0.147762,98,84,111
85004634792,499.468600,480.368700,530.103300,12.615492,14.162046,11.095320,6.180617,7.179063,5.194137,0.171056,0.131430,61,55,84
85005340468,546.293600,548.463700,537.629700,6.281887,7.106277,5.481340,3.200127,4.133596,2.265311,0.168045,0.136145,68,64,72
85004964195,532.778800,463.173200,466.290700,6.668779,7.369398,5.973558,4.983356,5.871677,4.114880,0.181411,0.127292,71,55,78
85000981869,486.121900,467.562600,490.693200,6.166662,6.780048,5.548065,3.730255,4.543941,2.894999,0.323102,0.247178,430,399,437
85002190095,501.613900,504.844000,504.987700,11.179310,12.218878,10.128171,7.909101,8.665067,7.166875,0.243117,0.184997,180,165,189
85001630800,463.624700,538.911200,494.098600,8.207418,8.910643,7.512151,5.453198,6.148835,4.753514,0.266234,0.204080,254,229,258
85004692846,546.957000,542.918500,548.691700,5.909085,6.608454,5.229067,4.021204,4.868361,3.183820,0.181607,0.132068,76,62,83
85000831012,473.826100,489.717600,458.431500,6.240744,6.827048,5.641550,4.046017,4.854333,3.259337,0.329712,0.245789,466,402,518
85001217902,483.184400,521.997900,457.322600,6.692035,7.234941,6.135385,4.210474,4.977253,3.432828,0.295162,0.221908,328,294,350
85008053065,549.136800,484.104300,517.440600,6.792805,7.697915,5.906569,5.294280,6.195345,4.393981,0.146616,0.116373,42,37,45
85005476036,468.420700,458.350900,471.460500,6.292924,7.352142,5.229145,4.015412,5.244711,2.806074,0.166910,0.123578,60,51,70
85008221638,503.270400,536.377100,547.744300,4.150962,5.267389,3.063910,3.339241,4.319645,2.353688,0.132188,0.090427,28,20,44
85006489759,544.275000,510.384800,507.765500,7.805312,9.082394,6.522449,4.873514,5.826303,3.913023,0.163675,0.121068,52,39,58
85007909488,497.196000,517.084500,512.677700,5.474604,6.866660,4.106670,4.299792,5.577590,3.019420,0.146611,0.109130,40,31,46
85007010556,500.742100,534.790500,505.780000,4.978203,5.871284,4.060954,2.407815,3.581332,1.207581,0.152636,0.111900,45,38,53
85002916379,525.565500,489.461000,502.327700,3.331464,4.249647,2.435948,2.108567,3.108655,1.400769,0.208037,0.155467,119,101,139
85008504326,460.377700,520.088700,506.150300,1.831835,3.007035,1.088594,0.694283,1.965546,0.517728,0.134775,0.101718,30,26,42
85002845033,482.097900,546.537100,546.473300,13.926890,15.415827,12.430223,9.984849,10.843154,9.114941,0.217191,0.168276,134,118,143
85001922231,481.336000,469.930300,526.984700,9.597907,10.370934,8.828115,6.808095,7.569163,6.025128,0.250523,0.191704,207,188,217
85003127383,490.315800,461.278500,497.725500,8.184509,9.130997,7.258423,4.951223,5.814961,4.108444,0.211391,0.162895,121,109,129
85006789058,511.866100,520.084400,452.640200,3.175112,4.321144,2.024367,2.212968,3.283760,1.153652,0.161734,0.127794,52,48,55
85008665025,510.190200,494.217500,471.502600,9.882260,11.954416,7.822766,4.778626,5.905460,3.662811,0.141393,0.107789,35,31,41
85002880068,511.922400,466.876300,457.955600,9.639486,10.543214,8.719601,6.748110,7.646359,5.839444,0.207980,0.156079,113,95,141
85008221644,510.601800,530.157500,500.415900,6.077059,7.212190,4.908135,3.067654,4.296389,1.863752,0.143481,0.114748,33,27,44
85004796542,457.236400,481.663800,453.775500,4.750269,5.574857,3.922341,3.595064,4.561073,2.619603,0.176086,0.132869,72,60,81
85007250309,458.482400,530.964800,456.562500,3.267355,4.287295,2.242469,1.928654,3.028447,0.985469,0.145890,0.103652,39,29,51
85002575623,492.702000,461.441300,497.089300,6.319875,7.032270,5.626682,3.954660,4.886785,3.033248,0.223878,0.170624,148,128,159
85000285347,466.941300,543.110000,543.018600,6.110552,6.655398,5.562414,4.289774,5.006804,3.598466,0.458105,0.337803,1245,1027,1465
85002573902,484.888700,450.155700,538.219500,6.205459,6.856629,5.558355,4.038138,4.958518,3.127629,0.218940,0.162817,131,113,159
85006023048,458.142000,493.395100,540.587100,11.534621,12.814957,10.288763,7.774709,8.805405,6.722144,0.158162,0.115673,54,44,63
85006296618,536.251900,548.724200,522.522800,10.389727,11.697839,9.095427,6.787297,7.915632,5.662450,0.163967,0.124303,52,46,60
85005338276,491.628000,474.763800,464.093600,5.316074,6.207257,4.438869,3.189642,4.282725,2.112531,0.167730,0.128700,61,53,72
85003061407,459.146300,464.567700,455.338900,8.561524,9.531809,7.575295,6.144748,6.979820,5.295990,0.203579,0.153581,111,95,132
85002606867,542.269500,531.281600,533.065900,4.667718,5.474693,3.865667,3.490553,4.426088,2.571182,0.226644,0.161264,150,110,157
85005766858,461.419900,491.237800,539.281700,5.506913,6.580096,4.451491,4.791380,6.103701,3.480431,0.142376,0.099123,33,24,66
85003266436,463.428300,532.588400,452.658900,6.269675,6.966130,5.574744,4.697392,5.518708,3.874312,0.208171,0.147762,114,87,123
85007010835,520.020100,455.521400,509.385700,7.392792,8.919026,5.830556,4.093764,5.136066,3.043062,0.139065,0.111158,32,27,53
85007504467,531.403200,535.338100,482.436700,2.279435,3.577330,1.215998,1.972856,3.195780,0.993138,0.147332,0.107008,42,33,49
85005144203,456.870500,460.752500,506.897500,4.396528,5.307724,3.487882,2.691154,3.781695,1.614300,0.173362,0.129916,66,57,75
85000924395,514.644000,536.608400,507.872000,7.828504,8.263853,7.389350,5.488460,6.146831,4.822316,0.325123,0.242148,441,378,465
85002316396,455.501000,462.426300,510.653100,11.122794,12.074979,10.195206,7.060961,7.732282,6.373177,0.235808,0.182981,170,160,178
85001625542,465.898300,461.508900,523.602200,8.401913,9.112818,7.686415,6.037913,6.671677,5.392657,0.263487,0.194375,227,192,259
85000274243,491.391300,514.967300,473.937500,6.577786,7.086701,6.065545,4.208916,4.947985,3.467221,0.431193,0.326893,1033,930,1520
85002573901,478.403900,452.874600,532.507300,3.951599,4.815264,3.062561,2.928984,3.928788,1.905791,0.229806,0.165764,154,120,159
85001037597,476.748000,462.278000,517.771900,7.451056,7.935101,6.963239,5.279805,5.966744,4.579703,0.307450,0.226436,376,307,413
85004442799,534.343700,520.366000,471.326200,8.096868,9.435620,6.790864,5.373634,6.266290,4.497193,0.188485,0.134232,81,68,88
85007516440,486.619600,479.512800,460.713400,5.295527,6.149902,4.464999,3.397037,4.329949,2.451967,0.143065,0.117199,47,44,49
85005330597,469.171900,538.830600,512.038200,8.882430,10.374929,7.384807,6.576538,8.289843,4.824003,0.171784,0.126406,63,52,72
85007501793,462.003300,518.961800,495.398800,3.562888,4.526243,2.589886,2.334936,3.482406,1.181637,0.154737,0.117787,47,41,49
85007373510,488.693900,508.316300,493.759600,1.357788,2.602912,0.538725,1.276810,2.739550,0.100500,0.147615,0.097172,34,22,50
85006102343,518.197800,542.669000,453.052100,5.564583,6.399103,4.723469,3.424703,4.347114,2.487309,0.165720,0.123348,56,51,62
85003779007,502.417900,514.940400,494.780400,14.255945,15.925328,12.621447,10.539311,12.217973,8.889982,0.190745,0.145657,93,83,105
85004063686,519.272200,504.888400,455.864600,7.357455,8.414745,6.271196,5.674022,6.447421,4.915404,0.190169,0.133706,85,63,97
85003750051,509.559700,543.303700,510.784500,5.567523,6.438294,4.703403,3.873040,4.780960,2.960692,0.191446,0.145317,89,78,106
85007501989,523.762100,459.066000,522.244400,7.166346,8.714599,5.621545,5.837419,6.708481,4.976073,0.151787,0.118323,43,40,49
85008521978,460.765500,480.571500,499.004600,6.048880,7.076235,5.047565,4.545870,5.555857,3.513209,0.150817,0.102477,38,29,42
85005784876,487.037700,517.172000,545.213300,5.518761,6.296939,4.742618,2.775270,3.714471,1.829284,0.158952,0.112815,49,43,66
85001761237,481.825500,450.310500,536.414900,6.640137,7.252360,6.044058,4.630652,5.541521,3.707212,0.254360,0.189541,214,180,238
85003590793,450.212100,516.524200,457.085800,4.829259,5.651262,3.985832,3.148809,4.123399,2.169371,0.203878,0.148805,104,90,111
85001339916,480.937400,517.933000,457.676800,6.374398,7.021218,5.728319,4.501781,5.270735,3.713721,0.282917,0.205824,291,234,317
85001110986,542.448900,549.424100,546.808300,6.107238,6.775934,5.454813,4.694779,5.546905,3.850444,0.299336,0.219787,345,275,385
85007664607,484.816500,524.103900,548.633000,6.552817,7.963960,5.169195,5.557873,6.623774,4.517988,0.142264,0.106953,38,34,48
85003420652,485.785300,535.223100,529.158900,4.717355,5.550589,3.901914,2.850282,3.800615,1.910220,0.203573,0.152794,108,95,117
85004181788,487.073000,475.091200,541.823300,7.577562,8.660969,6.508579,5.847029,6.728979,4.972811,0.178816,0.132676,73,61,94
85003914873,472.142600,457.328900,528.273400,12.286428,13.693148,10.913788,9.936898,11.308532,8.557901,0.176359,0.137882,72,63,101
85001425799,530.626000,535.197800,481.285800,11.740495,12.858677,10.630361,9.185527,9.987007,8.364522,0.214842,0.162387,135,112,297
85008202360,475.529000,530.659600,467.594800,6.941862,8.750138,5.080243,8.106768,9.275245,6.953322,0.114005,0.072450,16,9,44
85007909489,483.341800,544.185900,497.863800,10.738241,11.810488,9.674015,6.871541,7.742219,6.007756,0.156542,0.110020,44,40,46
85006200493,510.264800,478.579000,501.205200,4.653182,5.582155,3.718331,2.798234,3.900826,1.727893,0.156346,0.109958,49,37,61
85003620312,470.825700,536.053300,499.064900,7.811237,8.725016,6.892516,4.825630,5.644672,3.996843,0.191683,0.139269,90,77,110
85008202352,475.603000,527.908500,456.452100,1.208219,2.494341,0.246734,0.564941,1.725808,0.175396,0.138986,0.108377,39,33,44
85001827630,464.822600,482.968800,500.808700,7.649207,8.244594,7.062997,5.158517,5.967747,4.338229,0.255497,0.191644,215,185,229
85000115602,476.275600,464.982700,527.631600,6.509491,6.997681,6.028824,5.865184,6.414666,5.316456,0.608010,0.422086,2928,2001,3259
85008216168,504.865100,485.884100,490.097200,8.123002,10.902306,5.317010,3.521978,4.878881,2.201800,0.094330,0.056312,6,3,44
85004358156,525.157300,520.150800,545.309600,5.678123,6.498916,4.863562,3.458630,4.400962,2.515091,0.185108,0.136285,81,67,90
85004351840,468.805400,506.762100,508.284500,5.614746,6.398132,4.812383,3.709087,4.628686,2.812799,0.181985,0.138761,79,66,90
85007248077,491.669200,497.598900,480.026200,8.897549,10.327340,7.492783,6.927613,8.163188,5.700693,0.148642,0.113530,43,38,51
85003593495,526.671800,456.849500,495.731600,6.399759,7.127379,5.671156,4.784757,5.712978,3.871769,0.198976,0.146011,103,82,111
85004222692,491.377000,497.953100,483.076100,2.788416,3.940569,1.606539,1.900591,2.945366,0.838133,0.175463,0.123709,66,49,93
85004584834,486.533200,547.095600,516.736800,6.664269,7.520096,5.803421,4.126481,5.090232,3.183408,0.181173,0.144325,82,75,85
85003107839,487.825700,516.257000,544.348600,7.499688,8.807667,6.160765,4.640601,5.906539,3.380368,0.151987,0.115343,44,38,130
85007262083,523.163800,489.898700,529.383400,4.201421,5.311032,3.115321,3.151052,4.189010,2.100938,0.143242,0.109091,40,33,51
85005775518,493.559200,473.362000,470.090100,2.465858,3.473977,1.465969,1.541193,2.627570,0.985294,0.170442,0.117937,54,42,66
85006013518,502.233300,486.780500,511.477600,3.967066,4.937507,2.987064,3.370106,4.348227,2.406361,0.163678,0.119876,54,44,63
85005138459,518.448900,529.309200,469.696600,9.523142,11.790599,7.295348,7.970409,9.620862,6.302108,0.133200,0.093928,30,19,75
85006909263,492.105400,476.150300,505.368500,4.584827,5.600325,3.557170,1.811752,2.849777,0.842395,0.151825,0.126364,52,49,54
85006377656,459.065800,534.408200,482.463500,4.144292,5.127605,3.184323,3.174859,4.163003,2.202760,0.161880,0.117472,54,42,59
85004269608,482.978200,488.493100,454.738600,5.339709,6.262078,4.435374,3.617817,4.539260,2.715275,0.189595,0.139821,86,72,92
85003778387,502.948000,474.475900,512.272300,3.622798,4.610949,2.641539,2.775275,3.816487,1.742349,0.164761,0.118535,57,41,105
85004634826,507.365500,475.815600,507.748800,8.984959,10.021336,7.959346,6.160104,7.166592,5.171322,0.183092,0.135373,79,70,84
85007140507,537.992400,452.979900,474.928000,18.093392,22.134495,14.046610,9.258503,10.803701,7.695266,0.169484,0.126429,50,43,52
85000837210,488.289200,534.671000,507.802800,8.067451,8.563222,7.581360,5.758829,6.377976,5.140299,0.335861,0.252309,490,424,514
85000067815,493.154100,451.816300,541.038800,7.660394,7.990013,7.323285,5.198856,5.794238,4.764611,0.724809,0.547407,4930,4365,5024
85002056486,527.182900,511.464000,485.751700,4.336699,5.191682,3.505075,2.899537,3.818943,1.961648,0.233223,0.167017,163,127,202
85008507522,503.279900,494.524700,470.298400,3.947913,5.408431,2.525170,1.897521,3.272025,0.677131,0.144363,0.106431,37,28,42
85003992905,541.302900,530.123600,540.399000,5.156479,5.967790,4.360367,4.833135,6.180238,3.601668,0.189578,0.128904,88,56,99
85000707586,471.015900,470.922600,456.202500,5.848747,6.462399,5.247302,3.843783,4.646398,3.042609,0.348901,0.262315,550,476,609
85001680920,453.411800,523.664800,515.012600,4.488824,5.239064,3.720535,3.300966,4.166334,2.411072,0.262146,0.196472,245,199,250
85001328123,527.987600,464.991800,454.574300,5.975321,6.602380,5.332939,4.824655,5.575428,4.078558,0.276338,0.195311,267,197,320
85003452030,546.311800,506.015800,543.303300,9.597889,10.615828,8.608937,6.707610,7.482669,5.915496,0.202656,0.149757,105,89,116
85007648694,461.143700,463.254800,452.280200,5.571753,6.700576,4.473581,3.335194,4.326357,2.355878,0.149618,0.108126,40,37,48
85008216573,489.215700,460.975100,479.584600,1.666111,2.846389,1.666111,4.596540,5.448767,3.733426,0.066796,0.512687,3,42,44
85001064670,499.912100,519.651100,450.685300,10.354131,10.994410,9.715843,7.441680,7.933858,6.939439,0.306192,0.233343,380,333,402
85002825164,539.249500,518.574300,516.312900,4.852872,5.651975,4.043461,3.360172,4.397155,2.312805,0.211334,0.155079,124,98,144
85001625734,549.344400,520.350800,535.864000,5.843848,6.520012,5.158270,3.908921,4.725802,3.102972,0.293822,0.210442,257,244,259
85007501970,465.385800,462.903200,529.743800,2.533539,3.885777,1.219206,0.984764,2.103216,0.669048,0.152687,0.109106,45,34,49
85002543649,515.814300,451.258600,528.859700,11.078944,11.990473,10.166830,7.701371,8.415920,6.998285,0.231579,0.172966,158,138,161
85007387714,473.471700,479.665400,462.011700,5.117447,6.103371,4.129275,3.487825,4.439378,2.519975,0.149739,0.112157,40,37,50
85003507087,456.566100,458.138900,475.082100,5.909088,6.737452,5.103109,3.663355,4.603457,2.708406,0.201455,0.155984,108,100,114
85008679850,460.416500,483.513400,506.981400,4.268667,5.188725,3.357295,2.871316,4.372052,1.579166,0.144389,0.109548,37,33,41
85005775225,533.949300,459.428000,475.614000,7.748594,8.768252,6.740570,4.941311,5.739130,4.125332,0.161879,0.121560,55,49,66
85006799068,473.750700,486.113200,453.363900,9.070263,10.270467,7.893876,4.570995,5.650035,3.520942,0.153551,0.111189,52,49,55
85001906089,516.776100,502.189300,455.273000,9.384423,10.051137,8.718913,6.051076,6.664991,5.425753,0.254585,0.193505,210,193,219
85003991724,458.966900,479.286800,504.606500,5.113454,6.095304,4.134618,4.198679,5.083187,3.310268,0.199572,0.132870,91,63,99
85005144214,494.443700,475.475600,509.003500,4.688460,5.574952,3.815284,4.843164,6.446354,3.212951,0.162464,0.111777,55,36,75
85004635753,530.516800,500.668800,490.707700,3.973057,4.833550,3.094349,3.437312,4.505724,2.388585,0.175348,0.124235,69,51,84
85006899049,539.774000,514.325100,482.680200,4.797722,5.826291,3.745700,3.739537,5.022755,2.448017,0.154428,0.111868,45,36,54
85002684421,519.495400,491.047500,470.050500,11.998864,13.236332,10.774794,8.812367,9.741447,7.901188,0.215324,0.160184,130,109,152
85008069326,478.484600,466.871100,469.044100,3.542468,4.551509,2.510752,3.709126,4.741375,2.664447,0.141400,0.113358,42,38,45
85001748110,468.932600,480.890500,514.304700,8.627335,9.355250,7.914059,5.968358,6.733586,5.218829,0.249424,0.188893,201,175,240
85006798732,509.400000,475.934500,489.322300,4.803632,5.653266,3.931858,3.587260,4.568674,2.582396,0.156084,0.112571,48,38,55
85002304244,515.611100,478.856800,474.364800,3.630500,4.485601,2.796506,2.318079,3.291837,1.442169,0.227621,0.165483,150,121,179
85003173077,460.791700,468.328700,463.438600,14.430064,15.969016,12.861097,10.374697,11.365691,9.366768,0.212261,0.163206,125,115,127
85000485797,539.541400,476.110600,517.865100,6.353906,6.874087,5.826228,4.601380,5.317652,3.902543,0.401492,0.294395,837,682,884
85004351944,506.195600,487.878400,527.282600,9.174585,10.181149,8.150437,6.505161,7.328874,5.693389,0.181034,0.138480,82,71,90
85007387770,481.638300,489.545000,507.496500,4.445225,5.304573,3.609216,3.401154,4.535102,2.292707,0.145853,0.107363,39,32,50
85006190555,490.961200,513.179100,503.545300,0.727501,1.868941,0.456477,0.419660,1.696228,0.185197,0.149189,0.091612,44,20,61
85006802760,549.090300,527.771500,536.999500,3.114602,4.039675,2.171924,1.219596,2.397956,0.500159,0.152162,0.113933,46,37,55
85002651624,498.384200,518.446500,509.028100,3.989143,4.878939,3.073793,2.611052,3.576959,1.665760,0.224331,0.163271,146,113,154
85007140949,485.966900,474.887400,474.744600,5.066004,6.096567,4.018724,3.594751,4.577405,2.601459,0.151441,0.119636,50,44,52
85005767441,460.074300,527.104300,472.768700,6.036570,7.038644,5.060063,4.374753,5.263761,3.478248,0.169519,0.122301,62,48,66
85003748840,524.225300,467.521800,493.419000,5.665024,6.692926,4.617595,4.020886,5.689832,2.472287,0.177815,0.129211,72,46,106
85004536292,506.354400,469.772900,542.776700,5.385295,6.151644,4.622635,4.039714,4.897775,3.183924,0.176185,0.132457,75,59,86
85006282807,460.116400,468.406000,536.530200,3.604340,4.765917,2.472247,2.682100,3.729102,1.643998,0.155082,0.107654,46,35,60
85003750058,543.129800,491.861000,525.968800,4.848335,5.724919,3.994063,3.843891,4.890068,2.790461,0.193168,0.147527,101,85,106
85008221753,504.334500,506.262400,510.808200,4.066490,5.016977,3.114103,4.264482,5.426614,3.086595,0.154311,0.126530,41,40,44
85007129674,467.212300,507.657500,463.811400,2.144077,3.137707,1.193273,1.001191,2.191631,0.421213,0.132947,0.096630,31,24,52
85008521463,537.118500,463.923400,491.051000,2.301154,3.432726,1.147720,2.209712,3.185794,1.418061,0.150813,0.102526,39,38,42
85000293437,535.402000,458.793900,481.221900,7.323652,7.770592,6.870549,5.585288,6.202831,4.979099,0.428849,0.311812,1026,807,1428
85004634738,485.624700,504.625600,507.149200,2.560027,3.589114,1.556064,1.942330,2.994729,0.931202,0.183474,0.128677,73,54,84
85005621967,484.341600,477.983300,497.590400,5.751408,6.628140,4.861514,4.595394,5.412801,3.782953,0.173023,0.123930,63,49,68
85007027511,547.528200,514.952000,523.059700,5.767370,6.632893,4.909551,4.366208,5.449215,3.304650,0.142173,0.104319,33,31,53
85007784516,542.353400,462.450000,489.890200,3.115996,4.185290,2.077037,1.556011,2.890127,0.463487,0.155088,0.113437,42,38,47
85001572924,482.011500,515.658900,458.105500,5.997209,6.633472,5.367438,4.651870,5.415864,3.880895,0.271210,0.197782,256,202,268
85006190554,489.533500,532.757300,513.942600,8.844082,10.083891,7.575836,5.917776,6.866295,4.994384,0.155128,0.127221,55,51,61
85005468181,479.572900,508.077500,486.741300,4.021365,4.908513,3.134774,2.988822,3.981876,1.974505,0.167766,0.127807,62,54,70
85007633891,480.429200,537.313400,506.949800,2.981194,4.152615,1.843583,2.302357,3.391599,1.183165,0.160700,0.114140,45,42,48
85007633848,462.728900,509.222100,485.928600,6.042610,7.071213,5.012145,2.544474,4.242718,1.402574,0.141142,0.100836,29,23,48
85002001206,495.158200,470.716400,502.614400,9.750631,10.639776,8.870132,7.362805,8.091524,6.614403,0.247448,0.184200,195,166,208
85004845896,545.547000,514.060900,487.866800,7.096878,7.961412,6.244879,5.558468,6.372714,4.766151,0.173907,0.129951,71,57,80
85002976232,535.749600,537.190000,485.494600,5.265367,6.000682,4.524307,3.070974,4.011868,2.124749,0.219523,0.169535,134,123,136
85008052736,484.683900,500.673000,507.210700,3.577966,4.605957,2.535472,2.117200,3.234378,0.979162,0.145291,0.108509,39,30,45
85001130510,503.393000,489.812900,472.714500,10.839242,11.498702,10.189480,7.674082,8.199837,7.161582,0.300486,0.226304,351,309,378
85007925616,486.517200,476.729000,461.338100,2.559149,3.585045,1.533972,1.844564,3.044869,0.722071,0.142989,0.108773,37,32,46
85002222101,477.749400,493.952800,453.098300,0.306639,1.429293,0.093277,0.587011,1.897102,0.587011,0.143705,0.090027,40,17,186
85003061421,469.743300,483.279800,494.235300,3.798375,4.648278,2.929945,2.811386,3.772555,1.867189,0.208346,0.148710,120,84,132
85000264853,491.768800,496.458100,478.832500,4.744308,5.396440,4.172709,2.970271,3.812777,2.515456,0.484546,0.362852,1470,1270,1569
85002379106,472.869100,471.070000,454.438500,9.861814,10.808996,8.909464,6.798689,7.474000,6.103350,0.228418,0.174607,153,136,173
85006296629,538.562900,530.446000,534.674600,9.577529,11.630435,7.478184,6.950224,7.911450,5.971216,0.156341,0.113579,45,40,60
85000082960,465.420800,529.396600,491.793200,7.776545,8.094202,7.455807,5.094304,5.690925,4.658171,0.684124,0.520168,4145,3750,4276
85001956057,498.435200,545.990700,484.830900,3.140918,4.033412,2.236602,2.159777,3.164634,1.411389,0.244908,0.172414,186,133,213
85006599673,490.766300,501.312100,549.564100,6.962779,7.934428,5.970958,5.587771,6.860762,4.288155,0.151942,0.115910,49,41,57
85002899701,539.165100,506.968500,523.792700,7.781113,8.422363,7.149323,5.231744,6.085837,4.387533,0.216829,0.164156,131,116,140
85008504680,535.945400,484.716200,538.524700,4.136579,5.395095,2.899729,3.659984,4.629213,2.672870,0.136661,0.103066,34,33,42
85008199779,498.783400,501.100900,515.134900,4.632259,5.609200,3.634275,4.096666,5.079312,3.087599,0.137556,0.108915,36,35,44
85006100459,467.715300,524.118200,499.491100,6.275997,7.120153,5.407217,5.103973,5.987435,4.242683,0.166124,0.119623,57,46,62
85007501797,465.051800,548.667000,500.687700,1.973821,3.044139,0.878772,2.841013,3.773291,1.913175,0.155196,0.104932,41,30,49
85006681785,539.662200,513.751800,483.346300,11.486440,13.763280,9.265767,8.000689,9.593979,6.404614,0.151350,0.113947,45,39,56
85000200070,468.919500,522.388500,489.049400,5.081356,5.709796,4.441387,3.251922,4.084150,2.756102,0.529965,0.396439,1927,1657,2021
85002390982,533.410700,542.379900,472.587700,8.163745,8.882951,7.433512,5.229308,5.960076,4.485845,0.232392,0.183848,166,156,172
85002752101,513.352100,508.714600,454.333600,4.778571,5.616407,3.949078,2.802954,3.748566,1.867604,0.215932,0.169937,134,121,148
85006391686,542.327300,549.827100,501.084200,12.200071,14.172321,10.263281,11.237272,12.803537,9.695979,0.158328,0.121496,56,50,59
85006203890,530.428800,512.207500,514.999700,7.506131,8.839735,6.147490,6.942383,7.728499,6.134605,0.155289,0.134154,58,53,61
85008052765,493.944900,514.474200,507.206700,4.505120,5.802409,3.226120,7.444179,10.238322,5.058500,0.107244,0.066605,15,7,45
85004356671,477.841000,481.198200,455.914700,19.238531,22.015624,16.521247,14.116851,15.996307,12.252557,0.169770,0.121716,63,52,90
85004351852,489.264900,522.568500,515.522900,3.876946,4.760348,2.996504,3.006258,3.981352,2.034143,0.185206,0.138856,84,70,90
85004063256,459.960700,521.436200,473.117600,7.625690,8.642739,6.626652,5.483942,6.259372,4.702487,0.187631,0.141719,84,75,97
85003102773,495.262500,516.228700,498.395400,7.721530,8.497742,6.925803,5.331706,6.138337,4.514277,0.206498,0.154284,114,97,130
85006786834,491.776300,512.239000,522.758300,5.227821,6.170463,4.306298,3.130744,4.256051,2.020388,0.162660,0.119035,53,45,55
85004957953,450.782600,464.307300,533.293800,2.995628,4.005414,1.964326,2.219205,3.200895,1.460412,0.171261,0.123397,62,49,78
85002136091,500.425900,524.545300,466.753700,9.074619,9.817577,8.351830,6.951655,7.563466,6.325114,0.243278,0.178639,177,152,194
85007261614,523.342600,464.818100,500.309700,10.169740,11.779719,8.578362,6.484836,7.449118,5.521471,0.152246,0.136478,47,46,51
85008504324,451.495900,547.405200,499.346300,9.983936,12.131274,7.873497,8.614880,9.935590,7.324988,0.144262,0.109855,37,32,42
85007909630,481.171200,470.206800,528.312100,3.991294,4.861063,3.127811,1.616400,2.764383,0.493196,0.151947,0.104539,39,31,46
85003341555,476.258700,509.658900,482.862900,8.336101,9.208513,7.488761,6.019628,6.976652,5.039310,0.197027,0.141291,94,79,120
85006296641,549.011200,491.541400,527.454300,3.370544,4.393945,2.356976,3.493100,4.519940,2.477679,0.170069,0.116480,52,36,60
85000422798,492.256500,547.775100,507.204400,7.007241,7.474199,6.530494,5.380347,6.029521,4.737691,0.420362,0.304437,964,757,1011
85004147240,547.795500,512.034300,543.415500,6.758563,7.775398,5.760545,5.643877,6.695833,4.610484,0.191666,0.138559,90,69,95
85002575622,454.833600,462.826000,512.723200,6.472941,7.147227,5.781084,4.617282,5.380884,3.860211,0.231322,0.173725,156,141,159
85006909229,467.122900,456.565500,480.352000,2.534019,3.591201,1.457798,0.784645,1.924612,0.600717,0.136331,0.098928,31,24,54
85006110166,541.338100,458.925900,487.411000,5.096488,6.300983,3.926609,3.674806,4.641204,2.735566,0.158802,0.122522,56,45,62
85004308121,481.804700,454.194200,531.427900,3.260785,4.351853,2.225846,1.869080,2.918579,0.898887,0.184708,0.137696,83,69,91
85006786759,467.189900,520.722500,485.425800,1.319198,2.393527,0.491909,1.138647,2.595982,0.720202,0.140165,0.095820,35,21,55
85004227466,464.421000,473.113000,508.946100,6.308704,7.041576,5.566630,5.322956,6.231195,4.405541,0.187801,0.136756,84,66,93
85004145860,496.253500,482.728200,512.023600,8.135572,9.343675,6.920258,6.896510,7.715805,6.084148,0.197803,0.139247,88,71,95
85006691619,474.770400,492.476100,477.855000,4.451490,5.757345,3.160678,3.873405,4.842145,2.909289,0.164890,0.110450,48,38,56
85003713492,545.326400,480.595300,527.652000,5.085473,5.917505,4.236635,3.849357,4.734360,2.960922,0.194812,0.152797,98,88,107
85007925128,544.432600,455.262800,487.126600,5.855549,7.480285,4.261932,5.105617,7.112753,3.053341,0.142600,0.102459,36,27,46
85003341607,483.298100,455.203800,538.173700,10.725839,11.777797,9.642626,7.576454,8.365524,6.801286,0.206342,0.153961,108,98,120
85003750067,521.394300,510.093100,505.137000,4.635178,5.676559,3.600815,2.577271,3.549264,1.655336,0.198041,0.147960,100,84,106
85003127385,489.908500,477.001500,479.421100,1.183955,2.257249,0.480225,1.148242,2.307400,0.920753,0.161206,0.095472,53,22,129
85004102364,523.489000,536.040300,481.241600,8.822418,9.876588,7.767475,7.068429,8.040988,6.077412,0.187467,0.142585,91,76,96
85008661698,499.302100,508.581000,485.926900,10.735508,12.526068,8.909486,9.070006,10.142050,8.001150,0.141125,0.112105,39,36,41
