# Id,x_center,y_center,z_center,c,f(c),r_vir,n_vir,n_tot
869,-0.000000,0.000000,0.000000,9.953922,-0.000000,0.998148,969,970
870,0.001295,0.002618,0.004841,10.065741,0.000000,0.994585,999,1000
871,0.001623,-0.005502,-0.000420,10.243981,0.000000,0.998478,972,973
872,-0.000000,-0.000000,0.000000,9.984172,-0.000000,0.998243,1023,1024
873,-0.000000,0.000000,-0.000000,10.040574,0.000000,0.998116,956,957
874,-0.000000,-0.000000,-0.000000,10.041889,0.000000,0.998172,985,986
875,0.000000,0.000000,-0.000000,9.951359,-0.000000,0.998240,1020,1021
876,0.000747,0.002199,0.019399,10.576789,-0.000000,1.014771,993,994
877,0.000000,0.000000,-0.000000,10.063968,0.000000,0.998155,977,978
878,0.007253,-0.015214,-0.005713,10.448007,0.000000,1.003061,1058,1059
879,-0.002432,-0.001842,-0.004656,10.264886,0.000000,1.001622,1038,1039
880,-0.001881,0.002329,0.004943,10.198439,0.000000,1.001539,967,968
881,0.000000,0.000000,0.000000,10.001567,0.000000,0.998180,988,989
882,-0.004242,-0.004314,0.009937,10.364851,-0.000000,0.998833,1016,1017
883,-0.000000,-0.000000,0.000000,9.984873,0.000000,0.998199,998,999
884,-0.011401,-0.006956,0.000077,10.190405,-0.000000,0.999150,985,986
885,-0.000000,0.000000,-0.000000,9.875703,-0.000000,0.998212,1001,1002
886,-0.000666,0.008731,0.009805,10.514122,0.000000,1.007431,1017,1018
887,-0.000802,0.010792,-0.004703,10.269428,0.000000,1.000824,992,993
888,0.000000,0.000000,-0.000000,9.986782,0.000000,0.998149,971,972
889,0.009739,-0.002816,0.005898,10.583465,0.000000,1.007455,1000,1001
890,0.003356,0.000781,-0.004581,10.318477,0.000000,0.999767,975,976
891,-0.000584,-0.001413,0.005417,10.235416,0.000000,0.999695,1021,1022
892,-0.005286,-0.000348,0.002030,10.320545,0.000000,1.000486,998,999
893,-0.002533,-0.003232,-0.004193,10.176841,0.000000,0.998979,936,937
894,-0.001096,0.004587,0.003122,10.377409,0.000000,1.003247,1003,1004
895,0.002334,-0.002180,0.004574,10.226892,0.000000,1.000034,1024,1025
896,-0.005367,0.010239,0.000423,10.534764,0.000000,1.006760,1026,1027
897,0.003412,-0.000319,-0.004561,10.294910,-0.000000,0.999056,988,989
898,-0.003173,0.004312,-0.001857,10.230255,0.000000,0.997488,996,997
899,0.005618,-0.000311,0.001408,10.290678,0.000000,1.001120,957,958
900,-0.003569,0.000871,-0.004268,10.310553,0.000000,0.998664,1010,1011
901,0.004754,0.002302,0.001891,10.134823,0.000000,0.997520,1031,1032
902,-0.004063,0.003955,0.000810,10.314591,0.000000,0.997431,971,972
903,-0.000797,-0.007956,0.002154,10.187059,0.000000,1.000253,966,967
904,0.001467,-0.004295,0.010838,10.212811,0.000000,1.000567,1001,1002
905,-0.000000,-0.000000,0.000000,10.060128,0.000000,0.998144,971,972
906,-0.002204,0.003152,-0.007139,10.381340,0.000000,0.998923,1001,1002
907,0.000000,-0.000000,0.000000,10.006330,0.000000,0.998148,971,972
908,0.004107,-0.001769,0.003604,10.446094,0.000000,1.000670,968,969
909,0.000244,-0.004210,0.003865,10.394124,0.000000,1.001175,975,976
910,-0.001707,0.005290,0.000875,10.272543,-0.000000,0.999868,1020,1021
911,0.001883,-0.001293,-0.005037,10.283806,0.000000,1.000229,1049,1050
912,0.006642,-0.006299,0.011244,10.373330,0.000000,1.006169,1025,1026
913,0.001088,-0.006564,-0.004758,10.326500,0.000000,1.000436,989,990
914,0.002490,-0.006182,-0.004922,10.458894,0.000000,1.002612,961,962
915,0.006927,-0.012270,-0.000281,10.536731,0.000000,1.002197,1055,1056
916,0.000000,-0.000000,-0.000000,10.079616,0.000000,0.998214,1010,1011
917,-0.000714,0.005727,0.000808,10.296489,0.000000,0.998229,942,943
918,-0.002550,-0.009352,-0.003085,10.457035,0.000000,1.007054,985,986
919,0.000000,-0.000000,0.000000,10.040642,0.000000,0.998222,1013,1014
920,0.009050,-0.002070,-0.003576,10.334923,0.000000,1.004325,1035,1036
921,-0.000000,0.000000,-0.000000,10.005202,-0.000000,0.998163,979,980
922,-0.005037,-0.001126,0.002214,10.202713,-0.000000,0.999725,1024,1025
923,0.011974,-0.013395,0.014207,10.413984,0.000000,1.006301,1047,1048
924,0.000000,-0.000000,0.000000,10.078359,0.000000,0.998237,1023,1024
925,-0.000000,0.000000,-0.000000,10.002185,0.000000,0.998119,956,957
926,-0.005034,0.006219,-0.001918,10.273953,0.000000,0.998507,978,979
927,0.000347,0.007971,0.002185,10.334459,0.000000,1.004092,968,969
928,0.003472,-0.008313,-0.007090,10.515193,0.000000,0.996398,1045,1046
929,0.000000,-0.000000,-0.000000,10.025963,0.000000,0.998268,1039,1040
930,0.004847,-0.002430,-0.001508,10.402619,0.000000,1.000334,1004,1005
931,-0.006771,-0.002514,0.002969,10.232463,0.000000,0.998959,1070,1071
932,0.001789,0.000214,-0.011389,10.442698,-0.000000,1.006022,1027,1028
933,0.005771,-0.005854,-0.005857,10.543853,-0.000000,1.001736,989,990
934,0.001918,0.001745,-0.005191,10.097669,0.000000,0.998026,958,959
935,-0.003813,-0.004113,-0.000562,10.243629,0.000000,1.001865,1005,1006
936,-0.003992,-0.002163,-0.010893,10.626054,0.000000,1.007454,983,984
937,-0.002161,0.005563,0.005093,10.405406,0.000000,0.999582,1067,1068
938,-0.003382,0.000604,0.004533,10.370873,0.000000,1.001845,988,989
939,-0.002663,-0.004477,-0.001850,10.220247,0.000000,1.001681,1046,1047
940,0.006542,0.000737,0.010190,10.637826,0.000000,1.005526,946,947
941,0.002232,-0.002787,-0.004348,9.998898,-0.000000,0.994563,1014,1015
942,0.003563,0.003392,0.002760,10.290065,0.000000,0.997845,999,1000
943,0.000000,-0.000000,0.000000,9.966952,0.000000,0.998272,1039,1040
944,0.003411,-0.001875,0.004100,10.387731,0.000000,1.000547,993,994
945,0.005084,-0.008401,-0.006713,10.380960,0.000000,1.006496,976,977
946,0.003287,-0.002632,-0.003570,10.150889,-0.000000,0.997660,1050,1051
947,0.000000,-0.000000,-0.000000,10.012321,0.000000,0.998049,922,923
948,-0.004389,0.003449,-0.000817,10.372395,0.000000,0.998241,1005,1006
949,-0.000000,0.000000,0.000000,10.083990,0.000000,0.998125,962,963
950,0.000000,0.000000,-0.000000,10.005455,0.000000,0.998174,985,986
951,-0.001763,-0.005001,-0.001305,10.332507,0.000000,0.999619,1063,1064
952,0.000000,-0.000000,0.000000,10.022146,0.000000,0.998246,1026,1027
953,0.000000,0.000000,-0.000000,10.047327,0.000000,0.998255,1032,1033
954,-0.002343,0.002693,-0.004352,10.126872,0.000000,0.994096,1011,1012
955,-0.000000,-0.000000,-0.000000,9.986336,0.000000,0.998177,986,987
956,0.008568,0.015449,0.009947,10.463676,0.000000,1.004848,1013,1014
957,0.005854,-0.009743,0.009316,10.521716,0.000000,1.003398,995,996
958,0.000000,0.000000,0.000000,10.022007,0.000000,0.998204,1002,1003
959,-0.001350,-0.005494,0.001463,10.160939,0.000000,0.996876,939,940
960,-0.000000,-0.000000,-0.000000,10.025419,0.000000,0.998193,996,997
961,0.000937,0.004011,-0.003645,10.117222,-0.000000,0.995787,1057,1058
962,-0.000000,-0.000000,-0.000000,9.973635,0.000000,0.998109,950,951
963,0.004718,-0.001970,-0.002760,10.129179,0.000000,0.998616,953,954
964,0.005619,0.001499,-0.007671,10.475452,0.000000,1.006131,1085,1086
965,-0.008453,-0.001010,0.007638,10.269570,0.000000,0.997543,1060,1061
966,-0.004083,0.003985,0.000356,10.399164,0.000000,1.002322,979,980
967,-0.000000,-0.000000,0.000000,10.011805,0.000000,0.998179,988,989
968,0.000000,-0.000000,0.000000,10.078568,0.000000,0.998206,1005,1006
969,-0.000258,-0.005669,0.000056,10.246990,0.000000,0.999521,997,998
970,0.000000,0.000000,0.000000,10.022805,0.000000,0.998202,1001,1002
971,0.000000,0.000000,-0.000000,9.935499,-0.000000,0.998320,1068,1069
972,-0.000000,0.000000,0.000000,10.025604,0.000000,0.998098,946,947
973,0.000000,0.000000,-0.000000,9.977364,0.000000,0.998198,997,998
974,-0.000670,-0.003559,-0.004099,10.153964,0.000000,1.000630,1073,1074
975,0.001894,0.000410,-0.005391,10.226549,-0.000000,0.996686,972,973
976,-0.000000,-0.000000,0.000000,9.962307,-0.000000,0.998226,1012,1013
977,0.007132,-0.001016,0.004279,10.111461,0.000000,0.998988,948,949
978,-0.005793,0.005454,-0.000997,10.618644,-0.000000,1.005353,1027,1028
979,-0.004466,-0.003027,-0.001883,10.163870,0.000000,0.994770,983,984
980,0.000000,-0.000000,0.000000,10.107570,0.000000,0.998177,990,991
981,0.000000,0.000000,0.000000,9.997914,-0.000000,0.998230,1016,1017
982,0.000000,-0.000000,-0.000000,10.001663,0.000000,0.998228,1015,1016
983,-0.000000,-0.000000,-0.000000,9.963298,0.000000,0.998258,1031,1032
984,-0.002246,0.005055,0.001368,10.307450,0.000000,1.003805,987,988
985,-0.002130,-0.000602,-0.005347,10.240582,0.000000,1.002541,957,958
986,0.009205,0.000605,-0.003934,10.116907,0.000000,0.996534,1007,1008
987,-0.001416,-0.003473,-0.004401,10.206085,0.000000,1.000960,968,969
988,-0.005399,0.001405,0.001441,10.412878,0.000000,1.001382,968,969
989,0.000000,-0.000000,-0.000000,9.916627,0.000000,0.998200,996,997
990,0.002061,0.003205,-0.004020,10.334654,0.000000,1.001293,1032,1033
991,-0.006392,-0.007645,-0.000910,10.388230,0.000000,1.004124,1011,1012
992,0.007985,-0.008805,0.010631,10.591746,0.000000,1.004632,994,995
993,-0.003546,0.004401,0.000871,10.019914,0.000000,0.998102,996,997
994,-0.000000,-0.000000,0.000000,9.971191,0.000000,0.998169,981,982
995,-0.000000,0.000000,-0.000000,10.022166,0.000000,0.998151,973,974
996,0.004465,-0.001683,0.006458,10.430963,-0.000000,1.004065,1023,1024
997,-0.001615,0.000138,0.005353,10.239707,0.000000,1.000488,1019,1020
998,-0.000000,0.000000,0.000000,9.980992,0.000000,0.998134,963,964
999,-0.002386,-0.005060,-0.000458,10.230604,0.000000,0.997513,1013,1014
1000,0.000000,-0.000000,-0.000000,10.036784,0.000000,0.998235,1020,1021
1001,0.006277,-0.002908,-0.016874,10.636336,0.000000,1.012583,989,990
1002,0.002772,-0.009777,0.001286,10.165949,0.000000,1.002238,971,972
1003,0.000000,-0.000000,-0.000000,9.742793,0.000000,0.998210,995,996
1004,0.007717,-0.006117,0.001935,10.438568,0.000000,1.003914,1012,1013
1005,-0.000000,-0.000000,0.000000,9.923855,0.000000,0.998227,1011,1012
1006,0.004571,0.000986,-0.003204,10.349596,0.000000,1.000606,989,990
1007,0.000000,-0.000000,-0.000000,10.163546,-0.000000,0.998176,992,993
1008,-0.002758,0.000864,-0.004737,10.668600,0.000000,1.000737,1004,1005
1009,0.000500,0.007757,-0.009042,10.714079,0.000000,1.005045,957,958
1010,0.011311,-0.001587,-0.007132,10.573539,0.000000,1.009062,957,958
1011,-0.000000,-0.000000,-0.000000,10.037581,0.000000,0.998208,1005,1006
1012,0.000791,-0.001811,0.005480,10.046056,0.000000,0.997692,960,961
1013,0.000000,0.000000,0.000000,9.797198,0.000000,0.998302,1051,1052
1014,-0.008813,-0.002768,-0.007447,10.361385,0.000000,1.006460,988,989
1015,0.000000,0.000000,-0.000000,10.200184,0.000000,0.998255,1038,1039
1016,-0.001951,-0.002483,-0.004637,10.542623,0.000000,0.999594,981,982
1017,-0.006039,0.000641,-0.005507,10.271161,0.000000,0.997152,991,992
1018,0.005953,-0.002243,0.005521,10.323515,0.000000,1.005466,948,949
1019,0.000000,-0.000000,-0.000000,9.824490,-0.000000,0.998214,1000,1001
1020,0.001644,-0.000273,-0.005399,10.362579,0.000000,1.002142,1008,1009
1021,-0.000200,0.004511,-0.003514,10.237041,0.000000,1.002332,984,985
1022,-0.003151,0.009569,-0.006452,10.226392,0.000000,1.002955,996,997
1023,-0.001803,0.005552,-0.000009,10.043750,0.000000,0.996490,949,950
1024,-0.005045,-0.001473,0.002486,10.336068,0.000000,0.999946,946,947
1025,0.000000,0.000000,0.000000,10.021088,0.000000,0.998304,1061,1062
1026,0.004892,-0.002064,0.002253,10.119381,0.000000,0.998240,964,965
1027,-0.002611,-0.000270,0.007461,10.479358,0.000000,1.002356,1038,1039
1028,-0.002204,-0.001453,0.005170,10.558852,0.000000,1.003354,936,937
1029,0.002914,-0.005868,0.004556,10.313102,0.000000,1.003494,1040,1041
1030,-0.004150,-0.004879,-0.005048,10.489208,0.000000,1.002488,971,972
1031,-0.000000,-0.000000,0.000000,9.721328,0.000000,0.998249,1016,1017
1032,0.000000,-0.000000,0.000000,10.047656,0.000000,0.998177,988,989
1033,-0.000000,-0.000000,0.000000,9.928166,0.000000,0.998187,989,990
1034,0.000000,0.000000,-0.000000,10.078716,0.000000,0.998227,1017,1018
1035,-0.000000,0.000000,0.000000,10.151406,0.000000,0.998151,978,979
1036,0.006475,0.002350,0.009000,10.566568,0.000000,1.003753,1050,1051
1037,0.004336,-0.001257,-0.003524,10.435793,0.000000,1.002756,967,968
1038,-0.000000,-0.000000,0.000000,9.922623,0.000000,0.998165,977,978
1039,0.001753,0.003573,0.003965,10.571155,-0.000000,0.996131,959,960
1040,-0.000000,-0.000000,-0.000000,10.159689,0.000000,0.998166,986,987
1041,0.001021,-0.005085,0.001371,10.442542,0.000000,0.999047,1077,1078
1042,0.012005,0.002377,0.007161,10.709150,0.000000,1.007341,1051,1052
1043,-0.000000,0.000000,-0.000000,9.932497,0.000000,0.998110,949,950
1044,0.000000,0.000000,-0.000000,9.801967,0.000000,0.998271,1032,1033
1045,0.001943,0.003454,-0.004077,10.139409,0.000000,0.998123,1002,1003
1046,-0.010721,-0.009265,0.007106,10.390305,0.000000,0.999884,1011,1012
1047,-0.009486,-0.011906,0.008953,10.426902,0.000000,1.007117,1070,1071
1048,0.005253,-0.000425,-0.001905,10.279261,0.000000,0.998409,1013,1014
1049,0.005967,0.006920,-0.003566,10.599410,0.000000,1.007544,1024,1025
1050,0.008287,0.003370,-0.004824,10.163607,0.000000,1.008171,1010,1011
1051,-0.006468,-0.002278,-0.009576,10.418287,0.000000,1.007540,1007,1008
1052,-0.006161,-0.004021,0.003276,10.297752,0.000000,1.003400,1021,1022
1053,-0.000000,0.000000,-0.000000,9.988116,0.000000,0.998231,1016,1017
1054,-0.000773,0.005458,0.001267,9.970734,0.000000,1.001209,1036,1037
1055,0.003194,0.011231,0.000112,10.360898,-0.000000,1.006384,1035,1036
1056,-0.003191,0.005643,0.004812,10.391593,0.000000,0.996766,981,982
1057,-0.000860,0.002976,0.004918,10.121167,0.000000,0.996572,953,954
1058,-0.000000,0.000000,0.000000,10.258359,-0.000000,0.998239,1031,1032
1059,0.014137,-0.004541,0.004190,10.325193,-0.000000,1.004120,934,935
1060,0.004246,0.002176,-0.002761,9.960237,-0.000000,0.997483,1070,1071
1061,0.001503,-0.003795,-0.007090,10.008221,0.000000,0.999721,1005,1006
1062,0.010458,0.005993,0.005332,10.299754,-0.000000,1.000320,1017,1018
1063,-0.002747,-0.001374,0.004702,10.349217,0.000000,1.000637,998,999
1064,-0.003048,0.001418,0.004539,10.350076,0.000000,0.996914,984,985
1065,-0.000315,0.005940,-0.005844,10.437572,0.000000,1.004420,949,950
1066,-0.006145,-0.002728,0.006968,10.536049,0.000000,1.000056,1050,1051
1067,0.000000,0.000000,0.000000,9.849670,0.000000,0.998210,999,1000
1068,-0.000762,0.011645,-0.000887,10.462333,-0.000000,1.006596,999,1000
1069,-0.000848,0.005421,0.001498,10.306700,0.000000,1.001097,989,990
1070,0.000000,-0.000000,0.000000,10.035581,0.000000,0.998183,991,992
1071,-0.002410,-0.004949,0.001739,10.404890,0.000000,1.002859,957,958
1072,0.004100,-0.004071,-0.000213,10.041855,0.000000,1.000806,980,981
1073,0.000000,0.000000,-0.000000,10.116945,-0.000000,0.998231,1021,1022
1074,0.001649,0.002644,-0.004778,10.207334,0.000000,1.003523,1004,1005
1075,-0.000000,-0.000000,-0.000000,9.988980,-0.000000,0.998219,1009,1010
1076,-0.000000,0.000000,-0.000000,9.966943,0.000000,0.998222,1010,1011
1077,-0.002045,0.004377,-0.006330,10.606102,0.000000,1.005959,1019,1020
1078,-0.003816,0.001302,0.004055,10.351496,0.000000,1.001078,973,974
1079,-0.000843,-0.005001,-0.002614,9.905461,0.000000,1.002175,1036,1037
1080,-0.005331,-0.004622,0.013462,10.449457,0.000000,1.004086,1071,1072
1081,-0.001561,-0.012406,-0.005073,10.081316,0.000000,0.996579,1007,1008
1082,0.000000,0.000000,0.000000,10.156483,0.000000,0.998080,942,943
1083,0.000000,0.000000,0.000000,10.058001,0.000000,0.998137,967,968
1084,-0.000617,-0.002616,-0.005068,10.158594,0.000000,1.001461,977,978
1085,0.000514,-0.011507,0.002132,10.503862,0.000000,1.001339,977,978
1086,0.000000,-0.000000,0.000000,9.969551,0.000000,0.998208,1002,1003
1087,-0.000000,-0.000000,0.000000,10.125731,0.000000,0.998217,1013,1014
1088,0.003418,0.003985,-0.001619,10.581084,0.000000,0.997547,1011,1012
1089,-0.000000,-0.000000,-0.000000,10.217236,0.000000,0.998169,990,991
1090,0.004434,-0.003522,0.000642,10.280251,0.000000,1.000997,990,991
1091,0.000000,-0.000000,0.000000,10.303252,0.000000,0.998221,1022,1023
1092,-0.001828,-0.002763,-0.006997,10.636065,0.000000,1.000905,1062,1063
1093,0.014149,-0.002844,-0.003255,10.390052,0.000000,1.004636,984,985
1094,-0.004389,0.002392,0.013676,10.733119,0.000000,1.009923,991,992
1095,-0.000000,-0.000000,-0.000000,9.957609,-0.000000,0.998146,968,969
1096,0.013989,0.008915,-0.015189,10.530382,0.000000,1.014994,1026,1027
1097,0.000367,0.005062,0.002439,10.580838,0.000000,1.000291,987,988
1098,0.006073,-0.000751,0.007791,10.128409,0.000000,0.996204,1048,1049
1099,-0.001940,-0.001756,-0.005053,10.244329,0.000000,1.002052,990,991
1100,0.003644,-0.002596,0.003474,10.274102,0.000000,1.000407,999,1000
1101,-0.001696,0.007318,-0.006661,10.499556,0.000000,1.008043,1015,1016
1102,0.000000,0.000000,-0.000000,9.896343,0.000000,0.998138,962,963
1103,-0.007451,-0.006450,0.008562,10.631106,0.000000,1.000328,987,988
1104,-0.006354,-0.012812,-0.000591,10.669487,0.000000,1.003981,1008,1009
1105,-0.000000,-0.000000,0.000000,10.216997,0.000000,0.998265,1045,1046
1106,-0.007191,-0.009259,0.011694,10.302988,0.000000,0.996120,952,953
1107,0.010639,-0.008224,0.001670,10.530100,0.000000,1.005827,968,969
1108,-0.000000,-0.000000,0.000000,9.828300,0.000000,0.998267,1031,1032
1109,0.000000,-0.000000,-0.000000,10.065555,0.000000,0.998192,997,998
1110,0.004866,-0.002186,0.001349,10.242682,0.000000,0.999576,1055,1056
1111,0.000000,0.000000,0.000000,10.133930,0.000000,0.998147,975,976
1112,0.006635,-0.002803,-0.004240,9.909614,0.000000,0.997955,973,974
1113,-0.000097,-0.012963,0.013355,10.391112,0.000000,1.007329,968,969
1114,-0.000000,-0.000000,0.000000,9.853908,0.000000,0.998247,1020,1021
1115,-0.002849,-0.007502,0.002053,10.249832,-0.000000,0.996600,980,981
1116,0.006099,0.004152,-0.003484,10.431843,0.000000,1.002983,994,995
1117,0.007525,0.009027,0.002074,10.490506,0.000000,1.002630,968,969
1118,-0.009762,0.005676,0.014840,10.176016,0.000000,1.008882,972,973
1119,0.000000,-0.000000,-0.000000,9.730161,0.000000,0.998131,952,953
1120,0.001119,-0.004512,-0.003368,10.179819,0.000000,0.999130,1001,1002
1121,-0.000000,0.000000,-0.000000,10.068755,0.000000,0.998253,1032,1033
1122,-0.007093,0.009056,-0.009050,10.405437,-0.000000,1.009119,1016,1017
1123,-0.002274,-0.002232,-0.004977,10.052303,0.000000,1.002135,953,954
1124,0.000000,-0.000000,0.000000,9.735457,0.000000,0.998159,967,968
1125,-0.000000,0.000000,-0.000000,9.955631,0.000000,0.998292,1051,1052
1126,0.017831,0.001734,0.010315,10.205618,-0.000000,1.004443,1012,1013
1127,0.000490,0.002015,0.005364,10.408296,-0.000000,0.997111,945,946
1128,0.000527,-0.005229,-0.002469,10.052274,0.000000,1.003318,992,993
1129,-0.003579,-0.003531,-0.002568,10.274456,0.000000,1.002809,1003,1004
1130,-0.005173,-0.002313,-0.000201,10.004561,0.000000,0.999048,1023,1024
1131,-0.006491,0.001370,0.007193,10.489018,0.000000,1.002559,1051,1052
1132,0.000544,-0.005437,-0.000881,10.295559,0.000000,0.999052,1042,1043
1133,0.005315,-0.002371,0.000498,9.963721,-0.000000,1.001317,971,972
1134,0.003906,-0.001965,0.003405,10.091331,0.000000,0.999236,1067,1068
1135,0.000000,0.000000,0.000000,9.998064,-0.000000,0.998112,952,953
1136,0.002918,-0.004189,-0.002326,10.461656,-0.000000,1.001720,1003,1004
1137,0.000000,0.000000,-0.000000,9.516027,-0.000000,0.998242,1004,1005
1138,-0.005070,0.000400,0.010536,10.355706,0.000000,1.005771,1024,1025
1139,0.001082,-0.009923,-0.001902,10.179663,0.000000,1.003058,1008,1009
1140,0.009251,-0.001482,0.002910,10.736801,0.000000,1.002119,1018,1019
1141,-0.002282,0.004417,0.002795,10.446274,0.000000,0.999750,971,972
1142,0.001305,-0.005304,-0.005833,10.126618,0.000000,1.002787,1053,1054
1143,0.005222,0.002316,-0.011653,10.475909,0.000000,1.009802,1049,1050
1144,0.005572,-0.000536,-0.000854,10.241858,0.000000,1.001699,996,997
1145,0.007268,0.001977,0.003006,10.125920,0.000000,0.999821,1022,1023
1146,0.001523,-0.009161,0.003882,10.172781,0.000000,0.998173,1006,1007
1147,-0.002091,0.007225,0.002899,10.359684,0.000000,0.999591,1024,1025
1148,-0.000000,-0.000000,-0.000000,9.972720,-0.000000,0.998261,1033,1034
1149,-0.002798,0.000293,0.005059,10.087413,-0.000000,0.995189,963,964
1150,-0.000000,-0.000000,-0.000000,9.952042,-0.000000,0.998091,940,941
1151,0.000000,0.000000,-0.000000,10.046915,0.000000,0.998112,954,955
1152,0.001167,-0.003492,-0.007073,10.470244,0.000000,1.003931,1034,1035
1153,0.000000,0.000000,0.000000,10.154346,-0.000000,0.998210,1010,1011
1154,-0.000000,-0.000000,-0.000000,9.993254,0.000000,0.998256,1031,1032
1155,-0.003628,-0.006220,0.003568,10.497220,0.000000,1.003960,1018,1019
1156,0.000000,0.000000,-0.000000,9.943840,-0.000000,0.998173,982,983
1157,-0.005116,-0.002031,0.000949,10.053425,0.000000,1.000208,1054,1055
1158,0.000000,0.000000,0.000000,10.199260,-0.000000,0.998115,961,962
1159,-0.002822,-0.001466,0.004912,10.085357,0.000000,0.999902,960,961
1160,0.015291,-0.014702,0.022639,10.578169,0.000000,1.028502,942,943
1161,-0.005159,-0.002539,-0.000770,9.912329,0.000000,0.999198,988,989
1162,-0.001029,0.009467,0.003600,9.936019,-0.000000,0.992622,1000,1001
1163,0.001275,-0.005241,0.001731,10.021453,0.000000,0.996490,1009,1010
1164,-0.000856,0.005352,-0.001643,10.382167,0.000000,1.001176,984,985
1165,-0.001626,0.005389,-0.001115,10.125324,0.000000,0.998222,989,990
1166,0.002308,0.006021,-0.005048,10.334286,0.000000,1.004451,997,998
1167,0.000000,0.000000,0.000000,9.888135,0.000000,0.998182,985,986
1168,0.000000,0.000000,-0.000000,9.781684,0.000000,0.998295,1046,1047
1169,0.003563,-0.004003,0.001579,10.270611,-0.000000,0.999787,1013,1014
1170,0.000000,0.000000,0.000000,10.221215,0.000000,0.998150,980,981
1171,-0.006361,-0.002049,0.004707,10.600856,-0.000000,0.998916,968,969
1172,-0.001741,-0.000699,-0.007990,10.126473,0.000000,1.000563,979,980
1173,0.006400,0.004674,-0.001789,10.406038,0.000000,0.997073,976,977
1174,0.002526,0.001307,0.004850,10.339195,0.000000,0.996354,1012,1013
1175,0.000000,-0.000000,-0.000000,10.026628,0.000000,0.998145,970,971
1176,-0.004817,-0.002775,0.001299,10.458330,0.000000,1.002525,975,976
1177,-0.003790,-0.004154,0.000821,10.201609,0.000000,1.001279,1021,1022
1178,-0.000000,-0.000000,0.000000,10.081696,0.000000,0.998100,949,950
1179,0.003778,-0.014709,-0.014840,10.482965,0.000000,1.017728,1032,1033
1180,0.011271,-0.007686,-0.027348,10.815328,0.000000,1.016129,988,989
1181,-0.004788,0.002006,0.002075,10.293538,0.000000,0.998506,1030,1031
1182,-0.000000,0.000000,0.000000,10.128873,0.000000,0.998145,974,975
1183,0.001927,0.000205,0.005264,10.185876,0.000000,1.000264,1019,1020
1184,-0.003718,-0.002482,0.003452,10.228505,-0.000000,1.003341,1010,1011
1185,-0.005208,0.002088,0.005939,10.405477,0.000000,1.000378,980,981
1186,0.007503,0.008707,0.002724,10.553958,0.000000,1.006905,988,989
1187,-0.000404,0.005262,0.001421,10.283100,0.000000,0.998031,1070,1071
1188,0.002581,0.012391,-0.012406,10.737109,0.000000,1.004710,1046,1047
1189,-0.000000,0.000000,0.000000,10.134118,0.000000,0.998213,1011,1012
1190,-0.001904,-0.004151,-0.006523,10.323726,0.000000,1.002597,1042,1043
1191,0.000000,0.000000,0.000000,9.789477,0.000000,0.998209,996,997
1192,0.003111,0.005002,-0.005948,10.242310,0.000000,0.998742,937,938
1193,-0.006577,-0.004825,0.001479,10.074012,0.000000,1.000838,980,981
1194,-0.003015,0.003715,-0.002834,10.321592,0.000000,1.003053,1021,1022
1195,-0.005502,0.000532,0.001400,10.221995,-0.000000,0.999886,985,986
1196,-0.000000,0.000000,0.000000,9.939040,-0.000000,0.998186,989,990
1197,-0.004413,0.002841,-0.002091,10.237775,0.000000,1.000608,1005,1006
1198,-0.032033,0.025103,0.021592,10.920874,0.000000,1.031253,986,987
1199,-0.000000,-0.000000,-0.000000,9.948539,-0.000000,0.998242,1021,1022
1200,0.000000,0.000000,0.000000,10.180048,0.000000,0.998273,1048,1049
1201,0.002458,0.002164,0.004932,10.045356,0.000000,0.999648,947,948
1202,0.000000,-0.000000,0.000000,9.803734,0.000000,0.998231,1009,1010
1203,-0.000101,0.007779,-0.001920,10.455438,0.000000,1.001231,1008,1009
1204,-0.000000,0.000000,-0.000000,9.779076,0.000000,0.998190,985,986
1205,0.006990,-0.023109,0.003094,10.477966,0.000000,1.011574,1015,1016
1206,-0.015489,0.033831,-0.007743,10.925793,0.000000,1.033716,1013,1014
1207,-0.003194,0.004198,0.013726,10.279313,0.000000,0.998817,999,1000
1208,0.001635,0.004597,-0.002797,10.439752,0.000000,1.000217,991,992
1209,0.000000,-0.000000,0.000000,9.964218,-0.000000,0.998250,1026,1027
1210,0.001948,-0.004715,0.006289,10.309663,0.000000,0.996808,979,980
1211,0.009342,0.006264,0.002155,10.639618,0.000000,1.002318,1015,1016
1212,-0.004138,-0.014773,-0.002987,10.712321,0.000000,1.010641,1030,1031
1213,0.005276,0.001062,0.001775,10.374178,0.000000,1.000259,984,985
1214,0.008988,0.003167,-0.015750,10.728925,0.000000,1.013750,974,975
1215,-0.004826,-0.002644,0.000177,10.277578,0.000000,0.998996,1040,1041
1216,-0.000000,0.000000,-0.000000,9.714297,0.000000,0.998176,975,976
1217,0.002176,-0.004730,0.001594,10.272959,-0.000000,1.002782,1089,1090
1218,-0.005143,-0.002015,0.001987,10.164047,0.000000,1.001762,954,955
1219,-0.007316,-0.001042,0.002514,10.529132,0.000000,1.005389,1061,1062
1220,0.000951,0.000930,-0.005550,10.330532,0.000000,1.003342,983,984
1221,-0.001980,0.001794,-0.013009,10.636611,0.000000,1.006087,992,993
1222,-0.001850,-0.003855,0.003796,9.972610,0.000000,1.000151,1021,1022
1223,-0.000561,0.001094,-0.005649,10.175467,0.000000,0.998138,980,981
