85008723524,384.241300,432.825100,829.234000,2.328737,0.000000,0.102957,29,41
85002627921,378.510900,459.722500,858.832800,8.051608,0.000000,0.170256,132,156
85013003036,380.826600,497.981300,890.417500,3.784453,0.000000,0.086740,16,20
85010471540,399.250900,458.818400,901.963900,5.639556,0.000000,0.086573,17,31
85004866042,402.451700,483.330800,839.536000,6.975576,-0.000000,0.130513,59,80
85012405124,397.258700,430.490900,877.715900,2.328737,0.000000,0.067121,5,22
85002628177,402.707600,518.501600,914.954000,7.108326,0.000000,0.164471,117,156
85008109098,426.701100,427.855300,824.459000,4.203304,-0.000000,0.096057,23,45
85011431780,349.898400,462.682700,860.784100,8.874413,0.000000,0.066438,25,26
85002119387,336.084200,472.012400,889.857400,7.266734,-0.000000,0.160444,111,196
85004980913,367.392200,445.583800,912.954300,54.145794,0.000000,0.133275,63,78
85003004470,338.261900,464.340800,892.513400,8.301229,0.000000,0.166440,123,135
85012968731,341.924600,464.406200,886.232700,2.328737,0.000000,0.063892,4,20
85008566782,332.466300,479.105000,876.908600,3.662643,-0.000000,0.089351,19,42
85001822914,420.945600,476.980600,885.474200,4.704901,0.000000,0.190282,186,230
85012968746,364.236300,485.867100,878.034400,6.698163,0.000000,0.222855,19,20
85006135873,341.040900,460.908200,844.208700,4.382021,0.000000,0.118951,50,62
85010847727,411.400800,438.087000,910.116000,9.188456,0.000000,0.068122,7,29
85010290550,346.418400,508.943100,857.705200,20.991233,0.000000,0.100308,26,32
85002172634,416.294800,443.886900,870.744600,12.543311,0.000000,0.183888,167,191
85007186085,379.790100,468.240400,871.944900,2.328737,0.000000,0.079809,5,52
85008581404,381.578600,463.122700,875.079800,7.813582,0.000000,0.110168,37,42
85008887808,374.493600,426.405000,850.072900,8.356426,0.000000,0.092165,21,40
85008275112,338.851300,516.205300,912.501000,15.479953,0.000000,0.109068,30,44
85010090838,361.636800,461.241000,874.030300,2.328737,0.000000,0.073999,3,33
85012692446,366.933400,509.015900,822.139800,9.218916,0.000000,0.062927,5,21
85010829612,365.985500,421.070900,883.923900,2.328737,0.000000,0.082548,7,29
85007309245,393.578800,458.131800,858.905300,7.872418,0.000000,0.114685,35,51
85002906370,396.050700,477.425300,916.074400,7.082527,0.000000,0.159781,110,140
85004369267,337.002600,479.987200,848.207200,6.940952,0.000000,0.138691,74,90
85002692375,426.908600,507.463900,903.773400,8.838004,-0.000000,0.165676,125,152
85011877399,363.580700,451.181400,846.328400,2.328737,0.000000,0.055469,4,24
85012965138,426.087700,457.091600,843.500500,2.328737,0.000000,0.064194,7,20
