#npart f_downsample c_low c_med c_up c_vel
305 1000.0 5.73676673841 5.7838981326 5.85110100945 6.17934687537
305 1000.0 8.34432832923 8.41890714422 8.52832006495 7.75418060588
305 1000.0 6.83578892304 6.89289250591 6.97593764952 7.74622010609
305 1000.0 8.24908212819 8.34370454432 8.41873904334 9.24172075068
305 1000.0 5.75874556949 5.81283117371 5.8422872592 5.91161910172
305 1000.0 7.9606536998 8.01150891116 8.08686523716 9.52368691258
305 1000.0 6.37717430941 6.46000555761 6.51093859881 7.47627134944
305 1000.0 7.23353869915 7.31316503309 7.38383165381 8.54789083565
305 1000.0 8.2157452156 8.30812680183 8.39271921287 9.57562192369
305 1000.0 7.38320663471 7.45293295053 7.51306448035 8.79655525393
305 1000.0 5.53946698051 5.60086976815 5.65745968532 7.35448838367
305 1000.0 7.7663702007 7.84252314893 7.90999890116 10.1965793408
305 1000.0 7.5461966813 7.63786363454 7.72070146486 8.280153592
305 1000.0 9.25327261305 9.35371083942 9.46892055129 9.61384760227
305 1000.0 5.10857347314 5.16188740391 5.19712640938 6.33324971084
305 1000.0 6.48773619428 6.52704436175 6.61525381722 7.48024029049
305 1000.0 7.96117324356 8.02999289442 8.13430241527 8.48201794194
305 1000.0 6.2021848299 6.2596397232 6.32833859079 6.90601743001
305 1000.0 5.41278468085 5.44186078749 5.49122530808 7.03154967118
305 1000.0 8.0530002614 8.14134983741 8.19207082901 8.27143425873
305 1000.0 7.39778053968 7.48680124671 7.55817956244 9.662577752
305 1000.0 6.10046366742 6.18039185997 6.20861076041 6.48495405394
305 1000.0 6.1058497284 6.1736429725 6.23439728656 6.34019368489
305 1000.0 6.66064048308 6.75744130166 6.80766234865 9.58666719117
305 1000.0 5.54925464619 5.61589598837 5.68085143578 5.93037002243
305 1000.0 9.23330334293 9.31682186736 9.40500884841 9.71986886943
305 1000.0 4.98646646751 5.034858575 5.08133923032 5.18167179297
305 1000.0 5.83231188269 5.878669112 5.94346937408 5.64209545899
305 1000.0 5.82737326207 5.90379975352 5.9592853913 6.81924427158
305 1000.0 4.83787700763 4.89877912787 4.93375154963 5.5243192069
305 1000.0 5.43313409028 5.50317146937 5.57031124001 7.10517478579
305 1000.0 8.02590801778 8.11443495204 8.20226703484 8.73703888934
305 1000.0 6.42760840494 6.49556565647 6.54287693596 9.00855965039
305 1000.0 7.74218335309 7.83464289408 7.90733773103 8.52347875922
305 1000.0 6.37160254369 6.43663864746 6.47461940219 7.58480713071
305 1000.0 7.27678936854 7.3344915395 7.41349536541 7.93404583103
305 1000.0 6.07106660203 6.133784897 6.20158421627 7.3059425173
305 1000.0 7.02413307053 7.09704024709 7.16314894971 9.08658419344
305 1000.0 9.92796520007 10.0430273272 10.1628492357 10.5279069352
305 1000.0 7.60506559002 7.68818783055 7.76659149301 7.68859717033
305 1000.0 7.3334805462 7.41046622807 7.49023940623 8.15768482566
305 1000.0 9.05839234169 9.14613580342 9.22941357663 11.1827226953
305 1000.0 6.18322164821 6.24037834757 6.28974729834 6.82244229604
305 1000.0 7.87977892472 7.97139266615 8.04166836446 9.69129329867
305 1000.0 6.54395907719 6.60311128812 6.66913709589 7.14348916604
305 1000.0 7.27457235517 7.35278211988 7.42304885221 8.27730347987
305 1000.0 6.55055116865 6.63256873393 6.6742465721 7.03580646736
305 1000.0 6.42991810548 6.48929191809 6.54164364805 7.05528704993
305 1000.0 7.17755183498 7.251044385 7.31730137383 8.90811157798
305 1000.0 6.0755682195 6.1416857326 6.1919149847 7.82003592561
305 1000.0 7.10481683048 7.19941955625 7.25125934345 8.44762019992
305 1000.0 6.06840997647 6.12908858129 6.173987473 7.49368871755
305 1000.0 6.84167804146 6.91919070369 7.00288267988 7.97189082831
305 1000.0 8.11195507598 8.2183079058 8.34419987952 9.37072028206
305 1000.0 6.28245022698 6.35449679002 6.40629981055 8.16534061556
305 1000.0 6.64463413293 6.71580814567 6.78466477939 8.01412878082
305 1000.0 9.91780362952 10.047097532 10.1823607813 10.0912997547
305 1000.0 5.41122672441 5.45983283135 5.51610343706 6.41754407293
305 1000.0 6.05452765232 6.11800333011 6.17799849189 6.91201157768
305 1000.0 8.22802987287 8.33104727961 8.40910691776 8.6892811138
305 1000.0 5.87413105917 5.91460318174 5.98841510811 6.4469990998
305 1000.0 5.37941437182 5.43280522301 5.47923134521 7.82330709898
305 1000.0 9.02659283949 9.09338557146 9.19046968055 10.8030242335
305 1000.0 6.53819152838 6.61564812924 6.7016140951 7.9357826252
305 1000.0 9.030460797 9.12451778257 9.22044570347 12.9488431916
305 1000.0 6.79237404241 6.86193867502 6.93431682436 8.04101330363
305 1000.0 7.94516702186 8.0717341402 8.12721381439 8.85947042139
305 1000.0 8.49819906089 8.58010913266 8.66307371741 9.32446082025
305 1000.0 6.89667844941 6.95725325127 7.02771202831 8.05073318782
305 1000.0 8.40279284928 8.5078640074 8.57547090827 9.08811322593
305 1000.0 7.44066768445 7.50910513885 7.58370667586 8.97707792463
305 1000.0 6.16292599489 6.24127337452 6.2835242372 5.9696659629
305 1000.0 5.78583102525 5.84669799513 5.90795250115 6.15426255342
305 1000.0 6.67174832959 6.72402355475 6.78528220527 7.04514908851
305 1000.0 6.96773746647 7.02489525996 7.08488856329 8.03434058687
305 1000.0 8.65590331133 8.72998883013 8.79734989421 9.53068444624
305 1000.0 7.36047054193 7.42837350904 7.50471109314 8.897642387
305 1000.0 6.99382491637 7.05704082401 7.13323054744 7.88527073981
305 1000.0 5.90039581783 5.96612933928 6.02261859747 6.18201544434
305 1000.0 5.79853544157 5.86325576643 5.913459397 7.13694201481
305 1000.0 7.06850842968 7.13036508978 7.21092117417 6.71342977202
305 1000.0 5.68723800556 5.75170034355 5.80779485984 6.36026877906
305 1000.0 5.70994159809 5.78069948177 5.82888913531 6.63988091802
305 1000.0 6.9978900309 7.06377410497 7.14706033074 9.6554674722
305 1000.0 6.77213074826 6.84290797472 6.903303347 8.57014739293
305 1000.0 8.19434616442 8.27415661412 8.37001633914 9.09056258117
305 1000.0 6.98896650238 7.06883794233 7.1460074496 8.62881767501
305 1000.0 5.32008540671 5.38689581707 5.45068207144 6.03706132667
305 1000.0 6.83829902758 6.94071731607 7.01319128327 6.43693721717
305 1000.0 7.51619671819 7.58107250022 7.68071118488 9.82715044159
305 1000.0 7.01347329134 7.06378362638 7.13213505626 8.2797962084
305 1000.0 7.12498149403 7.20298008177 7.26591440221 8.9730613235
305 1000.0 6.51179318545 6.59933932129 6.66035361175 8.12546358475
305 1000.0 6.18476031373 6.25289079026 6.31619056471 6.43111948221
305 1000.0 5.82335859869 5.88528869991 5.97169921239 6.88349243601
305 1000.0 8.74356158938 8.85536612288 8.92390066905 10.104246478
305 1000.0 5.87714070498 5.91539716512 5.97259438811 6.65617132698
305 1000.0 5.06817314932 5.11939739585 5.16660201534 6.37223375078
305 1000.0 7.97410136586 8.06478997484 8.14174965817 9.60773217864
