#npart f_downsample c_low c_med c_up c_vel
309 1000.0 5.10011843825 5.1489382242 5.19149516347 6.35714075794
309 1000.0 5.05162801014 5.0927378009 5.13099373208 4.95915377687
309 1000.0 5.10878236974 5.13034126933 5.17891843216 5.57344232848
309 1000.0 5.66445738377 5.72097374431 5.78372745489 6.46623395919
309 1000.0 6.89467131057 6.94960896517 7.01353885482 6.77155197838
309 1000.0 7.13232431783 7.25711699112 7.32435382183 7.0529087646
309 1000.0 6.01110108132 6.07147777658 6.12185871747 7.41943045103
309 1000.0 5.56365255235 5.62563288828 5.67189519048 6.02221980245
309 1000.0 7.708329108 7.79690522085 7.86633466778 8.08505303341
309 1000.0 6.58318127836 6.63672056866 6.70846638295 7.95136545385
309 1000.0 5.1255179158 5.18731365998 5.23649721442 6.19279117395
309 1000.0 4.79038508036 4.84142177401 4.8629752112 6.312661611
309 1000.0 6.17887468785 6.26282849585 6.31838454927 7.18373094764
309 1000.0 6.58246339825 6.63973284362 6.69773078907 6.3182397941
309 1000.0 4.87804562785 4.92001765708 4.98548302959 6.18154270023
309 1000.0 6.78928618375 6.87600831617 6.96277008301 6.75665760139
309 1000.0 6.03004542802 6.09294026609 6.14589249115 7.02302022088
309 1000.0 6.14301612442 6.20442786179 6.27922070722 5.7570600748
309 1000.0 4.55846711957 4.60526963524 4.64468355489 5.85519227256
309 1000.0 4.85546881584 4.91854720487 4.96782382951 5.29882421135
309 1000.0 5.66571630077 5.72182594739 5.77230470873 6.82196345052
309 1000.0 6.56457608068 6.62719164894 6.68568332296 7.09781537818
309 1000.0 6.19967820953 6.26639434656 6.31480779254 7.22226030831
309 1000.0 5.81844355408 5.89307175037 5.95117019953 6.27329016989
309 1000.0 6.39987162724 6.45321494053 6.51725183249 6.6459456703
309 1000.0 6.48447485213 6.54613844477 6.6177508982 6.67608516939
309 1000.0 4.70197097469 4.73526286933 4.77107428241 5.87831125657
309 1000.0 5.6316337808 5.69087313315 5.74744525126 5.83527979305
309 1000.0 5.38207304782 5.44297855496 5.50413008092 5.65418198659
309 1000.0 5.40010939973 5.44311698785 5.49134445093 6.92677368971
309 1000.0 5.81699756632 5.86574541159 5.92316738814 7.02534661803
309 1000.0 7.44331858053 7.52449799324 7.60452033319 7.43515125415
309 1000.0 6.30235149604 6.37276834742 6.4556018634 7.46195181167
309 1000.0 5.70331421265 5.77442906554 5.83614466739 5.55947761974
309 1000.0 5.81096937114 5.86916962521 5.924451019 6.47622981941
309 1000.0 5.92675832061 5.98975845407 6.05725960906 5.86152052222
309 1000.0 7.37539823709 7.45973027122 7.54833883263 7.75006559033
309 1000.0 4.69197116545 4.73545006326 4.77783310407 5.68968236793
309 1000.0 7.00298252901 7.07180618392 7.12388882051 6.4208837136
309 1000.0 4.60285025084 4.64350079333 4.68475977864 5.07942521362
309 1000.0 7.0045389465 7.0758141371 7.14645628746 8.70966106632
309 1000.0 7.5786038879 7.66124357682 7.73021759586 8.76689314564
309 1000.0 5.7410412114 5.78684636503 5.84858032507 6.36966388254
309 1000.0 8.92596555569 9.02697443786 9.11713532353 9.74446823452
309 1000.0 6.11832421451 6.16843965411 6.23910515073 7.07467245578
309 1000.0 7.13733936916 7.20996737895 7.28575720843 7.87676051336
309 1000.0 5.22711368045 5.27448267174 5.33175102926 7.22055563236
309 1000.0 4.91935176317 4.96283069215 5.01493626381 5.59075181803
309 1000.0 5.31275003293 5.35680465327 5.40664352604 7.87932437255
309 1000.0 5.19706261255 5.24610699598 5.30705657472 6.19467995891
309 1000.0 4.11866569639 4.17146506299 4.20834348438 3.88856853196
309 1000.0 4.27317457165 4.32165082229 4.37262380324 4.96718443615
309 1000.0 4.12392409574 4.1579426191 4.20110182193 4.46895156598
309 1000.0 5.5235617015 5.56887049825 5.62589013589 6.29292986801
309 1000.0 5.53367140391 5.56908461098 5.64781326699 6.16719369829
309 1000.0 5.14286743115 5.19962861609 5.2510232011 5.75987741436
309 1000.0 5.1421501155 5.20229083486 5.25306524817 6.64990994546
309 1000.0 6.75613518884 6.83910126698 6.91716483157 7.04573217408
309 1000.0 6.43083090709 6.50229967656 6.55926740609 7.20365393932
309 1000.0 8.20103205803 8.29165674625 8.34863823856 8.16459561158
309 1000.0 4.21972732764 4.26798483364 4.31037256628 4.70975503731
309 1000.0 6.88961775745 6.95419320686 7.04458281069 7.12190003165
309 1000.0 4.31982833282 4.36697298126 4.4177975134 5.92095854461
309 1000.0 6.3283951283 6.39987045722 6.46056221646 6.74070629778
309 1000.0 7.15844447383 7.24372486968 7.31504072348 8.01346245681
309 1000.0 4.93154342192 4.98876242979 5.03484059801 5.02696497545
309 1000.0 5.80563423956 5.85694923342 5.91889816911 6.75067542479
309 1000.0 6.04648731907 6.09642660276 6.16307050838 6.22757090714
309 1000.0 5.72919095641 5.77964020074 5.82723165509 6.82359294426
309 1000.0 5.69482522799 5.75581241475 5.82274697279 6.72884566804
309 1000.0 4.44292040402 4.4945893119 4.52624418543 4.75562929409
309 1000.0 4.74110595964 4.78368057287 4.82528567892 6.10760241056
309 1000.0 7.66522565026 7.74673168319 7.82575969488 8.46524135277
309 1000.0 4.2531014564 4.28535115202 4.31954675746 5.97248766455
309 1000.0 5.28308929024 5.334628735 5.38230988328 5.14967753359
309 1000.0 5.97378343443 6.04215249957 6.09903278917 6.8399778761
309 1000.0 5.6851046064 5.73805526312 5.7962179937 6.20698796049
309 1000.0 6.52624302501 6.59668139998 6.67865199781 7.49863937917
