#npart f_downsample c_low c_med c_up c_vel
265 1000.0 6.28147906435 6.35605639394 6.43248636408 5.84826487204
265 1000.0 6.18323782659 6.25171685209 6.30878618694 6.39531183838
265 1000.0 5.02619637957 5.09201361287 5.14528197556 5.38875672531
265 1000.0 4.4482722515 4.50938440154 4.56692530593 6.28254723461
265 1000.0 10.4321229623 10.5583608476 10.6745419969 11.9682850794
265 1000.0 7.53538482403 7.62590293897 7.71168323575 8.96061453975
265 1000.0 6.4998337435 6.56774411329 6.61067579274 8.45815545981
265 1000.0 6.20273470008 6.26557788049 6.35145960823 7.4517103016
265 1000.0 7.05908154294 7.14723926208 7.23970094979 10.2496990579
265 1000.0 6.70830170886 6.77134437798 6.84922819148 8.9331434711
265 1000.0 6.51555872975 6.58819518019 6.64788735708 8.5512095871
265 1000.0 8.68317718951 8.7813092086 8.85172426193 11.5745241483
265 1000.0 5.04174939059 5.10611643172 5.17314734559 5.86130512006
265 1000.0 8.09148863137 8.19695684663 8.32659010719 7.83994172049
265 1000.0 6.72956719087 6.78774275687 6.88369615318 7.34378423751
265 1000.0 5.95736502078 6.02257845147 6.09387616507 7.05410432078
265 1000.0 5.1368004981 5.20073850502 5.26102714097 5.80960092235
265 1000.0 6.72208025779 6.77093122757 6.85212539711 8.09056061299
265 1000.0 7.48880362126 7.5735369033 7.64660827633 9.0548846833
265 1000.0 6.76179222678 6.83132789414 6.89955539431 6.98290320908
265 1000.0 6.87855996473 6.9574796382 7.04487470762 7.99256508385
265 1000.0 8.68038776994 8.83128357635 8.90721083139 8.75308188346
265 1000.0 5.06911544355 5.11483799664 5.1595933131 5.42874032781
265 1000.0 5.93694911922 6.00079095983 6.05509034809 6.67846838022
265 1000.0 6.13269373736 6.19048471016 6.25948559609 7.3301630165
265 1000.0 6.61981807369 6.68778490584 6.77908496596 7.72797676028
265 1000.0 5.8939286619 5.97023538894 6.02756798342 6.71725354705
265 1000.0 4.64607435653 4.71352889938 4.76379405491 6.12944644001
265 1000.0 5.71190036578 5.76970947496 5.83330879573 7.34408514145
265 1000.0 6.51285364166 6.59412074539 6.69068734374 7.34348195766
265 1000.0 6.0720202971 6.16030231811 6.23617019426 6.51770629637
265 1000.0 7.06728971043 7.14029237583 7.22715220751 8.24502673414
265 1000.0 7.72736817754 7.81955889606 7.8967378731 9.53071555069
265 1000.0 5.38812201085 5.4450189188 5.50976550204 7.15088104662
265 1000.0 5.25885383704 5.33686146554 5.38982259344 7.06394014633
265 1000.0 6.16824330066 6.27094275184 6.32418001489 7.37251064873
265 1000.0 6.55926935143 6.63993961508 6.71832444642 7.03564640466
265 1000.0 6.64558864947 6.73067420193 6.80100560856 7.90474753288
265 1000.0 4.81017110834 4.85274987021 4.92726845188 6.51303134481
265 1000.0 4.84163956825 4.91198297622 4.96273006875 5.49872119838
265 1000.0 5.81004244075 5.88407787315 5.95621857029 6.93335036676
265 1000.0 9.33251484386 9.46459782509 9.59336955951 13.6758645749
265 1000.0 3.89900966607 3.93542210737 3.99642847771 4.84460380833
265 1000.0 6.84865483119 6.92954574886 7.00303138252 7.38403319462
265 1000.0 5.97106055182 6.04374512504 6.11627299638 9.07344137484
265 1000.0 5.01461818057 5.06447276495 5.10665014226 6.71613853537
265 1000.0 5.10058359586 5.17433067291 5.23101896312 6.47975818351
265 1000.0 6.04205817165 6.1037138742 6.16582310871 6.74928533604
265 1000.0 6.18217924284 6.25343236483 6.30824608439 7.74942156907
265 1000.0 5.9141523693 5.98299453085 6.02988352873 7.00198823496
265 1000.0 5.35250815354 5.4127537691 5.48020852309 5.79588757529
265 1000.0 5.32901193848 5.38407831062 5.45425842008 5.94291772295
265 1000.0 6.82562911987 6.93302808277 7.01251783318 7.92670495818
265 1000.0 6.73099103584 6.80842523996 6.86423309657 7.39120684506
265 1000.0 6.20395731776 6.2644029732 6.33546163289 6.76197421644
265 1000.0 7.08307165793 7.17091538618 7.23742962824 7.71205302417
265 1000.0 5.92626473542 5.98701134366 6.07235323592 8.30239164093
265 1000.0 7.16357543763 7.27729416438 7.34163631376 8.18687825058
265 1000.0 6.20875895883 6.28294870159 6.34857382965 8.13808358506
265 1000.0 6.84438559512 6.91174735017 6.98873220265 6.59929869121
265 1000.0 7.45603053898 7.53718188374 7.59987413372 7.47821813003
265 1000.0 4.71737593272 4.75737367643 4.81197266091 5.90903057356
265 1000.0 7.29878561489 7.37938259979 7.43790471776 7.94870739303
265 1000.0 5.94969001066 6.01503323226 6.08334668263 7.61517850767
265 1000.0 6.99977154612 7.09143795243 7.16391679967 8.40549093602
265 1000.0 7.73089743847 7.81507170254 7.91052080892 8.71346442934
265 1000.0 6.92170249951 7.01702283933 7.10970624813 7.96431517343
265 1000.0 5.69168079323 5.75391833999 5.82692816183 6.79288451031
265 1000.0 7.16506074765 7.23333324911 7.30323355792 10.1804748865
265 1000.0 5.02001194095 5.07534176181 5.12883877936 5.03618066801
265 1000.0 5.79627451577 5.86041179667 5.91842369474 7.83791901751
265 1000.0 5.85742126277 5.90608644993 6.00434221735 6.86383494614
265 1000.0 7.06502948755 7.15150343117 7.25954161405 8.59265435529
