9727,-0.000000,0.000000,-0.000000,10.253492,11.757024,8.711409,0.998080,1025,1026
2902,0.004543,0.001451,0.003037,7.537296,8.479853,6.621127,1.001113,1000,1001
4501,-0.000000,-0.000000,0.000000,6.300032,7.078783,5.521061,0.998352,1050,1051
8699,0.001971,-0.000890,-0.005104,7.463386,8.298755,6.607032,0.995314,1015,1016
3821,-0.001840,-0.004086,0.003683,6.191666,7.241493,5.153610,1.002201,1011,1012
5632,-0.006208,0.001142,0.000765,6.856626,7.668920,6.065761,0.998546,1013,1014
132,0.000000,-0.000000,0.000000,7.774071,8.874810,6.691202,0.998223,1014,1015
294,0.005379,-0.006691,-0.014968,9.208101,10.618829,7.819528,1.011130,994,995
7289,-0.000000,0.000000,0.000000,8.876009,10.288544,7.460485,0.997987,953,954
4175,-0.001564,0.000340,0.005496,7.753683,8.717621,6.812623,0.995809,970,971
76,-0.002290,-0.001855,-0.017175,8.417781,9.541515,7.316843,1.009762,974,975
7835,-0.000000,-0.000000,-0.000000,9.759607,11.181393,8.349003,0.998004,993,994
1333,-0.004172,0.003844,-0.000533,6.833702,7.723469,5.943789,1.000458,985,986
4324,0.001976,0.003862,-0.003119,8.549360,9.695798,7.419973,0.994080,988,989
9630,-0.001812,-0.003065,-0.000948,14.364901,17.151028,11.495652,1.000162,980,981
3939,0.000000,-0.000000,-0.000000,6.718165,7.591150,5.858617,0.998191,983,984
4279,0.003244,-0.001637,-0.010714,7.341873,8.729464,5.953057,1.003101,981,982
9413,0.005701,0.000026,-0.011873,3.795727,4.387606,3.198688,1.002053,1006,1007
5218,0.005494,0.008245,0.008822,6.614194,7.335548,5.896622,1.003411,942,943
6093,-0.004062,-0.002638,-0.002101,8.336842,9.302753,7.363516,1.000251,1013,1014
1315,0.000000,-0.000000,0.000000,8.266738,9.370044,7.151044,0.998223,1023,1024
5889,0.001377,-0.003704,0.004923,7.196835,8.046362,6.351557,1.001316,986,987
6332,-0.001694,0.003747,-0.003386,8.379219,9.385484,7.397343,1.002350,1016,1017
6163,-0.000190,-0.012009,0.006076,6.060793,6.756386,5.356664,1.005952,1043,1044
8135,-0.009940,0.005721,0.003471,9.193141,10.457716,7.941085,0.998805,1021,1022
2960,-0.000329,0.002383,0.004991,8.272774,9.286452,7.246625,1.002242,979,980
5935,0.000069,0.002353,0.005664,6.873612,7.617349,6.129083,1.000739,1002,1003
4115,0.004880,-0.007069,0.000383,6.934490,8.026846,5.823390,1.003745,982,983
7376,0.000000,0.000000,0.000000,8.629123,9.964596,7.323360,0.997992,946,947
5888,0.006285,0.000833,-0.005336,7.763638,8.719802,6.795742,0.998712,975,976
6735,0.005695,-0.003173,-0.006022,7.247961,8.172780,6.306184,0.998997,1053,1054
2825,0.000000,-0.000000,-0.000000,7.237806,8.069281,6.427272,0.998066,945,946
482,-0.000000,0.000000,-0.000000,6.901899,7.855355,5.960275,0.998236,1020,1021
1687,-0.000042,0.005163,0.002335,6.830075,7.976164,5.670288,1.000748,1006,1007
1665,-0.000000,-0.000000,0.000000,7.699938,8.534242,6.851540,0.998267,1048,1049
3951,0.000000,0.000000,-0.000000,7.952254,9.075919,6.829534,0.997988,899,900
9539,-0.005514,-0.009123,0.005337,6.362217,7.119675,5.595931,1.001377,927,928
2547,-0.000000,0.000000,0.000000,7.669878,8.501073,6.822772,0.998242,1033,1034
3237,0.002278,-0.009471,0.003321,7.222148,7.997633,6.461905,1.001790,963,964
5564,0.000000,0.000000,-0.000000,8.899817,10.035554,7.747249,0.998137,1028,1029
119,-0.006231,-0.004411,-0.002548,7.641153,8.513586,6.753715,0.996869,1020,1021
134,0.000000,0.000000,-0.000000,8.008918,9.096831,6.919333,0.998327,1073,1074
6394,-0.000000,-0.000000,-0.000000,9.106204,10.359371,7.855724,0.998129,1010,1011
1087,-0.000000,-0.000000,0.000000,6.968547,7.896519,6.019538,0.998217,1013,1014
5545,0.000000,0.000000,-0.000000,8.454649,9.478692,7.434075,0.998186,1013,1014
9253,0.005858,-0.000141,0.004058,5.128919,5.731416,4.523420,0.995625,1010,1011
4861,-0.003141,0.004129,0.007433,6.708429,7.598027,5.822194,1.005636,1005,1006
3728,0.000074,0.009406,0.004992,7.587536,8.675255,6.516340,1.002267,1023,1024
4375,-0.009160,-0.000718,-0.005872,7.572388,8.941315,6.181692,1.005459,1057,1058
137,0.000000,-0.000000,0.000000,7.813829,9.107843,6.520392,0.998154,975,976
5774,-0.000594,0.002240,-0.004043,9.169177,10.151211,8.212478,0.997635,1006,1007
6171,-0.004074,0.000645,-0.001608,11.197360,12.822458,9.524717,1.001286,987,988
7259,0.000000,0.000000,0.000000,6.783327,7.921821,5.651905,0.998287,992,993
9681,0.001016,0.002877,-0.015574,5.104367,5.643209,4.578315,1.005512,961,962
705,0.000000,-0.000000,0.000000,6.923172,7.842676,5.991344,0.998190,994,995
8630,-0.006232,-0.006634,0.000724,9.269691,10.440381,8.069914,1.001400,1029,1030
8164,0.000000,-0.000000,0.000000,9.768328,11.000122,8.546247,0.998244,1103,1104
5253,0.000000,-0.000000,-0.000000,8.309401,9.285901,7.340597,0.998080,975,976
