# Id,x_center,y_center,z_center,c,f(c),r_vir,n_vir,n_tot
85000000000,384.922000,468.037800,872.957800,2.996402,0.000000,1.870259,174186,310057
85000000479,375.244100,432.049200,858.132000,3.103317,-0.000000,1.286643,56712,74568
85000000529,411.823000,445.304300,871.269700,2.391951,0.000000,1.228970,49422,72182
85000001931,367.402800,444.615400,870.254500,2.815420,0.000000,1.116642,37073,43600
85000002035,359.979100,461.326600,873.243800,3.759268,0.000000,1.082695,33793,42565
85000002836,425.010100,439.253400,868.483900,4.071158,0.000000,1.013607,27728,36363
85000003728,373.087500,467.739700,845.200700,4.249129,0.000000,0.966431,24036,31882
85000004404,392.117500,468.767400,896.237900,5.328288,0.000000,0.998027,26469,29122
85000004639,390.987400,466.886300,878.320900,3.481470,0.000000,0.914454,20358,28384
85000005333,363.817600,447.285400,879.694100,6.297647,-0.000000,0.841246,15853,26304
85000005391,391.380900,480.512400,854.348500,3.626706,-0.000000,0.905096,19740,26167
85000006272,388.605800,512.377400,901.228900,3.232704,0.000000,0.860635,16975,24090
85000006273,383.445600,479.202700,875.443700,6.122279,0.000000,0.729507,10341,24087
85000007296,342.345100,513.785800,837.399500,3.072570,0.000000,0.684677,8545,22161
85000007810,385.107500,461.873600,864.605000,4.247212,0.000000,0.788750,13065,21340
85000009132,423.699900,502.633500,900.161300,5.952778,0.000000,0.790743,13175,19502
85000009656,393.145700,469.236500,883.894000,4.461931,0.000000,0.829000,15165,18875
85000012075,381.512500,490.018500,883.626600,3.335494,-0.000000,0.763583,11856,16570
85000012590,378.844800,496.262200,887.642600,3.033662,0.000000,0.688652,8697,16134
85000012912,394.455600,470.459600,855.916000,3.999514,0.000000,0.689708,8740,15867
85000013883,366.479800,474.961700,844.538000,4.223938,0.000000,0.682618,8473,15165
85000014269,376.588500,467.709400,871.655600,4.980216,-0.000000,0.661150,7692,14926
85000014437,364.099100,502.802400,914.101400,3.255878,0.000000,0.701268,9182,14811
85000014466,411.203800,466.702100,917.317700,4.621556,0.000000,0.677908,8294,14791
85000015928,387.634400,471.410000,903.677700,2.697680,0.000000,0.728271,10284,13951
85000017865,369.339600,500.877600,907.377400,2.637400,0.000000,0.571849,4979,12974
85000018376,340.946800,504.264700,863.910500,6.971520,0.000000,0.757083,11546,12749
85000021021,366.612900,421.221200,883.283800,4.739666,0.000000,0.707580,9433,11666
85000022686,377.991700,489.052900,880.983600,4.584000,0.000000,0.718249,9866,11083
85000023452,392.647600,458.390500,859.539600,7.274888,0.000000,0.699904,9127,10831
85000024033,379.258400,493.119700,826.779100,4.779205,0.000000,0.576488,5101,10645
85000024661,366.466200,472.211400,870.527000,5.700528,0.000000,0.708948,9484,10474
85000025068,390.109500,465.455900,868.031600,2.971386,0.000000,0.623838,6459,10365
85000025460,377.902000,429.641700,859.073100,4.750295,0.000000,0.465483,2687,10250
85000026030,360.826200,426.973700,879.307900,5.800630,-0.000000,0.612248,6110,10099
85000026420,363.217200,461.637200,873.216600,4.505917,0.000000,0.684412,8534,10002
85000028079,378.715800,432.427100,901.562700,4.766650,0.000000,0.665281,7841,9591
85000029047,391.599500,469.615600,879.261100,5.299621,-0.000000,0.514235,3620,9369
85000029978,399.926400,476.667400,850.039900,5.598079,0.000000,0.650024,7316,9162
85000032242,391.895000,476.226600,871.329500,4.413843,0.000000,0.631146,6697,8719
85000032541,414.672400,517.933300,870.099100,3.292362,0.000000,0.448101,2395,8664
85000033639,345.864400,514.593300,840.518600,3.816352,0.000000,0.634772,6803,8461
85000034071,384.289500,513.014500,841.556800,6.647318,0.000000,0.645664,7165,8382
85000035428,333.237000,462.528900,903.286900,5.189882,0.000000,0.611829,6096,8154
85000035789,379.869900,460.154000,867.614300,6.432017,0.000000,0.534675,4066,8094
85000036262,380.269800,466.516700,860.931200,5.947696,0.000000,0.623652,6460,8019
85000036880,404.393700,452.356600,879.149500,5.425362,-0.000000,0.598431,5701,7927
85000037775,351.696600,502.079700,859.522400,5.565621,-0.000000,0.616915,6253,7786
85000040263,333.156600,507.749100,890.590900,2.538252,0.000000,0.584133,5306,7438
85000040690,383.114500,486.521800,852.659900,2.514588,0.000000,0.598086,5698,7378
85000040714,390.395900,460.233500,861.509800,5.628972,0.000000,0.569652,4926,7375
85000041075,337.782800,512.268800,838.113300,2.365923,0.000000,0.597407,5679,7328
85000042541,390.921900,420.957300,915.713000,7.955894,0.000000,0.586204,5365,7139
85000042553,377.584400,464.050800,836.232300,4.222173,0.000000,0.580487,5211,7137
85000044872,354.577500,492.599800,868.648700,6.145367,0.000000,0.569032,4917,6872
85000045529,384.552200,451.604200,858.413100,4.332012,0.000000,0.596772,5660,6798
85000046520,400.042700,474.712600,851.836200,6.040290,0.000000,0.600279,5760,6694
85000046706,385.016200,508.588100,902.131200,4.025446,0.000000,0.548905,4404,6676
85000047354,371.396000,453.017100,870.777500,5.118311,0.000000,0.493647,3199,6608
85000047424,360.694700,438.141600,879.378500,5.553158,0.000000,0.578177,5147,6601
85000049472,337.362900,464.665000,890.549900,7.738309,0.000000,0.492448,3177,6400
85000050647,412.796200,478.309600,868.048700,5.430279,0.000000,0.547605,4378,6289
85000051745,401.839200,458.950300,872.153300,5.030981,-0.000000,0.567879,4880,6190
85000052433,380.357300,501.127700,891.733900,5.722808,0.000000,0.457914,2561,6128
85000052632,342.680400,464.240900,886.219100,5.739179,0.000000,0.566788,4848,6111
85000053895,373.102100,515.536600,846.556500,6.971805,0.000000,0.582005,5249,6004
85000058103,392.429900,467.249700,858.747300,2.406918,-0.000000,0.525470,3863,5667
85000058463,399.713700,479.959500,844.526600,5.689733,-0.000000,0.580829,5212,5639
85000058987,410.955700,451.690900,871.006400,2.386560,-0.000000,0.482508,2996,5599
85000059075,381.370100,454.073000,892.252800,7.109216,0.000000,0.408047,1808,5593
85000060687,386.022900,444.608800,883.343700,3.725639,0.000000,0.505980,3449,5476
85000061794,372.341600,476.331600,864.117200,3.871159,0.000000,0.550682,4444,5401
85000065581,373.714400,457.582400,873.413900,3.507533,-0.000000,0.521429,3774,5158
85000065780,425.931200,482.179500,860.209700,3.047643,0.000000,0.538160,4150,5147
85000066102,361.045100,518.584000,895.404500,3.097768,0.000000,0.531718,4003,5128
85000066479,409.273400,450.904400,887.208700,4.251139,-0.000000,0.552778,4486,5104
85000066576,371.146300,478.147200,847.447600,4.516605,0.000000,0.549762,4423,5098
85000066849,396.320200,480.461500,887.026900,2.776138,0.000000,0.548805,4400,5082
85000067791,351.663000,495.913900,865.122800,3.917369,0.000000,0.518621,3714,5026
85000070654,367.888300,516.056800,826.546300,6.460134,-0.000000,0.545448,4318,4864
85000071632,382.905300,451.907700,881.654800,6.176957,0.000000,0.464648,2670,4813
85000071644,391.507800,458.179500,879.485100,5.384807,0.000000,0.520625,3761,4812
85000072429,351.927500,516.606000,845.900000,6.116819,0.000000,0.472802,2814,4770
85000072502,409.355000,514.051800,874.445900,4.783860,0.000000,0.526371,3886,4765
85000074565,362.767400,475.085800,843.324800,5.994210,0.000000,0.486876,3072,4658
85000075926,384.909200,451.375900,882.399200,4.529345,0.000000,0.458654,2569,4597
85000076969,361.105300,438.795000,833.695100,4.965289,0.000000,0.520418,3766,4546
85000077915,387.443600,478.667100,895.244600,4.677828,0.000000,0.528483,3930,4502
85000077991,422.464800,516.710200,866.777200,2.912629,0.000000,0.501996,3364,4499
85000079224,364.425300,425.641300,880.045100,3.731339,-0.000000,0.529749,3958,4440
85000080091,383.084500,429.635700,862.673200,3.054507,0.000000,0.518188,3704,4402
85000080173,365.529500,455.221800,836.644700,7.026948,-0.000000,0.514856,3636,4399
85000080332,360.442900,440.362400,823.879000,4.662563,0.000000,0.458237,2562,4392
85000080706,405.966200,421.912200,884.705500,4.446778,0.000000,0.511782,3570,4375
85000080926,352.059900,496.852800,871.631000,4.819937,0.000000,0.536877,4122,4365
85000081290,400.400600,453.930200,881.805700,4.907117,0.000000,0.520933,3758,4349
85000081790,384.391800,505.300000,895.043000,8.287635,0.000000,0.520338,3752,4326
85000082175,378.754600,487.261000,880.555100,2.690431,0.000000,0.468604,2742,4310
85000082502,390.362800,465.551700,866.316200,2.328737,0.000000,0.447383,2385,4296
85000082685,426.949200,424.930200,820.592200,9.480931,0.000000,0.513196,3600,4288
85000082810,343.195700,468.443000,884.755300,3.227186,0.000000,0.465558,2687,4283
85000084489,377.165200,422.404800,854.927300,3.857698,0.000000,0.472758,2817,4215
85000086426,340.286800,465.080400,888.379800,6.937013,0.000000,0.401394,1721,4140
85000087228,376.805400,498.523500,894.808600,3.778995,0.000000,0.507679,3485,4110
85000088675,375.335900,428.494000,891.425200,4.747126,-0.000000,0.488542,3100,4054
85000088961,404.359600,485.330800,842.490300,5.253864,0.000000,0.511232,3562,4042
85000090465,408.358900,477.366000,870.388000,4.700685,0.000000,0.399239,1693,3986
85000090628,406.289500,455.482700,872.172200,5.696813,0.000000,0.467558,2720,3981
85000091719,340.707400,501.169200,827.472200,6.584830,0.000000,0.494283,3205,3942
85000092430,385.248100,460.509300,879.782200,3.925425,0.000000,0.476239,2876,3917
85000092704,388.436000,507.624600,834.891200,7.857877,-0.000000,0.474027,2838,3907
85000092984,387.267700,487.543600,883.251900,7.550977,0.000000,0.501686,3364,3898
85000093480,373.158400,490.409700,833.468100,3.355279,-0.000000,0.499210,3311,3881
85000094253,387.405200,492.245800,917.819000,2.916753,0.000000,0.493224,3195,3854
85000095054,385.516500,464.306400,835.613100,5.768723,0.000000,0.452961,2474,3828
85000096976,366.746000,457.256500,842.524800,6.565967,-0.000000,0.499095,3318,3767
85000098216,365.187800,506.311300,824.054400,3.866844,0.000000,0.351868,1155,3729
85000098511,366.759500,459.211600,874.477700,5.873947,0.000000,0.483501,3003,3719
85000099352,359.627700,476.116700,842.774000,6.478653,0.000000,0.485606,3045,3694
85000100294,373.178900,428.542000,888.529000,2.427581,-0.000000,0.474685,2848,3666
85000101087,372.342000,459.511700,875.313800,3.635575,-0.000000,0.469587,2757,3642
85000102787,429.681000,475.064300,842.390700,7.793998,0.000000,0.490704,3145,3593
85000102996,384.077800,443.130900,883.169200,5.900081,-0.000000,0.440647,2278,3587
85000104016,386.629300,509.402800,901.129600,2.426772,0.000000,0.394655,1637,3556
85000104551,383.057300,497.884300,831.644400,5.939337,-0.000000,0.483546,3013,3541
85000106548,335.664200,511.492200,897.302900,4.896442,0.000000,0.485087,3040,3488
85000106822,382.716300,470.902300,897.792000,7.163418,0.000000,0.472884,2817,3481
85000107254,339.642700,421.389400,827.578700,3.198688,-0.000000,0.456780,2535,3469
85000108006,429.519500,423.409300,907.319200,6.978048,0.000000,0.473052,2814,3449
85000108043,413.268200,491.644000,894.149400,2.974777,0.000000,0.395096,1643,3448
85000108805,350.859100,481.891800,837.451900,3.889776,0.000000,0.480879,2966,3428
85000109902,368.825400,453.626500,846.794400,4.971300,0.000000,0.453982,2491,3400
85000110536,363.991600,474.089100,870.308400,4.229734,0.000000,0.453384,2481,3384
85000113116,369.704800,476.653600,847.843800,6.206676,0.000000,0.421595,1994,3320
85000113789,389.550500,471.208800,876.626000,6.176879,0.000000,0.433037,2159,3303
85000113970,359.043800,509.078700,850.305600,6.582646,0.000000,0.477605,2900,3298
85000114254,358.604900,490.115900,900.346400,5.302076,-0.000000,0.405787,1780,3291
85000114259,340.921900,507.482800,870.500700,2.344924,0.000000,0.420250,1976,3291
85000115532,365.872800,455.697800,877.848300,6.625232,0.000000,0.445585,2356,3261
85000115786,337.281700,463.386700,910.509300,5.678998,0.000000,0.448746,2406,3255
85000116208,354.754200,515.064000,847.230000,6.404827,-0.000000,0.471244,2790,3244
85000117207,363.873400,486.165400,877.844600,5.580718,0.000000,0.444552,2339,3219
85000118001,391.937700,477.922900,855.829400,6.687075,0.000000,0.452088,2463,3201
85000118413,407.660700,466.759900,917.941600,4.446867,0.000000,0.423298,2020,3192
85000119762,343.944300,496.824500,842.243300,5.817816,0.000000,0.439442,2259,3161
85000120880,346.556500,495.690200,875.239700,5.270753,0.000000,0.461667,2614,3136
85000123334,347.952500,512.709000,872.174300,2.505683,-0.000000,0.454654,2504,3083
85000123429,374.749200,460.684100,886.267500,4.594275,0.000000,0.422453,2007,3081
85000123908,384.567300,499.030400,833.283900,2.515713,0.000000,0.429255,2107,3071
85000124044,403.788900,510.573000,873.557100,4.361088,0.000000,0.434722,2187,3068
85000126312,401.394200,454.239600,875.655600,2.945035,0.000000,0.440024,2268,3019
85000127581,371.619400,467.274300,915.917800,3.340789,-0.000000,0.442132,2302,2993
85000128376,339.762900,507.373400,869.185400,7.756351,0.000000,0.462262,2628,2978
85000129431,398.654300,434.201500,859.772300,7.815934,-0.000000,0.464323,2660,2957
85000132178,403.352000,483.281500,845.823900,7.720101,-0.000000,0.404085,1756,2903
85000132512,417.871300,472.190200,884.556400,5.761805,-0.000000,0.432178,2143,2897
85000132838,368.232900,423.396800,873.211500,6.036518,0.000000,0.447606,2387,2891
85000133762,357.657900,442.126500,877.750900,4.398438,0.000000,0.452069,2460,2874
85000134348,358.703600,507.916100,833.232200,2.557251,0.000000,0.428852,2100,2864
85000135212,392.267600,463.066000,865.341900,3.857513,0.000000,0.459592,2585,2847
85000137798,389.628400,484.118700,917.528300,3.786201,0.000000,0.434557,2185,2801
85000137849,376.168400,470.734800,857.130600,4.831229,-0.000000,0.422903,2014,2800
85000137922,423.439500,495.946000,894.563800,3.803697,0.000000,0.427562,2082,2799
85000139153,383.146300,440.409300,882.551800,3.795835,0.000000,0.415676,1912,2778
85000140859,377.782100,462.400300,871.896900,6.263479,-0.000000,0.439987,2268,2749
85000141879,382.853100,508.352900,823.115000,3.616159,-0.000000,0.427202,2084,2732
85000142079,419.571000,502.547200,902.626400,4.210504,0.000000,0.439147,2258,2729
85000142296,336.383500,497.350500,882.638600,5.620270,0.000000,0.450029,2427,2725
85000142938,378.323000,462.179700,855.901000,5.915775,0.000000,0.363835,1284,2715
85000143683,397.332500,484.404700,845.568400,7.108517,0.000000,0.442336,2306,2703
85000144321,368.155400,455.169300,870.204500,3.646087,-0.000000,0.396761,1663,2693
85000144322,370.440000,451.235200,886.942100,6.589789,0.000000,0.430453,2123,2693
85000144537,381.727500,465.169300,863.285300,3.225584,-0.000000,0.421510,1995,2690
85000147935,378.226900,464.770100,839.148700,8.958336,0.000000,0.329959,957,2637
85000148518,359.861600,495.814400,827.781700,6.346065,0.000000,0.429342,2107,2629
85000149883,376.744800,475.054000,868.819800,4.376816,0.000000,0.298955,711,2608
85000150078,360.854800,482.367400,893.813900,5.973039,0.000000,0.431672,2144,2605
85000150160,403.868600,467.785900,888.943500,3.776610,0.000000,0.437608,2231,2604
85000151213,374.493500,456.525100,874.599000,5.941012,0.000000,0.439339,2253,2588
85000152380,362.235300,482.164300,843.866700,6.687688,0.000000,0.429925,2116,2571
85000153679,424.274600,488.032300,894.009300,7.499176,0.000000,0.397297,1666,2552
85000157340,428.757300,511.548100,866.535900,7.092127,0.000000,0.439023,2254,2501
85000157489,415.590600,443.063100,870.508400,5.818627,0.000000,0.417824,1934,2499
85000158589,397.955700,456.706300,878.554600,4.970025,0.000000,0.423579,2024,2484
85000160320,418.553300,488.175300,893.785900,5.115828,-0.000000,0.417047,1933,2461
85000161500,362.408000,498.163300,831.758700,3.618547,-0.000000,0.422365,2005,2445
85000163133,353.633000,479.249200,892.118500,5.389419,0.000000,0.426572,2064,2423
85000164583,425.078200,434.905500,859.728000,4.474870,0.000000,0.422736,2013,2404
85000166140,381.196400,502.763400,821.546800,8.411954,0.000000,0.426309,2058,2384
85000168686,341.644900,483.346800,910.795800,6.589045,0.000000,0.426652,2068,2352
85000170625,346.199400,512.793600,841.779500,8.403758,0.000000,0.428163,2089,2329
85000174496,372.240800,447.469900,866.730300,3.610773,-0.000000,0.350793,1151,2284
85000175602,361.398700,423.684300,840.164800,9.425677,-0.000000,0.411517,1864,2271
85000175968,425.150700,483.667100,869.674000,7.289502,-0.000000,0.391766,1601,2267
85000177025,370.817700,456.077400,871.270800,7.402689,-0.000000,0.408380,1812,2255
85000177103,383.294100,460.052900,863.697700,5.543217,0.000000,0.371856,1370,2254
85000178222,372.203100,449.864400,871.181500,6.976722,0.000000,0.416498,1924,2241
85000180106,389.347100,484.916200,853.172700,6.500062,0.000000,0.393808,1622,2220
85000182242,419.411000,518.476700,867.733900,4.357765,0.000000,0.326343,925,2197
85000182439,393.644600,481.081100,918.582100,6.720499,0.000000,0.357121,1213,2195
85000183146,379.739900,428.313800,906.880400,7.071896,0.000000,0.408816,1826,2187
85000183224,358.563800,484.109200,839.092300,2.797706,0.000000,0.404765,1769,2186
85000184182,354.327000,492.957200,866.607200,4.492323,0.000000,0.410203,1838,2176
85000189075,349.724000,510.226400,834.212100,5.903591,0.000000,0.408319,1812,2126
85000189257,364.733500,424.954400,844.982800,4.795621,0.000000,0.417368,1941,2124
85000191230,357.515800,487.274500,834.369600,3.046028,0.000000,0.393585,1619,2104
85000192389,333.927900,476.511300,865.372600,4.360079,0.000000,0.385859,1533,2093
85000192706,421.275300,472.695100,887.208300,8.662767,0.000000,0.406061,1783,2090
85000192794,366.029900,497.577900,910.386800,5.980592,0.000000,0.404858,1767,2089
85000193208,374.987500,506.805800,906.325600,5.736644,0.000000,0.396364,1655,2085
85000194923,363.584800,493.239000,901.678200,7.488162,0.000000,0.392038,1603,2068
85000196891,354.659100,461.236000,863.003300,5.828531,-0.000000,0.390086,1580,2050
85000197536,354.892200,489.896800,897.366600,5.862714,0.000000,0.369625,1347,2044
85000200477,425.274300,515.413900,866.324800,6.543698,0.000000,0.391718,1612,2018
85000202126,391.174300,458.779500,893.219100,6.372142,0.000000,0.404096,1747,2003
85000202910,348.226700,495.713400,874.505400,4.371746,0.000000,0.342439,1069,1996
85000203989,336.260900,446.208600,846.155300,6.099243,0.000000,0.382783,1490,1987
85000203990,361.904500,445.800500,885.386200,5.967612,0.000000,0.407862,1806,1987
85000204092,352.153400,495.474900,871.840200,4.657370,0.000000,0.354626,1186,1986
85000204546,394.598200,481.579900,822.365000,5.732444,0.000000,0.394201,1629,1982
85000206725,369.329700,512.136200,836.455000,3.943595,-0.000000,0.407368,1794,1963
85000208047,390.779500,470.186600,877.942900,2.328737,0.000000,0.358028,1224,1952
85000208750,336.959100,488.549800,886.247200,3.702303,-0.000000,0.400335,1712,1946
85000211156,341.156600,495.452300,878.909100,4.931752,0.000000,0.318406,860,1926
85000211263,355.247900,482.133700,868.060500,7.487016,0.000000,0.382385,1492,1925
85000211536,332.228500,484.790800,885.948200,2.924510,0.000000,0.387213,1544,1923
85000212778,337.494900,443.146900,893.033700,7.681755,0.000000,0.284845,615,1913
85000215416,396.019300,493.602500,873.889200,5.821659,0.000000,0.395581,1648,1892
85000215669,338.916000,475.634100,842.808300,7.305786,-0.000000,0.385857,1527,1890
85000215801,395.324400,477.995500,885.755100,7.661259,0.000000,0.401900,1731,1889
85000217149,410.634100,452.838700,844.708400,4.263246,0.000000,0.365219,1298,1878
85000217413,427.177200,477.474900,857.363100,4.187863,0.000000,0.400163,1707,1876
85000218501,378.124500,434.742500,900.432300,6.015177,0.000000,0.343517,1081,1868
85000218505,371.658800,506.014400,846.226600,3.415855,0.000000,0.379398,1454,1868
85000219111,366.770100,462.896100,888.830400,7.989900,0.000000,0.390880,1586,1863
85000223085,341.615300,483.125200,917.298900,8.121948,0.000000,0.397015,1667,1833
85000223518,377.652900,431.181700,898.566600,9.443613,0.000000,0.387069,1544,1830
85000224978,399.721800,480.224300,847.675300,7.427870,0.000000,0.393378,1622,1819
85000225269,333.968300,495.375300,820.407800,5.811048,0.000000,0.391655,1598,1817
85000225408,364.699600,449.098800,848.615500,7.552837,0.000000,0.385372,1522,1816
85000225576,411.908500,474.181300,870.505400,7.468129,0.000000,0.391433,1596,1815
85000226230,377.945000,468.320500,910.279800,6.853345,-0.000000,0.385970,1528,1810
85000227672,398.644900,474.247600,913.738400,6.167633,0.000000,0.389392,1570,1800
85000228217,410.265400,466.692700,912.909200,5.440161,0.000000,0.318685,860,1796
85000231615,426.507800,443.134400,845.950600,4.271696,-0.000000,0.318264,859,1772
85000232199,385.405100,470.949900,898.136200,2.980089,0.000000,0.324470,909,1768
85000232349,380.682800,491.323900,887.266200,3.920255,0.000000,0.385242,1523,1767
85000233370,393.159300,465.475400,877.539200,6.226793,0.000000,0.339215,1039,1760
85000233509,382.168100,428.981000,864.791300,4.534866,0.000000,0.349439,1135,1759
85000237392,374.000200,469.351900,870.548800,5.805532,0.000000,0.339746,1044,1733
85000237529,398.167200,475.323400,850.685800,6.390482,0.000000,0.365347,1297,1732
85000239251,420.895500,421.184400,881.860400,4.429011,0.000000,0.343513,1081,1721
85000240925,415.924100,475.548300,850.010400,6.178005,-0.000000,0.371677,1365,1710
85000241714,344.658500,516.692000,874.678200,7.015272,0.000000,0.377101,1428,1705
85000241984,352.441800,482.070400,837.638700,4.942383,0.000000,0.369573,1344,1703
85000242793,357.060700,489.623500,871.806700,5.269320,0.000000,0.334008,992,1698
85000244529,421.932500,496.189400,894.874500,2.718920,0.000000,0.335678,1006,1687
85000245003,379.738200,494.111900,886.184700,7.506852,0.000000,0.363217,1276,1684
85000245500,333.381400,515.085900,868.953700,7.655466,0.000000,0.366406,1309,1681
85000246204,359.921600,485.534100,872.588100,7.765849,0.000000,0.384452,1514,1677
85000248788,392.562500,468.136700,827.246200,5.491766,0.000000,0.358575,1231,1661
85000250582,356.390800,421.439000,868.521700,6.812908,0.000000,0.382610,1494,1650
85000250765,360.563000,504.878000,916.806300,7.309251,0.000000,0.364045,1276,1649
85000250909,369.011200,459.298500,875.656700,10.137376,0.000000,0.376412,1419,1648
85000251904,334.719500,474.552400,834.265700,2.426632,0.000000,0.342840,1073,1642
85000252076,349.269000,498.817000,864.227000,6.548562,0.000000,0.368141,1328,1641
85000253665,401.066200,503.789200,848.857400,6.430824,0.000000,0.356529,1207,1632
85000254861,390.578600,495.177000,912.403500,4.626936,0.000000,0.367264,1318,1625
85000261079,332.271000,448.304300,843.662800,3.611521,-0.000000,0.339831,1045,1590
85000261267,377.283000,441.932900,881.167600,4.836633,-0.000000,0.325321,918,1589
85000261618,353.809700,505.588200,854.748200,2.813103,0.000000,0.351641,1159,1587
85000262340,366.272100,428.988600,845.550600,5.452503,0.000000,0.349548,1142,1583
85000263260,410.598700,462.543900,824.075200,3.600472,-0.000000,0.350815,1148,1578
85000264189,360.338400,482.677500,842.037800,6.851211,0.000000,0.308317,779,1573
85000264539,368.667500,458.817000,874.717600,5.010948,0.000000,0.346935,1112,1571
85000265667,430.656000,472.799000,841.451900,12.807957,0.000000,0.380418,1471,1565
85000266690,365.224400,514.034600,897.165800,6.912642,0.000000,0.365712,1302,1560
85000268311,394.483600,476.004200,872.679800,6.873679,0.000000,0.330868,967,1551
85000269445,397.548200,443.938900,892.050500,8.183174,0.000000,0.360108,1244,1545
85000270584,349.249400,496.418200,873.335300,4.553694,0.000000,0.295022,684,1539
85000271943,359.522900,439.906600,910.075300,4.182107,0.000000,0.349364,1135,1532
85000272510,344.476300,483.121600,911.576000,7.386250,-0.000000,0.356106,1203,1529
85000272919,366.313700,501.744800,844.161200,4.374794,0.000000,0.363726,1274,1527
85000274109,372.876900,424.418400,889.422300,5.936022,0.000000,0.340888,1059,1521
85000274868,368.387500,490.448600,876.710600,9.071719,0.000000,0.356982,1215,1517
85000274885,380.326300,453.309300,880.031900,5.463653,0.000000,0.361269,1258,1517
85000275279,410.252900,457.587600,875.161900,8.166541,0.000000,0.364622,1291,1515
85000275663,384.273500,481.491700,877.863900,6.388800,-0.000000,0.360466,1248,1513
85000277054,394.025500,490.097300,874.288500,2.535623,0.000000,0.345218,1097,1506
85000280121,359.592500,445.508800,875.899600,5.388353,0.000000,0.352450,1167,1491
85000281658,392.943900,469.061200,855.031700,8.551751,0.000000,0.369374,1340,1483
85000281680,375.161100,503.790900,905.347800,3.806333,0.000000,0.362446,1268,1483
85000282134,416.944000,424.837300,880.436300,4.570005,0.000000,0.347641,1117,1481
85000284157,360.397200,485.618900,897.972300,5.104437,0.000000,0.351595,1156,1471
85000285215,429.191600,428.481400,871.507400,5.795620,0.000000,0.342131,1064,1466
85000285660,378.350400,431.517800,860.008700,5.909851,0.000000,0.349834,1142,1464
85000286737,378.912600,464.583600,872.295200,7.924297,0.000000,0.359020,1231,1459
85000287386,387.862100,497.611800,836.660300,4.044503,0.000000,0.328397,943,1456
85000287576,337.722700,464.651500,843.129200,6.877984,-0.000000,0.325806,925,1455
85000289552,371.830200,436.703800,865.761000,3.140743,0.000000,0.333985,992,1446
85000291753,346.572600,482.935900,912.098600,4.690213,0.000000,0.344023,1084,1436
85000291968,345.749400,463.513200,884.001300,6.147953,0.000000,0.354548,1186,1435
85000293749,352.249800,505.779100,826.094100,6.969557,0.000000,0.352061,1164,1427
85000294195,427.546400,436.062200,869.201900,6.233119,0.000000,0.333961,998,1425
85000295513,372.268900,475.854300,863.078100,7.366144,-0.000000,0.346524,1116,1419
85000298263,372.299800,490.799500,919.014200,4.574689,0.000000,0.301853,733,1407
85000298758,389.678400,479.863000,874.597700,3.863065,-0.000000,0.317489,853,1405
85000299885,429.239700,465.993800,880.989300,2.406209,-0.000000,0.337291,1022,1400
85000300833,390.056400,465.830400,871.763000,7.329906,0.000000,0.358380,1225,1396
85000301045,426.454000,467.015700,881.675400,4.752923,0.000000,0.323924,904,1395
85000302425,403.339500,452.959100,875.461100,5.895929,0.000000,0.338706,1036,1389
85000303636,360.533800,440.168200,826.238000,3.158246,0.000000,0.344768,1086,1384
85000303637,351.286400,494.922700,862.468800,7.213548,0.000000,0.338460,1035,1384
85000304103,369.344500,478.113900,888.502000,6.139819,0.000000,0.353902,1181,1382
85000306222,372.263300,483.988100,878.741000,6.596176,0.000000,0.350712,1149,1373
85000307431,424.929800,433.440200,857.641100,7.802948,0.000000,0.346031,1104,1368
85000310078,359.577900,420.370600,845.629500,2.652844,0.000000,0.318592,861,1357
85000310347,430.063200,485.772700,871.119900,5.579280,-0.000000,0.337323,1020,1356
85000311309,405.635000,476.179600,869.173300,4.866598,0.000000,0.341914,1058,1352
85000312026,381.065600,489.249600,888.859300,4.366255,0.000000,0.357556,1218,1349
85000312487,363.669000,510.026000,918.051700,4.390913,0.000000,0.301989,734,1347
85000312915,342.716700,499.159800,828.757900,9.088926,0.000000,0.353149,1169,1345
85000315354,366.723900,435.604300,865.580200,4.273642,0.000000,0.327610,936,1335
85000318253,384.438700,470.643600,910.477500,6.569885,-0.000000,0.348522,1127,1324
85000318489,405.911900,468.322800,889.599400,7.886648,-0.000000,0.360716,1252,1323
85000319702,334.796800,517.000900,842.004200,5.846924,0.000000,0.250404,414,1318
85000320482,408.774700,470.074000,860.350000,6.358173,0.000000,0.357867,1220,1315
85000320979,400.487100,432.285300,858.537000,2.328737,0.000000,0.276754,566,1313
85000321723,375.230200,474.034600,866.413700,5.152894,0.000000,0.273379,542,1310
85000324660,341.381300,468.105700,886.172300,5.440620,0.000000,0.300547,727,1299
85000325452,426.785000,431.782600,835.132600,3.268910,-0.000000,0.334387,997,1296
85000325995,381.704300,432.458800,828.984700,7.504762,0.000000,0.348060,1121,1294
85000326025,398.065000,471.713400,902.378500,5.028077,0.000000,0.338180,1022,1294
85000326561,388.753000,436.240100,860.059400,2.902981,0.000000,0.339380,1041,1292
85000326815,373.346900,424.945100,872.285900,7.023866,0.000000,0.350649,1149,1291
85000329346,391.666400,485.160800,874.961400,6.256036,0.000000,0.293987,674,1282
85000331522,356.132200,483.779600,840.712700,6.253456,0.000000,0.332107,976,1274
85000331555,413.154400,503.463400,916.769600,6.570370,0.000000,0.345435,1102,1274
85000333791,376.074900,465.135300,840.425600,5.336976,0.000000,0.322726,898,1266
