#Id,x,y,z,rho0,rho0_max,rho0_min,rs,rs_max,rs_min,r_max,r_vir,c
85003507082,453.177800,469.202100,455.206700,863420.134528,1117247.955793,610016.470560,0.021415,0.023049,0.019799,0.301409,0.243984,11.393262
85005330681,493.057100,492.023200,528.185900,238026.272424,401064.623970,72191.322736,0.032979,0.037283,0.028686,0.208537,0.000000,-99.000000
85005016327,472.779500,546.692600,499.338000,156245.417750,264133.710977,47535.657623,0.036558,0.040659,0.032450,0.369500,0.204824,5.602706
85008199685,491.789500,498.562200,482.113300,30450.141380,80379.805192,3089.526118,0.065788,0.078738,0.052982,0.241792,0.171174,2.601893
85005138293,469.307200,536.486300,467.680900,352412.239892,544853.111570,156965.655158,0.029242,0.032888,0.025662,0.198822,0.000000,-99.000000
85005940897,545.304100,523.738500,536.090900,30834.776213,52606.847390,8863.978394,0.082568,0.093249,0.071888,0.210749,0.208263,2.522310
85003590329,538.104600,455.488700,546.048700,230165.229007,296332.020275,164927.859300,0.040114,0.044745,0.035533,0.299925,0.248481,6.194390
85004634792,499.468600,480.368700,530.103300,1884552.617589,3006653.538981,771187.310728,0.014573,0.016219,0.012890,0.321067,0.210674,14.456718
85005340468,546.293600,548.463700,537.629700,251484.987485,416643.656155,82088.892504,0.037270,0.041907,0.032633,0.187469,0.187038,5.018445
85004964195,532.778800,463.173200,466.290700,556877.173786,805257.548249,312634.095343,0.023920,0.026499,0.021269,0.210624,0.000000,-99.000000
85000981869,486.121900,467.562600,490.693200,249106.696726,272023.762189,226363.195520,0.065783,0.068709,0.062812,0.401556,0.391943,5.958080
85002190095,501.613900,504.844000,504.987700,1687766.948668,2143949.928979,1243449.422885,0.020914,0.022537,0.019272,0.334429,0.294179,14.066080
85001630800,463.624700,538.911200,494.098600,509668.216201,575162.565008,445411.488443,0.040709,0.043184,0.038227,0.321267,0.000000,-99.000000
85004692846,546.957000,542.918500,548.691700,283556.039058,481261.565570,81466.829771,0.033848,0.039017,0.028622,0.222076,0.221825,6.553510
85000831012,473.826100,489.717600,458.431500,279055.137091,303281.993775,255139.934686,0.063503,0.066090,0.060945,0.440225,0.413385,6.509694
85001217902,483.184400,521.997900,457.322600,329076.888736,366115.077426,292627.809941,0.052602,0.055467,0.049780,0.405331,0.354442,6.738137
85008053065,549.136800,484.104300,517.440600,498683.769519,1373690.827404,22707.055382,0.021441,0.028055,0.015006,0.205119,0.000000,-99.000000
85005476036,468.420700,458.350900,471.460500,451697.406522,706260.568957,202419.966693,0.024762,0.027882,0.021562,0.251473,0.221181,8.932408
85008221638,503.270400,536.377100,547.744300,209574.997554,392328.014089,24435.108200,0.025974,0.030681,0.021302,0.330146,0.167476,6.447749
85006489759,544.275000,510.384800,507.765500,552779.496863,1028201.536392,81094.607133,0.021797,0.024727,0.018809,0.219764,0.187016,8.580050
85007909488,497.196000,517.084500,512.677700,260350.363496,427158.511588,92609.945151,0.027712,0.033356,0.022039,0.171707,0.000000,-99.000000
85007010556,500.742100,534.790500,505.780000,181886.962386,335473.592142,30379.950132,0.034375,0.041113,0.027441,0.209662,0.193846,5.639089
85002916379,525.565500,489.461000,502.327700,110674.419706,138397.146791,82841.999935,0.058655,0.064397,0.053072,0.339662,0.259412,4.422644
85008504326,460.377700,520.088700,506.150300,37166.026078,68896.694776,5851.205371,0.062211,0.075601,0.049156,0.253824,0.174959,2.812354
85002845033,482.097900,546.537100,546.473300,2661421.921183,3523768.628990,1814902.245250,0.015908,0.017199,0.014578,0.305315,0.263845,16.586166
85001922231,481.336000,469.930300,526.984700,811564.458899,933213.553316,687417.098137,0.031125,0.033040,0.029167,0.377055,0.328022,10.538917
85003127383,490.315800,461.278500,497.725500,469091.818105,668963.976243,265380.637673,0.033263,0.036260,0.030232,0.243452,0.000000,-99.000000
85006789058,511.866100,520.084400,452.640200,55663.371558,94548.984447,16564.639011,0.067910,0.077165,0.058831,0.180832,0.000000,-99.000000
85008665025,510.190200,494.217500,471.502600,771542.847715,1461078.871246,68136.484162,0.017658,0.020780,0.014500,0.185855,0.000000,-99.000000
85002880068,511.922400,466.876300,457.955600,1075791.843459,1321077.690951,827985.078472,0.021240,0.022859,0.019597,0.342141,0.266817,12.562291
85008221644,510.601800,530.157500,500.415900,432166.151408,785591.229623,69949.820496,0.021280,0.025561,0.016907,0.249169,0.162782,7.649619
85004796542,457.236400,481.663800,453.775500,235666.198991,369539.012582,105388.013249,0.035849,0.042962,0.028851,0.210586,0.000000,-99.000000
85007250309,458.482400,530.964800,456.562500,76591.283341,161724.233757,9961.292626,0.049110,0.057933,0.040468,0.216605,0.185549,3.778241
85002575623,492.702000,461.441300,497.089300,336990.233025,431773.857165,243473.164043,0.039880,0.043527,0.036311,0.293490,0.282839,7.092262
85000285347,466.941300,543.110000,543.018600,361064.579034,377293.114293,344972.284082,0.075395,0.076982,0.073825,0.793774,0.574776,7.623484
85002573902,484.888700,450.155700,538.219500,393182.012621,495405.055992,290939.175541,0.034251,0.036659,0.031789,0.386545,0.275435,8.041594
85006023048,458.142000,493.395100,540.587100,1712065.818730,2454245.929301,961861.252868,0.014137,0.015981,0.012320,0.196955,0.000000,-99.000000
85006296618,536.251900,548.724200,522.522800,1322399.451221,2398691.945516,216178.435178,0.015608,0.017606,0.013558,0.286581,0.191419,12.264104
85005338276,491.628000,474.763800,464.093600,196317.638397,291346.112914,103533.958299,0.037579,0.042580,0.032621,0.216826,0.000000,-99.000000
85003061407,459.146300,464.567700,455.338900,744586.100913,988650.784345,504090.009483,0.025247,0.027209,0.023241,0.300953,0.261443,10.355336
85002606867,542.269500,531.281600,533.065900,204247.070813,246368.005732,162167.505911,0.047348,0.051940,0.042801,0.274583,0.000000,-99.000000
85005766858,461.419900,491.237800,539.281700,256223.045831,509951.577127,33471.689873,0.026565,0.030260,0.022949,0.301475,0.172944,6.510176
85003266436,463.428300,532.588400,452.658900,391773.692387,527591.011813,259130.011234,0.032755,0.035446,0.030119,0.240370,0.000000,-99.000000
85007010835,520.020100,455.521400,509.385700,414898.478792,582666.179407,249473.167702,0.022089,0.025643,0.018528,0.240307,0.186967,8.464079
85007504467,531.403200,535.338100,482.436700,67018.187011,120638.733675,13833.255820,0.055426,0.064938,0.045983,0.183128,0.000000,-99.000000
85005144203,456.870500,460.752500,506.897500,153214.846554,243093.717681,64762.078809,0.042622,0.050605,0.034739,0.204693,0.000000,-99.000000
85000924395,514.644000,536.608400,507.872000,542540.020304,597875.448695,486760.378568,0.046105,0.048105,0.044128,0.412042,0.405129,8.787177
85002316396,455.501000,462.426300,510.653100,915621.193457,1078904.982503,752707.322381,0.028411,0.030658,0.026213,0.289525,0.000000,-99.000000
85001625542,465.898300,461.508900,523.602200,943280.077903,1074399.561555,813100.480642,0.027987,0.029398,0.026599,0.430676,0.319472,11.415015
85000274243,491.391300,514.967300,473.937500,633973.239371,663061.456841,604488.358574,0.053685,0.054764,0.052613,1.457392,0.537038,10.003572
85002573901,478.403900,452.874600,532.507300,180476.220474,228989.513897,133092.264525,0.049267,0.053669,0.044865,0.252832,0.000000,-99.000000
85001037597,476.748000,462.278000,517.771900,592762.540020,646810.580239,537660.907878,0.040774,0.042532,0.038989,0.389490,0.387384,9.500774
85004442799,534.343700,520.366000,471.326200,704960.064696,1081376.044808,331535.331354,0.023371,0.026165,0.020601,0.229675,0.000000,-99.000000
85007516440,486.619600,479.512800,460.713400,145815.982719,261838.504079,27473.648981,0.044740,0.052138,0.037273,0.143065,0.000000,-99.000000
85005330597,469.171900,538.830600,512.038200,1064485.929269,2356918.468579,94951.940648,0.017455,0.020462,0.014367,0.237413,0.201533,11.545869
85007501793,462.003300,518.961800,495.398800,107195.976658,167067.157928,47255.445819,0.046133,0.053906,0.038222,0.154737,0.000000,-99.000000
85007373510,488.693900,508.316300,493.759600,29968.536888,59945.064408,2936.794107,0.071672,0.086646,0.056860,0.282486,0.185017,2.581452
85006102343,518.197800,542.669000,453.052100,242854.643512,483779.970750,24626.863231,0.033546,0.040362,0.026890,0.229299,0.000000,-99.000000
85003779007,502.417900,514.940400,494.780400,3033572.334161,3994715.901454,2056450.818201,0.013450,0.014587,0.012321,0.328787,0.234816,17.457804
85004063686,519.272200,504.888400,455.864600,600520.019831,794312.682301,406201.294809,0.024773,0.026996,0.022500,0.252910,0.234100,9.449689
85003750051,509.559700,543.303700,510.784500,384476.998656,540465.643048,227589.657883,0.030698,0.033997,0.027419,0.324664,0.244504,7.964737
85007501989,523.762100,459.066000,522.244400,874534.819572,2202562.181692,110114.723406,0.017796,0.020515,0.015065,0.230578,0.188034,10.566250
85008521978,460.765500,480.571500,499.004600,449152.056507,979075.298239,39478.833692,0.021361,0.025674,0.017051,0.201516,0.000000,-99.000000
85005784876,487.037700,517.172000,545.213300,296019.685793,405706.888159,185307.678104,0.028719,0.033016,0.024451,0.299247,0.204694,7.127429
85001761237,481.825500,450.310500,536.414900,463298.154013,549151.344284,375250.053355,0.037508,0.040090,0.034865,0.371508,0.318391,8.488705
85003590793,450.212100,516.524200,457.085800,233710.536891,322348.343066,146797.785519,0.039889,0.046257,0.033388,0.287479,0.246800,6.187227
85001339916,480.937400,517.933000,457.676800,364989.476461,414543.071999,315137.376988,0.046616,0.049699,0.043592,0.466396,0.348238,7.470418
85001110986,542.448900,549.424100,546.808300,423656.063083,465942.912901,381284.054638,0.045129,0.047143,0.043063,0.532746,0.378139,8.379120
85007664607,484.816500,524.103900,548.633000,834740.259233,4378512.147807,69152.498905,0.016606,0.019662,0.013540,0.204768,0.186682,11.241859
85003420652,485.785300,535.223100,529.158900,131704.643176,163975.206639,98723.070395,0.055524,0.061172,0.049868,0.262497,0.254672,4.586678
85004181788,487.073000,475.091200,541.823300,743390.855965,1127213.399420,356140.937239,0.021317,0.023869,0.018745,0.335790,0.229295,10.756420
85003914873,472.142600,457.328900,528.273400,2231671.473358,3008637.743805,1460501.730065,0.013691,0.014816,0.012562,0.541800,0.226141,16.518034
85001425799,530.626000,535.197800,481.285800,1518975.588690,1731480.852757,1307782.570671,0.020219,0.021222,0.019222,0.698365,0.269956,13.351815
85008202360,475.529000,530.659600,467.594800,95094.607803,794473.292477,2202.366073,0.033706,0.048377,0.019429,0.276352,0.157054,4.659548
85007909489,483.341800,544.185900,497.863800,1474884.078268,2746684.111376,219241.067803,0.014069,0.016254,0.011855,0.156542,0.000000,-99.000000
85006200493,510.264800,478.579000,501.205200,174748.243390,294878.506196,54370.612184,0.035809,0.041159,0.030384,0.242560,0.196882,5.498183
85003620312,470.825700,536.053300,499.064900,560281.463218,714413.774244,409042.801343,0.026566,0.029171,0.024025,0.342095,0.243461,9.164258
85008202352,475.603000,527.908500,456.452100,15158.308106,45412.270889,6734.706700,0.114493,0.122691,0.106188,0.163971,0.000000,-99.000000
85001827630,464.822600,482.968800,500.808700,561729.775076,652550.794423,473521.255004,0.035338,0.037824,0.032836,0.334768,0.305257,8.638292
85000115602,476.275600,464.982700,527.631600,597214.944581,613459.366989,581172.283484,0.077016,0.078009,0.076004,1.009231,0.759225,9.858021
85008216168,504.865100,485.884100,490.097200,14306.859056,36567.315697,752.822524,0.072334,0.092795,0.051823,0.387589,0.124176,1.716708
85004358156,525.157300,520.150800,545.309600,245104.958291,363246.413919,129301.678024,0.037132,0.042309,0.032002,0.290160,0.237723,6.402152
85004351840,468.805400,506.762100,508.284500,438299.419733,992192.687570,68904.682514,0.026710,0.030091,0.023312,0.251559,0.229984,8.610550
85007248077,491.669200,497.598900,480.026200,1190159.132674,2399239.345941,91985.267070,0.014899,0.017456,0.012400,0.216425,0.190602,12.792729
85003593495,526.671800,456.849500,495.731600,364514.436973,473009.239264,253553.237904,0.033301,0.037087,0.029449,0.244436,0.000000,-99.000000
85004222692,491.377000,497.953100,483.076100,84002.852074,114795.762567,53038.957602,0.054064,0.059769,0.048301,0.306482,0.223163,4.127730
85004584834,486.533200,547.095600,516.736800,365005.392849,562627.564150,167268.159555,0.031565,0.035265,0.027851,0.211254,0.000000,-99.000000
85003107839,487.825700,516.257000,544.348600,260661.536013,326831.001198,192543.555636,0.031592,0.034049,0.029096,0.485364,0.215441,6.819420
85007262083,523.163800,489.898700,529.383400,201996.357466,367481.224985,32944.580077,0.030967,0.036336,0.025683,0.236761,0.195377,6.309103
85005775518,493.559200,473.362000,470.090100,60617.765678,149916.439554,6762.512757,0.061457,0.074162,0.048708,0.261223,0.204281,3.323982
85006013518,502.233300,486.780500,511.477600,181445.821456,304386.885592,55352.902317,0.036607,0.043303,0.029991,0.208699,0.207523,5.668992
85005138459,518.448900,529.309200,469.696600,559385.367117,1128115.498562,70072.967829,0.019132,0.021531,0.016741,0.440403,0.185626,9.702325
85006909263,492.105400,476.150300,505.368500,80463.823958,175597.054382,17786.701476,0.063683,0.071427,0.055721,0.151825,0.000000,-99.000000
85006377656,459.065800,534.408200,482.463500,194103.421502,307491.289628,83471.680613,0.034664,0.039936,0.029416,0.174177,0.000000,-99.000000
85004269608,482.978200,488.493100,454.738600,289172.389860,372261.573702,203962.424476,0.033873,0.037807,0.030029,0.219567,0.000000,-99.000000
85003778387,502.948000,474.475900,512.272300,98097.256838,146374.135990,51067.593870,0.049571,0.055205,0.043839,0.325541,0.236548,4.771889
85004634826,507.365500,475.815600,507.748800,853857.262618,1320224.293361,389386.130511,0.021540,0.023757,0.019365,0.215790,0.000000,-99.000000
85007140507,537.992400,452.979900,474.928000,3569681.702187,10252036.095237,421194.370829,0.010096,0.011566,0.008636,0.169484,0.168414,16.680686
85000837210,488.289200,534.671000,507.802800,828413.924885,968309.273280,690691.572818,0.038093,0.039988,0.036160,0.449118,0.418012,10.973480
85000067815,493.154100,451.816300,541.038800,526786.651992,541941.628439,511649.567052,0.103785,0.105246,0.102338,0.909523,0.885187,8.529074
85002056486,527.182900,511.464000,485.751700,165217.674558,200647.952089,130693.429395,0.054712,0.059199,0.050098,0.361856,0.298282,5.451884
85008507522,503.279900,494.524700,470.298400,122892.709880,519534.518685,8412.857743,0.037616,0.046224,0.029074,0.160369,0.000000,-99.000000
85003992905,541.302900,530.123600,540.399000,298901.296464,400151.873222,195637.631822,0.033020,0.036524,0.029511,0.282177,0.244046,7.390775
85000707586,471.015900,470.922600,456.202500,308820.907304,334195.921874,282933.312042,0.062059,0.064816,0.059327,0.494013,0.442311,7.127255
85001680920,453.411800,523.664800,515.012600,177435.987096,203036.258560,151596.240759,0.061064,0.065086,0.057062,0.297657,0.000000,-99.000000
85001328123,527.987600,464.991800,454.574300,432579.487935,493446.610598,371955.133769,0.040530,0.042505,0.038518,0.516389,0.348650,8.602357
85003452030,546.311800,506.015800,543.303300,977705.766695,1265363.073222,695464.795128,0.022237,0.024705,0.019787,0.264716,0.245336,11.032761
85007648694,461.143700,463.254800,452.280200,326460.910047,677573.493292,24693.405924,0.025732,0.031687,0.019641,0.213316,0.190367,7.397965
85008216573,489.215700,460.975100,479.584600,2851.210508,6234.907252,319.424487,0.147471,0.174617,0.120813,0.512687,0.107318,0.727726
85001064670,499.912100,519.651100,450.685300,1049632.494264,1159998.111868,940772.019392,0.033607,0.034994,0.032237,0.391572,0.379484,11.291823
85002825164,539.249500,518.574300,516.312900,266929.979739,327298.004728,206745.513686,0.039333,0.042809,0.035952,0.314998,0.270108,6.867286
85001625734,549.344400,520.350800,535.864000,184044.393893,218895.771380,148923.567707,0.068545,0.075333,0.061767,0.293822,0.000000,-99.000000
85007501970,465.385800,462.903200,529.743800,35563.679315,74468.337841,7756.461264,0.076026,0.084965,0.067027,0.175472,0.000000,-99.000000
85002543649,515.814300,451.258600,528.859700,1267755.237077,1590823.786270,952440.737111,0.022950,0.024827,0.021072,0.235842,0.000000,-99.000000
85007387714,473.471700,479.665400,462.011700,338709.468135,465732.105525,214234.170623,0.024794,0.028468,0.021104,0.271528,0.181634,7.325628
85003507087,456.566100,458.138900,475.082100,338095.510149,470446.423961,202408.119941,0.034474,0.039650,0.029170,0.213205,0.000000,-99.000000
85008679850,460.416500,483.513400,506.981400,188128.470284,330136.570078,43249.361328,0.033128,0.041319,0.024942,0.229875,0.165925,5.008557
85005775225,533.949300,459.428000,475.614000,555262.605364,888789.676848,229829.150873,0.022867,0.025859,0.019949,0.293621,0.216039,9.447742
85006799068,473.750700,486.113200,453.363900,454847.983372,660416.292625,246542.681442,0.027030,0.030717,0.023399,0.176985,0.000000,-99.000000
85001906089,516.776100,502.189300,455.273000,769361.217435,957639.538868,579128.733444,0.031506,0.033688,0.029290,0.345110,0.337174,10.701763
85003991724,458.966900,479.286800,504.606500,368579.885950,509589.987039,223905.576031,0.030172,0.033321,0.027017,0.267520,0.240906,7.984370
85005144214,494.443700,475.475600,509.003500,298163.780166,590800.200969,31923.109999,0.028126,0.032850,0.023417,0.250783,0.224648,7.987153
85004635753,530.516800,500.668800,490.707700,190382.673403,325493.040491,53405.353461,0.037869,0.042713,0.032992,0.262856,0.214234,5.657212
85006899049,539.774000,514.325100,482.680200,309341.568870,580583.723752,34093.396035,0.025995,0.031032,0.020837,0.222383,0.182868,7.034792
85002684421,519.495400,491.047500,470.050500,2287621.704813,2955500.424833,1630640.290446,0.016118,0.017366,0.014899,0.427310,0.265438,16.468267
85008069326,478.484600,466.871100,469.044100,242182.657515,481115.992737,14271.298268,0.030452,0.039287,0.021506,0.171652,0.000000,-99.000000
85001748110,468.932600,480.890500,514.304700,762556.095188,898130.840249,624802.414925,0.030337,0.032063,0.028577,0.408414,0.314895,10.379922
85006798732,509.400000,475.934500,489.322300,334676.681704,882476.156144,14785.623545,0.025557,0.033509,0.017610,0.181902,0.000000,-99.000000
85002304244,515.611100,478.856800,474.364800,97739.589159,122767.452594,72773.301350,0.068617,0.073744,0.063629,0.383200,0.289969,4.225932
85003173077,460.791700,468.328700,463.438600,2982077.096515,3694503.863840,2249377.487397,0.014747,0.015964,0.013549,0.212261,0.000000,-99.000000
85000485797,539.541400,476.110600,517.865100,439033.061954,473653.591398,405188.086999,0.059804,0.061967,0.057653,0.537361,0.490196,8.196743
85004351944,506.195600,487.878400,527.282600,866066.398657,1338131.258731,381247.657544,0.021640,0.023973,0.019318,0.261628,0.230005,10.628863
85007387770,481.638300,489.545000,507.496500,193872.315850,364464.071185,23664.921959,0.031880,0.037870,0.025807,0.209822,0.186688,5.855927
85006190555,490.961200,513.179100,503.545300,8302.974046,13185.168581,4160.715927,0.158100,0.167736,0.148451,0.209167,0.202723,1.282248
85006802760,549.090300,527.771500,536.999500,78177.157812,118308.666189,37649.078832,0.051364,0.061412,0.041167,0.213528,0.201846,3.929688
85002651624,498.384200,518.446500,509.028100,129763.888958,157892.397860,102182.477931,0.058459,0.064814,0.052259,0.298297,0.000000,-99.000000
85007140949,485.966900,474.887400,474.744600,176354.710227,458734.841102,20104.365205,0.038423,0.044963,0.032038,0.151441,0.000000,-99.000000
85005767441,460.074300,527.104300,472.768700,311060.869674,543819.981309,80058.332620,0.029851,0.034422,0.025404,0.181245,0.000000,-99.000000
85003748840,524.225300,467.521800,493.419000,327864.278021,482909.007920,169411.639065,0.029827,0.032744,0.026982,0.413278,0.234635,7.866565
85004536292,506.354400,469.772900,542.776700,323887.158749,477922.483766,172969.153656,0.031347,0.035519,0.027104,0.268842,0.220576,7.036536
85006282807,460.116400,468.406000,536.530200,174396.309801,292818.182592,57746.664495,0.033427,0.038623,0.028296,0.350437,0.181380,5.426233
85003750058,543.129800,491.861000,525.968800,280405.634548,368847.146247,189733.454701,0.037240,0.041684,0.032806,0.244346,0.000000,-99.000000
85008221753,504.334500,506.262400,510.808200,249887.873152,799125.090702,18812.065165,0.029301,0.036232,0.022556,0.168659,0.000000,-99.000000
85007129674,467.212300,507.657500,463.811400,33534.281864,62578.590184,5275.017418,0.067632,0.078975,0.056543,0.215950,0.189850,2.807124
85008521463,537.118500,463.923400,491.051000,161887.589116,469115.764445,11111.702130,0.037273,0.048090,0.026183,0.208785,0.000000,-99.000000
85000293437,535.402000,458.793900,481.221900,560606.227524,588306.040829,533276.596352,0.058420,0.059763,0.057071,0.861264,0.546319,9.351517
85004634738,485.624700,504.625600,507.149200,55743.701480,85905.462769,26252.782896,0.070388,0.082454,0.058392,0.241405,0.226305,3.215117
85005621967,484.341600,477.983300,497.590400,404145.236396,782678.378746,72497.631452,0.026211,0.029508,0.022905,0.210992,0.000000,-99.000000
85007027511,547.528200,514.952000,523.059700,504481.900764,598472.120415,409263.078652,0.020037,0.022404,0.017661,0.339964,0.178973,8.932296
85007784516,542.353400,462.450000,489.890200,65700.259409,136575.958503,6884.776219,0.056035,0.067474,0.044740,0.215513,0.192413,3.433802
85001572924,482.011500,515.658900,458.105500,411033.990564,494406.241282,329008.839543,0.041306,0.044245,0.038375,0.367103,0.337471,8.170090
85006190554,489.533500,532.757300,513.942600,524649.044702,870146.384469,175261.708329,0.025103,0.028749,0.021528,0.221432,0.199539,7.948853
85005468181,479.572900,508.077500,486.741300,157133.329122,210228.458032,104267.350574,0.041435,0.048599,0.034099,0.241146,0.000000,-99.000000
85007633891,480.429200,537.313400,506.949800,110856.493167,299647.664372,12907.969964,0.046005,0.054893,0.037301,0.164807,0.000000,-99.000000
85007633848,462.728900,509.222100,485.928600,192195.252602,347114.232560,32712.666083,0.029025,0.034105,0.023963,0.224577,0.171417,5.905820
85002001206,495.158200,470.716400,502.614400,1400625.725456,1618094.737448,1185469.539496,0.022595,0.024003,0.021186,0.331219,0.299896,13.272509
85004845896,545.547000,514.060900,487.866800,747640.205323,1098371.874885,391677.087225,0.020467,0.022583,0.018344,0.251501,0.213847,10.448432
85002976232,535.749600,537.190000,485.494600,110999.648376,135040.802980,86295.189740,0.070105,0.077992,0.062148,0.219523,0.000000,-99.000000
85008052736,484.683900,500.673000,507.210700,118783.318828,290992.572420,11123.656931,0.040149,0.049852,0.030712,0.180920,0.000000,-99.000000
85001130510,503.393000,489.812900,472.714500,1635250.042976,1809279.105571,1460059.872942,0.025880,0.027170,0.024626,0.468132,0.368567,14.241126
85007925616,486.517200,476.729000,461.338100,73438.170325,131351.987964,15936.203862,0.050360,0.059569,0.040888,0.180866,0.000000,-99.000000
85002222101,477.749400,493.952800,453.098300,2842.503651,3471.237453,2214.759871,0.309961,0.332753,0.287261,0.534487,0.227234,0.733104
85003061421,469.743300,483.279800,494.235300,125459.676471,158347.689160,91981.481944,0.055471,0.061870,0.048981,0.285862,0.258917,4.667641
85000264853,491.768800,496.458100,478.832500,156378.083118,163404.389332,149232.516942,0.119276,0.122105,0.116444,0.664872,0.593973,4.979830
85002379106,472.869100,471.070000,454.438500,1321526.352693,1877534.745514,780015.680640,0.021476,0.023185,0.019796,0.340337,0.284136,13.230127
85006296629,538.562900,530.446000,534.674600,1292977.895756,3493658.236059,134474.884753,0.014661,0.016906,0.012365,0.270995,0.192369,13.120689
85000082960,465.420800,529.396600,491.793200,448516.062303,461474.501568,435232.221666,0.107858,0.109493,0.106267,1.027467,0.837126,7.761370
85001956057,498.435200,545.990700,484.830900,85307.946634,98271.017271,72011.673605,0.076323,0.081656,0.071038,0.389292,0.307998,4.035455
85006599673,490.766300,501.312100,549.564100,616240.419172,934430.268305,302944.077262,0.020820,0.024327,0.017371,0.207651,0.189187,9.086845
85002899701,539.165100,506.968500,523.792700,589773.828636,748405.572442,430977.863932,0.029308,0.031577,0.027012,0.298999,0.255103,8.704129
85008504680,535.945400,484.716200,538.524700,389554.575945,599033.901699,175766.458423,0.023878,0.028128,0.019556,0.184527,0.180304,7.551188
85008199779,498.783400,501.100900,515.134900,432078.379627,569222.620117,295496.130461,0.023014,0.027872,0.018266,0.164114,0.000000,-99.000000
85006100459,467.715300,524.118200,499.491100,576376.046758,976683.473371,186332.469476,0.022204,0.026151,0.018151,0.202936,0.000000,-99.000000
85007501797,465.051800,548.667000,500.687700,265972.045492,1639005.407496,11789.424256,0.024779,0.032201,0.017353,0.207100,0.197374,7.965370
85006681785,539.662200,513.751800,483.346300,1590956.082291,2523684.241196,647187.962924,0.014048,0.015943,0.012197,0.246549,0.196206,13.967058
85000200070,468.919500,522.388500,489.049400,183297.443561,190679.828320,176096.712733,0.121526,0.124193,0.118890,0.745448,0.652541,5.369553
85002390982,533.410700,542.379900,472.587700,514570.483195,609509.030106,417930.417377,0.035387,0.038015,0.032779,0.323681,0.288119,8.142049
85002752101,513.352100,508.714600,454.333600,167577.023275,195205.910767,140051.910950,0.052458,0.057370,0.047405,0.301732,0.270325,5.153170
85006391686,542.327300,549.827100,501.084200,3400614.339906,6514064.113254,376625.409260,0.010824,0.012412,0.009200,0.202543,0.000000,-99.000000
85006203890,530.428800,512.207500,514.999700,847788.227739,1437043.232618,264440.825018,0.019125,0.022033,0.016255,0.192841,0.000000,-99.000000
85008052765,493.944900,514.474200,507.206700,78722.015617,167670.663644,8553.266294,0.037094,0.042817,0.031278,0.303305,0.154232,4.157844
85004356671,477.841000,481.198200,455.914700,5249964.815830,6838810.976761,3631635.962065,0.009534,0.010316,0.008748,0.382869,0.210672,22.096398
85004351852,489.264900,522.568500,515.522900,198221.623794,257917.834943,139034.114233,0.040347,0.044960,0.035794,0.268496,0.230689,5.717576
85004063256,459.960700,521.436200,473.117600,897243.477354,1189112.113144,600125.600205,0.020128,0.022300,0.017969,0.254606,0.231815,11.516748
85003102773,495.262500,516.228700,498.395400,512886.609328,638152.654393,384263.005966,0.030125,0.032382,0.027814,0.276168,0.253409,8.411995
85006786834,491.776300,512.239000,522.758300,136976.231365,223927.044712,52189.924868,0.044452,0.052427,0.036404,0.162660,0.000000,-99.000000
85004957953,450.782600,464.307300,533.293800,100025.155305,175434.746301,24523.024489,0.048515,0.056973,0.039952,0.265204,0.219536,4.525127
85002136091,500.425900,524.545300,466.753700,893684.422428,1070144.278370,720335.824225,0.027737,0.029651,0.025852,0.385847,0.283976,10.238268
85007261614,523.342600,464.818100,500.309700,1034740.353366,1486972.387164,575874.186849,0.017899,0.020296,0.015567,0.172783,0.000000,-99.000000
85008504324,451.495900,547.405200,499.346300,2397270.753571,9751955.798817,104359.402689,0.010201,0.012499,0.007882,0.180831,0.000000,-99.000000
85007909630,481.171200,470.206800,528.312100,128684.359765,341739.956416,18825.039446,0.039061,0.045808,0.032278,0.196218,0.185923,4.759842
85003341555,476.258700,509.658900,482.862900,888756.406067,1183754.095626,598437.030273,0.021618,0.023562,0.019675,0.371969,0.250983,11.609700
85006296641,549.011200,491.541400,527.454300,129750.157225,234952.292324,22451.373041,0.040922,0.051056,0.030652,0.198418,0.000000,-99.000000
85000422798,492.256500,547.775100,507.204400,602004.027994,639076.798892,564114.120474,0.054245,0.055689,0.052798,0.556149,0.527162,9.718184
85004147240,547.795500,512.034300,543.415500,767523.271359,1107314.495176,435547.096903,0.021390,0.023315,0.019479,0.232519,0.000000,-99.000000
85002575622,454.833600,462.826000,512.723200,403080.635313,480910.534949,324360.679938,0.037439,0.040240,0.034631,0.245510,0.000000,-99.000000
85006909229,467.122900,456.565500,480.352000,48169.227775,82422.500486,12945.746684,0.057324,0.067199,0.047213,0.259792,0.183142,3.194879
85006110166,541.338100,458.925900,487.411000,278699.139534,449674.233479,106510.079706,0.029993,0.036748,0.023265,0.221583,0.198480,6.617555
85004308121,481.804700,454.194200,531.427900,83370.523690,116848.885031,49585.736962,0.060698,0.069571,0.051614,0.232201,0.000000,-99.000000
85006786759,467.189900,520.722500,485.425800,26858.075348,80528.679061,3511.951295,0.075793,0.089859,0.061569,0.275089,0.183413,2.419936
85004227466,464.421000,473.113000,508.946100,579957.934306,800581.859740,358767.106837,0.024629,0.027188,0.022014,0.286771,0.229344,9.311802
85004145860,496.253500,482.728200,512.023600,1021596.567864,1845342.455281,179409.097315,0.019982,0.022467,0.017563,0.288601,0.230555,11.538169
