8506840515,487.1055,536.279,509.713,8191,7.1030001E13,7.5650002E13,0.8701,4.617,498,549,521
8506811997,541.957,494.4525,456.834,8168,7.083E13,7.2870001E13,0.8644,9.206,554,506,467
8506799538,485.6218,464.153,450.5108,8057,6.9869999E13,7.449E13,0.8696,5.56,497,475,461
8506834320,450.7988,543.8643,495.7663,7976,6.917E13,7.6380004E13,0.8749,4.933,461,556,507
8506817713,477.7057,533.4989,471.5766,7967,6.9090002E13,7.8030001E13,0.8829,6.009,489,546,482
8506808930,479.9956,484.3024,457.7023,7895,6.847E13,6.9100001E13,0.8466,7.292,491,495,468
8506845127,539.7617,472.2417,516.4465,7721,6.696E13,7.0390001E13,0.8518,4.567,552,483,528
8506807189,456.6012,539.144,454.5782,7672,6.653E13,6.7530001E13,0.8359,5.387,467,552,465
8506846449,482.709,524.9969,516.4361,7622,6.61E13,6.8159999E13,0.8439,7.045,494,537,528
8506849452,469.692,452.5827,533.5507,7471,6.4790001E13,6.534E13,0.8324,4.786,480,463,546
8506835704,522.7133,467.044,502.5378,7467,6.4759999E13,6.6389998E13,0.8339,4.682,535,478,514
8506834541,488.7489,516.1678,497.4248,7444,6.4559998E13,6.5029999E13,0.8324,8.147,500,528,509
8506823264,468.357,518.9234,484.2713,7139,6.1909999E13,6.8170002E13,0.8446,4.922,479,531,495
8506816238,531.21,457.2565,472.3004,7121,6.1749999E13,6.1759998E13,0.8166,9.786,543,468,483
8506828724,526.3292,450.5642,494.5531,7118,6.173E13,6.2889998E13,0.821,8.81,538,461,506
8506824811,458.9875,542.5066,486.4343,7039,6.104E13,6.1699999E13,0.8178,6.194,470,555,498
8506809038,488.7672,470.7836,459.7388,6879,5.9659998E13,6.1539998E13,0.8131,5.138,500,482,470
8506811172,451.5361,536.5804,458.1165,6816,5.9109999E13,5.9769998E13,0.8109,5.554,462,549,469
8506820417,502.3974,492.6703,472.6324,6735,5.8409999E13,5.9709998E13,0.8109,6.096,514,504,483
8506829819,457.7626,546.7079,490.0419,6671,5.7850001E13,5.883E13,0.8066,6.003,468,559,501
8506830787,462.7017,549.6576,492.0415,6541,5.6720001E13,5.695E13,0.7979,5.719,473,562,503
8506847250,535.8719,543.0096,521.8624,6528,5.6610001E13,5.7329999E13,0.7996,6.021,548,556,534
8506803992,459.3046,532.6911,452.6602,6383,5.5349999E13,5.6660001E13,0.7966,6.496,470,545,463
8506820335,531.6821,522.6113,473.1014,6370,5.5239999E13,5.5470002E13,0.791,11.01,544,535,484
8506808655,486.2272,478.0321,462.1004,6340,5.4979998E13,5.91E13,0.8076,7.986,497,489,473
8506850519,485.3275,523.7089,517.8422,6219,5.393E13,5.792E13,0.8025,6.122,496,536,530
8506821429,459.1429,528.9597,485.7011,6076,5.269E13,6.0999999E13,0.8136,7.53,470,541,497
8506799791,477.4713,474.5047,453.8398,6045,5.242E13,8.1189998E13,0.8949,8.179,488,485,464
8506823041,450.5512,457.0807,487.9784,6038,5.2360001E13,5.264E13,0.777,9.447,461,468,499
8506843964,458.8367,502.7226,516.5049,5958,5.167E13,5.5189998E13,0.7896,5.749,469,514,528
8506828619,462.5161,478.5778,501.1579,5832,5.0580001E13,5.2229998E13,0.7751,3.424,473,490,513
8506811127,477.0383,503.4336,459.7861,5719,4.9600002E13,5.2E13,0.7741,5.657,488,515,470
8506851842,475.6202,455.6544,528.1578,5633,4.8850002E13,5.1430002E13,0.7712,8.792,487,466,540
8506844553,548.626,534.0086,518.2305,5610,4.8650001E13,4.9799999E13,0.763,6.513,561,546,530
8506824212,459.1478,521.6357,488.0889,5588,4.8459999E13,4.9440002E13,0.7611,9.805,470,534,499
8506828348,525.7248,469.2491,488.735,5461,4.736E13,4.7859999E13,0.7527,8.008,538,480,500
8506841502,536.2838,456.0966,514.6035,5418,4.699E13,4.7489999E13,0.751,7.306,549,467,526
8506841674,490.415,492.6166,514.8788,5330,4.6220001E13,4.7489999E13,0.751,6.936,502,504,527
8506854947,493.1605,451.8149,541.0488,5295,4.5919999E13,4.6349999E13,0.745,7.362,504,462,554
8506827471,460.6324,514.4361,488.4485,5285,4.5829998E13,4.9209999E13,0.7602,3.929,471,526,500
8506846719,531.3232,542.3022,519.6811,5256,4.5580001E13,4.7130002E13,0.7491,8.301,544,555,532
8506810664,531.1517,511.469,455.0833,5108,4.43E13,4.4760002E13,0.7364,5.856,543,523,466
8506805948,521.072,456.9583,452.5026,5024,4.3569998E13,4.3960001E13,0.7319,8.051,533,467,463
8506813104,464.5706,473.5943,459.9282,4971,4.311E13,4.5740001E13,0.7415,10.58,475,484,470
8506832144,453.4004,482.0972,507.6963,4911,4.2589999E13,4.4959999E13,0.7371,8.47,464,493,519
8506855940,506.8432,475.7861,540.357,4877,4.2290001E13,4.2489998E13,0.7238,7.897,519,487,553
8506828585,492.1545,460.4297,498.9678,4806,4.1679998E13,4.2280002E13,0.7225,10.03,503,471,510
8506803906,456.4561,545.0405,450.4475,4804,4.166E13,4.2479999E13,0.7235,7.862,467,558,461
8506830852,471.8429,510.538,493.3962,4803,4.1650001E13,4.3320001E13,0.7282,4.057,483,522,505
8506817123,469.5459,506.9567,469.9978,4774,4.1399999E13,4.3129999E13,0.7273,3.689,480,519,481
8506844268,477.3418,536.2585,509.0038,4771,4.1380001E13,4.473E13,0.7361,4.78,488,549,521
8506814759,450.9787,537.9616,462.2248,4740,4.1110001E13,4.155E13,0.7184,10.27,461,550,473
8506816849,478.5637,513.059,467.2861,4723,4.096E13,4.1989999E13,0.7207,8.881,490,525,478
8506812885,501.248,488.2661,461.9776,4704,4.0790001E13,4.1970001E13,0.7207,10.31,513,499,473
8506835044,467.5385,462.3982,511.2072,4695,4.0720002E13,4.1970001E13,0.7209,10.16,478,473,523
8506862390,481.8294,547.8909,547.2722,4650,4.032E13,4.0809999E13,0.714,7.709,493,561,560
8506813289,537.3062,512.8268,457.8566,4620,4.0059999E13,4.0869999E13,0.7146,4.493,550,525,468
8506833229,452.0997,534.7259,495.7689,4575,3.9679999E13,4.112E13,0.716,7.302,462,547,507
8506845742,494.4914,491.1823,518.0084,4502,3.9039999E13,3.9810002E13,0.7081,8.71,506,502,530
8506826965,476.0677,512.1571,487.8307,4496,3.8989998E13,4.5989998E13,0.7431,5.705,487,524,499
8506830880,465.4137,529.3843,491.7933,4434,3.8449998E13,3.854E13,0.7005,9.02,476,542,503
8506822492,526.7681,454.7393,487.0923,4399,3.8150001E13,3.9220001E13,0.7045,10.21,539,465,498
8506835589,548.8473,468.3352,512.147,4390,3.8069999E13,4.0109999E13,0.7099,10.41,562,479,524
8506854533,509.6895,480.0793,539.478,4370,3.7899999E13,3.8520001E13,0.7004,6.229,521,491,552
8506813611,532.6907,513.8234,458.9184,4368,3.7880001E13,3.8239998E13,0.6987,5.48,545,526,469
8506835722,460.0029,480.1642,507.8976,4347,3.7699998E13,3.9480002E13,0.706,7.78,471,491,520
8506837070,472.9351,542.3588,503.2002,4347,3.7699998E13,3.8460002E13,0.7,8.824,484,555,515
8506830842,489.4926,507.9271,493.9332,4310,3.7379998E13,4.0979998E13,0.715,6.945,501,520,505
8506823576,528.879,530.8205,480.9594,4290,3.7199999E13,3.9540002E13,0.7063,7.295,541,543,492
8506813906,538.1824,518.2554,461.9716,4273,3.7060002E13,4.0339998E13,0.7113,4.741,551,530,473
8506859928,542.6058,545.4817,543.5186,4229,3.6669999E13,3.7290001E13,0.6928,5.902,555,558,556
8506857287,549.9688,517.6544,539.0409,4228,3.6669999E13,3.8530001E13,0.7005,8.856,563,530,551
8506823948,473.6088,506.3962,480.699,4193,3.6360002E13,3.714E13,0.692,5.114,484,518,492
8506853109,546.0955,512.797,523.7657,4084,3.542E13,3.7010002E13,0.6913,6.468,559,525,536
8506821662,494.3209,492.3822,475.4571,4076,3.5350001E13,3.6729998E13,0.6893,5.177,506,504,486
8506813762,521.7848,526.0988,460.9826,4015,3.48200003E13,3.6609999E13,0.6886,6.239,534,538,472
8506817824,471.1666,513.8563,472.2897,3959,3.43300008E13,3.46399997E13,0.676,8.879,482,526,483
8506843162,455.334,497.3882,517.075,3906,3.38700009E13,3.49200009E13,0.6777,7.728,466,509,529
8506824067,460.4167,517.5648,488.0378,3860,3.34700007E13,3.552E13,0.6821,4.408,471,529,499
8506823430,479.4178,536.822,479.4791,3718,3.224E13,3.2820001E13,0.6642,7.784,490,549,490
8506849891,539.1816,547.7454,525.9148,3685,3.19600009E13,3.21300002E13,0.6592,10.59,552,560,538
8506810985,460.2059,518.4051,460.5883,3678,3.18999993E13,3.19900006E13,0.6583,10.18,471,530,471
8506849087,478.9126,467.8908,527.7214,3675,3.18699995E13,3.224E13,0.66,8.064,490,479,540
8506827109,458.4883,538.1167,487.4202,3644,3.15999996E13,3.251E13,0.6621,7.367,469,551,499
8506837331,472.0394,539.2607,501.3286,3527,3.05900007E13,3.25600003E13,0.6623,7.168,483,552,513
8506817851,462.1015,544.232,476.267,3502,3.0369999E13,3.10500005E13,0.6519,4.718,473,557,487
8506828352,505.0563,485.1638,490.1586,3396,2.94499994E13,2.97600004E13,0.6426,7.163,517,496,501
8506804419,467.5395,523.0912,453.0467,3372,2.9240001E13,2.92700008E13,0.6391,6.294,478,535,463
8506822952,518.8218,475.2447,480.4601,3325,2.88400007E13,2.93999991E13,0.6401,4.563,531,486,491
8506825557,463.0984,478.509,496.7955,3323,2.88200002E13,3.01799991E13,0.6457,8.224,474,489,508
8506812072,464.9948,472.0444,461.6229,3278,2.84299991E13,2.97399998E13,0.6425,9.428,476,483,472
8506823560,459.2967,525.5903,486.916,3236,2.80600007E13,2.97900001E13,0.6429,5.407,470,538,498
8506821609,489.574,460.7505,479.159,3227,2.79800007E13,3.14099997E13,0.6545,5.088,501,471,490
8506852834,460.9788,496.2979,529.3525,3220,2.7919999E13,2.85E13,0.6333,9.639,472,508,542
8506828598,528.3318,454.8536,495.1104,3211,2.78500003E13,2.81200002E13,0.6307,8.761,541,465,506
8506837927,480.8238,543.5343,507.5372,3211,2.78500003E13,2.83000009E13,0.6322,9.105,492,556,519
8506857308,453.6453,537.9507,536.9059,3161,2.7410001E13,2.74200003E13,0.6253,8.66,464,550,549
8506836466,498.7158,514.2592,500.6491,3135,2.71899993E13,2.79099998E13,0.6292,3.641,510,526,512
8506812462,527.4931,454.7011,464.5801,3084,2.67400008E13,2.84400005E13,0.633,4.971,540,465,475
8506821773,471.3464,474.6268,479.6007,3073,2.66499994E13,2.74299995E13,0.6253,8.388,482,486,491
8506847208,497.1727,513.227,512.7758,3050,2.64500003E13,2.80999997E13,0.6307,4.204,509,525,525
8506813577,541.6487,498.8586,456.5234,3037,2.63400005E13,2.65699994E13,0.6188,8.273,554,510,467
8506828760,457.2765,483.2012,500.5627,3010,2.61000004E13,2.66499994E13,0.6194,8.053,468,494,512
8506852665,476.2743,464.9853,527.6321,3005,2.60599993E13,2.75000003E13,0.626,5.058,487,476,540
8506820864,459.1257,542.0842,484.5008,3002,2.60299995E13,2.65500009E13,0.6187,9.887,470,555,496
8506855244,500.1156,462.9909,538.8046,3000,2.60200003E13,2.64599996E13,0.6177,7.815,512,474,551
8506825567,476.5206,482.3891,485.8736,2991,2.59400002E13,2.68800004E13,0.6214,7.374,487,493,497
8506803872,456.2348,534.8605,451.3301,2985,2.58899999E13,2.66799992E13,0.6198,6.386,467,547,462
8506812256,497.9982,491.177,460.9834,2965,2.57099993E13,2.61099996E13,0.615,11.11,509,502,472
8506829329,516.22,473.8299,498.5515,2955,2.56299992E13,2.83499991E13,0.6323,6.741,528,485,510
8506833258,482.4338,547.083,500.9111,2953,2.56100008E13,2.56700003E13,0.6117,9.986,494,560,512
8506816885,466.3015,532.9062,468.7458,2950,2.5580001E13,2.60200003E13,0.6145,7.441,477,545,479
8506832688,467.507,457.3661,513.7562,2928,2.53899991E13,2.59799992E13,0.6144,3.231,478,468,526
8506851096,455.9153,535.662,527.1901,2906,2.51999992E13,2.60700006E13,0.6152,10.17,466,548,539
8506815058,490.0031,466.2565,466.7534,2898,2.51300004E13,2.61099996E13,0.6152,5.079,501,477,477
8506821459,461.4491,546.4349,479.5324,2897,2.51199991E13,2.82500006E13,0.6318,7.157,472,559,491
8506850281,542.8597,540.1707,523.243,2893,2.50899994E13,2.5500001E13,0.6104,7.711,555,553,535
8506813321,452.9622,534.5231,459.1446,2880,2.49799996E13,2.51300004E13,0.6077,6.642,463,547,470
8506834409,461.5106,516.7096,494.5014,2876,2.49400006E13,2.66499994E13,0.6195,11.04,472,529,506
8506851118,484.7584,544.0767,518.61,2871,2.48999995E13,2.57899993E13,0.6125,8.371,496,557,531
8506813193,466.1922,454.9057,475.57,2861,2.48100002E13,2.71800001E13,0.6239,8.21,477,465,486
8506806692,500.6453,495.2792,452.5168,2851,2.47200009E13,2.484E13,0.6051,7.628,512,507,463
8506810345,521.0998,504.9871,455.6146,2845,2.46700006E13,2.52400003E13,0.6084,8.407,533,517,466
8506833870,487.8176,512.462,496.1577,2801,2.42900009E13,2.79099998E13,0.6291,4.235,499,524,508
8506807459,470.6925,529.6141,453.6804,2795,2.42400006E13,2.47800005E13,0.6047,4.119,481,542,464
8506849199,460.6234,455.0914,535.4218,2745,2.37999992E13,2.41999995E13,0.6,10.61,471,466,548
8506807434,450.4441,528.7808,456.9017,2741,2.37699995E13,2.44699995E13,0.6022,7.446,461,541,467
8506813899,543.2094,515.0181,459.2144,2740,2.37600003E13,2.38400003E13,0.5969,8.538,556,527,470
8506814745,487.9129,518.7717,468.501,2718,2.35700004E13,2.36099994E13,0.5951,7.135,499,531,479
8506831982,456.2542,467.3634,509.7488,2717,2.35599991E13,2.4020001E13,0.5985,4.804,467,478,521
8506827772,453.8753,543.8221,493.3439,2707,2.3479999E13,2.43200007E13,0.601,4.886,464,556,505
8506843992,455.5282,523.2407,511.3949,2692,2.33399994E13,2.44699995E13,0.6021,6.53,466,535,523
8506852419,490.9427,453.1085,538.6132,2686,2.32899991E13,2.63799995E13,0.6172,5.521,502,463,551
8506856270,549.0371,518.0269,535.7755,2678,2.32200004E13,2.3320001E13,0.5923,6.678,562,530,548
8506816370,489.8202,469.0253,467.6105,2632,2.28200001E13,2.29599997E13,0.5894,6.488,501,480,478
8506844372,515.2413,503.4094,514.8763,2612,2.26500008E13,2.3049999E13,0.5901,8.108,527,515,527
8506811806,531.5334,465.0874,464.0302,2602,2.25599994E13,2.4179999E13,0.5994,4.172,544,476,475
8506859093,458.9789,485.5581,542.2543,2586,2.2429999E13,2.41600005E13,0.5997,7.735,469,497,555
8506809696,523.6395,455.6952,459.4733,2578,2.23600003E13,2.266E13,0.587,9.176,536,466,470
8506842860,489.3856,487.0603,516.2226,2562,2.22200007E13,2.4800001E13,0.6048,4.223,501,498,528
8506827493,458.4692,531.7899,487.6609,2562,2.22200007E13,2.30699995E13,0.5906,6.418,469,544,499
8506830181,485.9256,511.6743,495.8095,2550,2.21100009E13,2.336E13,0.5931,8.909,497,523,507
8506818550,489.0474,477.4071,467.5905,2548,2.20999996E13,2.23600003E13,0.5842,7.264,500,488,478
8506826605,452.1505,520.1825,486.4215,2507,2.17400004E13,2.22299999E13,0.583,9.994,463,532,498
8506829434,496.0493,460.0678,498.2333,2499,2.16699995E13,2.23000008E13,0.5836,7.407,507,471,510
8506809831,476.5643,481.0406,456.4489,2485,2.15500005E13,3.21500008E13,0.4596,5.016,488,492,467
8506840210,501.9971,512.6384,505.2964,2484,2.15399992E13,2.23399998E13,0.5841,7.129,514,524,517
8506831989,525.283,461.3206,500.1539,2474,2.14599991E13,2.23999993E13,0.5844,3.696,537,472,512
8506813135,531.6639,477.7078,462.632,2457,2.13100003E13,2.30800008E13,0.5906,3.501,544,489,473
8506807069,456.307,541.7137,453.0044,2452,2.126E13,2.19099997E13,0.5801,7.348,467,554,463
8506829814,533.2504,545.2677,494.4481,2440,2.11599994E13,2.11599994E13,0.5736,7.052,546,558,506
8506811259,543.0473,495.0103,456.6409,2421,2.09999993E13,2.47899997E13,0.3946,5.447,556,506,467
8506807144,511.6724,507.2078,452.2018,2403,2.08399992E13,2.1999999E13,0.5812,4.927,523,519,463
8506803730,468.609,530.2595,450.1127,2400,2.08099995E13,2.09699996E13,0.5721,7.296,479,542,460
8506856398,475.5279,533.2532,527.7382,2398,2.08000002E13,2.09900001E13,0.572,9.277,486,546,540
8506840334,487.1364,500.8992,507.7361,2363,2.04899992E13,2.11700008E13,0.5741,4.843,498,512,519
8506852017,463.4071,474.6086,529.8923,2355,2.04200005E13,2.09699996E13,0.572,9.062,474,485,542
8506825977,489.4802,474.9684,483.6835,2354,2.04099992E13,2.091E13,0.5712,8.613,501,486,495
8506838847,474.4258,456.8094,522.0197,2353,2.04099992E13,2.0710001E13,0.5695,9.751,485,467,534
8506818528,510.1441,462.6702,473.0207,2342,2.03100007E13,2.03400004E13,0.5661,9.715,522,473,484
8506846712,471.6434,539.7698,514.5721,2332,2.02199993E13,2.04700008E13,0.5672,8.482,482,552,526
8506835065,450.6851,481.6593,509.1091,2331,2.02199993E13,2.02999993E13,0.5657,8.582,461,493,521
8506811954,528.9913,466.9737,461.5733,2328,2.01899995E13,2.08000002E13,0.5703,5.025,541,478,472
8506852308,459.0639,479.6006,531.1959,2292,1.98800006E13,2.005E13,0.5635,5.231,470,491,543
8506819258,540.9691,465.3828,475.3844,2286,1.9819999E13,2.24100006E13,0.5848,4.776,553,476,486
8506844569,482.924,544.4633,515.4948,2278,1.97599995E13,1.99100004E13,0.5621,10.67,494,557,527
8506845572,492.1413,488.9808,519.8688,2276,1.9740001E13,2.01399992E13,0.5643,9.365,503,500,532
8506824192,451.4254,515.0273,486.5677,2266,1.96499997E13,2.0010001E13,0.5631,5.803,462,527,498
8506835671,467.7217,453.3113,515.8998,2256,1.95600004E13,2.05500008E13,0.5681,4.838,478,464,528
8506852438,501.2048,468.7864,536.9821,2250,1.95100001E13,2.17299991E13,0.5787,6.273,513,480,549
8506824069,537.0751,514.9704,482.0703,2245,1.9469999E13,1.97099992E13,0.5602,10.1,549,527,493
8506809472,520.0817,486.574,459.1646,2235,1.93799997E13,1.97599995E13,0.5608,9.52,532,498,470
8506830753,452.2856,535.5729,495.1938,2227,1.9310001E13,2.08800003E13,0.4248,3.271,463,548,507
8506807163,492.1942,519.1365,450.5919,2225,1.92999997E13,1.94500006E13,0.5576,11.73,504,531,461
8506844108,464.2228,505.4511,513.6577,2213,1.91899999E13,1.95600004E13,0.5588,12.17,475,517,525
8506805980,482.7786,484.2156,458.4341,2199,1.90700008E13,1.92600007E13,0.5559,7.8,494,495,469
8506852451,498.5827,480.248,529.7974,2198,1.90599995E13,1.93799997E13,0.557,5.482,510,491,542
8506815213,532.7473,464.4441,465.8531,2189,1.89799994E13,1.94899996E13,0.558,8.746,545,475,477
8506856263,495.2068,511.7594,528.111,2188,1.89799994E13,1.91800006E13,0.5552,9.395,507,524,540
8506815651,469.4094,499.4093,465.9814,2185,1.89499997E13,1.95300006E13,0.5584,4.399,480,511,477
8506859872,507.4314,504.7856,546.8828,2184,1.89400005E13,1.95999994E13,0.5596,8.197,519,516,560
8506810370,477.9301,524.3577,460.3211,2179,1.88999994E13,1.89799994E13,0.5533,6.914,489,536,471
8506812179,515.8798,456.5999,455.0368,2171,1.88300007E13,2.05899998E13,0.5685,8.404,528,467,465
8506839432,504.7053,474.3027,511.0579,2170,1.88199993E13,1.88399999E13,0.5517,12.02,516,485,523
8506826762,485.3064,544.85,491.1602,2169,1.88100001E13,1.89199999E13,0.5524,7.622,496,557,502
8506825992,479.2756,490.6178,485.782,2154,1.86799998E13,1.88199993E13,0.5517,11.05,490,502,497
8506831753,477.849,469.2025,500.7289,2141,1.85699999E13,1.92499994E13,0.5559,6.282,489,480,512
8506842840,503.15,471.1539,518.1054,2139,1.85499994E13,1.92199996E13,0.5556,5.111,515,482,530
8506807190,483.0233,526.5348,455.3568,2115,1.8339999E13,2.00200002E13,0.5632,4.949,494,539,466
8506862253,536.5074,544.4312,544.2756,2089,1.81199994E13,1.82499997E13,0.5459,9.52,549,557,557
8506852278,489.0361,453.1548,536.2808,2078,1.80200009E13,1.978E13,0.5608,8.506,500,464,549
8506806745,519.0414,526.3411,451.9583,2078,1.80200009E13,1.81600004E13,0.5451,11.71,531,538,462
8506838436,506.7985,473.9796,509.2496,2069,1.79400008E13,1.80599998E13,0.5441,8.401,518,485,521
8506840509,543.2371,535.4912,509.5173,2063,1.78900005E13,2.03999999E13,0.5667,4.055,556,548,521
8506848639,470.4298,457.0076,529.7869,2062,1.78799992E13,2.46599993E13,0.6033,13.82,481,467,542
8506828009,452.0635,539.6868,495.7805,2046,1.77399996E13,1.99199996E13,0.5621,8.525,462,552,507
8506808689,506.1821,486.6363,458.0464,2036,1.76599996E13,1.822E13,0.5457,7.928,518,498,469
8506853014,491.5394,521.8647,521.7095,2034,1.7639999E13,1.85499994E13,0.5489,3.348,503,534,534
8506843491,455.4427,537.3726,509.5786,2030,1.76E13,1.76599996E13,0.5401,10.51,466,550,521
8506825789,524.2082,450.0119,494.5393,2029,1.76E13,1.78799992E13,0.5423,10.52,536,460,506
8506823705,493.8957,518.5176,485.785,2015,1.74699997E13,1.75300002E13,0.5385,8.16,505,530,497
8506835039,544.7067,450.8804,503.9044,2014,1.74699997E13,1.80000003E13,0.5432,8.265,557,461,515
8506852154,487.004,477.911,525.8404,2009,1.74200004E13,1.76299998E13,0.5399,5.125,498,489,538
8506824200,469.2527,516.5098,483.1735,1998,1.73300001E13,1.81199994E13,0.545,7.57,480,528,494
8506829717,463.5698,477.555,503.7682,1985,1.721E13,1.80599998E13,0.5439,8.115,474,489,515
8506830728,460.0328,516.0731,489.098,1984,1.71999997E13,1.98800006E13,0.5618,10.34,471,528,500
8506802314,495.6266,465.6841,450.3237,1982,1.71899995E13,1.76700009E13,0.5404,13.03,507,476,461
8506818720,475.6872,497.4435,472.2404,1976,1.71400002E13,1.72399998E13,0.5359,6.5,487,509,483
8506827218,468.9162,522.3925,489.0523,1976,1.71400002E13,1.80399993E13,0.5438,6.313,480,534,500
8506841808,535.5414,480.3324,517.3067,1965,1.70399996E13,1.756E13,0.5392,7.781,548,491,529
8506855362,518.353,453.7893,546.0035,1959,1.69900004E13,1.70300004E13,0.5335,8.441,530,464,559
8506838566,466.0575,469.2927,511.0677,1953,1.69400001E13,1.73899996E13,0.5372,6.49,477,480,523
8506821962,480.8628,492.553,478.1739,1950,1.69100003E13,1.72699995E13,0.5361,9.638,492,504,489
8506840387,466.4935,546.1937,506.8229,1942,1.68399995E13,1.73700001E13,0.537,9.073,477,559,518
8506845736,532.561,487.8098,521.8297,1933,1.67600005E13,1.78199997E13,0.5415,8.263,545,499,534
8506809870,536.8212,488.2473,457.4051,1928,1.67200005E13,1.69999996E13,0.5332,6.859,549,499,468
8506827623,469.4385,525.9688,492.3004,1912,1.65799998E13,1.721E13,0.5356,9.086,480,538,504
8506838587,514.8632,475.8324,505.689,1899,1.647E13,1.65399998E13,0.528,8.11,527,487,517
8506839829,486.5908,535.6545,508.5067,1898,1.64599997E13,1.7989999E13,0.5432,5.207,498,548,520
