85005476018,464.730800,479.141600,453.203500,5.355918,5.913652,4.787642,4.183485,4.754855,3.602493,0.178042,0.132737,67,61,70
85005476020,478.989200,452.547200,460.201900,5.484265,6.141806,4.813711,3.904446,4.500268,3.320815,0.161085,0.128298,61,55,70
85005476021,482.464300,457.767200,457.351700,4.810741,5.407094,4.204845,3.166817,3.758971,2.557298,0.175227,0.130320,63,57,70
85005476025,476.728100,485.098900,456.152600,18.759543,20.941995,16.627313,14.744395,16.928732,12.601698,0.165096,0.127457,60,54,70
85005476036,468.420700,458.350900,471.460500,6.292482,6.927482,5.649087,4.015556,4.604527,3.417023,0.166910,0.123578,60,51,70
85005476037,465.694600,454.010100,476.740100,4.207543,4.800060,3.600761,3.028311,3.685727,2.356645,0.161547,0.117064,54,42,70
85005476040,479.150100,473.779800,474.452400,5.034741,5.629764,4.428633,2.875973,3.484771,2.260916,0.170267,0.122904,62,50,70
85005476042,470.288200,451.175000,490.004400,3.307080,3.886241,2.724969,2.399790,3.046266,1.736037,0.171649,0.126606,65,51,70
85005476044,451.167100,479.185700,500.087400,4.083686,4.633750,3.532445,2.103881,2.788506,1.437388,0.161582,0.126041,64,57,70
85005476045,471.582600,450.223100,493.269400,8.721478,9.744338,7.720703,6.284602,7.066044,5.487280,0.180062,0.128877,66,58,70
85005476047,467.827700,475.241000,500.941600,10.394233,11.707436,9.057692,7.032060,7.939589,6.139346,0.170106,0.126127,64,54,70
85005476055,458.542500,458.629600,515.488400,3.326499,3.939871,2.713821,2.037103,2.664990,1.420911,0.171592,0.129748,60,52,70
85005476061,496.999200,454.626800,485.253600,8.076608,9.005393,7.122445,5.782275,6.912338,4.667596,0.171303,0.118940,57,44,70
85005476063,494.617500,468.314300,477.661900,5.674268,6.333854,5.027450,4.109454,4.689026,3.544400,0.162630,0.117809,56,44,70
85005476064,500.228600,483.260600,510.473500,7.359734,8.396011,6.326426,5.171257,6.162803,4.181045,0.162315,0.128056,58,52,70
85005476071,486.235200,490.894700,504.187000,1.842670,2.636737,1.046771,10.041702,21.390051,2.103683,0.149574,0.069980,43,9,70
85005476074,476.763600,489.666500,511.476600,3.029885,3.719873,2.342829,2.215370,2.936066,1.475182,0.163796,0.108026,56,34,70
