85001105005,520.464400,498.968000,458.269800,6.781993,7.128716,6.428904,4.534705,5.002520,4.079073,0.303129,0.227786,359,316,387
85001105248,480.346200,491.415600,479.403400,6.927451,7.249011,6.603951,4.623232,5.078323,4.166404,0.306752,0.228375,365,319,387
85001105353,504.852700,513.193200,543.386800,3.854364,4.352732,3.365549,3.185520,3.728894,2.656918,0.304055,0.210073,363,246,387
85001110986,542.448900,549.424100,546.808300,6.107495,6.531976,5.684445,4.695304,5.163781,4.232158,0.299336,0.219787,345,275,385
85001113367,459.571500,478.315800,530.950700,7.347375,7.763361,6.924216,5.151814,5.578472,4.726733,0.299838,0.224162,350,301,384
85001116140,453.794800,529.540200,515.469000,8.563202,8.921509,8.205457,5.568288,5.980592,5.143845,0.303909,0.230025,360,327,383
85001118955,501.400100,471.290800,509.916000,6.341786,6.701887,5.987646,4.180312,4.664987,3.684498,0.308808,0.237783,380,362,382
85001119261,463.845700,468.871400,463.475800,9.082870,9.489298,8.674655,5.931622,6.321151,5.541830,0.304580,0.230428,363,330,382
85001119603,483.777900,540.453600,544.444600,8.430195,8.851477,8.015340,6.042520,6.470828,5.620007,0.290566,0.217678,322,274,382
85001121790,477.299800,544.909900,485.898200,5.126941,5.568798,4.697702,3.343781,3.886209,2.814163,0.298606,0.226672,357,308,381
85001121796,453.568200,488.279900,533.026700,3.681738,4.185464,3.167579,3.107054,3.649276,2.553212,0.281526,0.197796,289,200,381
85001121847,519.375100,532.141500,465.021200,6.232944,6.604788,5.855196,4.296560,4.771105,3.817847,0.301975,0.226548,348,306,381
85001122113,481.287300,489.958600,459.736800,8.361678,8.720799,8.002954,6.663553,7.037236,6.293177,0.299208,0.215374,345,265,381
85001122212,532.395000,490.488900,522.412300,5.009554,5.475269,4.540066,4.126445,4.638888,3.614856,0.260501,0.180931,230,159,381
85001124614,475.241700,518.293800,491.483600,9.894772,10.363310,9.428691,7.846372,8.234568,7.451601,0.300440,0.221269,350,284,380
85001124615,495.485600,506.390900,490.184100,9.610270,10.028069,9.187078,6.920915,7.306739,6.526213,0.289515,0.216489,317,271,380
85001124616,461.959400,524.945600,490.713300,9.773955,10.167517,9.386010,7.258088,7.600693,6.923814,0.302500,0.229415,371,321,380
85001124617,472.727800,505.073400,498.304000,6.163544,6.554958,5.772052,4.163797,4.666260,3.657835,0.272215,0.203479,262,221,380
85001124622,537.853100,465.307400,515.386600,9.472513,9.854036,9.081138,6.680199,7.041610,6.327777,0.298200,0.226280,350,305,380
85001124958,506.078200,468.878900,452.037200,5.297070,5.712936,4.889433,3.387079,3.917136,2.867301,0.297794,0.232132,367,331,380
85001124962,483.157500,467.879900,451.378500,7.088701,7.438943,6.743173,4.860626,5.298709,4.410688,0.304649,0.231877,371,329,380
85001127478,461.674600,509.562800,485.323200,7.583286,7.903604,7.263886,5.291783,5.744207,4.828936,0.300430,0.222732,349,294,379
85001127479,476.628700,538.100500,508.667700,6.306666,6.671606,5.931963,4.545469,5.015070,4.070849,0.299856,0.215487,343,268,379
85001127488,547.041900,486.507800,509.885300,9.095859,9.478856,8.712203,6.492555,6.874430,6.107338,0.297426,0.222772,340,288,379
85001127511,499.411200,496.440500,452.257400,6.484148,6.833286,6.129572,4.168689,4.643746,3.692766,0.305067,0.232591,372,326,379
85001127543,472.761000,521.928400,455.904000,4.763614,5.214108,4.311898,2.967167,3.505812,2.426093,0.301882,0.230205,365,325,379
85001127817,525.937200,460.755000,501.089400,3.266578,3.793017,2.726483,3.228914,3.770419,2.692527,0.295731,0.197523,337,205,379
85001127833,488.484800,463.127500,497.154700,7.274969,7.596793,6.955938,5.673453,6.073913,5.262442,0.307388,0.218625,366,277,379
85001130483,487.902600,546.043600,507.733500,14.517895,15.234914,13.796026,10.547624,11.000498,10.087527,0.305643,0.233833,368,339,378
85001130485,465.043500,458.910400,531.087800,9.338950,9.843286,8.835390,6.692908,7.144127,6.231801,0.252680,0.189722,209,177,378
85001130510,503.393000,489.812900,472.714500,10.839443,11.324946,10.362151,7.673921,8.051539,7.290300,0.300486,0.226304,351,309,378
85001130805,452.340100,470.536600,475.856000,2.478455,3.058973,1.907778,1.398920,2.008451,1.000508,0.300118,0.221108,358,285,378
85001130916,539.739700,537.185700,517.655600,6.504177,6.869689,6.138208,4.577124,5.039615,4.107829,0.301427,0.223339,350,293,378
85001133474,538.999000,504.442200,453.129900,5.677478,6.081470,5.271562,3.297869,3.819906,2.761350,0.305684,0.235619,362,345,377
85001133749,450.534500,488.150200,500.361800,9.174692,9.775085,8.572601,6.918625,7.423607,6.425615,0.236967,0.172415,170,138,377
85001136316,461.879200,490.637500,539.095800,11.723830,12.396274,11.060382,10.319639,11.009023,9.616745,0.262410,0.184791,232,170,376
85001136359,545.447200,515.194800,494.056600,5.911842,6.324251,5.508061,4.001604,4.500330,3.510971,0.302813,0.223544,357,299,376
85001136610,546.697100,465.386000,487.865200,6.535838,6.900439,6.176143,4.532846,5.005380,4.069748,0.301505,0.224653,356,302,376
