85002156946,503.144600,496.226700,467.268200,7.687422,8.132845,7.243609,5.192802,5.671182,4.715448,0.239457,0.180967,182,162,192
85002156954,526.134200,510.286900,456.988300,4.195560,4.719401,3.666378,2.467165,3.051672,1.879249,0.235948,0.176159,168,142,192
85002156955,517.409000,541.017500,492.494000,14.060266,14.994976,13.104037,11.265992,12.004766,10.541161,0.234445,0.178454,179,152,192
85002157905,535.973900,487.404100,457.795900,3.973037,4.633220,3.319660,2.962018,3.610839,2.298162,0.184891,0.127111,75,56,192
85002157937,466.884500,459.360500,466.820400,3.898316,4.420564,3.375381,2.313089,2.907610,1.728435,0.238564,0.178975,176,153,192
85002157939,491.960600,474.923400,484.203900,13.335722,14.179876,12.503932,9.500284,10.144904,8.863586,0.237226,0.178114,172,144,192
85002157940,466.718400,486.396400,504.667900,3.245317,3.795456,2.710857,2.162109,2.824003,1.512959,0.239261,0.178036,180,149,192
85002158287,509.252200,515.812900,500.921300,8.442797,8.908005,7.976512,5.910739,6.344590,5.481507,0.234216,0.181448,183,157,192
85002158288,538.338900,519.312300,528.330000,4.763641,5.259891,4.280795,3.207664,3.774376,2.642444,0.234687,0.175310,169,142,192
85002158289,537.805800,546.199800,525.976800,7.596045,8.036894,7.143627,5.124749,5.598469,4.656035,0.241238,0.181919,180,154,192
85002167246,469.565300,507.834500,532.259600,4.293960,4.784233,3.795168,2.532946,3.116121,1.965989,0.241589,0.184263,182,155,191
85002167247,486.164400,520.799100,498.426100,8.627058,9.139748,8.118204,5.830726,6.268146,5.404996,0.242950,0.187217,187,173,191
85002167248,474.811700,532.429900,499.912600,3.218481,3.803811,2.640692,1.981302,2.585271,1.361480,0.232729,0.167976,160,128,191
85002167268,549.850600,470.247900,536.917900,8.340908,8.854055,7.834558,6.951687,7.478604,6.435412,0.240322,0.172366,179,135,191
85002168461,458.608600,456.158700,451.911300,7.720508,8.288257,7.155121,5.306682,5.770017,4.838566,0.238649,0.177319,176,152,191
85002168463,455.135900,455.931400,475.892200,11.261864,11.888341,10.648385,7.532066,8.013703,7.062581,0.235239,0.182529,173,159,191
85002168466,504.635700,489.141300,545.765600,6.443150,6.860065,6.022531,4.205677,4.712801,3.693641,0.243441,0.177149,184,152,191
85002168878,533.365400,537.552700,510.909700,8.748618,9.322259,8.170681,5.928929,6.352229,5.508527,0.242512,0.184940,185,167,191
85002176964,454.345000,477.249100,450.993600,4.423829,4.962761,3.897370,3.510289,4.129613,2.890004,0.222135,0.156611,139,101,190
85002178274,478.574600,495.334700,465.906700,7.456639,7.901165,7.023530,5.101209,5.557207,4.636140,0.244300,0.176546,178,145,190
85002178310,534.596500,521.427600,460.427700,4.569079,5.093027,4.055270,4.196867,4.711797,3.672496,0.230590,0.155176,158,98,190
85002178311,544.644000,517.197500,470.304600,3.309408,3.859160,2.759715,2.229025,2.856324,1.592208,0.246558,0.177189,181,147,190
85002178313,510.721300,510.562700,479.845100,3.739077,4.270876,3.196824,2.674511,3.257742,2.097049,0.222100,0.156557,142,101,190
85002178314,548.479400,492.364200,486.880700,12.189776,12.894993,11.490679,8.219736,8.826295,7.629365,0.240589,0.187648,183,170,190
85002179254,539.181300,483.111200,489.496300,7.612999,8.110324,7.111289,4.436678,5.002269,3.886158,0.242198,0.172907,182,160,190
85002179281,475.395000,483.148100,456.273500,7.801028,8.268174,7.327726,5.294226,5.739367,4.836803,0.235394,0.178555,167,148,190
85002179282,476.615900,455.855800,460.455500,9.627080,10.243999,9.024158,6.330684,6.823692,5.845382,0.230836,0.181689,156,144,190
85002179288,453.367300,455.035100,523.757700,7.873798,8.417127,7.338514,5.643767,6.111891,5.179839,0.237792,0.177360,179,154,190
85002179292,532.504200,489.313200,522.170200,7.454514,7.989966,6.913043,5.679748,6.138784,5.207711,0.236211,0.172299,171,134,190
85002179663,522.137400,492.442100,522.427600,7.239350,7.680238,6.807261,4.713109,5.190252,4.228303,0.239639,0.179392,176,155,190
85002179667,540.737400,515.970900,508.252600,5.642640,6.075269,5.216392,4.027040,4.527322,3.513311,0.239155,0.181569,183,155,190
85002188855,469.705600,500.845200,536.206000,9.192499,9.799441,8.583325,6.852492,7.316322,6.382011,0.227740,0.185197,185,168,189
85002188856,457.290300,496.101000,539.340800,6.456363,6.927851,5.975667,5.027308,5.540185,4.513581,0.225573,0.162470,148,110,189
85002188857,485.459500,545.224900,532.707500,4.258483,4.750800,3.753746,2.708391,3.291132,2.133256,0.241777,0.176829,179,148,189
85002188858,493.680500,520.132700,511.570200,5.495487,5.943279,5.044722,3.813810,4.337780,3.299961,0.241648,0.185816,178,160,189
