./newRun/NewHalos/unrelaxed/Halo_NR_00000.csv,3.48842537616,3.48875428456,3.48901325711
./newRun/NewHalos/unrelaxed/Halo_NR_00001.csv,3.1162783588,3.11648356666,3.11680235192
./newRun/NewHalos/unrelaxed/Halo_NR_00004.csv,4.26147950018,4.26203143644,4.26253688315
./newRun/NewHalos/unrelaxed/Halo_NR_00005.csv,2.7069667582,2.70739871541,2.70773251946
./newRun/NewHalos/unrelaxed/Halo_NR_00006.csv,3.371740489,3.37232569538,3.37274433112
./newRun/NewHalos/unrelaxed/Halo_NR_00007.csv,4.49153733617,4.49229704394,4.49281709876
./newRun/NewHalos/unrelaxed/Halo_NR_00008.csv,3.07844961315,3.07889053544,3.07928079664
./newRun/NewHalos/unrelaxed/Halo_NR_00009.csv,1.95929727342,1.95962326855,1.96000705302
./newRun/NewHalos/unrelaxed/Halo_NR_00011.csv,3.31882145641,3.31931760528,3.31977537442
./newRun/NewHalos/unrelaxed/Halo_NR_00015.csv,3.93167025986,3.93241426803,3.93310417706
./newRun/NewHalos/unrelaxed/Halo_NR_00017.csv,3.91228078974,3.91280080349,3.91331903803
./newRun/NewHalos/unrelaxed/Halo_NR_00020.csv,4.9647532907,4.96553709995,4.96628916762
./newRun/NewHalos/unrelaxed/Halo_NR_00022.csv,3.25185612861,3.25238145235,3.25318968163
./newRun/NewHalos/unrelaxed/Halo_NR_00024.csv,5.28816563379,5.2894158352,5.29026016546
./newRun/NewHalos/unrelaxed/Halo_NR_00025.csv,4.66274540105,4.66377428071,4.6644261346
./newRun/NewHalos/unrelaxed/Halo_NR_00028.csv,3.45284397228,3.45353085201,3.45429008498
./newRun/NewHalos/unrelaxed/Halo_NR_00029.csv,2.99320159696,2.99387328783,2.99457088225
./newRun/NewHalos/unrelaxed/Halo_NR_00030.csv,3.96113862486,3.96166709206,3.96208361513
./newRun/NewHalos/unrelaxed/Halo_NR_00031.csv,3.2652286131,3.26593997833,3.26663147873
./newRun/NewHalos/unrelaxed/Halo_NR_00034.csv,7.92642096932,7.92950461646,7.93084021661
./newRun/NewHalos/unrelaxed/Halo_NR_00036.csv,4.64878012922,4.64977995069,4.65070578833
./newRun/NewHalos/unrelaxed/Halo_NR_00037.csv,2.14581669576,2.14646006491,2.14687539936
