85004329452,425.549000,438.117300,866.898400,1.396835,2.093668,1.000039,0.108528,34,91,0.959539,1.439407,1.705533
85011877611,365.965900,490.732800,875.272800,2.086522,2.784798,1.373607,0.266375,24,24,0.133841,0.539741,0.458847
85000682192,398.596300,481.078200,838.772500,4.577841,5.033173,4.127692,0.269974,525,632,11.465131,15.884101,17.339857
85000293749,352.249800,505.779100,826.094100,5.959329,6.299265,5.624600,0.352061,1165,1427,48.632008,74.491505,65.351858
85004975371,393.207900,471.168800,856.625100,7.543616,8.315483,6.755344,0.132491,63,78,0.313022,0.566339,0.630783
85006953741,340.254000,507.279200,867.933900,3.655428,4.258299,3.060803,0.122410,41,54,0.203025,0.449510,0.393304
85003004469,363.638200,443.986500,869.293600,9.574278,10.335754,8.818276,0.160722,107,135,1.506606,1.293007,1.005401
85007553680,373.917900,490.021100,830.297800,4.896008,5.687398,4.119686,0.125014,46,49,0.216483,0.148382,0.132453
85006733652,393.345300,510.216400,861.698400,4.557881,5.300384,3.830915,0.118042,45,56,0.382130,0.274298,0.295783
85010657939,379.578300,454.094500,890.646500,1.126900,2.119666,1.000048,0.082486,16,30,0.095707,0.168554,0.186499
85011042476,397.029600,477.818100,864.505900,1.814123,2.669068,1.000084,0.087967,19,28,0.147843,0.117787,0.065983
85009929166,421.787600,442.062400,893.942000,2.968501,3.706861,2.237160,0.104070,34,34,0.060083,0.111189,0.096073
85012688742,423.423400,438.297000,868.062400,19.378094,142.131597,1.264099,0.063482,4,21,0.122435,0.254238,0.196169
85011903164,391.285000,511.816900,836.062900,1.000223,2570.132656,1.000223,0.047956,4,24,0.101262,0.341328,0.396730
85004001670,407.351700,432.217600,852.226900,2.761722,3.416134,2.093998,0.134490,66,99,0.520822,2.082269,1.830256
85002273333,385.439600,504.090200,834.268100,5.808465,6.254561,5.363362,0.172651,137,182,1.978049,2.827159,3.001042
85007687063,348.234600,480.868000,855.858800,12.578624,15.086698,10.018116,0.112669,36,48,0.360199,0.243554,0.308179
85012658463,427.890100,471.973600,841.485400,2.173909,3.212478,1.123094,0.069542,14,21,0.049280,0.109014,0.123967
85006941391,373.690400,458.074100,879.962200,3.548318,4.154013,2.959933,0.120721,49,54,0.141012,0.255942,0.232915
85006057089,374.772100,510.478300,853.346800,3.833906,4.428405,3.250124,0.125911,49,63,0.265451,0.565308,0.474309
85007553799,369.945000,423.962500,879.945400,2.750731,3.489610,1.991457,0.098570,28,49,0.182672,0.815646,0.790609
