85007553801,344.013300,494.272300,864.820900,9.521107,12.079160,7.031513,0.112849,37,49,0.125201,0.336706,0.390261
85004281879,343.401200,426.653500,870.738000,3.594838,4.219293,2.986073,0.131661,62,92,0.731305,1.046183,0.990683
85012380150,335.389000,457.007400,832.312700,2.414928,8.104075,1.000042,0.058352,5,22,0.127876,0.664865,0.587268
85012997957,384.648200,469.979400,873.330600,1.245976,2.073063,1.000004,0.232333,20,20,0.343630,0.286144,0.133751
85010829742,332.561700,443.807500,881.229700,1.848748,2.476189,1.236951,0.077358,13,29,0.134988,0.194809,0.175565
85006930633,384.098000,450.857700,855.885900,4.777083,5.760587,3.804942,0.096554,25,54,0.325594,0.794183,0.711157
85001400922,366.451300,499.167300,830.957300,6.467104,6.867335,6.069503,0.198405,206,303,3.213535,9.609828,8.371786
85004198126,363.993700,436.081100,879.655200,4.240332,4.778154,3.703275,0.136607,73,94,0.518755,1.045513,0.839897
85000608028,395.722700,459.699000,896.144500,5.595077,6.015213,5.163120,0.245231,395,709,19.219072,30.215034,37.237637
85003515008,339.818600,496.578800,900.800100,1.465167,2.140583,1.000131,0.148644,89,114,1.500702,1.164011,0.937672
85005039793,344.210600,477.428500,882.285000,2.389064,3.115645,1.662584,0.105637,32,77,0.679505,2.144826,2.520719
85007436090,398.746700,458.591000,902.145300,10.409283,12.326567,8.491940,0.117871,46,50,0.081707,0.307200,0.317357
85010288122,379.489800,483.934400,877.906900,5.154839,6.527833,3.803332,0.094561,27,32,0.153326,0.132870,0.065391
85004871953,392.193400,456.316600,882.464500,9.271105,10.465497,8.100207,0.127604,56,80,0.461981,1.022306,1.116822
85005357507,348.419500,481.716100,827.410900,7.985128,9.311113,6.626819,0.113141,41,72,0.336297,1.432689,1.560463
85012147163,334.810300,504.919100,870.609400,1.000024,1.915259,1.000024,0.078825,14,23,0.066837,0.151598,0.173568
85003965218,404.127500,461.983200,845.636300,3.517362,4.150228,2.866462,0.127330,55,100,0.981398,1.484784,1.708773
85005045369,385.449100,492.163700,884.080300,18.209591,20.005467,16.375608,0.140158,68,77,0.284462,0.382487,0.363340
85004117185,355.357800,450.922400,873.608300,5.945732,6.662523,5.239703,0.142707,75,96,0.481885,0.786174,0.966271
85000608918,382.574600,480.505200,875.769700,5.800164,6.215885,5.391092,0.229273,322,708,26.553540,46.238715,55.388911
85000416945,359.799000,423.831400,877.064600,5.377202,5.753735,4.995871,0.322225,892,1025,35.004020,33.037814,23.339922
85008411758,342.211200,463.077600,917.047900,4.164726,5.006934,3.334620,0.110338,39,43,0.106862,0.133192,0.165886
85003048076,382.276100,454.752500,876.702000,3.215751,4.017224,2.407447,0.138078,70,133,0.901935,3.333282,3.426967
85010088614,400.498700,489.777500,837.313500,6.852175,9.123967,4.615342,0.117947,32,33,0.045563,0.086823,0.074649
85005805649,394.180700,427.987900,899.125900,3.353410,3.937635,2.758099,0.121069,58,66,0.209737,0.408077,0.311944
85003227347,374.225700,473.235300,855.790900,9.431844,10.312254,8.552842,0.147755,89,125,0.824475,1.770420,2.043238
85007811463,391.502200,481.054600,855.222400,5.142247,6.192793,4.101136,0.105017,33,47,0.224517,0.433131,0.478978
85012968501,353.171200,489.169500,859.849400,1.000076,3.103120,1.000076,0.069936,10,20,0.143219,0.097341,0.074770
85007699758,429.206100,439.270100,877.754200,1.047882,1.739361,1.000032,0.112283,41,48,0.286915,0.176840,0.226841
85008411722,374.138900,480.073900,876.663500,11.264584,14.075501,8.429206,0.096832,28,43,0.143110,0.757035,0.664408
85003546756,407.726500,515.809100,862.953100,8.365144,9.107342,7.611440,0.155751,98,113,0.562440,0.871597,0.956147
85000687816,416.571800,470.225300,894.521100,4.905735,5.338833,4.470451,0.241853,378,627,8.742689,41.168288,39.742155
85006046848,387.486400,464.602100,837.515400,2.727824,3.343781,2.127052,0.121067,49,63,0.440954,0.247427,0.369183
85008566590,361.584200,446.346700,827.301600,7.141665,8.735243,5.534165,0.108248,34,42,0.131192,0.249523,0.282727
85000794985,345.719300,451.287800,853.198400,5.060824,5.484283,4.633677,0.252769,433,542,15.167106,11.229156,10.844523
85003156389,363.375100,496.202100,833.406200,1.478988,2.098002,1.000003,0.160385,111,128,0.934854,1.069003,1.258173
85002831714,342.183100,507.260600,908.995600,3.688351,4.234993,3.145198,0.161915,111,144,0.891381,2.703995,2.805947
85002722513,386.770600,440.626800,857.120800,8.643239,9.337605,7.942862,0.176579,138,150,1.355832,1.069586,0.943627
85008566591,374.144600,449.561200,837.699100,4.669535,5.582773,3.761145,0.115519,41,42,0.063154,0.137394,0.119746
85007310798,364.310100,509.702300,917.916400,5.295433,6.057704,4.547310,0.111911,34,51,0.596730,0.504076,0.211743
85001800641,402.270300,453.293700,873.522200,8.061995,8.565582,7.571287,0.200261,214,233,1.748101,2.155587,2.844835
85012688623,385.902200,460.460300,879.435100,13.740277,58.614119,2.179502,0.079333,6,21,0.138846,0.426733,0.532892
85010847718,393.454900,470.305200,884.538700,4.302325,5.348718,3.224822,0.419881,29,29,0.230018,1.249764,1.386501
85002692130,392.197600,456.140400,877.251700,7.094975,7.641047,6.537212,0.168342,124,152,0.921781,2.680898,2.514104
85006135988,422.773800,493.670800,878.250100,2.719154,3.338078,2.096269,0.104218,31,62,0.304586,0.807007,0.863089
85005231558,395.522400,459.084600,878.298800,4.021472,4.682565,3.370927,0.130361,64,74,0.476818,0.381737,0.301361
85011673010,348.121600,517.273400,891.833300,9.184902,12.726218,5.674568,0.105362,21,25,0.033737,0.106374,0.115118
85004604592,370.127600,481.012900,845.349500,3.684782,4.269344,3.084892,0.129594,56,85,1.064951,0.870404,0.659747
85000686499,336.467200,480.824000,852.106500,3.735063,4.226483,3.241746,0.259946,468,628,23.573406,16.817047,14.319786
85004117206,357.627600,440.398700,917.674700,1.283093,2.045732,1.000012,0.109274,32,96,0.691188,3.281647,3.001282
85010107526,428.945800,466.473500,880.612800,10.066409,12.963110,7.206644,0.093269,23,33,0.232452,0.157870,0.107605
85009752438,377.554700,445.158000,882.247100,6.095598,7.162435,5.031285,0.102913,32,35,0.069628,0.101073,0.143322
85009068459,395.392300,483.149600,887.421800,2.329332,2.943909,1.705192,0.220402,39,39,0.172569,0.515141,0.479192
85001455670,357.654000,489.420800,832.321300,4.922487,5.414644,4.421932,0.179852,151,291,4.468115,14.953790,12.976796
85005886607,421.464700,486.043600,899.801600,3.483017,4.130792,2.835493,0.126787,56,65,0.216831,0.450907,0.400746
85004507125,373.689500,469.349600,886.314900,10.225924,11.386302,9.042639,0.143607,73,87,0.390650,0.551438,0.612605
85011649527,364.385500,464.248600,913.610000,3.232685,4.238886,2.242004,0.076766,24,25,0.041427,0.023670,0.025278
85003929023,349.294400,477.647600,862.800200,3.140468,3.874555,2.425485,0.101041,30,101,0.804839,2.976377,2.594621
85005105744,399.072000,461.603100,872.754200,5.285321,6.030640,4.535299,0.128191,58,76,0.360691,0.726588,0.870420
85010270763,333.705400,474.845400,834.596000,10.698810,12.624320,8.779180,0.129787,32,32,0.024312,0.078422,0.072813
85012939590,392.783300,467.886700,858.827300,8.714978,577.672753,1.002332,0.055545,4,20,0.086406,0.397619,0.367840
85006144235,383.173600,466.686900,901.688900,5.079470,5.650893,4.516652,0.127977,57,62,0.143010,0.286285,0.342357
85008245275,378.681900,493.345400,825.239800,2.943960,3.541985,2.348656,0.116768,38,44,0.111150,0.294907,0.248053
